label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86
0.03	south36_all	80	3689	1798	861	777	485	616	301	490	555	227	216	83	114	72	86	73	43	51	36	23	25	90	77	22	26	19	89	5	18	26	10	9	15	7	10	12	14	5	3	3	3	6	3	1	3	0	2	2	1	0	4	4	1	1	1	0	1	0	0	0	0	1	1	6	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	1937	921	419	428	233	396	137	305	349	125	127	35	53	29	55	36	20	29	14	10	12	55	56	9	19	12	56	4	9	18	3	3	9	5	8	5	11	5	3	1	1	3	1	0	1	0	0	2	0	0	3	0	1	1	1	0	0	0	0	0	0	1	0	6	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	3675	1808	878	772	491	617	276	475	553	230	254	97	116	72	84	69	43	54	39	33	27	103	62	16	17	20	96	8	19	23	11	5	10	7	13	16	10	4	1	2	1	5	2	1	2	11	1	1	0	0	2	4	1	2	1	0	1	0	0	0	0	0	3	2	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	1959	946	431	436	236	383	133	309	354	120	156	43	49	31	50	34	21	29	16	12	16	65	47	7	13	14	51	5	10	14	3	2	7	4	7	10	8	4	1	0	1	3	0	0	1	9	0	1	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	3598	1806	912	801	488	610	258	478	500	209	251	115	108	73	84	78	45	47	43	33	34	119	49	17	23	18	94	9	16	21	8	5	8	4	14	12	14	2	2	3	1	7	3	1	2	15	1	1	0	0	3	1	1	3	1	0	1	0	2	0	0	0	2	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	1925	997	444	443	237	367	134	313	322	109	151	51	50	34	48	39	26	25	23	13	18	78	33	8	18	14	53	6	5	11	0	2	7	1	8	8	13	2	2	1	0	5	0	0	1	12	0	1	0	0	1	0	1	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	3643	1855	930	823	489	603	263	430	483	228	268	115	111	68	61	86	51	57	40	33	29	128	47	18	20	22	62	13	13	20	6	4	7	4	18	7	15	1	2	5	4	4	3	1	3	17	3	0	1	0	1	1	1	2	2	2	0	0	2	0	0	0	2	0	0	0	0	1	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1935	1021	455	471	235	357	141	275	305	113	174	53	52	33	35	50	30	27	21	13	16	84	36	7	17	19	41	9	4	12	0	2	4	1	11	5	13	1	1	4	0	2	1	0	0	12	2	0	1	0	0	0	1	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3692	1807	898	840	487	577	258	423	458	237	239	112	106	77	62	92	56	47	36	40	27	104	35	26	25	25	56	12	19	28	8	6	15	8	14	4	12	1	6	9	4	5	3	0	3	9	4	2	3	0	3	1	1	1	2	2	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1914	982	430	483	243	350	139	265	286	125	143	55	56	41	36	57	32	23	20	17	14	69	22	10	15	17	32	8	9	13	4	4	7	3	9	2	11	0	1	8	0	2	1	0	0	3	4	1	2	0	1	1	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
