label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90
0.03	south33_active	80	2520	8087	2340	3092	1614	1968	242	1343	350	209	109	84	50	66	24	58	117	81	81	13	172	19	39	45	63	51	45	64	3	3	6	18	35	2	23	49	3	20	4	13	2	1	13	10	3	0	21	5	3	13	2	1	3	1	0	1	0	0	0	0	4	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7308	9191	3227	3644	2049	2232	636	1380	491	399	299	258	194	173	155	133	157	122	113	66	183	57	62	64	84	61	60	79	20	17	17	30	46	12	46	45	7	28	4	16	6	4	15	12	4	1	29	2	3	14	3	2	5	3	2	2	0	2	1	0	4	1	1	0	1	0	1	3	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2500	8076	2347	3078	1606	1959	235	1223	305	203	129	80	43	69	34	61	105	80	73	15	158	16	30	45	71	50	44	64	6	2	6	18	36	2	36	41	1	24	4	15	2	1	14	7	2	0	27	1	2	14	1	1	4	3	1	1	0	0	0	0	4	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7105	9118	3262	3686	2046	2264	604	1437	547	384	301	257	185	184	154	129	160	119	125	69	233	57	70	63	83	53	66	83	21	16	23	23	42	17	40	53	5	36	7	18	7	4	8	7	7	3	46	6	3	14	3	3	2	3	5	3	0	1	1	0	0	1	1	0	1	1	1	3	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_active	80	2376	7997	2350	3150	1604	1996	212	1267	367	185	125	78	33	77	34	64	110	80	84	18	200	14	45	41	67	43	51	70	10	2	6	13	31	6	33	46	1	29	6	15	3	1	8	4	5	1	44	5	2	14	1	2	1	3	2	1	0	0	0	0	0	0	0	0	1	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7136	8821	3261	3629	2087	2277	591	1463	611	387	306	260	183	176	145	138	177	137	127	69	248	60	72	54	61	52	59	91	26	16	19	18	40	20	40	39	5	33	9	21	8	5	11	10	9	5	40	4	6	1	2	2	5	3	4	3	0	1	1	0	0	0	0	0	1	1	0	4	0	0	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	2399	7659	2324	3109	1670	1999	218	1302	407	188	129	83	33	77	31	74	123	89	80	21	212	19	47	39	50	41	46	80	11	3	6	10	28	6	32	30	1	27	6	17	3	1	10	4	5	2	39	4	4	1	0	1	3	3	2	1	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7144	9014	3184	3571	2081	2288	574	1533	608	393	272	274	196	187	151	167	197	149	136	72	250	61	73	61	56	62	65	86	28	23	17	13	38	23	35	27	7	34	15	17	9	5	6	6	11	5	33	6	7	0	1	3	3	2	5	2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_active	80	2416	7833	2263	3108	1668	1996	203	1362	419	208	119	90	41	83	30	95	143	103	80	21	217	18	47	47	41	50	54	73	11	6	5	8	29	7	28	20	3	27	10	12	4	1	4	3	6	2	33	5	6	0	0	1	2	2	3	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7207	9108	3189	3476	2064	2244	592	1519	586	412	277	269	213	165	153	156	183	154	121	71	215	61	67	59	65	73	62	72	28	21	13	18	40	20	30	30	7	19	19	16	7	4	8	8	12	6	33	4	5	1	1	2	5	3	2	3	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2502	7951	2269	3015	1670	1967	228	1347	400	228	116	93	48	77	33	84	138	103	70	21	194	19	39	44	48	56	50	63	9	8	5	12	30	6	24	26	4	16	14	13	2	2	5	4	5	3	32	3	4	1	0	0	3	3	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	7205	9242	3066	3391	2196	2227	637	1466	571	423	308	259	229	168	164	155	167	155	124	77	218	56	65	76	68	79	60	66	25	23	13	25	50	16	27	41	10	34	21	11	9	4	7	7	8	5	13	3	5	2	0	2	4	6	4	3	1	0	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2499	8115	2215	2919	1766	1937	245	1300	408	222	135	89	55	85	36	86	123	104	80	19	201	17	30	56	51	59	50	52	7	7	6	16	40	5	21	40	5	32	16	10	2	2	4	3	4	1	12	2	3	1	0	0	2	6	3	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	7146	9428	3114	3326	2138	2281	653	1517	592	432	323	236	211	171	158	155	137	178	107	78	179	52	65	79	76	76	54	76	23	20	21	25	51	16	33	52	10	37	16	27	8	5	8	7	6	4	9	3	4	7	1	2	4	7	5	2	1	0	4	0	2	0	0	1	0	1	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south40_active	80	2467	8315	2244	2820	1707	2012	243	1333	423	226	157	77	49	78	37	81	91	121	73	22	163	16	34	57	55	55	47	61	4	8	10	14	43	8	26	48	4	34	10	25	3	3	4	4	3	1	6	2	2	6	1	0	2	6	4	1	0	0	3	0	2	0	0	1	0	1	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
