label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88
0.03	south35_all	80	6185	2827	1727	1272	884	680	560	428	330	274	228	218	210	162	132	107	94	80	56	64	66	52	34	36	34	22	22	20	16	16	16	12	17	11	11	17	9	7	6	7	6	4	2	1	5	2	2	1	6	3	3	1	4	2	1	3	1	0	2	1	1	0	0	1	1	1	0	2	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0
0.03	south35_active	80	3085	1372	877	640	436	338	281	209	171	133	112	113	108	79	63	57	41	41	26	33	36	30	17	18	18	10	10	12	10	10	10	9	6	5	2	12	4	3	2	5	4	1	1	0	2	1	1	1	0	0	1	0	3	1	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0
0.03	south36_all	80	6151	2857	1726	1271	916	682	568	442	330	257	221	228	180	153	140	114	98	85	54	62	66	45	40	32	31	25	21	17	14	15	15	14	13	9	10	15	9	11	6	7	5	9	1	1	5	0	1	3	4	3	3	1	3	4	1	2	1	0	1	1	1	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
0.03	south36_active	80	3062	1400	876	648	465	340	287	211	175	127	113	117	96	78	71	59	45	44	28	32	38	22	14	16	18	12	7	5	7	10	8	9	5	4	4	11	3	6	3	5	4	4	1	0	3	0	1	1	0	1	1	0	2	2	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
0.03	south37_all	80	6102	2857	1743	1209	873	668	535	465	331	281	238	216	194	154	135	118	101	86	55	59	64	34	42	30	31	29	20	13	14	16	15	11	10	6	11	13	9	12	9	5	4	8	2	0	8	3	2	5	2	3	6	1	3	4	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	3049	1397	907	607	429	336	268	228	176	138	121	103	114	79	69	62	55	47	29	29	31	15	14	15	19	11	6	4	7	10	8	7	4	5	4	9	3	6	4	3	2	4	0	0	6	3	2	2	0	1	4	0	2	2	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	6164	2809	1720	1163	884	661	560	470	354	296	243	216	184	134	130	119	106	80	63	49	60	31	42	28	31	30	18	18	21	19	16	10	13	9	8	16	8	11	7	4	3	9	3	1	7	5	1	4	2	5	5	0	0	3	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	3069	1392	894	588	435	330	285	224	191	155	127	99	108	67	62	63	55	44	32	24	26	13	15	13	18	12	5	6	11	10	10	6	8	7	4	9	2	6	2	2	1	4	0	0	5	3	1	1	0	1	3	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6172	2770	1686	1139	865	653	528	459	349	308	257	202	195	130	130	109	108	82	78	48	52	33	46	29	27	33	18	21	21	19	15	11	11	8	4	12	8	9	8	7	4	4	3	2	8	6	2	3	3	4	5	0	0	1	2	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	3059	1387	861	579	423	315	280	216	185	173	129	92	109	70	69	59	62	45	39	21	23	16	22	15	17	11	8	10	10	11	8	6	4	6	1	4	2	4	3	2	2	2	0	0	4	4	1	2	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6143	2769	1664	1173	862	682	555	428	371	331	262	215	174	134	127	98	106	79	69	52	46	35	35	38	27	30	20	25	23	19	21	10	13	14	10	16	7	6	6	7	4	4	2	4	8	4	4	4	3	4	4	0	0	0	2	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	3018	1384	840	602	444	328	294	210	191	180	126	105	85	77	72	54	58	42	35	30	17	16	17	23	15	10	11	12	12	8	11	6	8	7	6	7	2	3	3	2	2	3	0	0	3	2	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
