label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99
0.03	south31_all	80	9229	10761	2312	2010	1167	942	1163	644	555	1091	539	534	262	214	173	196	160	204	97	77	90	80	61	66	38	44	34	39	34	22	20	27	18	14	14	22	9	15	9	9	4	5	2	7	8	6	9	6	3	3	1	3	1	1	3	8	2	1	3	4	1	4	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	3873	9231	546	1009	383	307	789	284	251	937	361	385	76	97	48	127	82	140	29	18	33	40	13	48	12	11	6	28	17	7	2	7	7	5	9	16	6	10	3	7	2	1	1	4	5	4	6	4	0	0	1	1	1	0	2	6	1	0	0	2	1	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_all	80	9036	9977	2284	1940	1154	964	1122	647	556	1038	510	520	255	219	176	188	165	201	90	77	89	90	66	76	40	50	40	47	33	20	20	27	17	13	10	26	4	14	8	9	3	6	4	8	9	7	9	7	3	3	2	2	2	2	3	11	0	1	3	3	1	3	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3594	8336	566	971	357	312	735	246	250	877	332	357	73	97	53	112	80	140	31	13	29	47	19	51	11	13	9	31	15	7	3	8	4	4	5	21	1	9	2	7	1	1	3	4	2	4	6	4	0	0	1	1	1	1	3	9	0	0	0	1	1	3	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	8932	9098	2308	1903	1194	965	1074	636	526	929	475	471	237	215	161	185	164	175	91	78	92	99	54	80	42	41	42	49	32	24	14	25	18	16	18	23	5	15	6	8	5	8	4	8	6	6	6	8	2	1	1	2	4	2	2	7	0	0	3	4	1	3	0	1	2	3	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	3437	7333	577	912	348	297	691	232	232	741	298	323	60	89	48	104	75	115	27	12	28	49	18	48	11	13	9	25	13	7	1	9	8	6	10	16	4	10	1	6	2	2	3	4	1	3	4	5	0	0	0	1	1	1	2	6	0	0	0	2	1	3	0	1	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	8770	8940	2298	1920	1251	963	1037	640	553	935	501	426	237	214	172	185	149	168	95	80	88	101	55	74	34	39	37	42	28	29	14	19	21	14	20	20	8	11	8	7	5	7	4	10	11	6	5	5	2	2	1	1	4	2	3	5	0	0	1	2	1	0	0	1	2	3	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	3278	7155	573	918	376	295	674	226	255	755	317	280	67	85	53	105	60	116	31	13	29	47	21	37	10	12	12	20	17	6	2	11	7	3	10	13	5	7	2	4	2	3	3	4	3	2	4	3	0	2	0	1	0	2	2	5	0	0	0	2	1	0	0	0	1	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	8911	9600	2318	2001	1319	922	1144	629	546	995	527	435	253	223	174	181	142	196	88	85	88	93	58	68	34	44	35	41	39	33	16	19	25	13	20	19	12	7	9	12	6	7	4	7	9	6	5	4	1	2	1	1	4	1	1	3	2	0	1	1	1	0	1	1	2	2	1	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	3410	7894	546	1006	390	278	785	231	267	829	361	306	80	95	49	110	54	140	27	17	32	42	17	35	10	8	14	24	23	6	5	7	8	2	12	8	8	5	2	8	2	2	3	2	3	4	4	2	0	2	0	1	1	1	0	3	1	0	0	1	1	0	0	0	1	2	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9015	10633	2289	2031	1293	916	1271	614	555	1131	516	472	248	252	179	180	121	221	105	87	91	79	58	76	35	40	34	37	44	32	15	20	31	10	17	24	11	11	9	12	8	5	3	9	12	6	5	2	2	2	3	1	4	1	1	4	2	0	3	1	1	0	1	1	2	0	2	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3555	9036	530	1082	407	281	882	232	267	985	355	332	78	103	45	113	41	157	30	25	28	33	17	49	7	7	14	24	25	5	5	7	9	0	10	13	5	6	2	9	3	2	2	2	6	2	3	1	0	2	2	0	1	1	0	3	1	0	2	1	1	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9199	11732	2303	2027	1253	904	1282	639	556	1209	539	541	251	243	169	189	120	220	110	84	85	72	67	82	33	44	35	38	37	28	18	24	27	16	22	26	12	14	7	15	8	6	5	8	9	7	4	3	1	1	4	1	4	0	0	7	2	1	2	0	1	1	1	0	2	0	2	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	3779	10288	508	1074	404	304	891	262	262	1065	376	377	85	107	41	120	53	151	37	26	32	32	26	65	5	9	11	23	18	8	7	4	7	2	12	14	6	7	2	10	2	3	4	1	5	2	1	2	0	0	2	0	2	0	0	5	1	1	2	0	1	1	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	9163	12040	2272	2039	1237	944	1262	637	502	1241	561	596	251	254	161	198	115	213	110	86	83	76	68	89	40	37	37	38	28	23	16	22	29	17	21	25	11	15	12	14	9	8	5	5	5	6	4	4	2	1	4	1	4	3	1	7	1	1	2	0	0	1	1	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	3834	10597	495	1088	412	324	885	274	248	1106	381	411	89	114	42	119	56	156	32	27	29	35	24	72	7	9	10	19	15	6	5	4	10	4	12	11	6	7	6	9	2	7	4	1	5	1	1	1	1	0	2	0	2	3	0	5	1	1	2	0	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	9111	11905	2328	2113	1211	971	1212	621	518	1203	580	552	270	228	171	216	133	217	94	83	81	81	62	85	44	40	34	43	28	22	19	24	19	17	19	15	16	16	9	12	7	9	6	2	5	4	3	3	2	1	5	2	4	5	1	7	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	3778	10480	493	1117	416	340	831	276	247	1066	390	371	96	106	44	126	65	148	29	23	34	39	23	66	7	10	11	24	16	6	6	7	7	4	11	6	9	7	6	6	1	7	4	1	4	1	1	1	1	0	2	0	2	5	0	5	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	9070	11711	2341	2106	1227	965	1239	630	517	1233	575	580	256	237	181	204	143	235	97	84	83	80	50	93	44	45	38	46	28	23	21	20	18	20	24	16	16	16	11	11	8	8	7	3	5	2	4	2	3	0	2	1	1	5	1	2	2	0	1	1	1	2	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	3733	10238	508	1129	405	327	863	275	257	1098	387	416	91	104	44	110	68	152	26	17	37	45	17	69	10	16	11	26	16	7	8	5	7	5	14	8	9	7	7	5	2	6	3	2	4	1	1	0	1	0	0	0	1	5	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
