label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189	Otu190
0.03	north16_all	80	2275	1136	917	579	387	365	266	347	201	270	176	326	129	94	95	169	124	80	82	48	67	57	37	42	62	40	45	62	57	50	28	27	77	21	46	26	25	68	22	15	15	18	8	25	14	18	13	18	14	14	40	10	10	5	13	3	5	41	17	9	6	4	20	7	4	11	5	1	1	2	8	0	1	2	4	2	2	3	6	3	1	2	4	5	2	1	4	1	0	1	1	3	1	5	1	3	1	1	0	1	0	0	2	1	0	1	0	2	1	0	1	5	0	0	0	3	7	0	0	0	2	0	5	0	1	2	0	1	1	2	0	0	0	0	0	0	0	2	0	3	0	1	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	752	259	558	315	78	178	61	230	49	217	94	268	44	26	36	133	81	31	23	15	31	21	9	18	32	5	19	46	36	35	13	7	66	8	36	16	8	63	5	6	6	9	4	18	3	13	7	14	9	10	36	3	1	2	6	0	1	39	14	3	2	1	17	4	0	8	3	0	0	0	6	0	0	2	1	0	0	2	5	2	0	1	3	4	2	0	4	0	0	1	0	2	0	5	0	1	0	1	0	1	0	0	1	1	0	1	0	2	0	0	1	3	0	0	0	2	7	0	0	0	2	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	2287	1120	905	639	406	349	259	388	210	329	180	370	128	102	91	176	128	83	81	53	67	59	41	41	64	54	48	64	70	61	37	27	87	15	46	24	24	83	22	17	13	22	6	25	14	28	12	38	15	16	56	7	7	2	8	3	7	40	15	8	6	3	23	7	6	10	6	2	2	2	9	0	1	2	3	2	3	3	7	3	1	2	7	4	2	1	6	1	0	2	1	4	2	9	0	3	0	1	0	1	0	1	2	1	0	1	0	1	0	0	1	4	0	6	0	3	2	0	0	0	2	0	5	0	0	2	3	1	1	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	805	257	569	366	71	187	65	277	55	265	98	318	55	22	32	143	83	29	22	18	38	25	11	20	33	9	23	48	51	47	17	11	72	8	35	11	8	77	8	7	4	9	4	19	3	22	3	32	8	12	52	2	1	1	3	0	2	39	14	2	3	1	20	5	0	8	6	0	1	0	7	0	0	1	1	0	0	2	5	2	0	1	6	3	2	0	6	1	0	2	0	4	0	9	0	2	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	3	0	6	0	2	2	0	0	0	2	0	4	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2366	1098	957	641	418	343	263	417	221	354	179	404	134	108	104	205	149	89	75	58	66	67	41	46	81	47	52	70	57	71	36	27	105	20	48	27	25	129	23	24	14	22	4	24	11	32	13	37	14	15	57	9	6	2	9	3	8	27	14	6	6	4	30	6	4	14	7	4	7	3	11	0	1	2	3	4	5	4	9	4	4	0	5	9	9	2	5	3	1	2	0	4	2	7	0	2	1	1	1	1	0	1	1	1	0	0	2	1	0	0	1	1	0	6	1	2	2	0	0	0	1	0	5	1	0	5	3	1	1	0	0	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	856	267	577	365	67	196	69	298	66	286	98	345	53	19	35	172	102	39	20	23	37	27	14	19	45	11	30	54	43	59	20	12	90	6	32	13	10	125	9	10	5	10	3	18	2	23	2	33	6	9	55	4	2	1	3	0	2	27	13	1	3	4	25	5	1	11	7	2	6	1	8	0	0	1	1	2	0	2	7	2	0	0	4	8	8	1	4	1	0	2	0	4	0	7	0	1	1	0	1	1	0	0	0	0	0	0	2	1	0	0	1	0	0	6	0	2	2	0	0	0	1	0	4	0	0	5	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2418	1091	942	615	397	339	247	408	222	343	177	414	146	119	110	195	142	80	74	58	79	74	41	51	74	50	57	75	59	60	29	29	91	24	38	26	23	172	22	20	19	23	8	19	10	33	11	31	12	10	54	11	7	1	11	4	9	26	11	4	5	8	25	6	6	16	5	4	13	3	10	0	2	3	3	4	4	3	4	5	6	0	3	9	10	2	8	3	2	1	0	3	3	5	0	1	1	1	1	1	0	1	1	1	2	0	2	1	0	0	0	0	0	6	1	3	2	1	0	1	1	0	0	1	0	5	3	0	1	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	902	284	534	352	60	188	72	282	59	279	96	354	60	20	44	162	97	33	25	25	41	25	12	22	37	12	28	56	43	49	13	9	79	6	24	13	7	167	8	9	6	12	3	14	2	26	2	26	6	5	52	7	1	1	4	1	2	26	11	2	2	6	21	5	2	15	4	2	12	1	8	0	1	0	1	2	0	0	3	4	0	0	3	8	8	2	7	1	0	1	0	3	0	5	0	1	1	0	1	1	0	0	0	0	2	0	2	1	0	0	0	0	0	6	0	3	2	1	0	0	1	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2395	1081	1010	590	380	352	252	389	188	327	165	422	153	137	110	202	149	82	62	62	79	68	42	59	64	42	46	81	48	54	22	30	86	26	29	22	28	215	24	20	22	16	10	21	8	25	9	21	10	9	44	12	5	2	10	4	12	22	10	4	7	8	20	5	6	11	4	4	14	6	10	2	3	2	0	5	3	4	3	5	6	0	1	8	10	3	6	4	2	1	1	3	2	1	0	5	2	1	1	1	0	0	2	0	2	0	2	1	0	1	3	0	0	2	1	1	1	1	0	1	0	0	0	1	0	3	1	0	2	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	891	288	597	330	61	180	76	272	58	261	89	359	61	21	43	159	100	36	22	30	39	26	11	34	31	11	24	61	38	47	9	6	75	6	20	11	10	211	11	8	6	5	4	15	2	20	2	16	5	5	40	8	1	2	5	2	4	21	9	3	3	6	17	4	4	10	3	3	13	4	7	1	1	0	0	2	0	0	2	4	0	0	1	7	8	2	5	0	0	1	0	2	0	1	0	5	1	0	1	1	0	0	0	0	2	0	2	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	2287	1071	900	586	410	346	266	331	195	297	163	290	121	106	98	139	119	72	72	55	77	55	53	35	35	42	31	55	41	45	35	23	78	17	32	15	25	96	18	18	15	18	15	17	12	8	15	11	6	10	25	7	6	14	7	7	10	14	9	5	12	4	13	6	5	5	6	4	13	7	3	1	2	2	1	0	2	1	1	3	1	1	2	2	9	2	5	2	1	6	4	7	0	3	0	0	0	0	1	2	0	0	2	1	3	0	0	0	1	0	3	2	0	1	0	4	3	1	1	0	1	0	0	1	3	3	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	690	215	505	282	104	154	61	223	41	210	83	240	44	23	31	107	66	27	20	21	34	15	8	14	14	9	18	30	24	34	14	6	69	1	21	8	4	92	4	8	5	10	3	5	2	4	2	8	5	5	22	2	0	5	3	2	7	11	2	2	8	0	11	4	4	3	2	1	8	3	2	1	1	1	1	0	0	0	0	1	1	1	1	2	9	0	4	0	1	6	0	6	0	2	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	2	1	0	0	0	3	3	0	1	0	1	0	0	0	1	3	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	2340	1039	905	600	409	345	286	397	195	299	168	360	125	109	105	169	129	74	67	52	74	64	47	46	39	44	38	67	55	50	37	26	88	20	40	19	19	138	19	18	23	9	14	22	13	13	11	16	9	10	22	6	5	16	6	6	6	13	15	6	6	1	18	6	6	4	5	6	13	5	3	1	2	1	1	2	2	2	1	3	2	1	2	1	9	1	1	2	0	6	1	3	0	5	0	0	0	0	1	2	0	2	1	1	1	0	0	0	1	0	1	1	0	0	0	3	3	1	1	0	1	0	0	1	3	3	0	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	761	246	519	320	96	162	73	288	43	232	96	300	46	20	39	134	83	37	22	27	36	26	10	20	14	9	23	44	35	38	16	5	80	7	29	11	2	131	6	8	12	5	3	6	2	8	3	12	8	4	19	3	0	5	3	2	4	11	7	2	3	0	15	3	4	3	3	2	7	4	2	1	1	1	1	2	0	0	1	1	2	1	2	1	9	0	1	0	0	6	0	2	0	5	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	2	3	0	1	0	1	0	0	1	1	3	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	2374	1075	909	620	399	330	264	424	208	336	189	416	125	111	107	175	139	74	58	58	71	62	45	44	44	47	49	82	66	50	37	30	97	27	57	22	14	180	22	21	20	9	11	26	15	22	11	22	13	12	38	10	3	14	5	6	6	12	17	5	4	2	14	6	5	6	2	6	12	4	5	1	3	2	2	3	1	1	2	3	4	4	3	2	8	1	1	2	0	2	3	3	0	5	0	0	0	0	1	2	0	6	1	0	1	0	0	0	1	1	1	1	0	0	0	2	1	1	1	0	0	1	0	1	3	3	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	828	282	540	340	84	163	67	312	56	267	118	353	43	23	48	144	96	36	24	26	37	35	12	21	14	11	29	56	49	42	16	7	88	11	43	14	4	173	8	8	11	4	4	10	3	16	3	18	10	3	36	4	0	4	3	2	3	12	11	0	2	1	13	2	2	4	1	2	6	3	2	0	1	1	2	3	0	0	2	2	2	3	2	2	8	0	1	0	0	2	0	2	0	5	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0	1	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	2423	1014	934	614	385	337	262	439	198	366	198	456	116	110	100	188	133	84	58	58	62	77	43	49	49	45	60	78	69	58	36	28	124	28	57	25	11	189	21	17	19	10	11	24	14	23	12	30	16	18	57	11	3	12	5	4	12	22	17	6	2	5	10	10	5	10	3	7	10	2	3	1	3	3	4	3	1	2	2	6	3	4	2	7	7	0	1	2	1	1	3	2	0	5	0	1	0	0	1	1	0	7	2	0	5	0	0	1	1	1	1	3	0	0	0	4	0	1	1	0	0	1	0	1	2	0	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	887	283	582	349	82	167	64	314	53	303	137	400	45	21	50	152	100	48	28	24	42	44	11	24	21	14	34	58	55	52	16	7	112	13	45	16	2	182	6	6	9	6	6	12	4	18	2	26	10	8	55	4	1	5	1	1	6	22	13	1	1	2	8	3	2	6	2	4	7	2	1	0	1	1	2	3	1	0	2	6	1	3	1	6	7	0	1	0	1	1	0	2	0	5	0	0	0	0	0	1	0	7	0	0	5	0	0	1	0	0	1	2	0	0	0	4	0	0	1	0	0	0	0	1	1	0	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2385	1083	952	585	387	356	249	438	202	377	200	417	120	99	94	164	126	77	70	57	68	73	41	55	41	43	65	70	61	75	34	32	120	29	48	22	12	172	21	18	26	20	13	26	11	31	11	32	16	19	42	12	6	6	7	7	9	38	16	9	3	5	11	8	8	8	5	7	10	2	5	2	3	5	4	2	1	2	1	6	2	4	2	6	8	1	2	0	1	12	3	2	1	8	0	1	1	0	1	2	1	5	2	2	5	0	0	1	1	1	0	2	0	1	0	4	0	0	1	0	1	1	0	1	1	0	2	1	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south25_active	80	857	316	594	322	79	174	57	315	56	304	125	361	50	19	50	130	96	37	30	19	38	37	12	25	17	14	38	49	50	68	16	8	111	15	36	11	3	164	5	4	14	14	5	16	2	26	1	29	9	9	40	3	1	1	1	1	5	37	13	4	1	2	10	2	4	4	3	4	8	2	2	0	1	1	2	2	1	1	1	5	0	3	1	5	8	0	1	0	1	12	0	2	1	8	0	0	0	0	0	2	0	5	0	2	5	0	0	1	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	1	1	0	2	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_all	80	2328	1066	1023	621	387	364	257	476	187	382	195	434	118	100	97	158	122	73	67	56	74	66	57	54	42	40	59	53	58	80	26	29	112	29	46	25	14	145	22	13	25	22	14	19	10	25	12	27	19	20	38	7	10	6	9	7	12	41	16	8	8	5	9	6	7	8	5	7	11	2	6	1	2	4	4	2	2	3	0	9	2	1	1	6	10	2	1	0	5	14	2	0	1	8	1	1	1	0	5	2	1	5	1	2	5	0	0	1	1	0	0	2	0	1	0	4	0	0	2	0	1	1	0	0	1	0	5	1	0	0	0	0	3	0	0	1	1	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1	1	0	0	2	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south26_active	80	814	307	640	359	82	180	59	365	47	302	119	381	46	16	52	124	97	38	28	18	45	34	15	26	24	11	34	40	47	69	9	8	106	13	34	14	6	135	7	2	12	14	4	11	3	20	1	23	8	10	36	2	1	2	4	0	6	40	15	5	3	1	7	1	4	6	2	5	9	1	1	0	0	0	2	2	1	1	0	7	1	1	1	5	10	0	0	0	5	14	0	0	1	8	0	0	0	0	4	2	0	5	0	2	5	0	0	1	1	0	0	1	0	1	0	3	0	0	1	0	0	0	0	0	1	0	5	1	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	2	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_all	80	2307	1112	1075	634	389	372	258	493	202	395	217	400	119	99	100	186	120	73	66	57	69	61	59	61	46	44	46	51	46	88	21	25	86	33	43	25	23	149	22	15	24	24	14	18	4	23	13	27	16	13	27	11	9	8	9	11	8	40	21	5	10	4	11	5	6	9	4	5	17	5	5	3	5	4	3	2	1	4	3	5	3	0	4	8	7	2	1	0	4	13	0	0	1	8	1	1	1	0	6	1	2	1	0	2	3	0	1	0	1	0	0	0	0	1	0	1	0	1	2	0	1	0	0	0	0	0	3	1	0	0	0	0	2	0	0	1	1	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	2	0	1	2	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	822	325	705	364	83	188	65	389	54	310	125	345	46	21	53	150	88	37	25	23	34	25	15	28	29	8	25	42	33	76	8	5	79	12	31	12	13	139	8	3	14	13	5	11	1	19	1	23	7	7	25	7	0	2	6	2	2	39	19	4	5	1	8	2	5	7	1	4	15	2	2	0	0	0	1	2	0	1	2	3	2	0	3	8	7	0	0	0	4	13	0	0	1	8	0	1	0	0	4	1	0	1	0	2	3	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	2	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_all	80	2324	1123	1030	688	393	362	251	451	191	425	218	377	104	101	104	209	131	72	64	52	78	64	59	62	51	46	44	57	54	78	23	23	70	27	53	21	27	140	20	17	17	21	12	18	8	25	12	22	9	9	57	6	12	6	7	11	8	39	19	4	9	4	24	4	7	10	2	6	18	5	4	4	7	4	1	3	2	3	7	3	3	0	10	8	6	2	0	0	4	2	0	0	0	10	1	2	1	0	5	2	1	1	1	0	6	0	2	0	1	0	0	1	0	2	0	1	0	1	2	0	2	0	0	0	0	2	3	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	9	1	2	0	1	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	831	305	670	383	87	185	63	351	50	340	122	317	44	27	47	176	83	38	23	28	44	29	11	25	33	9	25	46	40	65	10	5	61	6	38	10	18	130	9	7	8	10	5	12	1	23	1	19	4	3	56	5	2	1	6	3	1	39	15	2	5	0	21	3	6	10	0	3	16	2	1	0	0	0	1	2	0	1	4	2	2	0	9	8	6	0	0	0	4	2	0	0	0	10	0	2	0	0	4	0	0	1	0	0	6	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	9	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2378	1093	991	699	388	370	242	375	185	414	228	381	117	103	99	235	135	86	64	65	75	76	53	55	53	47	34	62	64	64	31	18	69	30	44	23	22	190	19	20	9	22	13	23	8	34	17	31	9	11	53	7	9	10	6	8	8	20	17	3	9	4	25	4	6	10	5	5	13	5	7	3	6	5	4	3	2	3	7	3	3	1	10	9	3	1	0	0	0	0	1	0	1	4	2	3	1	1	6	2	1	1	1	5	6	0	2	1	0	0	0	1	0	4	0	0	0	1	1	0	3	0	1	0	0	2	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	2	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	899	301	629	385	93	185	64	276	53	334	128	323	45	27	48	202	79	42	26	34	39	38	11	23	32	6	19	46	52	50	17	4	57	6	31	11	14	182	8	12	2	10	6	18	1	31	4	28	5	7	50	5	3	3	2	3	0	20	14	1	5	0	21	3	4	10	1	2	12	2	5	0	1	0	1	1	0	1	4	2	2	0	9	9	3	0	0	0	0	0	0	0	1	4	0	2	0	0	4	0	0	1	0	5	6	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	3	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2399	1098	935	691	403	382	232	348	172	376	220	417	121	92	94	229	145	86	66	62	73	80	52	60	54	40	32	76	72	54	38	18	57	24	52	24	23	158	23	18	9	22	14	26	12	36	14	44	12	12	61	4	8	6	5	7	7	24	14	5	9	3	30	3	5	12	4	5	11	3	9	3	4	4	4	3	1	2	9	0	2	1	6	2	10	2	2	1	1	0	1	1	1	5	2	3	1	1	2	2	1	0	1	5	8	0	2	1	0	1	0	1	0	4	0	1	0	2	1	0	3	0	5	0	0	3	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	922	303	590	380	84	193	61	247	49	314	130	362	49	24	40	195	93	36	28	34	40	40	12	27	29	3	18	57	59	37	21	5	44	5	40	11	12	154	8	11	5	10	5	23	1	32	5	42	9	7	58	1	3	2	1	3	0	23	11	1	7	0	28	1	2	12	1	0	10	2	5	1	1	0	1	1	0	1	4	0	2	0	6	2	9	0	1	0	1	0	0	1	1	5	0	2	0	0	0	0	0	0	0	5	8	0	0	1	0	1	0	0	0	3	0	0	0	0	1	0	3	0	5	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2317	1090	886	628	398	349	270	384	202	368	197	355	131	93	98	171	120	92	69	69	87	65	54	45	58	44	39	57	65	50	34	16	69	21	45	22	22	143	18	16	18	18	11	31	13	24	12	23	19	10	61	13	8	6	10	5	3	65	20	7	5	7	31	5	6	28	4	7	6	3	3	2	0	1	3	7	5	3	7	7	2	2	10	1	12	3	9	1	2	5	4	3	3	9	0	3	5	1	1	1	1	2	2	1	1	1	0	0	0	0	1	6	0	3	0	0	0	1	1	0	0	0	5	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	875	302	572	373	74	183	68	298	55	309	111	318	49	19	41	131	97	43	31	25	49	34	12	18	32	10	19	45	48	40	15	2	59	6	32	11	8	137	7	6	11	6	3	25	3	20	2	18	16	7	60	7	3	1	6	3	1	62	16	3	3	3	30	2	3	24	4	3	4	2	2	1	0	0	2	4	2	0	7	4	1	2	9	1	12	0	9	0	2	5	2	3	0	9	0	1	2	1	1	0	0	2	0	1	1	1	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	2312	1092	954	628	403	357	259	381	183	379	179	362	128	107	96	170	131	85	71	67	82	59	52	40	60	42	39	54	57	50	41	25	83	22	46	24	16	127	21	18	16	19	11	33	13	18	12	27	16	11	65	9	7	7	6	5	3	59	13	7	7	7	21	6	6	27	4	6	7	3	5	2	3	2	2	6	6	4	4	5	3	1	1	2	8	2	7	1	3	5	4	1	2	6	0	4	7	2	2	1	0	3	1	0	2	2	0	0	0	0	1	2	0	4	0	0	3	1	1	0	0	0	5	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
