label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184
0.03	north16_all	80	28564	12848	7551	5909	7914	4413	3467	2443	2140	1771	2283	1321	1333	1439	948	1556	1100	715	859	524	709	811	626	354	386	407	397	424	270	262	488	406	322	163	156	139	176	131	112	298	199	97	119	191	77	88	80	143	148	46	90	80	107	97	37	117	45	52	36	75	36	27	76	22	11	35	23	88	24	52	12	19	27	14	25	18	15	14	8	6	8	28	6	17	14	17	9	8	9	5	5	20	10	8	5	10	0	4	1	8	2	6	8	1	13	7	4	4	2	2	4	3	7	3	1	2	2	0	3	2	0	1	0	1	10	1	12	0	2	0	0	3	0	0	1	1	1	0	0	0	3	1	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_active	80	15211	5853	1905	2707	6406	2889	2032	998	883	743	1640	477	665	936	471	1245	790	310	622	132	495	654	453	143	226	252	272	299	85	64	409	348	239	43	68	32	116	75	35	255	159	23	71	170	34	46	43	115	112	19	63	60	85	76	6	106	33	10	9	56	7	3	69	9	1	19	8	81	8	48	3	10	22	7	12	5	3	2	4	1	3	26	2	12	6	14	3	1	2	1	4	16	1	7	2	0	0	0	0	0	2	3	1	0	13	2	2	2	2	0	0	2	7	1	1	2	2	0	1	1	0	1	0	1	10	0	11	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	27909	12482	7468	5728	7571	4206	3327	2395	2126	1723	2177	1319	1276	1406	903	1428	1056	679	858	540	660	709	593	369	402	395	423	380	252	256	419	379	318	179	152	132	184	132	108	297	167	101	101	173	79	79	62	134	130	41	85	85	117	80	41	95	45	48	32	59	31	30	84	24	16	27	25	62	23	32	15	22	13	29	23	11	14	13	7	9	7	17	9	15	15	14	11	6	6	4	8	21	10	6	3	10	1	5	2	6	3	7	5	1	5	5	6	2	4	2	1	4	4	2	1	1	2	0	3	2	1	1	2	0	12	1	1	0	2	0	0	4	0	0	2	1	2	1	0	0	2	0	0	0	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_active	80	14124	5414	1724	2500	5995	2622	1857	902	829	699	1494	442	592	877	393	1144	727	284	599	122	443	533	402	145	226	225	285	260	71	69	343	318	225	41	63	32	117	60	31	255	137	29	60	144	37	38	36	97	86	14	52	60	95	58	4	79	31	9	7	46	8	5	77	10	3	14	10	58	4	29	1	12	8	19	11	4	3	2	3	3	2	14	3	11	5	13	4	1	2	1	5	15	2	5	0	1	0	1	0	0	3	4	4	0	5	1	3	1	4	0	0	2	4	1	1	1	2	0	1	1	0	1	1	0	12	0	1	0	0	0	0	3	0	0	0	0	2	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	27169	12296	7462	5653	7095	4089	3122	2320	2065	1693	2067	1310	1244	1256	904	1322	994	667	819	564	615	674	601	376	379	381	443	385	257	224	412	400	353	184	177	158	178	148	111	258	139	90	86	155	80	74	73	102	108	41	71	70	115	65	41	96	43	45	35	40	37	30	68	26	20	18	28	57	24	33	14	18	14	30	21	13	10	15	8	10	6	24	8	6	10	13	13	9	8	7	7	9	8	10	2	5	2	2	2	5	4	7	7	2	4	5	3	1	5	5	2	3	12	1	1	0	2	0	2	3	2	0	3	0	4	0	1	0	1	0	1	2	0	0	1	0	2	1	0	0	1	1	2	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	12988	4969	1563	2352	5547	2473	1651	844	747	642	1377	426	544	720	353	1048	639	260	565	121	378	499	394	134	194	219	284	270	66	50	323	319	247	34	74	41	109	73	26	219	103	20	40	116	30	33	40	67	82	13	43	46	83	49	2	79	28	8	7	34	10	6	60	11	3	10	11	52	4	32	1	7	8	22	10	6	2	3	4	4	2	22	2	2	2	11	5	1	2	1	2	6	1	8	0	3	0	1	0	0	3	4	6	0	4	3	2	0	3	1	1	2	11	0	1	0	2	0	0	1	0	0	1	0	3	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	27500	12386	7494	5768	7400	4257	3213	2365	2021	1726	2121	1310	1251	1305	922	1286	999	680	855	523	666	654	612	376	397	401	462	413	256	227	421	381	337	191	177	159	163	160	124	231	161	99	94	148	79	86	77	105	117	47	63	80	117	63	48	103	42	39	34	39	37	31	78	21	25	21	28	33	25	57	20	22	18	25	20	20	9	19	5	11	6	27	9	11	7	6	12	6	10	5	8	8	8	9	3	6	2	6	1	3	4	4	7	3	5	4	3	2	5	3	2	3	8	1	0	0	1	1	1	1	2	0	3	4	4	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	2	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	13335	5169	1599	2500	5844	2650	1728	860	740	667	1437	447	565	798	374	1011	662	290	608	96	451	458	399	133	215	236	297	286	58	58	317	293	243	34	82	35	94	82	33	197	121	26	52	102	32	37	35	62	93	23	37	56	88	51	6	87	25	8	8	33	10	6	69	5	6	14	10	27	4	53	4	9	9	19	11	6	4	6	1	5	2	25	2	6	1	4	4	0	2	2	3	5	2	7	0	3	0	6	0	0	3	2	7	0	5	2	2	0	2	1	1	1	7	0	0	0	1	1	0	0	0	0	1	4	3	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	28191	12690	7545	5950	7729	4422	3352	2354	2028	1761	2284	1322	1251	1355	984	1438	989	672	877	509	704	695	615	398	416	442	461	483	265	235	431	412	309	201	193	155	183	161	127	238	162	104	90	155	88	78	78	143	102	51	76	77	154	74	48	99	41	35	40	33	38	25	77	19	21	26	25	32	20	75	21	22	31	22	19	19	9	21	7	11	9	40	7	20	10	10	11	7	9	9	8	11	4	8	3	9	5	5	2	1	4	4	9	9	5	3	3	1	5	6	2	2	8	2	0	0	0	2	3	2	1	1	2	5	3	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	14437	5681	1718	2755	6226	2836	1900	908	845	724	1659	496	611	854	435	1154	686	281	646	113	477	516	421	145	223	285	298	345	68	53	325	317	218	39	94	38	109	97	37	210	118	32	59	110	33	38	35	107	83	23	52	58	122	63	9	86	23	5	12	27	11	5	68	7	7	18	6	26	5	69	6	11	19	18	8	5	3	8	3	6	2	38	1	13	4	7	5	0	1	3	3	8	1	5	0	5	4	5	2	0	3	0	5	6	5	2	2	0	2	1	1	1	7	0	0	0	0	2	3	0	0	0	1	4	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	29139	12873	7518	5910	8744	4658	3528	2503	2038	1842	2344	1371	1327	1546	1035	1672	1165	808	1020	565	803	1021	693	373	429	484	461	502	285	219	536	462	336	191	238	151	169	170	118	231	263	107	130	157	88	93	91	142	103	78	90	94	119	120	40	95	57	30	37	46	40	24	58	23	29	32	31	37	16	44	17	19	29	26	18	16	15	10	11	14	4	29	7	15	13	22	7	3	8	7	5	13	11	6	6	1	14	3	7	1	3	5	3	3	1	4	1	4	1	2	3	7	7	1	2	2	2	3	13	3	0	4	2	1	0	2	1	1	1	1	1	0	0	1	2	0	1	0	2	1	1	0	0	1	0	0	1	0	0	1	2	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	16022	6095	1895	2942	7304	3105	2161	1116	941	832	1765	591	694	1059	527	1406	861	368	782	138	575	856	500	133	249	338	331	376	90	45	452	395	258	39	143	38	111	85	37	191	209	26	66	132	47	46	54	126	85	40	65	64	96	103	8	82	39	6	14	33	12	8	49	9	12	21	19	31	6	39	4	6	23	19	8	4	10	2	3	3	1	26	5	7	7	19	5	1	3	1	1	11	3	3	0	1	6	1	2	0	1	1	1	3	0	2	0	1	0	0	0	7	7	0	1	0	2	0	12	0	0	2	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	28712	12717	7523	5840	8630	4528	3483	2475	1995	1812	2280	1351	1297	1532	1041	1646	1100	787	1021	584	764	970	672	377	393	479	455	443	292	219	493	448	314	200	204	158	181	150	120	243	238	110	110	158	88	87	88	128	100	79	75	85	101	126	39	103	48	33	39	33	40	19	46	18	36	32	32	28	20	48	19	22	28	28	20	14	16	11	12	11	6	28	9	16	10	16	7	4	8	5	6	11	11	14	7	2	10	2	7	1	7	6	2	8	1	3	1	3	0	1	3	8	7	1	2	0	1	4	13	2	1	4	2	1	0	2	1	1	2	0	1	3	1	1	2	0	0	0	1	1	1	0	0	3	0	0	2	0	0	1	2	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	15495	5960	1874	2868	7202	2990	2114	1036	934	793	1696	539	661	1006	516	1383	799	343	774	149	532	810	475	145	227	320	323	315	83	47	411	388	238	46	117	45	119	83	43	207	185	28	55	128	42	40	58	109	81	40	50	58	80	107	8	91	35	7	18	23	11	5	36	5	17	20	17	24	8	41	3	5	21	18	12	4	11	4	3	3	1	25	5	7	4	11	2	1	4	1	2	8	4	11	1	0	2	1	2	0	3	2	1	8	0	2	0	1	0	0	0	7	7	0	1	0	1	0	12	0	1	2	1	0	0	1	0	0	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	28421	12691	7388	5851	8315	4429	3344	2432	1987	1819	2179	1363	1230	1411	1038	1618	1042	749	1013	575	753	926	676	393	383	453	438	431	284	222	428	418	319	209	187	152	191	142	118	224	217	88	98	155	76	93	90	147	120	62	78	68	137	122	41	103	43	28	46	46	35	17	51	22	37	29	34	31	18	40	18	22	33	18	19	13	14	12	10	15	6	17	10	16	6	13	5	5	10	4	5	13	8	16	6	2	1	2	5	5	8	8	5	8	2	1	0	3	0	2	3	1	7	1	2	0	3	5	1	3	1	2	1	0	0	0	0	1	2	0	1	3	1	1	2	0	0	0	0	1	0	0	0	3	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	15014	5735	1736	2701	6840	2894	1932	971	908	795	1588	534	615	914	485	1305	740	330	778	155	502	749	467	161	229	277	305	307	71	48	354	351	243	44	104	45	122	76	44	192	163	18	48	124	35	41	51	124	99	25	40	47	119	101	8	93	29	7	14	32	10	4	39	7	16	17	10	25	7	33	3	6	25	10	11	3	10	5	2	5	2	13	3	9	2	8	0	2	5	1	2	9	5	14	1	0	0	1	1	1	4	5	2	8	1	0	0	1	0	1	0	0	7	0	1	0	3	4	1	1	1	1	1	0	0	0	0	0	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	28214	12895	7416	5932	8428	4405	3310	2411	2034	1808	2185	1333	1209	1357	1038	1649	1062	715	951	571	771	891	644	407	343	399	434	412	271	235	444	442	304	209	187	155	205	146	136	243	223	97	112	180	89	92	99	136	107	46	82	73	141	90	43	79	57	32	44	52	34	21	91	24	43	30	34	39	24	39	18	24	30	14	24	14	8	11	8	10	9	16	10	16	9	11	7	5	7	4	8	10	10	18	7	2	4	1	5	5	8	6	5	8	1	0	0	3	0	2	3	1	1	1	2	2	5	5	1	3	1	1	2	0	1	0	0	1	1	0	1	4	3	1	0	0	0	2	0	1	0	0	0	2	0	0	2	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	14855	5883	1769	2789	6963	2905	1922	991	954	777	1591	504	608	853	483	1323	753	321	708	151	527	707	447	165	207	234	296	306	60	50	371	373	233	53	102	45	127	69	47	209	180	23	65	141	38	42	52	108	86	16	51	56	123	70	10	64	35	6	14	39	10	6	81	11	21	15	9	34	12	33	4	7	22	9	17	3	2	4	1	3	3	13	0	11	3	8	1	2	5	2	3	6	5	17	1	0	4	1	1	1	4	5	2	7	1	0	0	1	0	1	0	0	1	0	1	2	5	4	1	1	1	0	1	0	0	0	0	0	1	0	1	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	28482	12961	7339	5916	8268	4534	3324	2399	2114	1774	2175	1368	1226	1346	968	1590	1124	727	968	563	789	931	616	393	353	391	432	425	261	249	375	428	317	199	167	152	192	160	137	264	212	89	111	176	100	106	105	137	110	50	87	94	141	84	40	69	57	36	33	67	31	21	101	29	33	28	31	33	23	49	17	23	24	21	26	14	7	15	11	12	8	21	8	12	11	7	8	9	8	4	7	20	8	14	6	0	11	2	5	5	8	5	8	6	5	0	1	1	1	2	1	3	2	2	2	2	7	5	0	1	0	1	4	4	1	0	0	0	1	0	0	1	3	1	1	0	0	3	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	15087	6064	1761	2787	6791	3032	1973	1012	987	780	1577	539	629	842	461	1253	795	321	714	145	561	759	424	156	200	218	300	315	59	58	302	359	238	51	92	41	120	79	42	237	176	22	76	139	53	55	55	107	88	17	60	75	125	70	10	53	38	14	10	56	6	7	93	14	16	14	10	27	7	44	2	12	16	17	15	2	1	8	3	5	4	17	0	11	5	7	3	3	3	2	2	16	2	13	1	0	10	1	1	1	5	4	4	4	5	0	1	0	0	1	1	2	2	1	2	2	6	4	0	1	0	0	3	4	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	29066	13197	7372	6024	8729	4711	3423	2402	2147	1742	2327	1400	1268	1409	962	1736	1205	767	975	538	805	889	626	399	417	406	458	433	236	253	457	420	334	180	164	153	193	176	122	278	259	103	108	191	101	105	92	136	133	50	90	108	123	77	42	62	48	37	34	79	32	27	101	35	32	28	22	32	24	40	21	24	21	29	29	17	8	15	12	13	10	17	6	14	11	10	9	4	5	5	5	17	9	11	4	1	12	7	6	1	4	5	7	3	5	1	1	2	1	2	3	2	1	1	2	5	8	1	0	2	1	1	4	5	2	0	0	3	1	0	0	2	3	1	1	0	0	3	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	16021	6431	1917	2938	7254	3236	2088	1038	1025	787	1728	606	672	917	509	1444	882	357	727	144	592	726	446	148	256	241	339	342	64	65	382	352	268	50	92	34	127	83	38	249	223	26	78	158	51	60	53	105	107	19	68	86	109	64	15	45	34	14	13	64	9	6	96	15	12	12	9	29	10	34	5	16	12	25	13	3	2	9	6	5	5	16	0	12	7	7	3	1	2	3	1	15	2	10	0	1	11	5	1	0	3	3	4	1	5	1	1	0	0	1	2	2	1	1	2	5	4	1	0	1	0	0	3	4	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	29048	13079	7457	6060	8707	4707	3495	2479	2099	1790	2340	1400	1308	1401	1021	1747	1201	774	996	521	814	837	629	381	445	390	479	476	251	237	500	397	344	175	157	151	210	178	107	344	250	101	95	208	104	95	87	131	121	61	80	115	109	97	47	83	43	49	37	72	29	38	53	28	29	29	21	25	25	54	17	17	16	31	23	12	7	19	12	11	8	18	3	12	14	12	7	7	10	6	2	17	6	6	2	3	10	9	5	2	4	3	8	2	7	2	1	2	4	1	5	5	14	3	2	5	6	1	1	1	4	1	3	6	3	0	0	3	1	0	0	3	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	16091	6462	1936	2973	7261	3165	2145	1058	963	819	1735	595	710	895	545	1467	881	349	766	133	591	692	434	142	271	238	365	377	64	58	426	327	275	46	92	30	135	87	31	314	208	24	65	181	53	51	54	104	98	17	64	94	95	84	17	72	26	17	14	57	7	8	48	12	11	11	9	21	7	50	4	11	10	28	7	3	4	11	6	5	5	15	0	11	8	6	2	3	2	3	0	15	1	6	0	3	8	5	2	0	3	1	4	1	7	2	1	1	2	0	2	5	14	3	2	5	2	1	1	0	0	0	3	5	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	29055	12926	7442	6051	8731	4644	3523	2476	2053	1833	2380	1378	1316	1446	1009	1731	1106	753	1012	533	802	812	641	381	476	419	490	502	262	250	489	424	344	164	171	143	197	163	109	327	246	111	100	197	98	91	73	128	159	64	68	116	117	104	43	79	40	51	37	65	31	40	35	28	28	32	30	45	24	41	17	25	17	36	20	14	11	15	13	15	10	10	9	8	12	13	8	7	14	6	3	7	3	6	1	5	5	10	5	5	5	3	5	1	12	3	3	3	3	1	4	5	15	4	4	3	3	1	1	1	4	1	2	2	3	1	0	3	2	0	0	2	1	0	1	2	1	1	1	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	16130	6288	1948	2985	7258	3160	2141	1054	931	830	1756	584	685	960	539	1464	777	326	800	137	564	665	434	149	298	271	374	404	69	62	424	358	289	39	101	30	125	72	33	295	202	35	59	172	48	49	46	97	128	23	52	87	102	89	15	71	25	15	11	45	9	12	31	8	5	13	12	41	6	37	6	13	10	34	8	4	5	7	5	5	5	8	4	7	7	6	4	4	4	2	0	4	1	5	0	4	3	6	2	1	5	2	1	1	11	2	2	2	2	0	1	5	15	4	2	3	0	1	1	0	0	0	2	1	2	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	29005	12934	7412	5989	8576	4555	3480	2502	2052	1895	2463	1345	1337	1434	1010	1577	1120	740	989	532	770	852	619	379	451	389	513	481	247	253	490	471	322	179	179	139	205	169	108	299	201	106	94	207	98	102	90	109	155	59	60	122	115	117	52	101	40	50	37	59	30	46	52	26	27	29	27	45	22	28	12	27	20	31	18	11	12	16	12	9	11	6	14	7	17	15	7	7	12	4	4	16	3	5	1	5	2	7	6	5	6	2	8	4	12	2	3	3	4	0	2	3	15	4	3	3	1	1	1	1	4	1	0	1	2	3	0	0	2	0	0	2	2	0	1	2	6	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	16096	6180	1942	3041	7135	3085	2126	1065	918	849	1802	553	709	960	511	1310	779	326	786	137	550	695	408	148	284	245	400	381	65	56	429	408	256	39	107	32	124	75	33	264	160	37	54	184	44	52	59	84	121	21	42	88	103	101	14	91	23	14	7	43	9	16	45	6	5	15	12	37	5	26	4	13	16	31	9	2	5	8	2	4	4	3	5	6	8	11	5	3	4	1	1	14	1	4	1	3	1	5	2	1	5	1	3	4	11	1	2	2	2	0	0	3	15	3	1	3	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	6	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	29007	12838	7341	5971	8578	4628	3520	2496	2116	1867	2490	1328	1351	1386	1001	1581	1177	758	989	538	760	915	674	376	454	396	516	497	261	256	483	431	335	187	193	135	205	151	127	305	185	114	119	194	91	106	80	92	146	54	75	120	137	116	43	82	54	38	33	61	33	38	60	27	25	28	29	43	19	25	14	27	21	38	26	12	13	15	17	12	13	12	14	1	18	12	9	6	8	3	5	17	2	8	2	8	0	3	5	4	7	3	6	5	12	3	4	1	1	0	2	4	17	4	2	1	0	4	1	1	3	1	0	0	3	3	0	0	2	0	0	0	2	0	2	1	5	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south30_active	80	16035	6087	1939	2967	7161	3132	2188	1072	960	858	1839	542	694	944	525	1321	837	339	768	136	542	751	458	157	285	245	396	389	78	58	421	383	254	40	109	32	135	58	46	265	141	42	74	171	41	56	51	70	112	22	51	86	121	96	11	73	34	11	4	47	10	12	51	5	6	20	12	35	3	18	3	14	15	35	17	3	5	8	6	4	4	9	5	0	11	7	5	2	3	0	2	14	1	6	1	5	0	3	2	1	5	2	2	4	10	2	2	1	0	0	0	4	17	3	0	0	0	4	1	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	5	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	29037	12927	7425	6065	8191	4575	3479	2408	2023	1848	2445	1333	1384	1369	1019	1681	1205	687	1023	586	725	911	638	416	443	491	451	474	282	240	509	424	285	176	178	157	185	158	118	272	217	122	112	216	90	95	86	125	124	67	65	89	134	132	40	58	59	36	37	82	32	41	64	32	21	21	24	65	23	67	13	26	14	27	21	11	14	17	7	12	6	17	8	18	7	12	3	8	4	4	5	4	7	1	4	5	16	5	2	5	5	4	3	3	16	1	3	0	3	2	3	2	16	2	3	2	0	3	2	0	0	1	0	1	11	1	1	1	2	1	1	6	2	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	15649	6096	1865	2862	6795	3056	2101	1074	828	806	1840	530	747	904	468	1396	904	309	781	157	534	747	455	150	255	312	331	350	83	62	431	351	211	40	101	30	112	88	41	236	178	29	73	183	41	56	45	105	102	29	26	66	120	120	13	46	30	6	16	58	12	8	56	14	4	12	8	62	4	59	1	13	10	24	12	4	7	10	1	4	2	13	2	12	4	12	1	1	2	0	2	0	4	1	1	2	10	4	1	1	3	2	1	3	14	1	2	0	0	0	1	2	15	1	1	2	0	1	2	0	0	0	0	1	9	0	1	0	1	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	28261	12645	7422	5906	7813	4446	3402	2402	2066	1788	2250	1298	1402	1310	1054	1583	1100	662	939	577	674	828	632	405	431	447	432	455	280	236	512	398	275	171	174	149	175	146	116	213	222	123	113	188	81	83	83	115	118	64	66	94	113	119	40	74	59	37	35	84	31	34	71	33	28	23	22	68	17	59	18	26	14	27	17	11	10	13	10	12	10	17	8	5	6	12	5	10	7	6	7	11	7	2	4	3	18	10	1	5	5	3	5	5	15	1	2	2	3	0	4	2	18	2	3	1	1	1	4	0	0	3	0	2	3	0	1	0	3	0	1	6	2	1	1	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
