label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189	Otu190
0.03	south31_active	80	21820	9126	2942	2194	1736	1888	1450	1644	1989	645	1074	506	469	1280	531	328	649	270	452	638	247	184	439	170	367	121	353	130	134	285	191	126	143	82	86	119	108	143	140	79	106	46	58	37	63	35	28	38	34	68	23	30	74	30	19	28	13	24	24	19	22	13	22	27	6	12	11	22	18	19	14	6	9	12	7	13	29	7	3	7	3	4	5	3	22	4	5	5	3	1	0	4	6	5	0	3	1	5	3	4	1	0	1	8	0	2	2	3	0	3	5	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0
0.03	south32_all	80	37013	16162	6363	4637	3682	3553	2830	2783	3189	1443	1861	1107	1029	1961	955	692	1103	620	795	994	572	356	714	351	640	255	608	271	237	453	294	243	244	173	213	211	184	244	223	145	187	103	115	84	111	78	65	90	72	96	47	70	105	54	37	50	33	40	34	44	42	40	36	37	29	19	25	37	26	23	20	27	14	22	14	12	45	13	9	8	18	15	9	6	24	6	10	6	15	3	2	3	4	7	3	6	6	11	8	7	2	3	3	9	3	2	3	5	2	5	3	4	0	4	0	2	0	1	0	2	1	1	2	1	0	2	0	1	0	0	1	0	4	0	1	0	1	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0
0.03	south32_active	80	21949	9267	2893	2163	1755	1820	1418	1619	1972	632	1113	511	487	1226	483	331	655	296	476	618	292	177	466	152	398	115	361	123	130	300	192	131	135	92	99	125	111	140	140	78	115	43	62	35	66	35	36	42	36	54	23	29	68	30	19	21	16	19	20	17	25	23	22	22	15	10	15	24	17	10	13	13	8	13	9	7	30	9	3	4	7	5	3	2	18	5	4	6	13	0	1	1	4	5	1	4	3	5	5	5	1	0	2	8	0	2	2	4	1	4	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0
0.03	south33_all	80	37324	15995	6288	4701	3747	3565	2798	2765	3227	1461	1944	1128	986	1912	957	732	1086	615	817	995	578	380	742	371	640	254	561	262	246	446	313	277	228	173	202	227	183	228	227	132	199	101	115	91	123	83	62	93	71	99	53	74	115	52	40	33	38	48	36	45	44	48	26	49	30	25	24	31	25	24	27	26	16	17	11	18	41	11	11	8	18	16	10	6	11	9	8	5	15	3	6	4	8	6	5	6	4	10	6	10	3	2	3	9	3	2	2	6	4	3	3	3	0	3	1	2	0	1	1	0	1	2	1	0	0	1	0	2	0	0	1	1	3	0	1	0	1	0	0	0	0	1	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0
0.03	south33_active	80	22016	9162	2838	2164	1810	1817	1421	1583	2042	624	1150	509	457	1185	479	353	634	284	486	631	296	187	492	171	393	112	324	122	132	293	202	159	114	78	98	143	94	143	128	68	118	44	59	39	76	42	35	50	39	53	27	34	69	31	19	13	17	22	20	22	24	28	17	23	15	13	14	17	20	15	20	14	11	8	6	12	27	7	2	6	8	6	6	2	6	5	5	4	10	0	4	1	5	4	2	4	3	4	4	8	3	1	2	7	1	2	1	4	2	2	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0
0.03	south34_all	80	37185	15905	6376	4713	3810	3557	2858	2792	3272	1469	1948	1124	1011	1931	905	718	1084	615	760	952	588	375	724	361	615	278	551	252	262	412	310	287	247	167	194	217	171	215	213	126	177	93	120	88	130	75	61	93	64	85	52	65	102	48	43	30	40	39	39	41	33	50	27	51	35	26	26	28	25	24	27	25	18	12	17	15	29	13	12	11	15	16	9	6	11	10	5	6	15	5	7	2	9	8	7	6	4	22	4	9	3	5	2	2	4	2	1	4	5	14	2	4	1	1	4	2	3	4	1	0	2	1	1	0	0	0	0	2	1	1	2	2	3	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	21970	9104	2804	2156	1864	1806	1436	1554	2074	631	1110	512	467	1193	463	359	618	286	451	601	327	171	460	171	389	114	342	122	137	267	189	171	117	81	100	124	94	133	126	65	98	40	64	41	79	35	35	53	32	48	30	31	61	26	20	15	19	15	22	22	14	26	17	22	14	16	14	13	18	14	18	15	12	5	10	10	18	8	3	9	8	8	5	1	6	5	2	3	10	3	5	0	5	3	2	4	3	16	3	7	3	2	2	0	2	2	1	2	3	11	1	3	0	0	1	1	2	4	0	0	0	0	0	0	0	0	0	2	1	1	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_all	80	37131	15639	6337	4764	3801	3537	2850	2835	3327	1482	1971	1091	1005	1959	919	724	1091	607	730	925	530	394	692	351	566	266	522	241	266	413	313	285	248	176	174	216	187	244	239	135	171	86	113	86	142	74	66	98	52	95	51	61	82	53	46	38	41	48	34	54	37	49	25	62	30	27	20	15	22	23	28	19	18	6	19	19	22	12	13	11	15	16	15	6	9	10	5	3	6	10	6	4	11	5	6	2	3	19	1	5	3	6	0	3	3	3	1	6	4	12	1	3	1	1	5	0	4	4	1	1	1	1	1	0	0	0	1	1	1	2	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1	4	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	21930	8900	2805	2172	1865	1814	1425	1575	2110	636	1107	489	480	1219	465	349	644	268	415	600	293	174	421	170	351	105	313	115	132	266	179	164	117	83	97	123	113	144	150	71	97	38	55	39	86	32	32	57	26	60	31	27	55	26	18	17	20	23	20	24	16	26	16	39	11	15	7	9	16	14	22	9	12	3	11	9	16	7	6	6	6	7	9	2	7	3	3	0	1	4	4	3	6	1	1	1	3	17	1	5	2	2	0	0	3	3	1	3	3	9	1	2	0	0	1	0	3	4	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	37075	15847	6435	4746	3834	3542	2914	2891	3328	1472	1911	1112	1017	2086	974	714	1023	608	677	981	545	406	672	358	549	301	539	245	255	389	300	281	260	172	169	199	179	262	228	109	153	74	120	90	131	70	72	91	54	116	48	56	93	62	40	44	37	46	36	64	38	51	22	55	24	23	19	23	26	24	22	14	18	8	21	21	13	13	14	16	13	19	13	21	12	11	7	4	3	13	6	3	14	5	6	3	0	21	1	16	3	6	0	2	3	3	3	2	3	12	1	2	1	2	4	0	4	4	0	1	4	0	1	0	1	0	1	0	1	3	1	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	1	4	0	7	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	21888	9072	2819	2154	1885	1820	1469	1558	2090	633	1071	522	468	1342	497	349	633	287	365	627	299	176	415	177	329	126	353	123	135	234	178	163	148	89	99	107	106	160	137	59	92	35	65	43	84	28	25	54	22	81	28	25	68	32	12	21	17	22	21	39	19	25	11	33	5	12	7	14	15	15	15	8	8	5	8	12	7	7	6	9	5	9	5	17	10	3	4	1	2	5	5	3	10	0	3	1	0	17	1	16	2	2	0	0	2	3	2	1	3	9	1	1	0	0	1	0	3	4	0	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	36714	15815	6567	4692	3844	3542	2920	2925	3374	1444	1893	1129	1012	2089	930	761	1026	611	709	1008	539	398	613	351	546	279	565	231	263	403	277	257	272	194	192	201	180	262	222	117	145	78	134	90	112	79	79	96	65	111	41	56	79	50	42	41	32	71	32	58	39	50	27	43	30	19	20	32	26	24	14	30	27	13	22	17	12	18	12	17	16	20	28	22	10	7	8	3	11	10	9	5	12	2	4	3	0	10	1	13	4	2	1	2	5	3	3	5	1	4	0	2	0	4	2	0	3	1	3	3	3	0	1	0	1	0	1	0	0	2	0	1	1	0	0	0	0	1	2	1	1	0	2	1	0	0	0	0	3	0	6	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	21659	9078	2873	2145	1884	1816	1507	1595	2096	642	1090	514	468	1355	464	361	636	295	367	637	289	174	381	172	342	123	380	125	138	252	159	136	140	94	113	105	105	147	138	54	92	37	74	39	70	31	24	62	28	80	24	27	57	25	16	16	15	42	16	33	21	27	13	31	9	10	8	18	14	15	10	17	12	8	7	6	5	7	7	7	6	13	22	20	8	3	5	1	10	3	6	4	8	0	3	1	0	5	1	13	0	0	0	0	3	3	1	3	1	3	0	1	0	0	1	0	3	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	36704	15834	6533	4692	3857	3478	2922	2833	3250	1486	1813	1143	976	2092	943	790	979	613	739	1038	531	390	653	343	555	286	585	253	253	388	262	265	268	190	176	188	165	224	247	116	158	92	138	90	115	79	78	114	65	131	43	55	110	50	38	31	31	67	28	53	39	52	34	38	26	16	18	33	31	23	15	30	27	15	20	20	10	18	8	15	17	18	24	25	12	4	10	5	20	8	7	5	11	3	5	3	2	8	2	15	4	0	1	3	4	1	5	3	1	2	0	1	0	3	0	0	2	1	4	2	5	0	0	0	2	0	0	0	0	3	1	1	1	0	0	0	0	1	3	1	1	0	2	1	1	0	0	0	0	1	6	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	21655	9157	2843	2134	1885	1751	1504	1537	1996	653	1064	533	435	1339	496	376	596	305	390	655	290	172	408	171	363	126	401	129	136	232	150	148	148	92	99	100	95	132	162	63	102	44	78	33	66	31	25	68	28	89	21	27	80	28	20	12	13	37	11	39	24	29	17	26	14	8	8	18	13	14	11	16	9	6	5	12	5	8	5	6	6	14	18	21	10	3	7	2	11	1	5	4	7	1	4	1	1	3	2	15	0	0	0	1	2	1	3	2	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	36782	15767	6506	4725	3821	3416	2910	2857	3251	1449	1849	1156	1018	1959	912	798	953	620	735	1031	506	385	750	333	565	283	574	244	255	404	277	262	264	188	190	186	144	198	246	113	151	106	144	85	114	80	70	118	67	110	41	57	89	35	39	23	40	70	21	46	33	42	46	27	32	14	26	31	38	28	17	32	25	15	14	23	12	20	9	8	16	19	27	13	31	5	8	7	23	4	6	11	8	5	6	5	4	8	3	12	7	0	5	3	4	0	7	3	1	2	3	0	1	3	0	2	3	1	4	3	2	1	1	0	1	1	0	0	1	1	1	2	1	0	0	0	0	1	2	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	21660	9147	2856	2185	1845	1711	1469	1568	2006	637	1067	532	451	1258	475	380	567	301	395	644	276	163	495	151	375	121	391	120	128	269	159	142	135	91	101	111	80	109	172	62	100	49	83	32	57	33	29	69	28	70	21	26	58	16	19	9	19	43	6	32	20	26	25	14	20	7	11	16	18	15	10	16	11	7	5	14	6	8	5	2	6	15	23	11	19	3	4	2	12	1	4	9	1	2	6	2	1	3	3	12	3	0	2	1	2	0	5	2	1	1	3	0	1	0	0	2	0	1	1	2	0	1	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	36786	15562	6399	4708	3789	3389	2873	2803	3223	1494	1875	1162	1020	1985	948	775	1021	615	755	1041	496	375	773	350	568	272	586	272	254	436	263	251	256	184	191	189	149	177	231	117	172	111	139	79	114	78	69	103	78	113	54	56	104	42	39	34	45	64	21	44	31	40	50	28	30	18	31	25	31	34	24	25	21	11	13	18	12	15	12	5	14	13	23	16	33	6	8	7	24	4	3	17	6	6	8	6	4	6	5	5	4	0	4	4	3	0	6	0	1	4	7	0	2	2	0	2	3	1	2	4	3	1	2	0	1	1	1	0	1	1	1	3	1	0	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	21788	8976	2811	2172	1813	1702	1435	1514	1956	658	1085	544	479	1236	491	370	606	294	401	676	264	159	503	155	371	110	400	135	129	284	150	135	140	101	97	119	80	105	162	60	103	53	79	34	55	33	34	49	36	73	24	24	60	19	20	14	20	37	9	29	20	19	27	16	19	7	13	10	16	18	15	13	9	5	6	12	6	7	6	1	6	8	16	13	20	2	6	2	12	3	3	16	1	3	6	3	1	4	4	4	3	0	2	2	1	0	4	0	1	2	5	0	1	0	0	2	0	1	1	3	0	1	1	0	0	0	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
