label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	north20_all	80	2630	1123	1037	447	390	196	127	138	61	64	88	52	25	36	10	11	45	13	9	4	6	4	1	1	0	1	1	0	0	1	0	0	0	7	0	0	0	0	1	0	0
0.03	north20_active	80	1209	524	613	221	228	105	61	81	28	28	53	35	11	22	2	5	33	6	4	1	4	1	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
0.03	south21_all	80	2740	3571	888	409	277	372	197	120	176	71	52	23	34	15	23	31	9	8	3	3	3	1	3	4	0	1	3	1	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south21_active	80	1245	2329	532	190	121	231	113	62	111	42	34	12	22	5	14	25	5	1	1	1	0	1	2	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south22_all	80	2687	3631	865	394	265	403	216	116	179	57	53	26	32	20	25	26	7	9	4	4	5	2	5	3	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south22_active	80	1249	2378	506	182	122	256	130	56	102	34	36	9	21	6	14	20	4	3	1	3	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south23_all	80	2622	3687	804	394	244	356	224	114	173	53	63	26	32	18	23	17	8	7	4	3	3	3	4	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_active	80	1202	2371	477	185	121	221	146	57	92	31	43	10	19	6	16	10	4	4	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_all	80	2548	3724	842	379	246	368	228	112	148	50	65	28	35	17	18	13	7	4	3	5	3	3	4	3	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south24_active	80	1167	2385	509	178	124	238	149	52	77	27	47	9	24	8	13	7	4	4	1	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2532	3762	877	402	239	373	228	100	160	53	69	30	44	19	16	16	7	6	2	6	2	4	3	1	2	0	3	1	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south25_active	80	1149	2432	501	189	111	245	144	54	92	24	49	12	29	10	11	10	5	5	1	3	0	3	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2518	3465	864	399	247	369	205	104	142	59	70	27	50	20	16	20	8	7	3	5	0	3	3	2	2	1	3	1	0	0	1	0	0	1	0	1	0	0	0	0	1
0.03	south26_active	80	1128	2205	490	178	113	253	132	58	88	25	46	11	32	9	11	14	6	5	1	1	0	2	2	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	2583	3341	854	406	236	390	179	99	142	56	67	23	48	23	19	17	7	11	4	5	1	3	2	3	2	1	5	0	1	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south27_active	80	1162	2158	468	184	104	263	105	57	88	27	40	11	33	9	12	13	5	5	0	1	1	2	2	2	1	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2635	3369	848	400	232	398	205	118	143	47	69	20	42	20	24	21	9	11	5	4	1	5	2	3	2	1	2	0	1	1	1	1	0	0	0	0	0	0	0	0	1
0.03	south28_active	80	1214	2137	469	182	107	272	126	76	86	21	40	10	25	7	12	10	5	6	0	1	1	4	2	2	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2699	3731	885	376	215	423	233	113	139	44	81	19	30	19	22	24	10	11	5	4	4	3	1	2	2	1	2	0	2	2	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1256	2399	497	180	102	273	152	74	81	24	45	9	20	8	10	12	3	5	1	3	2	3	1	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2661	3857	865	340	231	390	263	122	143	52	78	25	23	18	20	31	12	8	5	3	5	2	2	1	2	0	6	2	1	2	3	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1267	2486	473	166	110	241	177	82	89	30	42	9	10	8	9	18	6	4	1	3	3	2	1	1	0	0	6	2	0	1	3	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2651	3592	908	369	236	397	267	115	208	41	86	27	27	21	22	14	6	5	8	3	4	5	3	1	3	3	16	0	0	2	1	1	0	0	0	1	1	0	0	0	0
0.03	south31_active	80	1226	2353	500	174	106	275	163	56	126	16	58	15	22	6	14	10	4	5	6	2	2	4	2	1	3	2	15	0	0	2	1	1	0	0	0	0	1	0	0	0	0
0.03	south32_all	80	2673	3508	944	352	252	360	256	121	191	38	78	28	31	21	27	13	12	7	6	4	3	5	3	1	4	5	16	0	0	0	1	1	0	0	0	1	1	0	0	0	0
0.03	south32_active	80	1205	2337	537	167	126	242	157	59	117	19	60	15	25	8	16	11	8	6	4	2	3	4	2	1	4	2	15	0	0	0	1	1	0	0	0	0	1	0	0	0	0
0.03	south33_all	80	2673	3477	930	370	266	347	248	131	186	39	86	33	27	17	28	12	17	12	3	4	2	3	0	1	4	3	17	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south33_active	80	1238	2287	517	170	144	233	146	68	125	19	62	16	18	8	16	8	14	7	2	2	2	2	0	1	4	0	16	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south34_all	80	2675	3501	944	377	267	304	213	122	184	47	74	35	22	21	22	17	18	12	4	3	2	3	0	2	4	2	16	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south34_active	80	1262	2321	539	178	156	196	128	64	119	27	53	19	15	9	15	8	12	4	1	0	2	3	0	1	4	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_all	80	2694	3744	878	390	258	335	212	113	180	56	81	28	25	22	14	21	13	16	4	2	3	2	2	1	4	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	1297	2517	496	181	152	205	133	60	121	32	59	13	16	9	10	14	8	5	1	0	2	2	2	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2644	3789	857	397	254	353	209	128	198	63	84	29	29	19	20	25	9	8	3	1	6	2	2	1	3	1	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	1275	2534	479	190	135	230	139	81	129	38	61	18	17	8	13	18	3	1	0	0	4	1	2	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2643	3785	834	407	238	361	229	128	161	60	90	23	38	19	26	33	8	7	2	4	8	2	3	1	3	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1272	2492	473	194	114	234	147	77	97	32	69	14	20	10	18	25	4	2	1	4	5	0	2	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2621	3691	835	399	231	379	245	123	169	50	79	24	46	16	34	30	7	6	2	5	8	2	2	1	1	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1246	2365	480	190	107	258	152	72	109	25	57	12	27	10	18	23	4	1	1	4	6	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2662	3593	839	389	233	398	239	103	164	47	67	19	49	14	33	30	7	10	1	5	6	2	1	1	0	1	0	0	1	6	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_active	80	1294	2302	484	191	105	271	138	59	113	18	44	7	28	11	20	19	5	2	1	4	4	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	2663	3779	913	374	219	432	226	95	162	49	55	13	40	20	33	20	7	9	1	6	4	0	1	1	0	1	0	1	1	4	0	1	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	1281	2404	529	175	108	294	130	55	113	18	34	5	23	12	19	12	4	2	1	5	3	0	0	0	0	1	0	0	1	4	0	1	0	0	0	0	1	0	0	0	0
