label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	north10_all	80	11693	6292	2040	1535	1000	760	349	237	183	141	121	117	102	65	62	34	26	19	24	5	13	7	9	14	11	5	2	2	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north10_active	80	6746	3871	1049	882	560	447	187	123	90	66	57	64	60	33	37	21	13	10	12	3	4	3	6	13	9	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	11766	6273	2160	1581	1050	760	372	248	177	165	138	136	87	78	89	39	22	22	22	11	8	6	7	7	0	2	1	2	0	2	3	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	6808	3886	1099	921	606	447	179	135	83	87	65	91	52	54	60	21	18	11	11	3	6	3	4	4	0	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	11845	6293	2127	1586	962	771	360	255	179	153	147	153	80	63	79	41	23	20	27	11	6	8	6	6	1	2	0	2	0	2	4	2	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	6809	3923	1073	893	542	465	173	132	84	76	74	99	50	40	49	27	19	8	12	3	5	4	4	2	0	2	0	1	0	0	3	2	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	11828	6329	2060	1566	980	760	364	241	185	166	175	135	87	68	70	42	24	15	30	11	8	10	4	15	2	2	2	1	0	2	4	2	0	0	0	2	0	0	0	0	0
0.03	north13_active	80	6832	3952	1041	875	550	461	175	124	88	71	90	83	55	41	40	28	19	7	19	3	6	4	3	11	0	1	2	1	0	1	3	2	0	0	0	2	0	0	0	0	0
0.03	north14_all	80	12003	6375	2020	1618	1004	723	352	255	192	151	162	141	105	66	66	40	30	15	31	11	5	12	5	17	4	1	3	4	0	1	1	2	0	0	0	2	0	0	0	0	0
0.03	north14_active	80	7089	3987	1041	907	551	431	170	130	93	77	89	84	72	36	33	26	23	5	23	3	4	6	4	12	2	0	3	2	0	1	1	2	0	0	0	2	0	0	0	0	0
0.03	north15_all	80	11857	6341	2026	1636	1074	732	338	250	181	169	155	139	111	67	72	40	29	17	21	11	8	13	7	17	3	2	3	5	0	1	0	0	0	0	0	2	0	1	0	0	0
0.03	north15_active	80	7070	4005	1047	920	610	420	169	131	84	83	88	81	69	37	33	22	18	7	18	5	6	4	4	12	2	0	3	2	0	1	0	0	0	0	0	2	0	0	0	0	0
0.03	north16_all	80	11750	6242	2019	1633	1085	756	338	256	180	182	127	148	113	65	86	42	24	21	16	12	9	10	6	10	2	1	3	6	0	1	0	1	0	0	0	0	0	1	0	0	0
0.03	north16_active	80	7055	3974	1048	943	600	429	161	126	90	82	60	85	65	35	46	25	16	8	12	7	6	4	4	7	2	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	11144	5882	1939	1577	1088	697	352	250	163	156	110	134	96	62	77	46	29	26	18	7	7	9	3	12	3	1	4	4	1	1	0	2	0	0	0	0	0	1	0	0	0
0.03	north17_active	80	6478	3665	966	911	615	391	161	109	78	74	50	77	46	32	44	31	18	9	13	7	5	2	1	10	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	10297	5248	1832	1427	992	673	332	253	166	138	106	137	87	55	67	37	25	29	20	5	6	5	1	10	3	3	3	3	2	1	0	2	0	0	0	0	0	0	1	1	0
0.03	north18_active	80	5792	3140	894	828	543	379	142	104	84	64	45	83	43	28	36	26	15	11	13	5	4	1	1	7	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_all	80	9330	4640	1726	1267	924	612	318	241	171	137	89	118	69	53	55	38	21	28	17	5	5	5	1	9	4	3	3	2	2	3	1	1	0	1	0	0	0	0	1	1	0
0.03	north19_active	80	5058	2669	815	689	503	314	139	90	86	70	41	67	35	25	30	25	11	10	10	5	2	1	1	7	3	2	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_all	80	9185	4426	1698	1242	857	578	309	243	176	140	87	132	58	54	50	35	25	21	14	4	4	3	7	6	5	3	3	1	6	2	1	2	0	2	0	0	0	0	1	1	0
0.03	north20_active	80	4942	2516	799	655	443	317	140	88	89	57	42	81	33	22	28	23	13	12	7	4	2	0	4	4	4	2	2	0	4	1	0	1	0	1	0	0	0	0	0	1	0
0.03	south21_all	80	8480	5973	3468	1037	1347	1148	536	304	416	180	211	142	80	47	46	37	19	27	30	7	32	12	4	4	8	6	2	1	4	2	1	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	4285	3638	2227	484	846	767	313	176	267	103	114	88	46	28	20	21	8	12	19	5	15	9	1	0	3	3	1	1	3	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	8203	5692	3112	1047	1264	1032	523	299	366	159	190	150	75	39	35	38	16	32	23	7	30	11	3	3	8	6	2	0	6	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	4084	3462	1965	473	791	668	313	180	221	94	104	84	38	20	20	23	6	14	15	6	14	8	0	0	3	3	1	0	4	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	7963	5314	3004	1066	1229	937	486	298	350	158	198	117	75	41	27	39	17	29	19	9	28	10	4	1	5	5	3	1	3	1	3	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	3883	3187	1878	481	750	615	295	160	212	94	124	56	41	22	19	24	8	12	12	6	16	6	1	0	1	2	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	7808	5093	2797	1009	1161	849	468	292	355	157	192	128	73	44	24	34	21	26	18	11	16	6	5	0	3	1	3	2	2	0	2	1	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	3766	2979	1714	467	708	513	286	151	223	89	130	67	35	19	15	19	13	10	11	6	10	1	1	0	0	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	7658	4883	2757	995	1071	810	427	269	369	171	201	107	67	45	24	37	22	24	22	8	12	5	5	3	3	1	2	3	0	0	1	1	0	1	0	1	0	0	0	0	0
0.03	south25_active	80	3591	2846	1632	459	627	499	245	129	229	89	142	57	31	22	13	19	11	8	13	4	9	0	2	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	7672	4611	2586	998	1061	808	439	280	331	160	188	126	68	45	23	36	23	26	21	9	12	4	5	5	3	3	2	2	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south26_active	80	3566	2642	1494	468	590	480	249	132	210	86	128	73	39	23	12	19	10	9	9	6	9	0	2	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7467	4410	2492	994	994	796	410	284	304	159	186	115	64	49	31	32	26	20	25	9	16	4	4	7	2	3	1	2	1	2	0	0	0	1	0	1	0	0	0	0	0
0.03	south27_active	80	3443	2493	1398	447	553	475	224	145	187	87	117	70	33	26	17	16	10	6	12	6	13	1	3	5	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	7785	4830	2636	1041	1031	855	451	299	318	174	187	108	86	45	36	28	28	18	31	9	16	3	3	5	0	3	1	1	1	2	0	1	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	3665	2805	1526	466	590	502	246	151	202	97	107	64	47	23	20	15	13	6	9	7	12	1	2	5	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	7998	5431	2948	1049	1110	950	489	311	347	187	232	103	81	42	38	32	26	21	28	12	19	4	3	4	0	3	1	1	1	3	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	3934	3225	1754	495	669	576	267	169	235	106	149	60	40	17	18	17	13	7	10	7	13	1	2	3	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	8374	5955	3230	1054	1231	1046	568	318	433	200	261	132	94	44	42	38	20	25	28	11	29	4	3	3	1	2	1	2	0	2	0	1	0	0	0	0	1	2	0	0	0
0.03	south30_active	80	4244	3615	1997	527	784	657	314	176	314	117	171	81	51	20	24	22	9	7	10	5	9	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south31_all	80	8297	5995	3534	1080	1421	1113	546	347	442	194	271	134	90	55	36	23	27	23	20	8	18	7	4	2	4	2	2	0	2	1	1	0	3	0	0	0	0	0	0	3	0
0.03	south31_active	80	4206	3685	2177	490	901	705	350	182	305	109	182	83	57	29	15	10	10	13	11	5	15	5	1	0	0	0	1	0	1	1	1	0	3	0	0	0	0	0	0	3	0
0.03	south32_all	80	8186	5792	3426	1040	1418	1106	547	330	444	163	268	126	91	60	35	21	30	23	22	5	20	9	3	6	4	2	2	0	2	0	2	0	3	0	0	0	0	0	0	3	0
0.03	south32_active	80	4074	3559	2102	482	901	672	350	182	298	91	189	78	54	29	14	12	14	15	16	2	18	4	1	3	1	0	1	0	1	0	1	0	3	0	0	0	0	0	0	3	0
0.03	south33_all	80	8097	5479	3234	1065	1353	1078	538	301	437	173	252	132	96	55	32	18	32	23	23	9	19	6	1	8	6	1	1	0	1	4	1	0	3	0	0	1	0	0	0	3	0
0.03	south33_active	80	3965	3279	2018	476	856	667	328	165	299	97	174	85	53	25	16	12	12	16	15	4	16	0	0	4	3	0	0	0	0	0	0	0	3	0	0	1	0	0	0	3	0
0.03	south34_all	80	7952	5051	3009	1056	1266	1022	516	309	404	168	190	128	73	49	25	18	24	16	17	7	21	11	3	8	4	0	1	1	1	4	1	1	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	3791	2970	1844	479	798	655	315	176	274	89	125	78	34	20	12	13	12	11	10	4	18	5	1	4	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	7522	4581	2744	1041	1043	938	460	302	363	180	142	110	62	37	27	23	18	21	9	8	16	11	4	5	2	1	0	1	1	4	0	1	0	0	0	1	0	0	0	0	1
0.03	south35_active	80	3538	2657	1631	465	630	581	252	168	236	91	75	67	34	14	13	14	6	14	5	6	13	7	1	1	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	7363	4290	2597	1023	1022	848	443	298	350	185	151	116	59	36	36	33	15	17	11	7	17	11	5	3	2	2	1	2	0	1	0	1	0	0	0	0	0	0	0	0	1
0.03	south36_active	80	3469	2448	1495	476	588	500	229	158	219	89	88	75	29	17	16	18	8	12	3	4	11	9	2	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7199	4144	2467	988	948	782	406	280	331	197	159	103	61	38	38	38	17	20	16	8	17	9	6	4	3	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_active	80	3369	2353	1358	469	536	456	207	145	204	94	97	54	30	15	18	12	11	14	5	4	9	7	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7502	4501	2703	1019	1007	852	431	307	363	183	202	97	70	44	44	37	16	24	21	9	19	5	4	5	3	4	2	2	1	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	3625	2632	1515	494	561	512	225	158	240	91	133	54	35	16	23	9	12	15	9	0	7	4	2	2	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	7928	5039	3054	993	1135	952	468	316	405	184	217	115	71	46	41	34	11	21	16	7	29	1	5	4	2	4	2	1	1	1	0	0	0	1	1	0	0	0	0	0	0
0.03	south39_active	80	3975	3057	1793	482	658	591	263	163	269	105	140	66	40	15	28	9	8	12	10	0	13	1	3	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_all	80	8226	5559	3341	1002	1322	1078	509	297	431	199	237	118	79	49	51	28	11	18	20	10	32	7	3	2	2	4	2	1	3	2	1	0	0	1	1	0	0	0	0	0	0
0.03	south40_active	80	4203	3458	2080	483	787	680	284	153	291	115	156	71	52	25	32	10	5	8	15	2	20	5	3	1	2	1	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0
