label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116
0.03	south26_active	80	4843	3605	1459	1039	635	606	975	442	178	352	219	121	136	99	106	171	216	50	174	140	80	42	75	70	51	36	40	24	17	53	11	16	22	16	48	36	39	12	11	4	10	2	12	1	2	5	3	0	10	5	6	1	3	3	3	2	0	2	1	3	3	1	1	0	3	0	0	1	0	0	0	1	0	0	1	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south27_all	80	8836	6002	2671	1932	1217	1052	1531	744	395	610	398	263	253	202	205	283	350	129	268	206	134	78	117	112	81	61	72	43	33	66	31	25	40	27	65	47	53	17	26	12	15	5	26	7	6	5	13	6	10	4	9	4	5	7	8	3	3	1	5	6	6	2	0	0	1	0	1	2	0	0	2	3	0	0	4	0	1	3	1	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	4	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south27_active	80	5019	3815	1505	1130	656	602	964	424	190	367	225	122	128	90	102	202	241	62	185	139	83	38	78	81	54	29	41	21	19	45	16	11	25	16	50	37	41	11	19	5	8	3	17	1	3	3	8	1	8	4	6	1	3	5	4	2	0	1	1	2	2	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	3	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south28_all	80	8960	6196	2654	1997	1253	1030	1576	754	420	601	422	269	261	195	217	290	367	119	256	227	154	72	130	118	81	60	71	44	29	70	39	25	45	17	49	41	45	18	29	9	19	3	28	11	9	5	11	6	13	4	7	3	8	5	10	4	6	0	2	5	6	2	1	1	2	0	1	4	2	0	2	2	0	0	2	0	1	3	1	1	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south28_active	80	5222	3994	1477	1197	659	580	1049	452	199	382	259	137	124	95	124	198	265	58	182	144	96	30	86	74	49	30	37	21	18	41	19	13	30	10	37	30	33	10	24	5	10	3	22	4	5	2	8	2	11	3	6	1	7	2	5	1	1	0	1	4	2	1	1	0	2	0	0	3	1	0	0	0	0	0	0	0	1	3	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south29_all	80	8589	5834	2468	1837	1200	999	1478	711	436	598	407	261	236	199	211	289	344	123	235	200	147	74	119	118	73	60	58	49	32	72	40	26	45	27	49	36	46	13	27	11	14	7	27	14	10	9	11	6	11	4	9	4	7	5	8	5	7	2	3	6	3	1	2	2	2	1	1	4	3	1	1	1	0	0	1	0	0	2	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south29_active	80	4951	3694	1337	1063	618	567	992	414	211	374	245	132	109	101	120	189	251	66	153	115	92	33	67	76	35	32	28	25	17	42	18	15	31	17	32	21	34	6	20	2	7	5	20	6	6	6	9	3	7	3	7	2	4	2	5	1	1	1	1	4	0	0	1	0	2	1	0	3	2	1	0	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south30_all	80	7868	5148	2206	1706	1111	902	1258	661	453	535	391	267	219	202	201	246	287	120	216	174	126	82	122	95	75	50	48	47	30	65	40	27	37	29	42	36	36	17	19	12	12	9	26	11	9	8	7	7	9	4	12	7	8	3	7	4	8	2	2	5	0	1	4	2	1	1	2	3	4	2	4	1	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	4393	3173	1138	956	534	504	842	384	229	326	214	121	94	98	108	152	204	56	135	97	69	39	66	55	37	25	16	21	17	36	21	18	22	18	24	18	28	9	14	2	6	6	18	5	5	6	4	5	5	3	8	4	4	1	4	1	3	1	1	2	0	1	2	0	1	1	0	2	3	2	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	9070	6529	2523	1964	1178	1102	1581	704	396	550	447	266	247	214	216	336	369	117	284	201	112	69	113	118	68	48	43	34	28	83	39	24	50	20	53	60	52	19	19	12	14	20	26	12	11	8	5	8	11	6	13	5	6	1	3	4	4	7	2	4	2	2	1	5	3	0	0	2	1	1	4	1	2	1	1	3	2	1	0	0	0	0	2	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	5216	4184	1439	1170	632	623	1012	414	162	328	264	131	135	105	113	193	218	48	195	132	62	31	59	69	38	31	18	16	13	54	21	11	23	8	25	39	30	10	11	7	8	10	21	2	5	5	5	2	6	5	12	2	3	1	1	1	3	2	1	3	1	2	0	2	1	0	0	2	1	0	2	1	1	0	1	1	2	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8967	6467	2609	1979	1145	1121	1650	701	408	591	448	262	244	208	223	355	388	128	286	199	121	70	105	103	67	51	43	38	25	90	43	27	55	21	57	68	69	18	18	15	15	14	14	12	7	8	5	7	9	8	15	8	5	3	5	4	4	6	1	3	2	1	2	4	3	1	0	1	2	0	4	1	2	0	1	1	2	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	5127	4142	1475	1166	596	646	1050	390	176	336	251	118	129	104	111	213	220	57	181	139	60	28	57	61	40	33	23	19	12	60	23	15	24	9	23	47	44	9	13	7	8	6	9	4	3	5	3	2	5	7	13	5	3	3	1	2	3	2	0	2	1	0	0	1	1	1	0	1	1	0	2	1	1	0	1	0	2	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	8988	6462	2581	1952	1139	1108	1590	737	401	578	437	287	262	212	219	360	378	139	274	193	114	78	116	94	72	48	39	47	23	96	38	30	45	22	48	54	65	14	24	18	14	16	18	12	6	5	7	7	7	9	14	8	4	2	6	6	3	4	1	2	2	1	2	3	2	1	2	3	1	0	3	0	3	0	2	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south33_active	80	5171	4114	1444	1147	580	649	1017	402	193	325	250	135	134	113	112	206	224	66	164	131	66	33	66	61	41	30	22	21	12	58	19	16	22	9	19	36	37	8	17	10	8	7	12	8	3	3	4	2	4	7	11	5	2	2	1	2	3	2	1	1	0	0	0	1	1	1	1	3	0	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south34_all	80	9073	6358	2543	1935	1123	1108	1624	756	398	565	440	278	275	212	221	357	368	116	249	201	130	75	119	110	69	49	47	42	27	92	29	33	42	25	54	61	64	15	21	20	16	17	18	14	5	6	8	3	3	5	11	9	6	3	6	4	2	6	1	1	1	1	1	2	3	2	2	3	1	0	2	1	2	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south34_active	80	5197	4034	1410	1128	568	653	1073	411	179	318	246	136	142	104	113	202	232	59	135	143	63	30	66	75	39	23	25	22	14	52	15	19	18	12	24	44	41	6	14	14	9	8	13	10	2	5	4	2	2	4	9	6	3	3	1	2	2	2	1	0	0	0	0	1	1	2	1	3	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south35_all	80	8973	6268	2603	1891	1153	1118	1623	764	399	581	434	293	287	228	219	365	373	109	236	204	130	67	107	117	70	57	50	37	35	85	31	27	41	27	40	69	43	18	23	18	17	15	19	15	7	5	7	6	5	5	8	11	5	4	4	5	2	6	1	1	4	1	1	1	3	1	2	2	0	0	1	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south35_active	80	5183	3911	1439	1106	613	647	1079	430	183	323	256	142	149	109	118	232	244	53	126	139	64	29	62	75	37	28	26	20	17	41	16	15	20	12	18	52	21	8	16	10	7	5	13	10	4	3	3	2	5	3	7	4	3	4	1	2	2	3	1	0	2	0	1	0	1	1	1	2	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south36_all	80	9004	6336	2557	1905	1207	1100	1718	740	399	595	416	281	257	227	231	351	382	104	237	192	135	55	95	127	75	55	52	35	45	78	33	28	43	28	41	50	48	24	18	17	15	14	22	18	13	3	9	5	8	5	8	10	8	4	3	6	0	5	0	1	6	2	1	1	3	1	1	1	0	0	0	1	0	1	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south36_active	80	5175	3977	1422	1112	648	634	1153	412	163	345	241	147	131	101	115	228	254	51	150	125	66	26	55	83	39	25	24	18	21	38	20	13	24	14	17	37	33	11	12	10	8	7	15	12	6	2	7	1	7	1	6	4	4	4	0	1	0	2	0	0	3	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south37_all	80	8957	6330	2532	1850	1194	1100	1734	734	395	544	398	262	249	239	219	379	355	119	289	194	140	56	87	123	77	56	54	44	42	85	38	25	39	21	29	48	49	24	25	14	11	10	19	10	12	4	12	5	11	6	5	11	4	4	3	6	1	7	2	0	6	2	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	2	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	5184	3987	1422	1071	652	620	1159	412	177	307	225	137	130	125	108	254	234	57	186	120	72	27	51	84	39	31	26	24	21	46	19	15	24	8	16	31	32	14	16	4	6	6	12	5	6	3	9	0	9	2	4	4	2	4	1	3	1	5	1	0	4	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	9175	6348	2521	1920	1197	1080	1710	761	379	554	388	282	236	240	217	355	379	137	298	239	147	56	93	140	78	51	53	42	38	67	40	25	39	19	26	41	51	19	21	14	9	11	14	13	12	4	16	6	9	7	8	7	5	1	2	6	2	4	2	2	5	2	1	2	2	0	0	0	1	0	0	0	0	1	0	1	1	2	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	5377	4012	1461	1110	630	588	1142	443	183	331	225	141	123	127	108	251	258	68	196	159	75	27	53	98	42	26	24	25	17	40	16	16	27	10	14	31	31	10	14	4	5	6	9	5	7	4	11	0	6	2	5	3	3	1	1	3	2	4	1	2	2	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	9089	6229	2502	1899	1191	1083	1611	753	404	556	387	247	266	220	225	363	364	135	263	213	156	63	93	126	76	44	56	42	32	63	41	32	44	19	42	43	38	17	23	12	10	11	14	12	7	5	12	7	7	8	7	8	3	1	2	4	2	5	2	4	4	5	2	1	4	3	1	4	1	0	0	0	0	2	0	1	1	0	0	1	0	0	1	0	0	0	0	0	2	0	1	0	0	4	1	0	0	0	1	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	5330	3944	1447	1110	609	590	1056	445	197	334	224	117	151	116	123	253	252	65	173	146	76	25	55	84	44	22	28	25	15	38	15	19	32	10	25	30	20	9	14	3	6	5	9	4	5	4	6	2	4	1	4	3	3	1	1	2	2	5	1	3	2	3	0	0	3	3	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	8604	5834	2345	1831	1168	1015	1399	707	404	552	353	256	258	210	222	313	361	114	226	202	145	76	102	113	65	44	52	48	28	40	43	30	47	21	43	46	29	19	21	12	13	12	15	10	8	9	12	5	6	8	6	7	2	2	2	0	1	7	2	5	7	4	3	2	4	3	1	5	2	0	0	1	0	1	2	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	5000	3572	1335	1064	592	548	888	426	204	328	203	120	151	105	120	209	244	56	140	134	74	29	60	71	39	20	25	29	14	23	20	15	35	12	26	32	14	8	11	2	6	6	10	3	6	6	6	2	4	2	3	3	2	1	2	0	1	4	1	4	4	2	0	0	3	3	0	4	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0
