label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118
0.03	south26_all	80	6817	2496	2369	1801	1070	589	466	507	374	282	235	223	236	192	386	378	226	123	94	81	71	211	114	42	66	169	32	27	36	24	20	32	23	14	19	14	39	19	13	14	27	9	54	15	8	10	5	7	2	5	3	4	2	8	6	2	2	5	2	3	9	3	1	5	2	0	0	1	0	3	1	9	0	0	0	1	1	1	0	0	1	3	0	1	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	4411	1091	1734	1302	682	222	101	302	168	63	107	62	132	76	342	336	182	64	16	44	27	183	102	21	41	154	21	7	12	11	4	12	7	3	14	7	36	3	4	7	18	1	43	11	3	9	0	4	1	3	1	2	0	2	4	0	1	5	1	3	8	1	1	5	2	0	0	1	0	3	1	9	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6923	2490	2394	1774	1040	612	460	497	356	302	240	228	234	187	361	392	251	117	83	82	73	196	154	40	61	132	38	34	33	31	21	30	24	15	19	15	35	20	13	11	33	7	54	23	12	15	9	7	4	5	2	3	5	9	7	3	2	9	3	3	8	5	0	9	2	1	0	0	0	2	3	9	0	0	0	1	1	1	1	0	0	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0
0.03	south27_active	80	4408	1066	1732	1262	658	226	113	302	164	65	115	62	139	65	324	355	205	62	18	46	30	164	132	16	36	116	21	9	9	14	6	12	8	5	14	7	33	3	5	5	23	0	43	18	4	13	3	4	1	3	0	1	2	3	5	0	1	9	1	3	7	1	0	8	2	1	0	0	0	2	3	9	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	6550	2418	2243	1670	1007	606	497	468	358	316	251	205	222	183	313	361	281	108	80	88	78	174	149	49	56	118	37	38	30	26	19	34	19	16	22	20	39	20	15	12	29	7	27	23	14	15	11	6	5	7	4	4	4	8	7	3	2	11	3	2	9	4	1	7	0	1	0	1	0	3	3	9	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	1	0	2	0	0	0	1	1	0	1	0	1	0	0	0
0.03	south28_active	80	4022	987	1577	1152	618	207	118	270	164	69	125	41	120	58	261	325	227	55	19	43	25	144	126	12	38	102	16	11	7	11	3	5	4	5	17	10	37	3	6	5	21	1	26	19	3	13	4	3	0	4	0	2	2	3	6	0	1	11	1	2	9	1	1	6	0	1	0	0	0	2	3	9	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south29_all	80	6421	2416	2229	1644	975	632	478	453	370	303	275	209	212	161	305	367	303	118	77	82	70	181	169	51	56	103	35	44	26	29	28	36	14	15	16	20	28	17	16	10	22	6	20	21	12	13	16	5	7	11	3	3	4	4	6	1	2	6	3	1	4	2	1	9	1	1	0	1	1	1	3	6	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	0	2	1	1	2	0	0	0	1	1	0	1	0	1	0	0	0
0.03	south29_active	80	3872	932	1525	1161	571	210	107	256	160	70	136	40	112	49	255	327	238	60	18	47	21	154	140	11	36	90	16	12	6	10	9	5	3	4	11	9	24	2	6	5	19	2	17	18	2	11	6	3	1	7	0	2	2	1	6	0	0	6	1	1	4	0	1	7	0	1	0	0	0	0	3	6	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south30_all	80	6304	2436	2170	1650	953	645	477	475	370	276	265	197	195	157	310	412	310	127	90	90	60	176	141	50	60	101	34	46	31	36	33	32	10	16	21	18	26	16	10	11	20	6	23	15	14	8	13	7	8	11	5	2	3	3	5	5	3	8	4	2	3	2	3	5	1	0	0	1	1	1	1	3	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south30_active	80	3772	932	1514	1179	557	226	99	267	152	62	129	38	94	56	259	375	246	73	18	53	18	157	118	13	40	87	20	13	7	14	14	6	1	5	13	8	20	2	4	5	19	3	21	9	2	3	4	3	1	7	2	1	2	1	5	3	0	8	2	1	3	0	2	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south31_all	80	6783	2504	2435	1729	1006	609	500	520	387	282	243	196	230	170	387	467	232	107	75	90	72	159	117	50	70	155	48	37	29	33	26	24	16	23	19	11	74	13	9	11	44	10	26	24	8	22	7	5	7	3	7	5	8	5	22	2	5	11	4	2	3	2	6	16	3	2	7	0	1	0	2	3	0	2	2	1	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	4316	1053	1799	1257	610	228	102	326	159	68	113	44	143	57	333	433	192	62	13	48	35	139	99	19	48	145	32	11	8	14	16	7	2	1	12	5	71	3	4	3	41	2	20	23	0	13	1	1	3	2	5	3	3	1	22	1	2	11	2	0	2	0	5	15	3	0	6	0	0	0	1	2	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	6749	2467	2432	1710	991	616	492	507	382	294	269	212	240	152	389	471	264	109	70	91	75	179	105	42	70	130	57	34	38	25	28	30	18	22	20	14	76	11	10	12	41	7	15	16	10	13	4	4	8	3	6	6	5	7	22	2	7	7	4	2	3	2	5	16	2	1	6	0	2	0	1	2	0	2	2	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	4285	1051	1802	1225	619	215	113	322	167	65	130	51	138	55	332	437	226	61	14	51	40	154	90	18	49	119	32	10	13	12	12	11	1	1	9	7	71	3	4	5	39	1	13	15	1	8	0	2	2	3	4	4	2	2	21	0	4	7	2	0	2	0	5	15	2	0	6	0	0	0	1	2	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	6780	2505	2407	1769	1010	628	483	547	384	307	295	210	227	167	387	474	263	116	68	97	76	173	122	49	62	164	53	35	38	27	29	31	17	20	22	16	53	9	15	14	36	7	19	26	10	11	6	6	8	12	7	2	6	7	5	4	6	3	3	4	3	1	5	5	2	1	5	0	3	0	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	4295	1055	1775	1304	637	212	121	340	180	73	146	56	115	59	328	440	228	56	11	56	38	148	105	18	41	155	28	10	9	15	13	12	3	5	5	8	49	2	4	4	36	1	15	23	1	6	2	2	3	12	5	1	2	2	2	0	3	3	1	1	2	0	5	5	2	0	5	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	6882	2494	2454	1756	1009	636	466	542	382	292	285	223	199	161	413	489	261	130	75	82	81	182	117	54	62	135	47	34	34	23	22	22	27	19	25	17	34	13	16	15	17	6	14	28	10	14	5	9	6	15	6	4	5	5	15	8	3	3	1	6	2	1	1	9	4	0	6	0	2	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_active	80	4413	1064	1808	1298	651	223	113	329	186	56	131	64	91	61	357	453	228	69	11	42	38	157	98	21	38	123	26	8	8	11	10	11	6	4	6	5	28	2	3	4	13	0	12	24	2	10	2	3	3	15	4	2	2	2	12	1	3	2	0	1	2	0	1	9	1	0	6	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_all	80	6772	2479	2460	1689	995	644	466	517	373	296	301	221	180	162	400	456	239	113	74	78	77	162	129	59	62	114	44	28	27	22	18	24	28	18	30	14	42	17	17	11	16	8	17	25	11	23	5	7	8	16	3	3	4	4	29	7	3	7	2	5	4	1	0	21	4	0	3	0	2	2	1	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	south35_active	80	4283	1022	1782	1241	618	227	112	314	183	62	137	67	88	58	344	417	205	60	18	41	29	137	113	19	40	101	28	10	8	8	8	10	9	4	9	2	36	1	3	2	10	1	15	21	3	18	2	2	3	15	3	2	1	1	25	1	3	6	2	1	4	0	0	21	1	0	3	0	0	1	0	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_all	80	6705	2532	2361	1710	991	640	465	476	357	281	287	217	187	157	391	383	234	120	74	83	78	175	138	55	58	114	40	26	21	25	16	24	33	18	30	13	45	21	14	12	17	8	12	15	7	21	4	6	6	17	4	4	5	4	31	6	1	6	2	6	8	0	0	21	5	0	1	0	0	2	1	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	4199	1014	1680	1240	610	218	113	304	160	63	116	65	95	56	331	344	198	64	20	39	34	151	113	15	37	96	24	8	4	8	7	8	10	3	12	1	40	3	4	3	11	2	12	14	2	16	0	1	1	15	3	2	1	1	27	1	1	5	2	2	8	0	0	21	2	0	1	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	6504	2537	2304	1621	986	607	472	471	350	289	262	211	199	154	324	322	238	115	81	87	76	165	143	49	63	111	30	28	25	22	13	24	33	16	27	10	56	18	16	12	20	11	15	11	6	17	5	2	4	21	4	5	4	4	17	2	3	5	2	3	9	1	0	18	2	0	0	0	0	2	1	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	4047	973	1603	1156	587	216	120	294	147	75	103	61	111	58	267	285	198	64	21	44	32	142	122	14	41	95	15	7	3	9	4	9	8	2	11	1	51	3	2	4	17	3	13	9	1	13	0	0	0	17	2	2	0	2	15	0	3	4	2	1	9	0	0	18	2	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	6519	2598	2322	1616	986	593	476	506	375	294	285	222	199	153	345	307	266	102	62	77	74	176	143	41	63	124	26	37	28	27	18	24	27	18	19	9	47	13	12	13	10	10	9	15	9	34	8	5	2	20	6	2	4	4	6	1	2	8	1	1	8	2	0	2	4	0	1	0	0	2	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	4046	988	1609	1155	583	221	128	319	155	81	116	70	115	59	286	271	227	54	11	38	36	158	121	15	45	112	12	10	3	11	9	9	6	4	9	1	43	5	3	5	9	2	6	13	1	31	0	1	0	17	3	0	0	3	3	0	2	8	0	1	8	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6713	2592	2403	1659	1010	608	488	530	382	318	282	223	223	155	385	376	275	106	72	71	76	160	152	47	71	133	25	41	25	25	28	17	28	18	12	13	55	10	13	19	12	6	16	29	11	30	8	5	0	14	8	3	2	3	2	0	3	10	3	1	6	3	2	2	3	0	3	0	0	1	0	1	0	1	3	0	0	1	0	0	0	0	0	0	1	1	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	4197	1001	1699	1197	624	221	135	315	160	82	124	70	132	67	332	341	237	52	11	32	32	143	134	24	50	125	10	12	3	7	11	7	6	4	7	4	51	4	3	5	10	2	11	26	2	30	0	1	0	12	5	0	0	3	1	0	2	10	1	1	6	0	2	1	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6786	2569	2420	1722	1013	608	482	546	403	308	310	239	225	157	428	413	226	105	76	66	71	202	156	50	63	138	34	43	26	29	37	14	20	21	15	15	47	10	13	14	9	4	17	29	10	31	9	6	1	13	6	3	3	2	2	1	2	17	7	0	5	3	4	1	3	0	3	0	1	1	0	0	1	1	2	0	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	4315	1040	1744	1228	614	232	127	324	175	77	151	71	133	67	369	383	191	49	17	35	33	182	136	21	43	129	19	12	5	9	14	6	5	5	9	5	44	3	3	4	6	2	11	25	2	30	0	2	0	10	4	2	1	2	1	0	0	17	4	0	5	1	4	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
