label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172
0.03	south35_all	80	29302	10690	7030	4873	6779	3879	2683	2158	1684	1420	1256	2386	948	1721	963	965	894	661	994	693	648	450	398	355	305	427	452	400	390	229	186	223	153	187	121	204	114	100	121	117	188	68	80	106	123	70	83	54	53	83	105	39	51	37	34	37	41	25	30	23	32	52	25	34	35	24	16	12	24	13	10	11	10	5	14	7	19	7	10	7	7	5	5	10	11	5	7	4	6	9	6	3	14	3	2	1	3	0	1	2	1	2	0	2	2	1	2	5	3	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	18592	4069	2932	1982	5381	2581	1358	1017	333	607	284	2010	200	1448	546	634	628	391	842	538	468	271	209	194	146	325	362	329	284	131	49	138	66	125	60	165	43	29	56	58	164	16	28	62	90	31	52	32	7	66	90	24	26	7	10	18	13	10	6	4	22	46	4	27	28	10	4	9	22	3	5	7	3	1	11	2	15	3	6	2	5	3	2	6	10	3	6	3	2	2	3	0	12	0	2	0	2	0	0	1	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	29266	10660	7005	4988	6580	3885	2623	2180	1684	1433	1280	2453	963	1675	975	968	893	667	1011	710	662	472	406	343	323	452	415	405	367	223	188	248	161	192	127	188	94	93	118	106	199	67	80	73	117	62	84	51	57	65	115	35	56	26	39	34	48	29	26	23	28	45	22	31	40	20	14	14	21	15	16	13	10	7	10	7	24	8	6	1	8	5	7	11	11	5	2	5	3	8	5	2	13	4	2	2	3	1	3	1	3	2	0	1	4	0	2	1	2	0	1	2	0	0	1	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	18400	4074	2944	2022	5216	2583	1348	1064	329	603	285	2081	217	1361	544	625	631	394	832	549	472	302	216	173	141	352	330	332	268	115	52	160	68	124	70	143	34	29	54	54	169	16	19	40	85	29	45	33	10	51	102	21	34	4	11	14	13	12	5	5	18	39	3	24	33	8	3	10	19	5	10	8	4	2	9	4	20	3	3	1	5	3	3	8	10	3	2	3	1	2	2	0	11	2	2	0	2	0	2	1	3	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	29423	10604	7067	4984	6474	3952	2579	2133	1710	1439	1260	2422	981	1681	941	932	942	671	991	703	679	486	413	341	319	426	415	434	351	243	180	226	156	177	130	198	93	100	117	108	169	64	70	86	115	68	78	50	44	89	85	41	47	28	41	28	45	24	24	27	31	59	19	43	39	16	15	14	17	17	18	12	10	6	12	9	24	11	12	4	9	3	5	11	12	8	2	5	4	4	3	4	3	3	1	3	2	2	5	2	3	2	0	1	4	1	0	2	4	0	1	2	1	0	0	3	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	18685	3998	2978	2026	5127	2700	1309	1073	343	585	284	2092	202	1373	535	590	647	397	806	539	512	308	231	180	136	328	326	343	247	132	41	146	74	106	78	152	31	33	50	57	138	14	22	49	89	34	44	27	10	78	75	28	28	5	11	12	13	10	5	7	24	52	3	36	32	7	2	9	14	7	12	7	6	3	10	5	21	3	9	1	5	2	3	8	10	7	2	4	1	1	2	0	1	3	1	0	1	0	3	1	3	0	0	0	4	0	0	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	30919	10836	7102	5107	7098	4201	2676	2203	1699	1537	1266	2770	952	1846	981	1015	994	761	958	778	624	499	443	353	350	480	435	435	348	250	159	231	153	204	161	218	95	96	130	121	139	67	76	72	150	73	73	55	37	105	110	41	44	32	46	28	34	29	28	28	37	38	18	38	49	12	19	10	15	19	20	7	11	10	25	12	13	14	11	6	11	3	5	5	6	11	2	10	7	3	2	5	9	5	1	2	1	3	5	3	3	1	1	0	2	2	0	2	3	0	1	2	1	0	0	3	0	2	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	20433	4382	3201	2208	5844	3018	1408	1140	344	646	293	2419	198	1555	580	686	716	474	776	646	460	340	252	200	167	383	362	348	263	126	33	146	66	126	99	171	35	35	69	60	110	14	27	44	124	36	41	32	9	98	101	30	27	8	10	17	7	13	9	8	29	35	6	34	43	4	4	4	12	11	13	3	8	4	23	7	10	4	7	3	7	1	2	4	4	11	2	9	2	1	1	1	9	3	1	0	1	0	3	1	3	1	0	0	2	0	0	0	1	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	32130	11077	7178	5228	7700	4443	2798	2177	1703	1583	1249	2898	944	2241	1023	1118	1015	773	1051	888	689	524	432	363	334	524	458	466	319	237	156	200	155	216	155	241	104	92	128	125	186	68	66	72	148	72	65	61	35	123	117	42	38	37	42	31	28	35	27	23	33	37	23	36	38	6	20	9	22	17	17	10	13	12	31	9	8	14	11	6	9	2	3	6	8	8	3	8	9	1	2	6	24	5	4	3	0	4	2	3	3	1	1	0	2	3	1	3	2	0	1	1	1	0	0	1	0	2	5	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south39_active	80	22000	4792	3421	2357	6490	3220	1560	1163	381	701	274	2567	201	1959	650	795	757	511	887	766	532	368	250	218	182	427	388	382	252	129	30	117	65	136	98	196	38	34	75	65	156	12	32	46	130	34	36	33	10	114	106	34	22	14	9	18	8	17	8	8	26	34	6	31	32	2	5	4	18	10	7	3	10	5	29	6	6	4	8	2	7	0	2	5	6	8	3	8	3	1	2	2	23	3	4	0	0	1	1	1	1	1	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south40_all	80	33344	11347	7305	5356	8327	4613	2967	2271	1713	1614	1263	3112	928	2343	1056	1162	994	814	1206	977	687	539	450	369	328	529	500	540	362	234	160	223	170	223	173	226	106	90	127	118	245	67	70	70	161	67	67	65	40	116	138	37	65	40	36	29	26	39	24	20	40	24	22	39	29	10	19	19	29	17	15	13	15	17	27	8	7	12	6	4	13	5	1	8	8	9	10	11	8	2	4	6	23	3	12	1	2	3	1	3	2	2	1	1	0	2	1	2	1	0	0	0	1	4	0	0	0	1	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0
0.03	south40_active	80	23687	5240	3617	2567	7224	3412	1713	1236	438	765	258	2791	217	2075	666	848	777	550	1067	862	535	378	279	227	183	452	423	448	284	132	34	151	76	150	116	178	45	36	74	56	222	13	36	47	141	34	42	37	9	107	121	28	39	17	7	18	10	17	6	5	34	19	8	31	24	5	6	11	23	9	6	5	12	9	25	5	5	5	4	2	9	0	0	8	5	8	10	10	3	2	3	2	22	1	12	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
