label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	north12_active	80	18166	2503	3935	484	2421	1358	874	174	441	55	98	35	22	100	17	35	1	16	7	3	5	1	2	3	2	0	0	4	0	2	0	1	0	0	0	0	1	0	0	0	0
0.03	north13_all	80	22012	4929	4629	1430	2563	1573	1037	350	496	173	161	83	61	103	34	38	18	21	14	11	9	8	4	5	3	2	5	5	1	0	2	1	1	0	0	0	1	0	0	0	0
0.03	north13_active	80	17810	2519	3752	470	2249	1349	890	169	434	55	100	36	30	87	9	28	1	17	9	2	5	0	2	4	2	1	3	4	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north14_all	80	22195	4816	4620	1462	2512	1570	992	350	484	163	145	87	63	88	42	39	17	18	12	8	9	5	5	5	5	2	4	5	0	0	1	1	1	0	0	0	1	0	0	0	0
0.03	north14_active	80	18067	2460	3750	467	2212	1336	856	173	424	54	82	32	30	70	15	30	2	15	8	1	6	0	2	4	3	1	3	3	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north15_all	80	23211	4888	4888	1453	2579	1555	1057	353	560	154	148	77	71	98	46	46	21	20	15	7	10	9	4	6	3	4	3	6	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	19139	2562	4020	462	2267	1343	926	179	495	53	83	22	39	76	17	38	3	17	9	1	8	3	2	6	1	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	23780	4937	5061	1458	2652	1568	1105	350	554	153	144	82	71	93	50	57	22	22	11	7	8	7	5	6	2	5	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	19751	2681	4191	477	2354	1344	981	186	473	54	77	26	36	73	21	50	3	19	5	2	7	3	2	6	1	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	24039	5104	5060	1437	2745	1453	1106	325	578	141	160	80	67	88	45	66	23	25	12	11	10	9	3	5	4	4	0	8	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north17_active	80	19993	2774	4180	472	2429	1247	968	181	481	41	90	24	30	69	16	57	4	21	7	4	6	4	1	5	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	23825	5218	4996	1466	2761	1468	1169	353	513	157	174	84	65	88	41	57	26	24	9	15	8	8	2	6	5	2	1	14	0	1	0	0	0	0	0	0	2	0	0	0	0
0.03	north18_active	80	19752	2833	4143	484	2465	1242	1001	202	420	47	102	25	28	72	16	50	7	21	4	6	4	3	1	5	1	2	0	14	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_all	80	23708	5302	5059	1434	2739	1485	1084	365	539	156	193	80	65	82	38	59	25	29	10	18	10	6	3	5	6	2	1	12	0	1	0	1	0	0	2	0	2	0	0	0	0
0.03	north19_active	80	19698	2896	4221	473	2438	1260	911	194	448	45	112	24	30	62	12	52	8	27	6	6	6	1	2	4	2	2	0	12	0	1	0	1	0	0	2	0	1	0	0	0	0
0.03	north20_all	80	23474	5261	5043	1448	2768	1553	1148	365	545	160	181	78	68	79	39	49	17	35	10	18	11	5	4	4	5	4	1	8	0	1	0	1	0	0	2	0	2	0	0	0	0
0.03	north20_active	80	19508	2874	4219	468	2444	1334	982	201	466	44	116	22	34	61	15	41	8	30	4	6	5	1	3	3	2	4	0	8	0	1	0	1	0	0	2	0	1	0	0	0	0
0.03	south21_all	80	23621	5110	5274	1497	2670	1552	1139	338	508	177	157	97	75	80	38	78	17	24	13	8	7	5	3	1	3	7	1	0	0	2	0	0	0	1	0	0	0	1	1	0	0
0.03	south21_active	80	19695	2742	4433	479	2390	1330	985	184	430	44	109	39	29	66	13	70	4	18	8	0	7	0	2	0	1	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	23922	5089	5355	1436	2698	1474	1203	333	526	175	160	100	70	86	43	51	23	26	11	5	6	4	6	2	4	4	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0
0.03	south22_active	80	19959	2729	4473	470	2408	1232	1042	191	435	43	103	37	31	71	14	47	5	20	8	0	5	1	3	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	23747	5046	5230	1451	2741	1552	1193	327	553	154	163	93	68	101	50	39	24	30	10	7	12	3	6	2	4	2	2	0	0	1	0	0	0	1	0	0	0	0	0	1	0
0.03	south23_active	80	19774	2690	4357	488	2453	1315	1050	190	466	42	105	36	32	85	18	37	4	24	7	0	11	2	3	2	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	23773	5061	5121	1402	2805	1612	1106	330	598	144	168	93	67	107	43	50	25	34	11	7	14	6	6	3	4	1	2	6	1	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	19776	2660	4243	485	2523	1394	964	188	506	44	111	29	33	85	16	43	5	30	8	0	11	5	3	3	4	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	24072	5032	5227	1402	2811	1723	1001	338	575	145	178	86	80	131	40	74	28	32	11	8	14	5	3	4	3	1	1	6	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	19982	2635	4356	486	2528	1490	873	177	496	49	118	27	45	105	18	64	6	26	6	2	9	4	0	4	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	24134	5088	5105	1414	2731	1603	1029	332	533	138	168	98	68	111	45	77	24	27	14	8	14	6	3	5	3	1	0	6	1	0	0	0	0	2	0	0	0	0	0	1	0
0.03	south26_active	80	20110	2661	4243	474	2424	1381	895	169	457	49	115	29	35	90	19	67	7	20	8	3	9	3	1	5	3	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south27_all	80	24359	5111	5082	1434	2635	1618	1040	333	564	153	190	94	87	101	46	68	31	28	15	8	8	5	6	11	3	2	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south27_active	80	20383	2707	4164	493	2328	1387	887	165	481	59	131	30	42	78	17	61	8	21	7	4	4	0	3	11	3	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south28_all	80	24098	5074	5101	1471	2619	1561	1033	339	519	163	162	93	77	112	38	87	24	33	17	10	5	6	4	12	3	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south28_active	80	20170	2687	4208	510	2293	1330	881	169	441	57	113	31	35	92	13	81	8	25	7	3	3	0	3	12	2	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south29_all	80	24106	5094	4963	1515	2581	1510	995	301	500	169	157	84	83	89	39	81	20	31	14	11	6	8	5	11	3	7	1	10	0	0	0	0	0	3	0	0	3	0	0	0	0
0.03	south29_active	80	20197	2713	4072	556	2279	1284	840	151	427	53	119	21	35	69	16	74	5	24	5	3	4	0	4	11	2	4	0	10	0	0	0	0	0	2	0	0	3	0	0	0	0
0.03	south30_all	80	24013	5049	4925	1547	2746	1587	1084	305	477	167	146	74	78	81	35	68	16	34	16	9	16	8	4	6	5	5	1	10	0	0	0	1	0	1	0	0	3	0	0	0	0
0.03	south30_active	80	20132	2681	4059	554	2449	1356	929	149	414	52	99	18	32	60	13	58	4	28	5	1	11	1	3	6	2	3	0	10	0	0	0	1	0	0	0	0	3	0	0	0	0
0.03	south31_all	80	24396	5027	5062	1452	2623	1556	1140	332	518	165	167	78	71	93	46	72	28	35	14	16	14	5	2	3	3	2	4	1	2	0	2	2	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	20313	2715	4176	483	2341	1346	983	157	427	60	112	28	36	85	19	61	3	22	4	3	8	2	0	3	0	1	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	24408	5023	5001	1484	2783	1530	1199	312	525	157	168	83	67	80	47	71	23	29	16	12	11	6	3	6	3	0	2	3	2	0	2	2	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	20413	2711	4165	462	2483	1321	1044	149	429	58	113	29	28	73	15	63	5	18	8	2	4	2	1	6	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	23933	5040	4940	1493	2800	1531	1112	352	519	169	152	84	64	69	48	74	21	28	14	6	11	5	4	5	1	1	2	3	2	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	19966	2684	4128	470	2472	1326	962	185	437	62	107	32	30	60	14	69	5	20	9	1	4	2	1	5	0	1	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	23611	5106	4993	1482	2850	1545	1074	350	544	164	136	93	59	70	46	76	21	26	13	3	8	5	5	6	0	1	1	2	2	1	1	1	0	0	1	0	0	0	0	0	0
0.03	south34_active	80	19643	2684	4155	448	2532	1330	938	179	457	52	98	39	28	57	15	68	3	22	9	0	4	1	1	6	0	1	0	2	2	1	0	1	0	0	1	0	0	0	0	0	0
0.03	south35_all	80	23317	5136	5211	1451	2834	1483	1065	399	536	166	126	91	63	75	45	82	21	34	8	4	12	5	5	2	1	2	1	1	3	2	1	1	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	19414	2722	4345	444	2510	1260	933	212	468	48	86	36	34	59	20	69	3	29	4	0	10	2	2	2	0	2	0	1	2	1	0	1	0	0	1	0	0	0	0	0	0
0.03	south36_all	80	23756	5089	5094	1427	2764	1519	1091	380	586	156	159	91	61	98	39	82	24	28	12	9	10	6	8	3	2	3	1	1	3	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	19796	2693	4188	446	2463	1293	955	202	513	44	109	37	31	80	20	71	2	21	4	1	9	1	4	3	1	2	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	23844	5115	5062	1423	2791	1508	1098	368	549	146	191	86	68	100	44	86	19	23	14	8	11	8	7	1	2	3	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	19890	2736	4144	456	2501	1281	948	197	480	40	131	32	36	80	22	76	2	14	6	2	8	1	4	1	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	23961	5060	4917	1416	2744	1484	1120	379	527	151	184	83	72	103	44	72	23	24	17	7	8	8	6	11	1	3	2	3	0	1	1	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	20037	2694	3997	464	2441	1264	960	205	457	47	129	27	37	83	16	61	5	17	8	2	4	0	2	11	1	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	23892	5104	4937	1432	2756	1432	1115	348	505	153	171	80	72	99	40	66	20	20	18	6	5	8	4	13	2	1	3	2	0	2	1	0	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	19963	2699	4045	502	2429	1224	965	185	431	49	113	25	37	75	15	54	4	15	9	2	1	1	1	13	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_all	80	24065	5199	4879	1406	2825	1483	1155	341	545	157	168	86	73	102	34	60	22	16	14	9	7	5	5	14	1	2	3	2	0	2	2	0	0	1	0	1	1	0	0	0	0
0.03	south40_active	80	20129	2742	4004	483	2507	1290	989	176	471	50	110	28	38	72	12	47	4	15	7	2	6	1	2	13	0	2	2	1	0	0	1	0	0	1	0	0	1	0	0	0	0
