label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98
0.03	south31_all	80	6685	2563	2318	1288	1146	825	1294	542	887	290	214	191	189	265	283	281	126	164	57	134	169	60	85	63	40	65	142	67	68	25	27	31	23	12	12	34	12	18	39	8	1	9	9	9	3	3	6	7	1	3	9	2	2	2	3	3	2	0	1	0	1	2	0	0	2	2	0	0	0	8	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	4022	1079	1624	722	763	501	1126	343	769	104	58	52	103	197	227	232	41	118	26	105	147	15	68	51	13	41	136	61	58	18	17	19	16	5	5	23	6	9	36	2	0	6	4	3	2	0	5	4	0	1	9	0	0	0	2	2	1	0	0	0	1	1	0	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	6636	2652	2368	1320	1178	768	1295	551	907	289	210	185	178	270	290	318	120	153	61	143	160	58	91	79	36	68	128	85	78	29	25	32	22	16	11	22	12	20	44	8	2	3	10	10	5	3	6	10	3	3	9	2	2	1	3	2	3	0	1	0	7	1	0	1	2	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	3943	1132	1667	744	808	479	1114	368	800	100	62	59	94	210	242	276	36	113	26	116	137	16	68	63	11	40	117	75	68	19	11	20	11	5	5	14	7	12	41	2	1	2	6	3	3	0	6	6	2	1	9	0	0	0	3	1	1	0	0	0	7	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	6512	2724	2406	1298	1137	740	1295	600	961	275	232	193	184	262	278	333	117	139	62	139	169	56	101	80	41	82	140	96	62	29	27	29	20	15	9	19	15	18	36	5	3	4	8	7	7	4	3	9	4	2	4	4	3	2	3	1	2	1	2	1	8	0	0	2	2	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	3813	1230	1705	714	768	469	1104	416	848	106	64	57	95	206	235	287	35	107	24	109	146	17	73	61	12	62	129	83	50	19	13	19	11	5	3	14	8	10	33	2	1	4	5	3	3	0	3	7	2	1	4	1	1	1	3	1	1	0	1	0	8	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	6553	2722	2322	1248	1161	722	1293	629	986	277	246	202	205	261	287	323	116	146	73	135	145	52	89	67	40	108	134	113	69	32	23	25	16	15	8	19	13	23	25	7	3	5	5	6	7	5	6	9	4	1	8	3	3	5	1	0	3	1	2	1	8	0	1	2	0	0	0	0	1	0	0	1	0	0	0	1	1	0	2	0	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	3797	1237	1640	684	776	475	1109	438	882	114	57	63	103	200	242	284	37	116	24	105	124	16	66	46	13	92	126	101	59	17	15	17	10	3	2	13	7	14	22	3	1	4	3	2	2	0	5	8	2	1	8	1	1	2	1	0	2	0	1	0	8	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	6653	2720	2309	1223	1161	777	1325	644	1021	283	248	206	212	261	298	281	109	153	83	126	173	49	87	75	45	115	131	87	83	34	20	23	20	14	10	21	8	20	19	7	5	9	8	7	5	8	5	5	1	0	14	4	2	7	0	0	3	1	2	2	8	0	1	2	0	0	0	0	0	0	0	2	0	1	0	2	1	0	2	1	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	3856	1227	1621	657	773	499	1146	448	906	117	60	65	115	189	250	239	42	122	26	95	153	10	66	55	14	104	120	78	70	19	13	16	11	3	3	13	5	13	18	3	1	8	4	2	0	1	4	5	0	0	14	2	1	3	0	0	2	0	1	0	8	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_all	80	6583	2698	2331	1212	1100	777	1299	595	970	287	260	189	229	264	270	276	114	163	87	125	185	51	100	60	48	110	163	79	95	34	18	21	14	18	9	19	14	16	15	12	3	8	11	6	5	7	5	5	1	1	14	3	0	6	2	2	2	2	2	2	2	1	1	1	1	1	0	0	0	1	0	2	0	1	0	2	1	1	1	1	1	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3850	1220	1611	666	725	496	1116	416	853	123	61	65	125	193	215	228	41	129	24	94	167	7	79	40	15	94	151	71	85	19	12	12	9	5	2	10	10	13	14	2	1	5	4	1	0	1	4	4	1	0	14	2	0	2	2	0	2	0	1	0	2	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	6591	2675	2413	1274	1181	799	1350	571	982	285	250	191	213	291	251	272	111	159	78	124	171	47	84	48	47	73	152	63	123	31	20	19	19	15	10	28	11	19	16	11	4	13	12	7	6	4	2	3	1	1	10	2	0	4	3	2	2	1	0	1	2	1	0	1	1	1	0	0	1	1	0	2	0	2	0	1	0	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	3919	1213	1672	722	793	488	1154	396	866	106	55	63	118	220	202	219	41	120	22	95	154	9	67	36	9	55	135	56	111	16	11	9	9	3	3	21	8	16	13	0	2	9	4	1	1	1	1	2	1	0	10	2	0	3	3	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	6503	2707	2365	1294	1214	763	1383	580	985	304	250	204	215	282	261	284	104	140	75	135	151	52	87	50	46	71	174	56	104	35	17	25	24	18	6	27	17	18	21	12	5	11	8	7	3	2	3	6	3	1	6	2	1	5	5	2	2	2	1	0	2	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	3850	1200	1637	762	795	436	1189	403	873	97	55	66	123	220	213	233	35	101	23	100	130	10	65	39	10	53	158	48	92	17	8	10	13	6	2	22	12	16	17	0	3	7	1	2	1	1	1	3	1	0	6	1	1	2	4	0	2	0	1	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6525	2715	2364	1289	1191	769	1372	556	939	309	243	201	209	297	245	259	90	142	75	133	170	49	77	56	38	79	149	52	98	44	21	31	29	18	6	22	20	17	26	12	8	14	4	8	6	3	2	6	2	0	13	2	2	4	4	2	3	1	1	1	2	2	0	1	2	1	0	3	1	2	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	3797	1214	1687	740	767	429	1172	368	827	96	49	65	120	231	196	219	30	104	22	101	148	13	58	45	9	58	137	43	88	27	12	16	20	6	1	18	11	14	22	0	3	10	1	2	2	2	0	3	0	0	13	1	1	2	3	0	1	0	1	1	2	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6561	2699	2364	1283	1154	784	1374	539	954	297	224	194	229	299	261	298	85	128	74	146	198	56	80	69	37	78	120	59	89	48	25	31	34	17	9	13	15	19	38	15	9	11	3	8	5	5	5	7	3	3	13	1	3	3	5	0	5	1	1	2	0	1	2	2	1	3	0	3	0	2	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	3799	1223	1678	742	741	446	1183	363	843	91	49	58	122	225	202	258	24	95	23	118	171	12	62	58	10	64	112	45	81	34	18	17	26	6	3	9	7	13	35	2	3	7	0	2	2	3	2	4	0	1	13	0	2	0	4	0	2	0	1	1	0	0	1	0	0	2	0	3	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
