label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138
0.03	south22_all	80	18555	2923	1917	1414	2371	1599	659	887	467	528	338	374	332	286	234	190	422	141	146	199	116	129	83	78	69	61	93	61	46	67	43	35	77	125	44	61	32	27	18	36	24	30	15	26	15	17	14	12	12	14	10	29	7	2	19	10	6	3	12	3	10	9	2	1	6	2	2	2	9	5	6	5	6	4	3	4	0	15	2	2	1	1	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	16460	719	446	639	1987	1246	151	688	191	289	146	186	206	184	144	50	366	38	62	145	24	83	42	39	35	23	65	10	18	32	21	13	50	113	28	43	20	12	5	22	3	11	6	21	8	5	5	6	6	9	5	26	2	1	14	6	2	0	10	0	9	5	0	0	2	0	0	0	6	3	2	3	6	0	1	2	0	15	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	18758	2916	1892	1416	2414	1596	641	949	479	497	335	369	331	295	226	183	388	138	147	209	107	129	80	84	74	60	110	56	45	61	49	36	62	108	33	57	40	22	20	33	27	28	15	16	20	14	17	21	9	16	11	25	6	3	22	6	6	4	6	6	10	9	4	2	4	2	4	2	6	5	4	7	6	2	4	2	0	16	1	2	1	1	0	0	2	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south23_active	80	16652	709	423	603	2012	1236	137	744	196	262	150	196	212	182	126	38	324	35	56	157	17	87	29	43	40	27	83	13	19	35	18	14	40	97	18	40	24	10	8	25	5	15	6	15	10	5	4	14	4	10	5	22	1	1	19	2	2	0	3	0	9	5	0	1	1	1	0	1	4	3	1	4	6	0	2	1	0	16	1	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	19135	2951	1845	1407	2308	1586	649	961	493	481	339	345	343	290	231	176	451	119	151	200	107	127	76	81	81	61	135	48	47	64	48	37	63	93	30	51	31	22	23	31	25	24	13	14	23	11	19	26	17	12	7	24	7	7	16	5	6	4	6	7	8	5	3	1	4	2	5	2	7	4	6	6	4	1	5	2	0	9	0	0	0	1	1	0	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_active	80	16997	757	426	633	1909	1265	151	747	189	258	147	183	217	176	131	41	390	26	62	151	21	85	29	38	47	28	101	13	20	34	14	12	42	79	17	36	18	12	10	23	7	10	4	10	10	5	6	19	13	7	2	21	4	2	14	0	2	0	4	0	6	2	0	1	1	1	2	1	4	3	2	3	4	0	2	1	0	9	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	18961	2991	1812	1400	2265	1573	619	1038	505	460	353	313	358	298	236	186	478	130	134	176	107	118	79	83	94	60	129	49	54	61	45	36	62	98	31	56	35	24	28	33	20	22	16	18	21	13	14	25	16	10	5	18	8	8	13	2	8	5	6	5	11	6	5	4	4	2	5	2	6	3	9	7	3	1	3	1	0	1	0	0	8	1	1	0	3	0	1	1	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	4	0	1	0	5	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	16875	779	441	634	1870	1269	133	828	194	245	148	168	225	177	124	40	427	35	61	131	29	70	27	39	52	28	92	16	30	30	12	11	44	85	17	50	22	13	11	22	8	13	3	13	7	6	4	18	11	6	2	14	5	2	12	0	3	2	5	0	10	2	1	3	1	1	2	1	1	3	5	4	3	0	1	1	0	1	0	0	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	18967	3038	1811	1483	2256	1598	644	1040	496	480	344	318	355	309	244	185	553	150	126	187	109	116	89	72	86	67	123	54	50	55	42	40	72	95	39	51	27	28	28	31	19	19	19	25	16	16	11	17	17	8	9	32	9	6	11	5	6	4	4	5	13	6	4	5	4	0	6	2	5	3	8	7	3	2	2	1	0	2	0	1	8	1	2	0	2	1	1	0	0	0	0	0	0	1	3	0	0	0	0	0	1	1	0	4	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	16889	810	457	692	1881	1307	155	835	173	269	139	170	233	182	135	40	510	43	58	146	32	74	42	33	48	27	90	18	26	27	13	10	49	81	23	45	14	12	10	21	8	10	3	19	4	5	4	11	12	5	7	29	8	2	9	2	3	3	3	2	10	2	1	4	1	0	3	1	2	2	4	3	3	1	0	1	0	2	0	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	18947	3057	1818	1473	2328	1602	650	1097	476	485	338	320	368	312	243	187	557	145	123	202	106	131	108	79	79	74	109	58	47	50	48	33	80	112	45	58	32	27	32	35	16	18	22	26	13	19	8	8	15	10	10	24	10	4	10	10	6	6	5	3	11	6	7	9	3	0	4	3	5	3	8	12	4	2	0	1	1	2	0	2	8	2	1	0	2	1	2	0	0	1	0	0	0	0	2	0	0	0	0	0	1	2	0	4	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	16837	790	466	681	1961	1313	151	868	176	273	133	172	245	186	139	40	506	43	60	158	25	84	62	34	39	42	84	19	28	20	15	10	57	99	21	51	18	11	8	22	9	11	6	20	5	4	3	3	9	5	9	23	8	1	8	6	3	3	3	2	8	3	2	8	2	0	2	1	3	2	4	9	3	1	0	1	0	2	0	2	8	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	18740	3020	1803	1454	2288	1615	648	1090	491	487	353	328	393	323	256	183	528	149	141	211	99	152	106	73	92	79	107	58	48	56	45	34	83	117	42	58	38	28	26	37	19	16	23	20	15	22	10	9	14	10	14	29	12	7	8	14	5	5	10	6	11	3	6	10	2	7	3	3	5	3	6	11	4	3	1	0	1	10	0	2	8	1	1	1	2	2	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south28_active	80	16626	778	453	655	1927	1312	156	835	184	283	137	182	273	193	147	44	473	37	63	163	21	103	61	32	50	36	85	17	23	25	13	10	62	106	15	46	19	12	6	26	9	9	6	15	9	5	4	4	10	5	11	28	9	2	6	11	2	3	7	2	8	2	1	10	2	7	1	1	3	2	3	9	3	1	1	0	0	9	0	2	8	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south29_all	80	18723	3015	1871	1477	2374	1547	610	1121	478	511	386	369	380	296	255	177	444	142	145	226	104	173	101	87	89	78	114	48	49	47	54	34	78	126	38	62	34	24	22	34	22	17	22	17	20	18	16	16	29	11	16	13	11	7	17	17	3	5	12	5	10	2	4	7	3	8	3	2	3	2	6	11	3	5	1	1	1	8	1	3	6	2	1	1	0	2	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2
0.03	south29_active	80	16618	775	471	625	1977	1233	147	839	183	305	151	206	256	177	144	47	384	32	67	175	18	121	63	37	50	38	88	16	24	23	17	11	62	115	8	50	18	11	4	23	9	8	4	11	16	4	6	8	23	5	10	10	6	2	13	14	1	0	7	0	9	1	1	7	2	8	1	0	2	1	3	9	2	1	1	0	0	7	0	3	6	2	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
0.03	south30_all	80	18767	3025	1926	1493	2234	1419	647	1106	443	479	405	383	368	267	243	173	477	146	160	214	102	170	92	93	93	81	105	48	52	66	52	34	90	141	36	53	30	26	16	31	24	18	18	19	22	19	20	17	29	10	12	21	12	6	19	16	4	3	15	5	8	3	3	5	4	8	2	4	1	1	8	11	1	4	1	1	2	8	1	5	6	1	1	1	0	1	0	0	1	1	0	1	1	0	0	0	2	0	0	0	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	1	1	0	0	0	2
0.03	south30_active	80	16655	731	487	613	1861	1114	155	822	172	284	166	205	249	161	125	47	419	36	71	172	20	124	51	37	52	41	82	13	27	33	14	11	78	127	14	37	15	14	4	20	6	8	2	14	17	4	8	7	24	6	6	17	5	2	15	14	2	0	10	0	7	3	0	3	2	8	0	0	0	1	6	10	1	0	1	0	1	7	0	5	6	1	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	2
0.03	south31_all	80	18906	2966	1835	1451	2351	1564	616	965	508	469	345	357	337	273	214	176	390	131	132	210	107	158	110	95	76	66	91	48	49	54	38	40	49	114	37	60	37	29	16	34	18	18	13	32	17	11	16	9	16	13	14	30	12	7	19	15	7	4	10	5	5	5	6	4	6	5	3	5	6	1	7	4	1	1	3	0	2	3	2	0	1	0	1	2	1	1	0	2	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	16776	700	444	656	1996	1238	151	754	195	297	152	181	211	155	133	44	338	31	51	152	19	112	51	43	42	25	74	15	24	25	18	11	40	103	15	53	25	16	5	28	3	11	6	23	9	5	5	5	11	8	12	26	5	3	17	12	2	2	6	2	5	1	2	0	4	4	1	2	6	0	6	4	1	1	2	0	0	3	1	0	1	0	0	2	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	18533	2938	1832	1426	2397	1577	586	951	492	465	372	362	331	277	216	198	394	128	144	225	102	156	100	93	82	66	98	45	54	61	42	41	43	127	33	59	39	26	20	28	15	16	14	36	21	13	17	13	20	13	16	30	13	6	15	19	7	4	6	4	5	4	5	4	7	5	4	3	1	1	9	4	2	3	4	0	1	4	2	0	2	0	1	3	0	2	0	2	1	2	1	2	0	1	1	0	1	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	16428	706	444	658	2062	1259	152	742	191	299	160	185	215	166	137	45	343	30	59	167	17	108	52	40	42	26	76	12	29	24	21	10	36	115	16	50	27	18	8	22	4	10	2	28	15	4	5	7	16	7	11	26	5	2	13	16	1	1	6	2	5	0	2	1	5	3	2	1	1	1	8	2	1	1	2	0	0	2	1	0	2	0	0	3	0	1	0	2	0	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	18679	2934	1790	1400	2436	1592	592	991	478	477	370	372	300	294	223	183	420	137	135	202	89	187	109	86	77	62	105	47	63	59	38	36	48	110	36	58	35	24	26	39	19	12	15	32	21	20	15	12	14	7	12	28	15	6	16	18	7	5	8	4	7	7	5	3	7	5	2	1	1	2	8	4	2	2	5	0	1	4	1	0	2	0	1	2	1	1	1	0	1	1	1	2	0	1	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	16620	705	437	643	2080	1268	155	784	186	303	154	193	187	173	131	40	364	34	57	150	20	120	53	42	42	28	87	15	34	21	18	12	40	100	22	42	22	12	10	27	8	6	2	23	14	9	4	6	11	4	6	24	4	4	13	16	1	1	7	2	7	1	2	1	5	3	1	0	1	1	8	1	1	0	4	0	0	2	0	0	2	0	0	2	1	1	1	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	18701	3023	1841	1416	2348	1545	593	987	506	450	373	381	303	299	216	189	492	137	123	212	85	182	105	94	76	53	129	58	70	54	46	34	49	86	33	50	37	24	31	38	24	12	13	32	18	17	13	15	14	7	10	26	14	7	12	17	9	5	11	4	8	7	6	1	7	4	1	2	2	5	3	4	2	3	5	2	0	3	0	0	3	0	1	3	3	1	1	0	2	2	1	2	0	1	0	2	2	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	16714	728	478	654	1964	1219	141	783	203	266	167	199	187	186	118	39	432	38	54	164	23	118	52	49	34	22	108	18	37	16	17	9	44	78	21	38	22	8	10	24	11	4	0	20	13	7	3	8	10	6	4	23	2	3	9	16	2	1	9	2	8	1	2	1	5	3	1	1	2	3	3	1	1	0	4	1	0	1	0	0	2	0	1	2	2	1	1	0	1	0	0	1	0	0	0	2	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	19093	2988	1857	1433	2419	1563	598	986	503	459	385	384	322	299	221	167	487	138	119	208	91	159	94	92	82	60	123	60	61	54	52	44	60	100	36	44	36	26	28	39	29	11	14	21	14	17	11	15	16	12	9	15	10	7	13	14	10	4	10	3	18	7	3	2	6	1	3	3	4	6	2	2	2	5	4	4	1	6	0	1	3	1	1	1	3	0	1	1	2	1	0	5	0	0	0	2	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	17102	703	481	635	2007	1215	144	778	203	266	179	218	200	171	118	39	424	39	63	159	25	102	41	48	32	27	95	19	33	26	21	15	52	92	21	29	22	7	11	25	11	3	3	10	11	7	3	9	12	8	4	12	1	3	11	14	5	1	8	2	18	2	0	2	3	1	0	1	3	3	2	1	1	2	4	3	0	4	0	1	2	1	1	0	2	0	1	0	1	0	0	4	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	18843	2933	1845	1461	2338	1581	613	944	505	448	397	392	341	293	225	165	512	143	128	222	96	161	103	78	86	68	119	57	62	46	53	49	54	87	33	34	34	28	24	38	28	13	15	20	13	13	12	22	14	13	9	19	7	6	8	12	7	4	9	3	20	3	3	3	4	0	4	3	5	7	1	2	1	4	3	4	1	4	0	3	2	1	1	2	3	0	1	1	1	1	0	6	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	16869	697	465	654	1935	1244	135	726	208	246	192	230	202	167	115	39	447	42	60	177	25	120	42	35	34	32	87	12	34	29	24	16	45	74	19	26	18	10	6	29	10	2	5	11	8	4	4	16	10	8	5	15	0	1	7	11	4	1	7	2	20	1	1	3	1	0	1	1	3	3	1	2	0	2	3	3	0	4	0	2	1	1	1	0	1	0	1	0	1	0	0	4	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	18714	2902	1830	1489	2344	1582	617	938	485	451	386	372	334	282	232	154	511	141	138	211	89	158	105	90	90	77	99	54	58	49	50	44	60	112	35	54	34	31	18	29	21	14	18	24	16	12	13	19	11	15	7	28	7	4	11	10	6	4	13	3	25	2	5	5	3	2	5	3	6	9	1	2	3	5	3	2	1	8	1	4	2	1	1	1	1	1	1	1	0	0	1	5	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	16703	683	466	659	1974	1247	129	722	208	247	185	224	193	157	121	37	448	40	64	167	17	118	49	38	39	41	61	15	28	33	30	17	50	94	22	44	17	16	4	22	7	2	5	17	12	3	7	14	10	8	4	21	1	1	10	9	4	0	12	2	25	1	2	4	0	0	1	0	4	6	1	2	1	2	2	2	0	6	0	2	1	1	1	0	0	0	1	0	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	18728	2911	1800	1467	2299	1540	641	922	459	462	362	354	332	296	250	164	464	145	138	213	99	162	97	87	89	76	99	56	53	46	52	39	79	115	34	64	26	28	17	29	20	13	16	27	21	14	10	13	12	13	6	35	5	7	7	13	7	6	9	2	28	3	4	4	1	3	5	1	5	7	1	3	3	4	2	0	0	8	1	4	3	1	1	3	2	1	1	1	0	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	16711	696	453	666	1961	1211	132	706	205	266	177	207	187	169	131	42	404	40	56	163	17	114	42	32	41	39	66	12	18	30	29	14	63	99	23	53	6	16	4	24	7	3	4	20	12	5	5	10	11	7	4	27	1	2	6	11	3	0	8	1	28	0	2	3	0	1	1	0	2	4	1	2	2	2	1	0	0	6	0	1	1	1	1	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	18823	2939	1881	1448	2412	1516	646	962	468	487	348	337	309	307	227	161	470	133	124	225	101	157	92	96	77	74	108	51	60	50	44	38	84	126	33	74	33	38	23	34	10	14	15	29	21	12	11	7	10	12	8	40	3	7	8	11	11	8	13	2	23	5	4	4	2	6	2	2	3	5	1	5	4	3	1	0	1	8	1	3	7	0	3	3	2	2	1	0	0	1	2	0	0	0	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_active	80	16774	720	454	663	2079	1182	133	756	200	297	156	169	179	181	120	42	413	33	52	170	26	106	39	44	36	38	72	14	26	28	26	15	66	113	25	59	9	25	6	27	5	4	1	21	11	5	7	5	7	6	5	35	2	2	6	9	4	2	10	0	22	0	2	3	0	4	0	0	2	4	0	4	3	2	0	0	0	6	0	1	5	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	19021	2933	1904	1441	2329	1438	630	949	481	497	357	331	315	297	223	168	421	135	121	221	108	154	90	90	68	70	118	52	52	45	51	36	84	117	35	68	25	33	21	32	14	19	14	19	22	10	10	6	15	13	11	39	6	8	10	14	11	5	9	2	33	4	3	4	2	5	2	1	2	3	3	6	2	5	0	0	1	4	1	3	14	1	4	3	2	1	0	0	0	2	1	0	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	16982	704	457	650	1995	1093	141	735	202	311	166	162	195	178	117	39	365	27	59	165	26	100	36	44	36	28	87	19	24	26	22	11	68	107	23	56	7	21	8	24	4	7	1	16	13	4	5	5	9	6	6	35	1	2	8	9	5	2	5	0	29	0	1	3	0	4	1	0	0	3	2	5	2	2	0	0	0	4	0	1	12	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
