label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91
0.03	south34_all	80	455	287	126	81	87	65	29	74	107	43	27	25	25	13	8	34	11	11	16	8	8	9	6	5	3	8	6	0	8	6	2	1	5	2	3	3	5	1	2	3	1	0	1	7	0	0	2	1	0	0	4	2	0	1	1	1	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south34_active	80	228	152	52	40	43	31	11	51	63	27	15	19	15	6	4	20	6	4	11	2	4	6	2	2	2	4	4	0	3	3	1	0	4	1	2	3	2	0	2	1	1	0	1	7	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	469	287	127	91	73	67	38	73	90	36	27	28	19	16	10	24	10	9	28	8	13	11	6	8	5	8	5	2	9	7	4	1	5	2	3	0	8	1	1	3	2	0	1	7	0	0	2	1	0	0	4	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_active	80	247	156	62	47	39	32	15	47	48	22	12	18	11	9	5	14	5	2	21	2	8	7	2	3	3	5	2	2	5	4	3	0	3	1	2	0	5	0	1	1	1	0	1	7	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	471	298	126	99	69	58	46	76	97	34	27	31	16	19	13	23	10	8	27	6	8	10	7	9	8	9	4	2	11	4	5	1	4	1	3	0	7	1	1	2	1	0	0	6	2	0	2	1	0	0	3	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	244	168	61	43	41	24	17	56	53	17	12	21	5	12	7	15	5	2	22	1	7	4	3	3	5	5	2	2	6	3	3	0	2	1	2	0	5	0	1	0	0	0	0	6	2	0	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	484	285	146	98	70	56	58	71	143	43	24	31	20	19	13	16	9	6	25	9	11	10	6	11	9	11	5	3	14	4	5	3	5	2	1	3	6	0	1	1	1	0	0	1	3	0	1	0	0	1	3	1	2	1	1	2	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	251	159	77	37	40	21	26	51	68	23	9	19	6	11	8	11	3	1	16	4	8	5	3	5	5	10	3	2	7	3	3	2	3	2	0	0	5	0	1	1	0	0	0	0	2	0	0	0	0	1	1	0	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	484	293	157	82	77	52	54	88	170	58	25	25	23	19	15	22	10	8	19	15	10	14	7	13	7	16	4	4	12	3	4	5	7	3	1	3	4	0	0	1	0	0	0	6	4	0	1	0	1	1	5	2	2	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south38_active	80	259	182	84	27	46	18	24	62	94	38	13	15	5	11	6	12	4	2	11	9	5	8	4	10	3	15	2	3	6	3	2	5	5	2	0	0	4	0	0	1	0	0	0	5	3	0	0	0	1	1	5	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	508	296	154	88	77	57	54	87	199	63	32	22	30	15	21	21	7	8	24	16	12	8	5	10	5	22	4	5	11	4	3	7	5	2	4	3	4	0	0	1	0	0	1	6	2	1	3	2	1	1	4	1	3	1	1	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	272	177	74	39	39	22	27	59	127	42	17	15	10	9	8	10	2	2	16	9	5	5	2	8	1	15	3	2	6	4	1	6	4	1	1	0	4	0	0	1	0	0	0	5	1	0	2	1	1	1	4	1	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	550	308	185	94	79	66	48	94	196	60	35	29	24	11	13	27	5	9	43	13	17	8	7	11	5	29	5	5	6	6	4	8	7	1	6	8	6	0	0	0	0	0	3	5	1	1	4	2	2	1	4	1	2	2	0	1	3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	302	182	88	41	38	27	23	64	131	40	22	19	9	7	3	11	1	3	30	9	9	7	4	7	1	21	4	2	3	6	2	7	4	0	2	5	4	0	0	0	0	0	2	5	1	0	3	1	1	1	4	1	2	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
