label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173
0.03	south35_active	80	8053	589	663	378	592	460	138	607	1432	110	327	296	411	68	126	246	94	205	294	71	126	185	59	182	75	132	25	46	49	174	20	19	78	34	71	14	9	107	42	15	13	10	10	4	19	16	15	44	13	6	19	33	12	3	2	3	6	3	3	2	3	7	3	2	2	3	6	2	0	4	0	5	3	3	0	12	1	0	3	18	1	5	1	6	3	0	2	0	2	4	0	0	1	1	0	1	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	10018	2457	1645	1218	1106	864	596	755	1519	371	486	452	506	243	243	303	192	266	363	127	179	240	110	220	120	163	65	67	86	189	63	51	103	44	79	28	28	81	48	27	33	19	19	17	37	24	22	72	17	18	20	35	19	12	16	11	9	7	6	3	7	9	6	9	5	4	8	6	2	10	2	9	10	4	2	14	4	3	4	14	6	5	1	6	4	1	4	1	3	5	1	1	2	2	2	2	4	0	1	0	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	2	1	0	7	1	0	0	0	0	0	0	1	1	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	7903	555	657	370	622	488	132	558	1385	109	325	336	401	76	144	234	91	219	318	59	127	202	56	177	83	135	24	44	48	170	18	21	81	28	63	14	7	72	39	16	12	5	7	7	23	13	11	67	8	8	14	27	11	2	2	5	1	3	3	2	1	5	2	2	2	1	6	3	0	2	0	6	4	2	0	13	1	1	3	13	1	5	1	5	3	0	2	0	1	4	0	0	2	1	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	10206	2434	1677	1188	1139	865	573	786	1538	359	462	457	467	265	244	325	188	244	361	112	159	271	98	238	128	174	60	71	91	193	64	49	99	42	72	32	29	85	55	39	28	24	21	22	40	28	28	69	16	14	16	44	26	6	15	14	9	6	5	4	9	7	6	5	7	4	5	8	4	9	3	7	7	6	2	12	6	4	4	17	6	4	0	4	4	2	1	1	2	5	1	2	1	0	2	1	3	0	4	0	0	1	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	1	2	1	0	7	1	0	0	0	0	0	1	1	1	1	0	0	4	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	8063	514	666	377	652	501	135	579	1399	101	318	324	368	67	147	251	87	193	313	47	111	231	40	201	91	144	25	48	55	170	20	23	79	28	59	14	9	76	45	24	11	6	7	7	30	17	19	67	8	6	11	36	16	0	2	7	3	2	2	1	2	5	1	1	3	0	5	3	1	2	1	4	3	4	0	12	2	1	2	16	1	4	0	3	3	0	0	0	1	4	1	0	1	0	1	1	3	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	10272	2460	1753	1194	1166	885	574	764	1555	359	487	465	534	244	234	310	190	257	411	124	178	268	98	228	121	167	73	67	77	168	57	55	83	38	62	35	32	95	59	41	29	27	26	16	48	33	29	71	18	13	11	48	37	8	15	14	12	10	2	3	10	13	5	5	12	6	2	6	6	5	10	10	4	7	1	11	3	6	3	8	12	2	0	0	1	3	1	2	0	2	2	2	2	0	2	1	2	1	4	3	1	1	0	0	1	1	1	0	0	2	0	0	0	2	0	0	0	0	0	1	0	7	1	1	0	0	0	0	1	1	0	0	1	0	4	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	8130	512	719	390	695	535	126	522	1420	97	335	329	430	56	135	242	77	198	355	51	115	232	41	200	82	136	26	41	48	146	19	25	64	25	53	11	12	82	48	27	15	5	9	6	40	20	23	70	8	5	7	42	27	1	2	7	4	3	1	0	3	12	1	2	5	1	2	2	2	1	7	7	2	4	0	11	1	2	1	6	0	2	0	0	1	2	0	0	0	1	1	0	2	0	1	0	2	0	4	3	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	10317	2486	1732	1179	1152	898	550	805	1534	348	519	429	510	236	235	353	192	258	374	127	168	289	105	229	122	155	81	74	77	204	54	42	78	46	62	37	33	89	62	40	33	27	25	18	58	32	28	56	23	13	9	52	34	12	13	17	11	11	3	7	13	19	9	7	13	7	4	6	8	7	13	7	3	7	3	9	3	7	1	6	11	1	0	1	1	4	1	2	0	2	5	2	4	2	0	1	1	3	4	5	1	2	0	1	0	1	1	0	0	1	0	0	1	3	0	1	0	0	1	0	0	0	2	2	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	8201	520	679	386	671	551	129	559	1394	100	355	287	399	53	134	284	76	196	324	57	114	256	47	196	88	126	23	47	47	181	14	18	58	31	51	15	13	74	52	26	18	8	9	5	50	19	23	55	9	6	5	50	25	1	2	6	4	4	1	2	5	17	3	2	5	2	4	1	2	2	10	6	1	4	1	9	1	2	0	4	1	1	0	0	1	3	0	0	0	1	3	0	2	1	0	0	1	1	4	5	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	9764	2509	1681	1156	1079	865	556	761	1391	358	500	391	480	218	248	330	185	257	349	141	180	262	106	221	120	143	77	81	75	185	51	39	69	54	67	43	34	82	52	37	29	26	31	30	50	33	24	56	18	11	14	30	28	12	11	12	12	17	4	7	10	21	9	10	14	5	5	4	6	5	13	9	6	6	3	8	3	7	2	4	11	2	1	2	1	3	1	1	1	1	5	2	3	2	1	1	1	3	5	6	3	2	0	1	0	1	1	0	0	0	0	0	1	2	0	1	1	0	1	0	0	0	2	2	0	0	1	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	7483	572	620	356	605	496	129	499	1243	104	329	250	356	62	142	237	78	187	296	63	115	233	46	175	82	109	17	45	36	166	11	9	49	33	55	15	10	70	41	23	13	9	11	8	41	21	19	51	3	3	8	28	20	1	2	4	6	6	1	2	4	18	2	3	5	2	4	1	1	3	9	6	3	3	1	8	1	2	0	2	1	2	0	0	1	3	0	0	1	1	3	0	1	1	0	0	1	1	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
