label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168
0.03	north18_all	80	2769	1920	2914	861	517	860	462	363	493	361	297	354	230	273	99	94	120	104	77	66	67	62	52	94	82	75	60	44	29	68	25	29	61	49	23	17	17	49	28	21	8	34	12	6	15	46	14	10	15	16	7	16	3	10	3	12	10	6	3	3	2	9	14	8	9	12	2	2	3	9	8	15	1	7	3	1	2	7	2	22	3	3	2	3	1	2	3	2	2	0	1	2	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1239	1062	1965	482	257	535	258	213	292	209	172	228	135	157	52	55	60	53	41	32	40	28	25	53	45	54	37	23	13	39	7	12	42	29	9	5	12	36	14	11	4	23	7	2	9	32	7	1	8	9	2	11	1	4	2	9	8	3	1	1	2	4	7	5	3	9	2	1	0	6	2	9	1	3	1	1	0	4	1	8	3	3	1	3	1	1	2	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2900	1874	2653	836	475	823	445	342	430	364	270	355	200	242	103	93	129	92	76	71	70	55	46	96	71	70	55	45	28	57	26	29	49	39	28	19	15	42	24	26	13	27	13	8	17	48	11	12	16	12	6	9	5	9	4	12	13	5	2	4	4	9	9	8	11	11	1	1	2	9	5	6	2	8	3	0	2	6	4	20	4	1	1	3	3	2	2	2	1	0	1	3	2	0	0	1	2	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1333	1046	1781	452	237	499	240	199	251	213	159	241	114	139	50	52	75	43	33	33	46	23	22	62	43	42	39	25	12	37	9	11	28	24	12	9	8	32	13	12	7	17	5	2	13	30	4	4	8	8	2	5	1	3	2	6	11	2	1	1	4	5	7	4	4	8	1	0	0	7	1	1	2	5	2	0	0	3	2	7	4	1	1	3	1	1	1	2	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2927	1851	2426	784	453	760	453	315	395	362	265	336	185	218	106	111	118	86	80	70	80	49	43	98	71	59	49	46	31	43	20	30	60	32	28	19	14	33	24	24	17	18	8	10	14	52	10	9	13	14	7	4	6	3	4	10	15	5	3	4	6	6	8	9	11	12	4	6	1	9	4	5	3	8	2	0	5	7	3	3	4	1	1	3	3	1	0	2	1	1	1	3	2	2	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1355	1012	1589	406	215	445	252	165	236	215	147	238	107	119	48	54	67	44	35	30	46	19	20	59	36	32	34	23	14	25	7	14	29	19	15	9	8	25	16	11	11	11	2	2	11	31	3	4	7	9	2	1	1	1	1	6	13	2	1	0	3	3	4	5	4	7	2	0	0	7	2	1	2	5	1	0	3	4	2	3	4	0	1	2	1	1	0	2	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	2898	1713	2242	1546	627	512	603	381	236	346	209	157	175	208	194	94	116	144	96	71	69	59	71	100	46	116	78	41	106	31	64	51	19	27	16	27	25	35	40	22	12	8	16	11	18	56	21	14	11	12	5	6	3	10	10	26	14	5	12	5	6	8	5	7	4	1	4	9	5	4	3	11	7	2	4	0	0	8	3	4	1	0	4	3	0	3	1	2	0	3	1	1	2	6	1	1	0	1	3	2	2	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south21_active	80	1346	884	1455	944	351	257	337	204	103	208	118	77	84	120	124	44	63	90	42	33	40	23	46	67	25	72	49	25	71	16	45	31	11	16	6	16	13	21	18	13	4	4	10	4	4	40	15	9	4	4	1	3	1	4	9	17	10	4	7	2	2	8	0	3	0	0	2	6	2	3	3	9	7	1	2	0	0	7	1	3	1	0	1	2	0	2	0	2	0	2	1	1	1	4	1	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	2848	1638	2225	1642	624	507	633	383	220	326	208	168	170	201	192	102	101	141	102	80	71	60	84	120	45	123	77	35	84	30	65	60	20	34	19	28	23	35	38	20	11	6	18	14	14	62	28	13	12	11	7	10	2	9	10	18	10	6	4	4	8	8	8	3	3	2	2	7	6	4	3	10	5	3	3	0	0	9	3	4	2	1	3	1	0	2	1	2	0	2	2	0	1	2	0	1	1	1	3	1	3	0	2	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south22_active	80	1311	866	1469	1027	360	261	377	209	101	199	123	81	82	103	122	55	57	89	50	37	38	24	51	72	26	80	46	21	66	15	45	37	10	18	9	17	14	21	17	14	4	2	10	5	6	49	20	7	5	3	4	6	0	5	8	8	8	5	0	1	6	8	2	2	0	0	1	5	2	3	3	10	4	2	1	0	0	8	1	4	1	1	1	0	0	2	0	1	0	1	1	0	0	0	0	0	1	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	2819	1677	2168	1552	644	533	626	366	213	324	203	159	175	204	184	98	98	141	100	77	66	58	87	116	41	133	81	40	97	24	67	72	26	34	17	39	21	25	35	26	8	13	21	11	10	50	29	11	11	10	6	14	5	9	10	29	4	5	7	5	5	5	8	3	1	3	2	2	7	2	1	11	6	3	1	2	0	13	2	5	2	1	3	0	0	2	0	1	0	0	2	2	0	1	0	1	1	1	2	4	3	0	1	0	0	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south23_active	80	1317	881	1411	940	362	270	380	194	100	197	121	78	91	111	101	53	55	80	49	35	30	30	50	68	23	83	54	25	66	11	46	46	12	18	6	26	12	18	11	14	3	4	9	6	3	38	20	9	5	4	4	8	3	6	7	21	4	5	4	1	4	4	5	2	0	1	1	1	3	1	0	10	4	2	0	1	0	11	1	3	1	1	1	0	0	2	0	0	0	0	1	1	0	0	0	1	1	1	2	3	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	2892	1641	2193	1623	646	550	659	368	211	340	212	146	155	209	192	103	102	141	88	71	67	66	97	117	38	145	63	34	98	30	59	67	28	34	21	42	18	28	34	23	14	14	24	9	15	50	29	14	9	9	7	15	5	7	11	31	6	5	12	5	5	6	9	5	1	4	4	3	5	1	1	16	8	2	1	2	1	12	2	4	3	1	0	1	1	2	1	1	0	1	2	3	0	1	4	1	3	1	2	6	2	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1343	842	1401	1019	344	283	410	202	96	200	121	64	81	124	91	58	46	82	45	36	30	33	57	73	17	88	40	16	65	15	38	42	14	16	7	29	11	16	9	12	8	5	14	4	7	40	17	9	3	4	6	7	3	4	7	20	5	5	10	1	4	4	7	2	0	2	1	1	2	0	0	14	4	1	0	1	0	11	1	2	2	1	0	0	0	2	0	0	0	0	1	2	0	0	4	1	1	1	2	5	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2932	1635	2190	1542	626	557	640	346	217	364	228	149	158	200	199	101	97	142	84	70	60	72	96	101	42	149	73	42	95	27	52	63	31	31	23	36	19	21	34	18	17	16	26	10	11	66	37	17	7	7	9	14	5	10	7	36	9	4	13	8	5	8	6	7	0	7	2	3	5	0	5	17	8	1	3	2	1	16	1	8	3	0	0	1	1	1	1	1	0	1	1	3	0	0	5	1	3	1	0	7	1	1	0	0	0	0	0	0	0	0	2	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1367	827	1400	968	338	287	387	192	99	212	126	67	69	125	94	49	39	85	39	30	29	40	58	56	17	101	45	21	60	13	34	41	18	18	8	25	13	12	13	6	8	6	14	4	5	54	26	11	3	4	6	6	4	4	3	26	8	2	12	3	1	5	6	2	0	4	0	1	2	0	3	14	5	1	3	1	0	12	0	6	2	0	0	0	0	1	0	1	0	0	1	2	0	0	4	1	0	1	0	6	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2990	1623	2202	1627	622	552	638	328	215	359	227	157	151	209	208	105	102	142	78	77	64	78	90	109	45	138	70	43	109	35	46	51	23	30	20	25	17	28	34	15	18	12	19	9	14	68	35	16	10	6	9	8	6	9	7	22	8	4	13	9	11	8	3	6	0	5	4	3	2	1	4	10	6	0	4	0	1	10	2	7	4	0	0	1	1	0	1	1	0	1	0	2	0	0	8	1	3	2	3	9	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1375	815	1399	1005	336	296	392	185	96	201	122	70	61	127	105	49	45	89	36	34	32	39	59	63	19	82	37	21	80	16	28	29	14	16	6	17	9	11	12	6	10	5	11	3	7	55	26	10	4	4	6	2	3	4	3	17	7	2	10	4	6	5	2	2	0	3	0	1	1	0	3	7	4	0	4	0	0	6	1	6	4	0	0	0	0	0	0	1	0	0	0	2	0	0	6	1	0	2	2	8	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	2923	1654	2222	1554	566	537	658	327	206	347	221	173	158	179	205	111	92	148	86	70	73	83	84	88	50	115	88	51	122	35	46	62	21	33	21	27	15	32	34	17	13	11	20	13	12	69	31	10	9	6	12	9	10	9	4	12	8	3	6	8	15	5	5	5	0	4	2	4	3	1	11	6	6	0	5	0	1	10	4	7	3	0	0	1	0	0	2	1	2	1	0	2	1	0	8	1	3	1	5	7	0	1	0	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1334	864	1425	956	299	302	422	182	96	195	123	87	69	97	123	52	50	93	39	28	36	44	52	43	20	75	50	29	93	14	22	42	12	19	10	20	7	12	19	9	7	7	11	4	7	57	24	7	4	3	8	2	5	3	0	10	6	1	2	4	10	3	3	1	0	2	0	1	1	0	7	3	4	0	4	0	0	6	2	6	3	0	0	0	0	0	1	1	2	0	0	1	1	0	6	0	0	1	4	7	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2909	1663	2148	1552	587	519	621	336	223	335	218	168	152	174	188	108	91	140	100	59	75	68	78	101	52	104	94	50	127	35	41	69	21	33	18	31	19	33	30	22	18	14	16	14	16	60	25	5	13	7	8	7	13	8	5	6	10	3	4	5	27	5	5	3	1	3	2	6	2	2	11	7	5	5	2	0	1	13	8	7	5	0	1	6	1	1	1	2	2	4	0	2	1	2	7	1	1	1	5	4	0	0	0	8	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	1319	880	1335	994	318	285	390	179	109	190	123	76	73	99	114	48	52	92	49	26	35	34	48	57	20	59	50	25	91	15	22	44	13	18	9	20	6	18	14	13	8	9	12	3	8	41	17	5	5	3	6	2	5	4	2	3	8	3	1	2	18	3	3	1	1	2	0	3	0	0	6	6	4	1	1	0	0	12	5	6	4	0	0	4	1	1	1	1	2	3	0	1	1	1	6	0	0	1	4	4	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2875	1584	2063	1432	553	502	626	320	233	307	199	158	139	169	169	95	98	117	97	57	72	55	69	101	46	108	92	38	129	38	43	54	22	27	21	38	20	28	28	27	20	13	13	15	20	36	24	12	11	7	7	6	13	7	8	8	8	6	4	6	21	4	6	5	4	1	3	7	1	4	15	5	8	6	1	0	3	12	7	1	3	0	1	6	2	1	2	2	2	4	1	2	1	2	4	1	1	0	3	4	1	0	1	8	1	0	3	0	1	0	0	2	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	1287	845	1304	912	272	260	369	164	116	175	114	71	68	94	103	43	49	72	43	21	30	27	39	59	14	67	51	17	92	18	19	32	15	18	9	23	9	19	14	17	9	7	8	5	8	25	15	11	5	3	4	3	5	4	2	3	5	4	1	3	16	2	5	2	2	1	2	4	0	2	9	5	6	2	0	0	2	11	4	0	2	0	0	4	2	1	1	1	2	3	0	1	1	1	4	0	0	0	2	4	1	0	0	8	1	0	3	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2858	1577	1974	1429	566	512	587	328	238	300	203	150	138	195	169	100	97	154	97	55	72	61	73	85	55	114	77	32	100	33	39	63	25	23	19	32	19	25	31	26	22	13	14	13	16	24	36	17	11	8	5	6	10	7	6	11	6	10	6	5	18	3	7	6	7	3	3	5	2	7	12	6	8	7	2	0	5	14	6	1	4	0	1	6	4	1	3	2	2	3	1	1	1	4	0	1	0	0	1	0	1	0	1	8	0	0	4	0	1	0	0	2	0	0	1	1	3	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south30_active	80	1288	802	1263	909	283	267	346	168	122	170	108	56	66	109	94	53	47	93	45	24	30	26	42	45	23	78	44	11	69	14	18	36	16	12	8	19	9	17	11	15	9	6	7	3	6	12	21	13	5	2	3	4	5	5	2	4	3	5	1	3	12	2	4	2	3	1	3	3	1	3	6	5	6	2	0	0	4	9	3	0	1	0	0	4	4	1	2	1	2	3	0	1	1	1	0	1	0	0	1	0	1	0	0	8	0	0	4	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2859	1533	2114	1590	627	556	610	378	206	327	231	168	148	166	178	84	93	158	88	72	64	55	83	78	43	120	102	42	107	31	45	45	34	34	21	42	17	19	28	17	15	15	13	16	10	60	15	23	4	11	9	4	6	6	4	41	18	8	8	3	6	6	5	4	6	3	1	6	5	1	11	14	5	7	1	6	2	6	4	1	0	1	2	3	2	1	0	0	1	3	2	3	1	0	1	1	1	2	5	1	1	0	2	0	0	0	1	6	0	0	1	0	1	0	1	0	4	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	1334	781	1348	970	344	286	367	182	111	189	113	74	59	93	98	46	39	96	41	40	32	33	45	48	23	67	59	15	74	13	29	27	15	16	11	17	7	8	21	8	7	8	4	6	6	49	11	10	1	5	5	2	1	3	2	20	16	2	7	2	4	4	2	1	2	2	0	4	3	0	8	7	2	3	0	3	0	4	4	1	0	1	1	1	1	0	0	0	0	2	2	3	0	0	0	0	0	1	4	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_all	80	2949	1592	2188	1576	600	507	604	385	204	320	228	163	150	180	161	87	93	150	87	72	63	63	76	87	43	123	98	43	134	29	44	55	37	39	26	40	20	18	29	16	15	13	14	15	9	49	14	20	10	11	10	5	8	6	4	40	18	8	4	3	7	4	4	2	5	2	3	9	3	2	13	14	5	6	1	5	5	7	4	0	4	1	4	2	1	1	0	0	0	4	2	2	1	5	1	1	1	1	5	1	0	0	1	0	0	0	3	1	0	0	0	0	0	0	3	0	4	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	3	0	0	2	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south32_active	80	1390	816	1439	987	319	272	361	199	101	180	109	72	60	97	89	38	37	93	45	38	30	35	44	51	19	78	55	19	94	14	25	28	13	22	14	16	10	8	19	6	9	5	3	5	4	37	8	8	2	4	6	1	2	3	3	17	16	3	3	2	6	2	4	1	2	1	1	7	1	1	9	7	2	2	1	2	1	6	4	0	4	1	2	0	1	0	0	0	0	2	2	2	0	5	0	0	0	0	4	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	2959	1625	2211	1561	613	491	602	350	205	334	219	164	154	196	161	83	98	137	90	70	63	59	74	91	50	119	117	46	106	28	42	55	31	39	27	40	17	15	30	11	18	12	16	12	9	44	23	20	11	11	9	6	9	5	6	23	15	11	12	2	11	4	4	2	3	2	4	13	3	1	15	10	3	1	1	3	5	7	2	1	4	1	6	2	0	1	0	0	0	3	0	1	1	6	2	0	0	1	5	0	0	0	0	0	0	1	3	1	1	0	0	0	0	0	2	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south33_active	80	1406	856	1403	994	314	269	348	178	97	200	108	68	72	103	95	36	38	76	44	38	35	28	40	56	23	72	76	25	80	19	24	25	12	22	15	18	11	9	20	6	11	5	6	4	3	30	16	10	5	5	7	2	2	2	2	18	10	5	10	0	9	2	3	0	1	1	1	10	1	1	8	7	2	1	1	2	2	6	2	0	4	1	3	1	0	0	0	0	0	1	0	1	0	5	1	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	2955	1618	2142	1500	588	508	595	314	226	309	209	161	163	189	150	73	95	153	90	66	79	63	73	95	64	116	110	51	101	33	41	50	34	37	27	44	22	13	30	9	15	14	15	11	9	55	20	15	11	10	7	12	6	6	7	20	10	10	14	3	13	3	7	7	4	2	5	12	2	2	13	8	3	5	4	2	5	7	2	1	4	1	5	2	1	2	1	1	1	2	0	0	0	6	3	1	0	0	0	1	0	0	1	0	0	1	3	1	1	0	0	0	0	0	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_active	80	1414	857	1366	980	295	284	340	161	99	183	105	74	79	100	81	37	32	84	43	29	46	30	36	54	24	73	63	30	72	20	23	28	14	22	16	22	13	6	20	3	10	6	9	4	6	31	13	8	6	4	7	7	3	2	2	13	5	4	10	0	11	1	5	2	2	1	2	7	1	2	5	6	3	4	3	2	2	7	2	0	4	1	3	1	0	0	0	0	0	0	0	0	0	5	2	1	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2929	1614	2146	1520	601	527	599	325	228	304	209	167	183	192	166	68	97	153	81	68	79	69	65	95	61	122	102	55	89	36	39	52	37	30	24	42	19	19	40	11	16	14	22	10	14	31	28	13	9	12	7	11	7	11	13	15	8	10	19	2	13	4	6	6	4	2	6	10	2	2	10	6	3	7	4	3	6	6	4	2	1	2	2	1	2	1	2	1	2	4	0	0	0	6	2	1	0	0	0	1	4	0	1	4	1	1	3	0	1	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1404	839	1371	1004	314	287	337	178	108	187	106	79	96	109	95	38	36	92	37	24	46	30	30	51	26	86	63	31	57	19	22	30	16	17	17	22	12	11	27	7	12	7	14	2	9	11	22	7	6	4	7	7	4	5	6	10	3	2	12	0	11	3	4	2	2	1	2	5	1	1	3	2	3	4	3	2	4	6	2	1	1	2	1	1	0	0	1	0	0	3	0	0	0	5	2	1	0	0	0	1	3	0	1	4	1	0	3	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2938	1624	2159	1548	598	530	613	355	218	329	200	172	173	176	182	82	97	143	75	70	71	70	64	103	63	127	76	57	113	24	42	44	41	34	22	31	17	24	42	16	13	11	21	14	18	33	32	14	7	13	5	12	8	14	10	9	7	9	15	1	10	8	5	5	3	4	5	11	4	2	13	18	2	7	5	3	4	4	4	3	0	2	3	1	3	2	2	4	3	3	0	2	0	5	2	2	0	0	0	1	4	0	1	7	1	2	1	0	1	1	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
