label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120
0.03	south25_active	80	8702	1253	1015	2491	1153	217	387	214	219	298	633	234	254	78	116	274	90	30	47	50	136	93	73	83	81	86	14	12	10	19	29	39	22	13	8	31	30	4	9	3	8	8	9	30	2	2	2	2	3	12	13	3	10	5	8	0	3	1	4	1	1	0	0	2	8	6	0	4	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	11357	3200	2109	2963	1506	761	762	515	498	502	769	351	373	201	221	331	162	107	107	110	161	135	105	114	106	93	46	48	47	43	49	50	37	28	24	27	25	18	27	12	15	14	10	38	6	8	9	8	5	13	14	6	8	7	11	4	1	4	6	0	2	1	2	3	7	8	1	2	1	1	2	0	1	1	1	0	0	1	1	0	2	1	1	0	2	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south26_active	80	8593	1255	1047	2442	1077	196	396	203	221	310	639	233	257	74	127	271	92	26	40	47	128	99	70	87	71	74	12	12	9	26	32	33	18	16	4	23	17	2	19	3	7	10	8	33	2	2	2	3	3	11	12	3	8	6	10	1	0	2	4	0	1	0	0	2	7	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south27_all	80	11227	3189	2106	2840	1506	753	734	509	512	499	745	353	337	224	213	317	171	118	108	97	176	118	100	113	91	73	46	46	40	37	44	51	33	33	21	32	41	16	25	10	9	8	8	18	8	7	6	8	6	10	16	3	9	7	10	2	2	5	1	2	2	0	2	3	7	7	1	2	1	1	2	0	0	1	1	1	0	1	0	0	1	1	2	0	1	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south27_active	80	8490	1221	1039	2343	1084	200	388	217	226	293	616	234	234	86	134	248	100	32	30	41	135	80	64	77	60	51	12	10	8	18	25	38	17	18	5	25	29	3	18	2	4	5	8	14	1	3	1	2	3	10	14	2	8	7	9	1	0	2	0	0	1	0	0	2	7	4	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_all	80	11018	3153	2128	2912	1579	776	708	541	510	478	698	377	330	216	226	311	174	129	109	100	179	126	106	101	95	79	38	43	38	40	56	36	45	39	17	32	52	20	17	12	8	13	6	15	6	8	7	8	6	14	12	2	5	13	10	2	2	4	1	3	0	0	1	2	3	2	1	2	1	2	4	2	0	1	2	1	0	1	0	0	0	0	2	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	8257	1179	1048	2399	1135	215	378	235	215	286	567	256	231	90	138	242	101	32	29	39	141	94	61	74	68	53	8	9	6	19	34	24	33	22	5	24	39	6	12	3	5	10	6	11	1	2	0	2	3	13	9	1	4	12	7	1	0	2	0	0	0	0	0	1	3	1	0	1	0	1	2	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_all	80	11742	3131	2195	3158	1757	795	706	550	504	481	731	382	327	231	222	354	178	119	121	97	180	140	99	89	114	93	41	31	31	33	68	58	52	39	21	38	57	19	14	15	12	19	6	20	7	7	7	10	7	16	17	3	10	14	15	2	1	1	0	3	0	0	0	3	3	1	0	2	1	2	4	4	1	0	2	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	9024	1242	1122	2671	1291	237	380	264	232	292	602	257	226	98	137	274	102	23	32	42	146	110	62	61	88	67	12	7	7	15	44	44	42	21	10	26	48	4	9	5	6	13	5	17	3	2	1	1	3	15	12	2	6	11	13	1	0	0	0	0	0	0	0	3	3	1	0	1	0	1	3	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	12777	3208	2262	3453	1771	819	731	602	487	487	882	415	348	216	227	412	180	108	121	111	223	156	99	95	129	108	41	32	38	31	80	66	62	38	19	40	53	24	12	20	17	20	9	34	9	5	8	11	5	22	14	5	9	22	11	5	1	2	1	2	1	1	0	3	3	4	1	1	0	2	4	4	1	0	1	1	3	1	1	0	0	0	2	0	0	0	1	0	0	0	0	1	2	0	0	0	4	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	10138	1389	1202	2994	1336	263	404	305	231	314	760	301	236	91	129	331	116	24	36	48	191	126	68	74	106	89	12	11	9	12	58	59	51	19	8	29	44	5	8	7	7	14	8	32	4	1	2	3	2	20	11	3	6	19	9	3	1	0	1	0	1	1	0	3	3	4	1	1	0	0	3	3	0	0	1	1	3	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	14660	3266	2335	3822	1874	820	784	606	522	562	1095	418	440	201	254	455	187	137	119	102	263	229	102	124	104	114	56	36	32	47	61	52	49	38	21	46	27	17	20	17	16	14	23	66	11	9	12	6	12	10	19	3	21	9	11	4	2	6	3	1	2	4	0	1	1	4	2	0	0	0	0	2	0	2	2	2	1	0	1	3	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	12192	1450	1301	3308	1442	276	463	321	297	406	1002	311	342	86	157	401	123	47	43	58	225	195	72	96	84	99	12	7	10	25	49	39	33	22	9	40	17	5	11	7	11	7	13	59	3	4	3	4	5	9	13	0	20	6	7	1	1	6	1	1	2	3	0	0	1	4	1	0	0	0	0	1	0	0	2	2	1	0	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_all	80	13621	3228	2217	3533	1788	817	764	590	523	530	990	389	415	203	247	435	183	146	117	112	267	210	91	124	92	133	51	34	37	56	51	46	49	35	22	39	41	18	23	18	18	14	19	57	11	7	11	9	15	13	19	3	11	8	11	5	2	7	5	2	3	4	0	0	0	6	3	0	0	0	0	3	0	1	1	2	1	1	1	2	1	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	11055	1372	1173	3017	1371	274	433	308	263	367	898	275	326	84	140	382	113	48	45	55	227	170	63	89	70	113	17	6	13	36	40	36	33	18	8	35	28	5	13	5	11	3	10	50	2	2	3	5	5	13	13	0	8	6	8	2	1	6	2	2	2	3	0	0	0	6	1	0	0	0	0	1	0	0	1	2	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	12245	3170	2207	3190	1689	801	721	552	486	453	921	407	402	223	232	370	193	131	120	107	221	179	88	139	96	132	45	43	43	58	48	48	45	36	18	33	38	16	25	21	14	20	8	44	9	6	15	9	11	16	18	2	13	12	10	6	4	9	4	3	4	2	1	1	3	8	4	2	1	2	0	2	0	0	1	1	1	1	0	1	2	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	9703	1299	1136	2682	1267	260	398	263	234	285	829	285	304	90	131	310	110	35	47	53	179	137	57	104	70	103	13	11	13	33	30	37	33	12	7	26	26	4	13	8	8	4	1	39	1	2	4	4	2	15	13	0	9	10	7	1	0	8	3	2	2	1	0	0	2	8	2	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	11040	3127	2111	2934	1579	765	701	534	452	473	777	388	363	215	222	291	179	123	120	102	188	172	86	136	87	125	48	44	40	49	46	40	44	30	18	36	40	13	27	22	14	16	8	20	10	7	13	9	12	12	8	2	9	10	15	5	5	9	4	2	2	1	1	2	3	8	2	2	1	3	1	3	1	0	0	1	1	1	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
0.03	south34_active	80	8466	1248	1009	2417	1137	236	367	238	201	279	669	255	265	92	123	234	101	32	39	44	148	128	55	96	63	95	17	13	11	28	29	31	33	13	7	27	31	2	12	8	6	4	1	15	3	1	3	5	4	8	6	0	5	9	13	1	0	7	3	1	0	1	0	1	2	8	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	11119	3106	2115	2832	1555	772	738	556	431	493	796	385	354	231	207	290	174	124	115	90	189	162	89	114	78	117	44	49	38	52	54	42	37	33	13	34	41	17	27	19	16	20	5	16	14	8	14	5	9	12	13	3	7	10	12	2	5	6	1	2	1	6	1	2	4	5	2	3	2	3	2	3	2	0	0	4	2	1	0	1	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	8546	1232	999	2340	1106	235	398	237	214	301	674	256	258	92	110	233	95	39	33	38	150	122	59	79	56	80	14	14	6	28	39	31	31	14	5	23	35	2	13	9	7	7	1	13	5	1	5	4	2	8	11	1	5	10	11	0	0	4	1	0	0	4	0	1	3	5	1	1	0	0	0	2	1	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	11299	3145	2097	2781	1579	788	722	575	443	500	766	383	332	223	224	287	180	116	113	93	191	155	76	106	85	112	40	42	37	42	43	45	43	29	13	37	43	12	21	20	15	15	5	22	11	7	13	4	9	9	11	3	11	7	11	1	6	6	2	1	1	5	0	2	1	0	3	2	1	4	2	3	4	0	0	3	1	1	0	1	1	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south36_active	80	8662	1223	982	2311	1128	226	382	251	220	309	648	252	215	87	115	227	109	41	34	41	162	112	49	71	62	73	13	10	4	22	31	29	32	11	2	28	39	1	11	8	7	9	3	18	4	3	3	3	2	5	10	2	9	6	9	0	2	4	1	0	1	3	0	2	1	0	1	1	0	2	0	2	1	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	11360	3141	2120	2724	1542	819	727	571	466	492	745	366	373	227	222	270	189	125	105	112	176	128	93	109	92	98	39	35	37	37	46	40	39	27	19	28	44	18	24	20	14	17	10	25	13	6	11	2	5	4	11	4	8	5	9	1	5	4	5	1	1	5	0	2	3	3	3	1	1	3	2	2	3	2	0	3	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	8650	1213	1039	2249	1090	242	377	250	221	302	625	245	241	94	106	210	108	44	33	61	153	84	60	76	66	66	13	6	4	19	30	25	27	8	2	21	36	1	11	9	6	10	8	22	4	2	2	0	1	2	9	2	6	4	8	0	3	1	1	0	1	3	0	2	3	3	1	1	0	2	1	2	1	2	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	11958	3262	2182	3045	1648	830	710	589	491	478	723	416	385	221	241	349	206	117	103	106	182	152	92	129	85	109	47	33	41	30	43	47	50	31	24	24	42	16	25	20	11	18	15	30	6	5	7	4	3	6	10	6	12	5	7	3	4	5	5	1	1	3	3	4	5	4	2	0	2	2	1	3	3	3	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	9379	1316	1122	2599	1228	263	362	267	220	301	619	284	255	86	122	290	132	37	41	57	159	110	61	89	60	84	12	9	7	15	26	32	35	11	2	16	32	1	15	9	5	11	12	27	0	4	1	0	1	3	9	3	10	3	6	2	3	3	1	1	1	0	2	4	5	3	1	0	0	2	1	3	1	2	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	12886	3271	2254	3519	1814	862	751	593	494	497	849	443	391	241	244	431	221	127	93	117	228	160	105	151	95	112	44	34	38	31	43	41	47	29	26	27	44	15	29	17	10	16	20	33	7	5	9	6	2	8	17	8	12	4	6	4	4	6	6	2	2	2	4	6	5	4	3	0	1	2	3	4	1	3	0	1	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	10450	1399	1220	3065	1395	279	408	276	238	325	750	306	283	106	142	364	133	33	34	58	207	130	74	115	71	89	10	10	11	18	29	29	36	13	4	17	35	2	17	6	5	9	15	29	2	2	0	2	1	4	15	4	10	3	5	2	4	4	3	1	2	0	2	6	5	3	2	0	0	2	1	1	0	2	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_all	80	13886	3312	2351	3975	2052	890	770	640	497	514	1001	455	398	245	236	498	236	130	101	110	230	180	108	141	99	124	45	35	44	26	48	55	50	34	19	39	46	17	27	13	14	15	16	34	6	4	12	5	1	7	16	6	14	10	4	5	3	5	6	3	1	2	4	7	3	5	1	6	1	5	3	5	0	1	1	2	4	0	0	0	0	2	1	0	0	1	1	0	0	0	1	0	0	2	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	11550	1487	1318	3537	1623	303	441	307	259	343	890	324	320	109	143	431	152	34	34	52	205	151	73	110	74	102	12	9	16	13	42	40	42	20	4	28	38	6	18	3	7	10	13	30	3	2	2	2	0	4	13	3	10	8	4	2	2	3	2	1	1	0	2	6	3	3	1	6	0	5	1	2	0	0	1	1	4	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
