label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100
0.03	south31_all	80	3818	1702	3943	757	566	430	920	717	238	218	160	332	266	104	410	82	79	76	53	76	43	52	27	23	44	26	115	17	16	12	18	17	11	101	12	9	21	6	6	11	6	17	4	5	5	3	5	5	3	2	9	2	1	1	0	5	0	0	2	1	0	0	1	0	2	1	0	0	2	1	4	3	0	0	3	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1764	571	3592	309	267	172	792	620	134	64	49	295	219	32	373	28	31	43	30	53	18	21	7	12	7	15	106	3	7	8	5	8	4	98	4	4	19	2	1	4	2	16	1	1	3	1	4	2	0	1	8	1	1	1	0	5	0	0	1	1	0	0	0	0	2	1	0	0	2	1	4	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3867	1675	4019	739	532	420	961	806	232	216	159	324	255	115	416	86	73	65	50	68	43	50	33	27	41	28	101	18	18	14	19	19	10	82	11	12	26	9	10	7	6	14	2	6	7	3	4	5	2	3	6	3	2	1	1	5	1	0	2	0	0	0	0	0	2	0	0	0	3	1	2	0	1	0	3	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1828	572	3660	295	260	165	831	718	134	59	49	283	210	36	379	30	30	34	29	47	17	20	12	17	6	15	94	3	12	11	3	9	3	79	4	10	23	4	2	4	5	12	1	1	2	1	4	2	0	2	5	2	2	1	0	5	1	0	0	0	0	0	0	0	2	0	0	0	2	1	1	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3914	1718	3986	757	565	399	944	837	239	210	160	298	238	116	440	89	87	63	52	54	44	55	28	29	36	25	91	18	21	21	14	16	11	87	11	25	19	9	11	6	5	12	2	6	5	2	2	5	2	3	6	2	2	1	6	1	1	1	2	1	0	0	0	0	1	0	0	0	1	2	1	0	1	0	0	0	1	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1808	581	3616	294	278	166	826	750	131	53	58	251	196	37	407	30	39	35	36	35	15	25	10	19	3	16	82	5	12	18	3	7	4	82	5	22	16	4	3	3	4	10	1	2	1	1	2	3	0	2	6	1	2	1	3	1	1	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3885	1717	4172	778	597	430	875	901	242	202	170	343	234	114	461	75	89	68	57	50	44	46	22	33	31	25	99	20	20	34	14	12	11	57	9	32	22	10	10	4	4	17	1	5	3	3	5	4	1	1	2	2	1	1	6	5	1	1	2	1	0	0	1	0	0	0	0	0	1	2	1	0	1	0	0	0	2	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1755	559	3802	299	296	169	763	808	132	53	58	294	192	33	431	24	38	40	40	36	12	21	10	22	5	16	91	7	11	31	4	6	7	52	4	29	19	4	2	2	3	16	0	4	0	1	3	3	0	1	2	2	1	1	3	5	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3867	1733	3987	780	593	437	904	861	237	188	160	364	219	121	472	62	81	70	68	59	43	50	20	37	30	22	106	25	14	40	15	8	11	50	11	32	21	10	8	9	1	21	0	5	3	2	4	3	1	1	9	1	5	1	5	8	2	1	0	1	0	0	2	1	0	0	0	0	0	1	1	1	1	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1767	581	3638	299	291	176	792	770	117	52	52	316	183	38	443	15	37	40	43	42	9	25	7	25	5	14	97	9	5	34	6	4	8	44	4	27	13	4	2	4	0	19	0	4	1	1	2	2	0	0	8	1	5	1	3	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3820	1713	4041	759	582	452	959	846	244	188	140	396	216	117	428	55	70	70	61	63	53	46	22	40	26	25	100	30	15	39	14	6	11	57	9	27	25	6	5	9	2	25	5	4	2	2	4	6	0	1	17	1	4	1	1	9	2	1	0	1	0	0	2	1	0	0	1	0	0	0	1	2	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1778	580	3693	292	283	174	848	762	114	44	46	351	179	41	400	12	34	40	36	47	15	23	9	25	5	18	92	10	6	31	5	2	8	51	1	22	15	2	1	4	1	23	3	3	1	1	2	2	0	0	16	1	4	1	1	8	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3805	1668	4054	749	558	449	948	850	255	183	128	389	216	114	414	68	66	70	61	63	47	45	30	40	28	23	101	26	18	30	17	8	10	64	9	19	31	10	4	8	4	18	6	4	2	3	1	6	4	1	16	0	4	0	1	8	3	0	1	0	1	1	5	1	0	0	1	0	3	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1816	588	3695	268	271	175	843	750	109	47	40	347	176	37	382	15	33	36	37	46	13	19	15	26	4	18	83	8	11	21	7	2	7	60	2	14	20	3	1	4	3	15	4	3	1	1	0	2	1	0	15	0	4	0	1	7	1	0	1	0	0	0	3	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3796	1676	4071	738	565	446	1000	921	258	175	146	396	233	107	433	74	75	70	57	64	58	36	32	45	30	32	81	24	22	18	20	12	6	48	9	23	23	9	8	4	5	13	9	4	1	3	3	7	5	0	9	2	4	0	3	5	1	0	1	0	1	1	3	0	0	0	1	0	3	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1801	581	3715	251	282	173	900	806	126	40	45	350	186	31	406	23	39	34	36	46	16	13	20	25	2	21	61	7	12	11	8	2	4	45	1	16	16	3	3	3	3	10	6	3	0	2	2	2	1	0	9	0	4	0	2	5	1	0	1	0	0	0	3	0	0	0	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3780	1690	4227	735	556	424	941	970	244	167	152	365	252	110	419	80	67	73	56	76	57	45	41	42	31	32	68	17	18	16	18	12	4	49	11	20	20	7	10	5	7	7	4	9	2	4	4	3	5	2	0	2	0	0	3	4	1	0	1	1	1	2	3	1	0	2	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	1756	588	3881	230	266	171	836	849	119	44	48	312	199	33	387	24	32	26	34	53	15	21	22	24	3	21	46	3	10	11	8	2	2	47	4	14	18	1	2	3	4	3	3	8	1	3	3	2	1	1	0	0	0	0	1	4	1	0	1	1	0	0	3	0	0	2	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3877	1702	4003	756	583	416	971	900	267	179	158	372	249	114	371	74	64	68	61	76	53	47	36	34	31	31	75	16	20	15	12	14	12	58	13	19	19	5	12	6	6	12	3	9	4	2	4	3	5	3	1	2	0	2	6	4	0	0	1	1	1	2	0	2	0	2	0	0	0	0	0	1	0	1	0	2	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	1824	593	3676	265	274	164	850	783	152	48	53	315	183	35	341	27	31	24	33	48	15	21	19	17	2	16	56	3	12	11	5	2	4	56	4	12	17	2	3	2	3	9	2	7	1	2	3	2	1	2	1	0	0	0	4	3	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0	1	0	1	0	2	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
