label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103
0.03	south29_active	80	7341	2010	682	983	1262	486	732	623	185	132	163	93	143	80	75	44	42	103	139	46	29	93	42	34	22	37	55	29	44	12	31	34	24	10	15	5	6	9	4	6	14	2	6	16	6	1	3	4	14	3	0	7	1	3	2	4	0	0	6	1	2	2	1	0	0	4	1	1	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_all	80	12040	3575	1401	1745	2138	891	1152	1015	383	295	319	210	265	157	150	101	95	172	203	77	66	122	70	60	39	61	89	44	62	22	55	53	21	14	23	13	18	14	9	12	13	8	9	14	9	3	10	4	11	4	3	8	5	3	1	7	0	1	5	2	2	3	2	0	0	6	0	1	0	1	2	1	3	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south30_active	80	7886	2027	640	1015	1421	490	718	644	208	136	172	104	149	76	78	37	48	117	149	40	37	81	38	33	20	32	71	28	43	8	24	37	14	8	12	4	10	8	4	6	11	3	8	12	4	1	3	2	8	1	0	8	1	3	1	5	0	0	5	1	1	3	1	0	0	4	0	1	0	1	1	0	2	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_all	80	11666	3577	1491	1825	2096	893	1069	949	346	312	336	230	316	159	128	102	97	220	191	92	71	123	70	59	40	53	62	41	81	27	40	42	21	15	11	12	11	13	13	8	15	11	14	27	15	2	9	3	6	2	1	9	2	3	3	3	2	2	5	2	1	2	0	3	0	0	3	0	0	0	0	2	0	1	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	7451	2061	663	1117	1392	520	662	635	171	164	200	113	197	98	63	42	41	130	109	49	39	81	45	28	19	32	40	28	59	12	16	26	6	7	4	7	5	4	6	6	13	8	8	20	14	1	4	1	6	1	0	0	0	0	2	0	2	2	1	0	1	2	0	0	0	0	1	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	11308	3467	1486	1758	1940	862	1020	964	332	277	351	237	295	163	141	124	101	205	191	96	67	129	84	53	41	68	64	34	86	31	45	42	29	19	13	7	12	20	11	9	12	14	14	21	18	2	11	2	3	3	1	2	4	4	4	3	3	3	3	1	1	1	0	0	0	0	2	0	0	0	0	1	0	1	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	7160	2024	659	1060	1261	506	625	652	164	151	197	113	177	97	74	47	47	116	100	49	38	80	54	26	21	44	39	25	59	16	21	29	9	8	7	3	6	8	5	5	9	7	8	16	16	1	3	1	3	2	0	0	0	1	2	0	3	3	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	10764	3309	1458	1656	1828	775	999	905	325	260	336	252	275	170	143	114	95	201	154	78	65	128	82	46	38	63	52	29	60	24	37	41	29	21	12	5	10	23	7	9	13	17	12	22	17	2	9	1	0	3	1	3	3	2	5	2	4	3	1	1	3	0	0	0	0	0	2	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	6786	1898	681	993	1211	447	612	592	146	144	199	131	163	94	78	45	43	126	94	39	40	77	51	19	19	38	29	21	40	13	23	28	11	10	5	2	7	11	5	6	7	6	8	20	15	1	3	1	0	3	1	1	0	1	3	0	4	3	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	10028	3200	1363	1540	1647	783	955	865	332	255	294	243	253	166	135	113	102	213	166	69	69	113	74	50	36	77	58	32	72	17	46	37	32	23	14	7	13	18	5	8	14	15	6	14	12	5	7	4	0	4	1	5	6	2	4	2	4	3	0	0	2	1	0	1	0	1	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	6245	1808	639	915	1079	434	575	587	157	126	162	130	147	93	79	48	43	138	106	35	45	71	42	19	21	48	35	26	57	10	31	25	17	12	8	3	9	9	4	5	9	5	3	13	7	4	1	3	0	4	1	2	2	1	2	1	4	3	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	9566	3200	1416	1521	1547	745	960	765	339	261	275	226	232	148	130	96	103	198	159	76	70	93	53	44	41	72	55	38	63	11	45	24	32	19	19	11	13	15	8	12	10	19	6	10	11	4	4	4	3	4	2	6	6	1	4	2	4	4	0	0	3	2	1	1	0	1	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	5917	1763	659	895	996	408	604	508	158	128	168	122	135	77	66	43	47	127	96	35	43	62	31	19	19	48	34	26	47	5	25	13	18	10	12	4	7	10	5	5	3	11	3	6	6	4	3	3	3	3	1	2	3	1	4	1	4	4	0	0	2	1	1	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9579	3208	1404	1567	1547	774	964	764	331	270	262	203	249	162	115	90	87	186	164	80	61	94	49	51	51	68	64	37	78	16	53	27	33	16	21	13	11	10	8	11	9	14	7	6	9	5	3	5	4	6	3	6	10	1	3	2	1	4	0	2	2	3	1	1	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	5941	1773	658	926	986	423	601	496	162	124	144	110	149	82	58	45	41	113	100	32	36	69	30	22	24	44	44	21	57	5	27	16	15	9	13	5	5	7	5	4	4	11	5	1	3	4	3	3	3	3	2	2	3	1	3	1	1	4	0	0	1	1	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9498	3249	1444	1530	1608	753	1007	780	328	250	268	197	235	158	116	101	92	196	164	81	56	84	46	50	56	59	66	38	69	23	56	31	31	12	21	11	7	9	9	14	9	12	10	11	6	2	3	3	4	5	3	4	6	1	4	2	3	4	0	2	1	3	1	0	1	1	0	0	0	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	5895	1789	681	903	986	417	653	509	175	121	158	113	137	77	54	55	42	129	96	32	31	59	26	24	25	38	43	20	38	8	20	18	11	7	10	3	2	5	5	4	6	9	6	3	1	1	3	1	3	2	2	1	1	1	4	1	3	4	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	10101	3339	1400	1605	1666	780	1073	813	338	258	296	213	227	173	117	104	97	198	165	68	61	101	56	53	51	61	59	33	61	30	62	48	35	14	26	9	12	9	12	15	15	8	13	14	8	4	2	3	3	5	2	5	7	3	5	2	2	2	0	2	1	1	0	0	1	2	0	0	1	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	6350	1902	657	968	1013	452	717	532	185	122	172	112	136	81	57	49	44	130	100	28	28	61	33	28	25	37	42	17	35	13	32	26	17	10	16	2	5	4	7	6	7	4	9	4	0	2	2	1	2	1	2	3	1	2	5	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	10449	3423	1419	1617	1753	803	1107	901	318	273	314	227	239	173	121	109	105	209	166	68	62	126	63	51	47	58	59	32	56	34	52	49	33	17	28	6	11	7	10	11	15	10	10	16	14	6	4	2	2	5	2	3	2	3	3	5	2	3	1	1	1	1	1	1	2	2	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	6596	1962	651	983	1075	469	731	598	167	131	192	115	142	79	58	51	48	138	105	30	29	75	34	32	23	36	34	19	34	14	28	28	21	13	16	2	4	4	3	5	7	4	7	7	7	3	4	1	2	1	2	2	0	2	3	3	2	3	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	10588	3454	1409	1633	1747	838	1161	904	327	274	343	229	247	162	130	102	111	215	160	66	71	137	63	52	39	48	58	29	59	29	47	57	34	15	24	6	12	12	13	11	14	11	11	17	16	4	7	1	2	6	3	4	3	2	3	6	0	4	2	1	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	6681	2007	640	999	1113	475	740	581	164	118	207	110	150	76	63	43	51	143	101	32	35	83	37	30	20	30	34	17	35	15	27	38	24	10	15	3	4	9	3	4	6	3	8	8	9	2	5	1	2	1	2	2	0	1	3	4	0	3	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
