label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101
0.03	south30_active	80	2718	785	597	1227	970	396	244	299	499	159	77	71	61	62	150	63	35	129	42	29	91	26	11	12	18	21	32	14	16	16	17	16	15	27	29	5	5	17	2	15	6	5	7	1	0	6	0	2	1	0	1	2	3	1	1	1	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5310	1759	1170	2081	1696	713	465	558	702	285	194	148	127	114	262	90	106	200	65	60	122	33	27	36	29	50	36	18	18	22	41	22	28	26	26	4	9	26	9	16	14	5	10	3	10	6	3	1	4	3	9	3	0	2	1	2	3	2	0	4	0	2	1	4	0	1	0	2	1	0	1	2	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0.03	south31_active	80	2967	786	542	1299	1095	409	230	332	476	158	87	72	53	53	180	49	56	128	46	36	70	13	17	15	12	33	16	6	13	11	21	12	15	15	18	1	2	17	7	11	7	2	5	2	6	5	1	0	2	1	2	0	0	1	1	0	1	1	0	2	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5258	1759	1193	2011	1694	700	453	523	707	288	168	151	135	110	246	108	111	237	82	48	116	34	25	32	31	46	39	16	15	22	42	23	27	15	20	5	4	18	11	20	11	8	14	4	8	12	3	2	2	7	5	4	0	3	2	2	1	4	1	5	2	1	1	3	0	1	0	2	1	0	0	2	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0.03	south32_active	80	2963	780	561	1276	1058	408	223	304	473	154	71	74	60	50	172	62	60	159	57	32	73	14	13	14	14	27	25	4	11	9	22	12	15	11	11	2	2	12	6	14	7	3	9	3	5	7	1	1	1	3	4	1	0	2	2	0	1	3	0	3	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5220	1711	1180	2000	1659	693	442	497	754	274	161	138	130	116	273	113	108	211	86	45	120	37	27	32	29	38	42	20	20	28	40	21	19	33	15	8	6	22	9	19	10	7	19	8	2	14	2	1	1	8	8	5	0	3	5	2	0	4	2	6	2	0	2	3	0	0	0	3	1	0	0	2	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south33_active	80	2957	752	562	1283	1051	412	216	291	510	149	72	66	60	58	169	66	58	137	56	31	76	17	9	12	11	23	26	7	13	12	20	11	7	25	7	4	4	14	6	17	6	3	11	7	0	7	0	1	1	4	6	2	0	2	5	0	0	3	1	4	1	0	0	3	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5205	1731	1206	1927	1698	694	437	467	719	264	166	144	133	109	260	109	89	193	83	54	115	41	29	34	32	41	40	25	21	25	30	21	35	31	18	7	6	18	10	16	11	10	19	8	2	10	2	1	0	7	8	3	1	2	4	2	0	4	2	5	2	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	2956	760	588	1251	1060	429	224	277	472	158	74	71	58	53	155	60	48	129	53	33	75	19	11	15	14	28	26	10	8	13	17	12	20	22	10	4	2	12	6	13	10	4	13	7	2	3	0	1	0	4	5	3	1	2	4	0	0	4	1	4	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5155	1692	1175	2054	1733	695	490	503	720	240	178	157	126	117	266	101	96	203	90	59	108	40	33	36	33	50	36	25	26	26	25	22	32	34	15	8	5	16	8	18	13	10	12	8	6	6	1	1	4	1	9	3	1	1	10	2	0	8	2	2	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2912	759	581	1321	1079	422	261	320	482	146	77	79	53	61	167	52	46	121	55	36	74	15	17	15	12	32	21	9	11	14	15	12	17	21	9	5	2	11	5	15	11	6	9	5	5	2	0	1	1	1	5	3	1	1	10	0	0	8	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5243	1646	1187	2030	1650	666	505	478	719	261	203	156	115	115	279	102	93	233	86	53	102	42	36	42	26	54	41	27	28	22	24	17	32	37	20	8	5	17	11	21	13	13	11	3	11	8	2	0	7	1	10	2	2	1	8	0	0	7	0	2	3	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	2945	730	592	1320	1015	411	276	299	478	152	91	76	51	59	191	48	42	136	50	30	72	17	18	23	11	29	19	11	10	10	11	8	20	25	14	5	1	13	7	18	9	10	9	1	9	2	0	0	3	1	6	2	1	1	8	0	0	6	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	5236	1674	1167	2049	1622	659	525	516	743	253	208	160	104	103	290	104	110	235	77	50	94	52	33	32	28	48	53	24	28	19	25	20	36	34	21	10	5	18	7	17	13	14	4	5	14	7	3	1	8	1	7	3	4	2	9	1	0	6	0	1	3	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	2958	740	569	1322	985	391	293	322	503	130	93	75	51	49	195	52	51	135	45	29	67	23	19	21	15	30	29	7	12	8	14	12	25	24	13	6	1	15	3	14	9	11	4	2	7	1	0	0	4	0	3	2	2	1	9	1	0	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	5259	1668	1201	1952	1516	640	504	540	726	271	195	151	100	99	271	102	105	234	74	50	106	60	28	40	28	39	68	21	26	25	24	17	31	29	17	13	10	20	9	12	14	11	5	7	11	6	4	1	7	1	11	2	5	4	7	1	0	7	0	3	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
0.03	south38_active	80	2928	723	583	1241	940	362	272	323	501	130	95	64	53	49	175	53	53	148	40	27	73	33	13	22	16	18	45	7	11	7	16	11	19	20	11	7	4	15	3	11	8	11	4	4	5	0	0	0	4	0	7	1	3	3	7	1	0	3	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south39_all	80	5234	1659	1169	1902	1569	673	484	529	778	259	171	133	123	102	249	96	85	237	70	50	133	57	27	33	28	37	67	16	25	24	32	20	40	27	29	11	11	25	7	13	13	10	4	9	7	5	4	2	3	1	8	3	4	5	2	1	1	6	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south39_active	80	2904	733	579	1182	1004	384	261	317	547	142	89	58	62	52	141	51	47	158	40	25	94	31	11	16	18	23	50	8	15	10	20	12	26	11	13	6	5	21	3	4	10	10	2	6	1	2	0	0	1	0	4	2	3	3	2	1	0	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	5337	1686	1191	1918	1572	664	475	534	740	273	166	141	135	117	272	101	82	219	79	54	130	52	29	30	33	47	63	19	21	25	37	18	33	24	24	15	19	23	6	17	10	6	4	7	5	6	3	1	1	2	8	2	3	7	1	0	1	5	0	4	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	4	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1
0.03	south40_active	80	2939	745	576	1207	1033	373	243	316	526	148	86	66	62	53	183	60	47	149	38	26	93	26	14	11	19	30	38	11	13	11	23	10	20	5	11	11	13	19	2	6	8	5	2	5	1	3	0	0	0	1	5	2	2	6	1	0	0	2	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
