label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110
0.03	south27_all	80	26484	10422	17191	6725	3222	5170	3115	1662	1710	1076	1677	2141	696	700	559	571	394	720	334	306	347	307	196	343	356	165	121	159	102	119	167	128	55	64	46	63	33	61	70	54	57	25	16	29	16	18	14	13	15	24	22	8	5	9	14	9	5	1	3	7	2	5	4	6	1	4	0	5	5	1	11	3	0	2	2	3	3	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	13199	4631	11071	3789	1378	3279	1731	766	904	510	970	1355	313	326	272	328	184	424	131	152	209	167	102	212	219	91	55	103	52	63	106	78	27	29	23	32	18	35	47	36	40	14	8	15	11	10	7	8	12	19	8	3	2	5	8	4	3	1	3	1	0	3	4	3	0	4	0	5	3	0	8	2	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	26448	10347	17116	6820	3256	5003	3118	1660	1750	1088	1707	2118	666	663	624	573	386	731	322	286	340	303	194	341	348	165	119	148	114	106	148	112	51	63	40	72	33	49	62	44	56	25	18	31	19	27	11	19	12	21	13	7	3	10	15	7	6	3	2	7	4	5	4	3	0	3	2	4	5	0	11	4	2	1	2	5	1	2	0	1	0	6	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	13181	4523	10937	3886	1404	3145	1758	779	929	503	1015	1353	298	303	303	325	183	443	134	134	209	162	106	201	226	89	59	91	59	61	95	69	22	31	20	39	17	31	40	22	36	12	10	21	11	15	7	12	10	17	6	2	1	4	9	4	4	2	2	2	1	2	4	1	0	3	2	4	3	0	7	3	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	26398	10340	17026	6940	3246	4887	3074	1691	1703	1122	1737	2095	679	639	627	570	403	726	316	284	336	307	175	358	349	163	126	175	111	149	162	139	48	55	40	65	33	48	56	34	46	26	13	30	19	25	9	16	11	13	14	6	10	10	16	5	7	3	1	6	6	6	4	2	0	6	6	3	4	0	13	3	2	0	3	8	2	1	1	3	1	6	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	13129	4463	10729	4006	1426	3029	1746	796	895	510	1039	1340	315	299	310	308	192	467	135	131	207	162	103	238	230	90	62	111	58	97	124	79	24	25	18	39	14	33	24	11	25	15	8	18	11	13	6	8	6	11	9	0	4	4	11	3	5	2	1	2	2	3	3	1	0	3	6	3	3	0	10	3	2	0	2	2	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	26202	10205	17095	6971	3229	4834	3083	1736	1717	1152	1713	2132	679	612	617	586	399	664	295	298	350	307	191	376	345	156	139	176	111	144	193	130	40	48	42	67	30	48	68	38	58	18	17	27	18	30	12	14	13	12	11	10	10	8	17	3	7	10	6	7	6	5	7	4	2	6	7	3	5	0	8	3	3	0	2	6	1	2	1	4	1	6	1	0	0	2	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	13011	4416	10723	4055	1446	2935	1728	830	910	514	1002	1365	321	289	310	321	177	404	136	136	204	157	115	236	219	80	73	108	50	96	129	67	20	20	19	36	12	35	43	18	35	10	10	16	11	15	5	8	5	8	9	3	4	4	15	2	4	6	5	6	2	3	5	2	0	3	6	2	3	0	7	3	3	0	2	2	0	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	25739	10379	16333	6445	3257	5084	2989	1652	1659	1119	1699	2156	685	609	567	621	355	739	262	313	339	314	177	291	327	162	114	150	89	145	164	128	58	66	41	45	38	52	55	42	33	23	17	36	16	15	22	6	17	8	11	11	5	9	16	3	3	7	9	4	7	4	2	7	12	8	3	3	3	0	3	1	10	1	0	0	3	0	1	1	5	0	1	1	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	12571	4646	10426	3600	1418	3056	1675	766	837	478	1015	1362	320	305	293	342	165	484	123	150	171	176	82	181	206	90	45	94	42	87	114	66	27	36	12	27	16	33	38	27	22	13	7	26	5	9	9	4	6	6	4	8	3	1	10	3	1	5	5	2	3	1	1	3	4	1	2	2	1	0	2	1	10	0	0	0	3	0	1	0	4	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	25284	10448	15679	6267	3269	4723	2872	1655	1519	1133	1615	1985	659	647	570	616	371	744	278	284	340	287	195	263	282	145	91	133	83	133	153	120	57	69	40	46	35	48	60	50	32	22	16	41	17	22	23	8	13	11	10	10	4	5	12	3	4	12	5	5	6	1	7	5	12	5	3	2	3	1	0	1	14	1	0	0	0	0	1	1	5	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	12169	4743	9857	3433	1451	2803	1664	748	761	487	899	1253	311	331	296	326	171	487	129	131	179	159	87	168	153	86	36	87	46	81	109	59	28	40	15	30	14	32	42	29	24	12	9	28	7	14	8	3	5	8	4	8	3	1	6	2	2	10	2	2	3	0	6	3	4	1	2	1	1	0	0	1	13	0	0	0	0	0	1	0	4	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	24692	10544	15036	6239	3326	4439	2796	1637	1458	1124	1577	1788	653	659	535	589	366	720	284	283	326	276	184	238	297	144	96	133	80	111	163	128	53	57	38	49	35	56	52	38	38	20	15	25	19	22	23	10	15	9	12	7	6	7	10	2	5	12	4	14	3	1	7	6	15	2	5	1	3	1	1	0	5	0	0	0	0	0	0	1	5	1	0	3	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	11790	4788	9396	3388	1483	2587	1618	737	756	488	862	1106	307	328	266	295	175	452	120	126	180	151	79	156	184	87	47	87	41	57	114	77	25	33	11	28	14	34	30	19	25	11	9	14	9	12	11	4	7	7	7	3	4	4	4	0	2	10	3	1	0	0	7	3	5	0	4	0	1	0	1	0	4	0	0	0	0	0	0	0	4	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	24468	10683	14658	6147	3378	4364	2841	1625	1390	1087	1493	1694	655	635	525	554	359	725	277	286	337	255	169	255	278	148	102	146	85	118	163	135	53	60	37	58	38	63	45	45	38	23	16	29	17	21	22	12	22	10	11	6	5	7	8	3	4	9	8	13	3	0	7	4	5	4	2	0	1	1	2	3	7	2	0	0	0	0	0	0	1	1	0	6	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	11644	4865	9096	3300	1543	2572	1598	717	720	487	805	1055	308	313	261	278	164	465	116	117	186	137	79	155	172	87	57	82	48	60	109	92	22	34	11	38	15	39	21	20	24	13	12	18	11	11	9	5	13	6	7	1	3	4	4	1	1	8	7	1	1	0	7	1	2	3	2	0	0	0	1	3	6	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	24618	10713	14845	6199	3479	4525	2930	1635	1423	1080	1494	1738	636	612	523	536	357	721	266	261	362	236	159	270	302	148	107	146	97	139	144	137	49	56	27	56	36	60	41	43	38	18	20	24	12	16	23	15	21	17	15	4	5	9	7	4	6	5	10	17	2	0	7	2	6	4	3	1	0	0	2	4	6	2	0	0	1	0	0	1	0	1	0	5	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	11798	4823	9230	3355	1617	2663	1651	725	744	467	854	1073	290	290	260	271	159	460	117	108	203	130	74	148	186	86	64	88	56	87	89	86	22	28	7	33	16	38	17	16	23	10	11	15	6	6	11	8	13	12	9	0	3	6	3	3	1	4	7	4	1	0	7	0	1	3	3	1	0	0	1	3	6	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	24911	10727	15556	6419	3424	4891	2959	1691	1513	1058	1572	1721	600	578	549	544	349	662	268	287	357	246	159	300	323	149	130	144	103	136	142	165	52	63	38	72	37	56	49	48	39	19	16	33	19	12	22	12	24	21	14	4	4	8	9	5	6	4	9	15	1	1	1	0	6	6	3	3	5	1	3	5	4	2	0	0	1	0	0	3	0	0	0	3	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	12009	4803	9860	3489	1595	2957	1631	775	795	479	934	1101	253	258	270	267	158	430	119	139	208	143	77	177	197	79	78	87	61	93	86	120	25	29	14	37	16	35	20	19	23	12	10	19	11	5	9	7	12	14	6	0	2	5	4	4	2	3	6	11	1	0	1	0	2	4	3	2	4	0	2	4	3	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	25478	10590	16261	6533	3336	4965	3028	1710	1657	1115	1636	1854	604	591	599	556	366	657	285	321	375	262	207	322	347	149	136	133	102	125	133	160	54	65	42	70	33	55	48	52	47	24	17	38	18	13	15	12	19	22	13	7	4	7	6	5	7	5	4	14	2	3	2	3	8	3	2	5	7	3	3	3	3	1	0	1	1	0	1	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	12470	4678	10323	3573	1531	3014	1711	801	863	510	983	1206	267	252	297	266	167	428	142	169	232	153	101	202	210	78	71	86	61	88	76	111	26	30	19	28	16	35	25	27	33	13	7	26	9	4	7	8	9	15	6	2	2	4	4	4	3	2	2	12	1	2	1	0	1	1	2	2	4	0	2	2	2	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	26087	10438	17285	6772	3237	5137	3167	1773	1684	1139	1701	1965	633	640	606	557	367	672	273	321	369	281	217	359	328	138	134	147	108	105	157	142	56	67	51	74	26	57	56	54	70	32	13	28	19	10	15	14	22	25	11	11	4	8	14	5	8	5	7	13	3	4	3	4	6	4	2	5	7	3	2	2	4	0	0	1	0	0	1	2	1	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	12889	4576	11184	3723	1468	3146	1810	848	880	508	1041	1247	279	282	308	266	177	396	142	158	227	170	110	215	188	75	66	92	62	64	94	99	26	30	25	32	12	41	29	26	52	14	3	17	12	3	7	7	10	17	5	6	2	5	9	3	5	1	6	12	1	2	1	1	1	1	1	2	4	0	2	1	2	0	0	1	0	0	0	2	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	26064	10487	17597	6845	3292	5143	3021	1777	1645	1142	1650	1992	643	666	627	577	393	712	292	307	368	298	213	385	340	133	122	142	107	96	144	128	55	72	45	56	28	52	63	44	60	35	23	32	14	16	21	12	19	14	13	12	4	7	18	8	7	7	6	3	3	9	4	6	6	4	3	3	3	2	0	1	14	0	0	1	0	0	2	1	1	1	1	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	12915	4580	11298	3793	1451	3137	1671	836	845	508	976	1278	300	327	332	315	193	417	146	153	225	154	105	233	208	71	48	77	59	51	79	91	25	33	21	28	15	36	35	25	47	15	8	23	7	6	8	6	10	9	6	8	2	3	8	6	4	1	6	1	1	8	1	3	1	1	2	1	1	0	0	0	9	0	0	1	0	0	1	1	1	1	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	26147	10369	17832	6880	3240	5196	3111	1760	1623	1103	1661	2017	666	647	582	629	382	681	283	280	363	307	213	345	382	139	111	155	110	105	157	167	57	75	38	50	26	66	70	33	50	29	27	34	12	20	19	19	16	15	20	18	5	9	19	9	5	5	6	13	2	13	5	6	1	3	4	2	5	2	0	2	11	1	2	0	0	1	2	0	1	1	1	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	13036	4467	11503	3799	1423	3209	1744	812	839	476	992	1267	306	330	309	368	202	398	146	123	219	154	111	192	238	73	43	92	56	55	88	118	29	28	19	30	11	41	32	13	38	10	9	22	6	13	8	9	11	9	16	8	2	4	9	5	3	0	6	11	0	8	1	3	0	1	1	1	3	1	0	1	7	0	2	0	0	1	1	0	1	1	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
