label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99
0.03	south30_active	80	6236	4941	1708	2018	1447	529	1703	830	185	264	174	333	85	114	278	43	209	46	102	31	37	18	72	47	113	20	11	58	8	46	23	11	59	10	4	14	10	23	1	33	5	2	3	13	2	2	4	3	3	1	2	3	2	2	5	15	0	1	2	1	6	0	6	4	0	1	7	0	5	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	10475	6841	3014	2671	2054	1114	1992	1078	529	485	409	515	269	251	427	179	215	139	169	106	91	87	85	93	92	36	44	53	39	65	40	30	41	22	22	25	19	22	17	23	15	6	12	19	10	4	12	7	10	5	2	1	5	2	6	2	4	5	7	0	1	2	8	18	2	1	0	0	0	2	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	6069	5166	1697	1951	1471	543	1701	832	195	252	196	374	100	104	355	53	153	41	105	39	26	34	59	58	72	8	14	36	8	43	22	16	35	5	8	15	11	16	9	18	3	0	6	16	4	2	6	2	4	1	2	1	3	0	5	2	4	4	6	0	1	0	8	17	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	10455	6972	2998	2672	2081	1092	2026	1072	537	467	398	488	274	256	445	181	213	127	171	114	93	79	97	73	80	40	46	62	39	56	43	31	49	30	17	28	23	29	17	21	17	14	11	14	9	9	18	6	13	6	5	1	5	1	8	2	5	3	6	0	1	2	1	4	1	1	0	0	1	2	1	1	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	6081	5282	1661	1947	1495	500	1727	823	190	244	188	333	96	105	370	43	153	36	108	36	24	31	63	44	60	6	11	43	10	39	18	16	42	13	9	19	16	21	7	14	4	4	4	11	5	6	13	1	6	0	3	1	4	0	6	2	4	2	6	0	1	0	1	3	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	10546	6843	3125	2724	1998	1051	2083	1050	555	467	398	495	270	256	438	159	220	136	157	130	85	70	126	64	108	41	37	57	41	55	43	31	48	26	20	22	29	28	19	27	16	17	11	17	4	12	16	3	13	3	7	2	7	0	3	9	5	1	3	0	0	0	0	5	1	0	0	1	1	2	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	6168	5185	1740	1968	1449	478	1791	805	191	250	185	341	88	108	353	45	161	43	103	37	22	27	83	38	80	5	7	43	9	35	18	13	41	15	8	16	22	21	8	20	3	5	2	11	3	9	12	1	4	0	5	1	5	0	2	9	4	0	3	0	0	0	0	4	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	10672	6755	3109	2756	2016	1077	2109	983	540	487	400	546	272	255	412	162	229	135	157	125	83	68	113	62	130	49	50	63	44	48	45	27	56	33	26	21	29	27	22	26	12	17	13	18	4	14	22	4	8	3	10	6	8	1	3	7	2	2	3	0	3	0	1	3	1	0	0	1	1	2	0	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	6173	5037	1739	2018	1449	474	1843	755	200	253	174	394	85	120	322	46	173	40	102	37	28	22	75	31	103	11	10	50	12	32	21	14	51	20	10	15	22	20	7	22	2	6	4	12	3	11	18	2	3	1	6	1	4	0	2	7	1	1	3	0	3	0	0	3	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	10699	6789	3064	2806	2036	1064	2083	999	513	499	380	513	277	263	417	161	216	155	152	122	90	64	144	64	128	56	50	62	38	56	44	37	65	28	24	24	21	26	16	31	9	15	14	21	4	12	14	6	9	4	8	10	5	2	3	7	3	1	3	2	9	0	2	1	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	6177	5096	1678	2064	1467	475	1826	766	194	256	176	372	84	113	333	50	156	48	93	39	30	18	104	37	106	13	18	49	9	40	23	18	63	15	8	17	16	21	6	29	1	4	5	14	1	7	11	2	2	1	6	3	2	0	0	7	3	1	2	0	9	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	10755	6818	2967	2788	1995	1065	2044	1016	503	501	374	485	299	282	400	158	226	154	161	122	92	73	127	67	130	54	58	65	44	67	52	43	81	31	23	23	16	29	18	40	10	13	12	22	5	9	15	9	7	3	7	9	4	3	5	8	4	1	2	2	9	1	2	1	1	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	6253	5124	1636	2052	1442	483	1791	781	188	248	176	350	98	125	317	50	167	45	98	41	25	23	95	37	108	13	22	54	8	51	33	26	74	16	7	17	9	24	6	38	2	5	4	15	1	5	10	2	2	1	5	3	1	0	2	8	3	1	1	0	9	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	10704	6866	2919	2818	1978	1071	1989	1078	530	490	378	459	327	299	402	182	217	134	165	111	94	76	110	73	114	57	61	72	44	71	45	36	98	28	19	23	18	23	9	40	7	10	13	11	5	7	9	8	5	4	7	7	8	2	5	4	4	1	4	2	11	1	5	0	1	1	1	3	0	1	0	2	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	6260	5136	1615	2083	1430	486	1725	815	191	238	176	320	105	138	316	55	156	38	103	39	23	29	78	40	96	10	19	62	7	60	28	21	89	12	6	16	10	19	4	34	2	4	5	6	0	3	5	0	2	2	5	4	4	0	2	4	2	0	3	0	10	1	4	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	10665	6901	2883	2750	1922	1059	2009	1071	541	479	363	463	312	293	394	202	217	135	172	107	106	83	99	68	120	46	53	90	39	67	43	26	114	22	28	19	23	28	10	37	10	13	7	7	3	3	17	7	4	6	3	7	7	2	6	4	4	1	2	1	2	1	6	12	1	2	1	3	0	1	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south38_active	80	6227	5174	1637	2031	1391	482	1718	803	193	243	174	321	96	129	309	57	149	41	113	37	21	34	66	34	100	12	18	74	9	55	27	15	105	12	8	11	15	21	4	30	3	3	3	4	0	2	12	0	0	1	2	4	4	0	5	4	2	0	2	0	1	1	5	12	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	10659	6685	2939	2747	1982	1063	1988	1053	576	498	388	472	289	280	392	207	234	130	179	105	104	93	95	75	133	51	48	72	37	59	39	22	94	20	28	18	19	28	8	31	12	9	4	15	2	4	14	5	5	5	2	4	6	5	4	3	2	1	4	1	4	1	6	12	2	2	1	2	2	2	0	0	2	0	1	1	1	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	6202	4933	1684	2024	1445	503	1676	756	206	273	179	319	82	131	325	59	160	32	119	37	26	32	65	40	112	11	13	60	11	49	24	10	89	11	6	9	12	19	1	23	4	1	1	12	0	3	11	1	1	1	1	2	4	0	3	3	0	0	4	0	3	1	5	12	0	2	0	0	2	0	0	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	10622	6502	2956	2738	1999	1066	1959	1014	566	528	392	496	274	275	394	179	226	119	186	100	101	86	133	77	124	50	43	70	37	50	29	29	86	17	27	17	19	16	10	22	11	10	6	19	7	7	19	5	8	6	5	5	2	4	5	0	3	0	2	2	3	0	2	12	2	2	1	1	2	1	0	0	1	0	2	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	6179	4803	1722	2018	1452	508	1647	734	213	285	190	346	77	117	336	50	161	30	125	36	24	24	98	37	102	12	12	56	14	38	15	11	79	9	7	10	12	9	2	17	4	1	0	17	2	7	18	2	4	2	1	2	1	0	3	0	3	0	2	1	2	0	1	12	0	2	0	0	2	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
