label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119
0.03	south25_all	80	26259	13701	6013	5095	6274	2624	4777	2336	1794	1493	972	1235	1250	830	541	472	974	907	315	251	708	199	289	260	152	123	129	126	86	121	73	95	66	77	137	197	75	48	45	33	25	23	33	24	25	31	17	8	10	12	13	12	16	7	14	23	5	10	4	9	7	7	4	1	2	10	1	2	2	3	1	0	3	0	1	5	0	1	2	0	7	26	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south25_active	80	13615	7529	2729	2647	3829	1308	2952	1346	991	817	458	747	738	433	221	224	558	607	153	114	428	93	165	137	72	52	64	56	38	73	31	61	33	48	92	141	49	21	22	13	12	12	17	18	10	14	9	4	7	10	1	3	6	2	9	12	1	9	3	1	5	2	2	0	0	7	1	1	1	1	1	0	3	0	1	3	0	0	1	0	7	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_all	80	26433	13687	6021	5104	6249	2572	4614	2340	1804	1530	994	1243	1197	785	492	460	970	920	293	247	676	220	287	258	143	129	146	123	90	129	72	85	56	84	142	178	77	49	45	32	30	27	30	26	29	35	14	7	12	12	13	10	12	9	11	8	6	10	5	9	5	7	5	1	2	11	1	2	3	1	1	0	5	0	1	3	1	1	2	0	0	1	0	1	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south26_active	80	13670	7560	2771	2618	3846	1256	2859	1314	982	868	466	728	721	415	216	220	607	630	136	111	431	100	154	132	72	61	72	53	38	72	32	48	25	44	99	131	41	22	24	13	14	16	15	16	11	18	9	2	8	10	1	3	5	3	9	3	1	9	4	2	3	2	3	0	2	9	1	0	2	0	1	0	5	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	26546	13472	6066	5116	6146	2540	4548	2329	1775	1531	1006	1225	1199	787	487	446	998	899	278	247	667	204	288	249	142	147	149	120	101	123	72	114	54	106	120	137	76	51	49	28	30	26	28	28	24	29	20	15	13	11	13	10	9	12	13	8	7	14	6	3	4	5	3	1	2	10	1	2	4	1	2	0	6	1	0	1	1	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	13757	7381	2788	2599	3720	1235	2860	1301	934	874	485	690	742	431	218	198	637	569	126	119	435	96	163	137	64	73	82	59	48	71	30	68	29	46	74	86	44	21	23	14	16	15	15	16	9	19	14	6	9	8	2	2	4	6	9	4	1	13	5	2	2	2	2	0	2	9	0	0	2	0	1	0	6	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	26246	13548	6200	5044	6118	2545	4446	2350	1735	1512	979	1191	1176	813	462	457	959	917	270	229	668	212	283	244	132	151	141	115	98	123	64	103	58	114	102	119	88	59	55	23	34	27	24	17	19	32	21	15	27	16	17	11	8	13	14	22	9	16	7	4	6	1	2	1	2	6	2	2	3	1	4	0	3	1	0	2	1	1	1	0	24	0	0	0	0	0	0	1	1	0	4	0	0	1	6	0	0	0	0	0	0	0	0	0	1	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	13566	7390	2848	2598	3734	1233	2773	1307	901	830	474	675	714	447	214	217	619	527	118	114	463	101	159	135	58	78	74	63	43	70	32	61	29	45	54	66	56	32	24	13	19	15	12	6	10	21	14	7	24	11	6	3	3	7	7	7	4	12	4	2	6	0	2	1	2	5	1	0	1	0	3	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	26120	13437	6204	5058	6139	2581	4524	2302	1682	1473	976	1241	1243	850	460	461	911	983	272	244	606	206	268	211	128	148	140	112	94	114	72	100	68	130	98	120	82	56	56	25	30	28	27	24	18	25	21	18	32	15	19	10	7	10	11	26	8	13	6	5	5	2	5	1	2	3	2	2	3	0	3	0	5	1	0	2	0	1	0	0	24	0	0	0	0	0	0	1	1	1	4	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0	4	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	13343	7252	2787	2620	3725	1248	2747	1280	866	783	471	698	756	493	198	216	568	577	121	123	394	104	141	122	55	75	72	64	40	59	40	59	28	59	52	64	62	30	23	12	15	15	10	12	9	15	12	8	29	9	9	5	1	7	3	14	4	9	3	3	4	0	4	1	2	2	1	0	1	0	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	26006	13509	6206	5042	5948	2611	4635	2285	1754	1440	982	1154	1303	886	480	468	917	956	273	249	633	215	274	240	129	150	137	113	88	104	77	97	67	103	120	123	110	59	53	23	31	27	28	29	22	33	19	11	28	12	24	10	9	11	11	26	7	14	12	8	10	2	4	4	1	3	3	3	1	3	4	1	9	0	0	1	1	1	0	0	24	0	1	3	0	0	0	2	0	1	5	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	4	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	13243	7353	2763	2617	3585	1259	2817	1264	904	784	478	673	790	514	205	222	554	593	126	113	373	109	140	138	56	78	73	59	41	60	43	56	26	65	72	79	75	31	19	9	14	13	11	13	11	20	6	6	26	6	17	8	2	6	4	14	5	9	9	5	9	0	3	2	0	2	1	1	0	3	4	1	8	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	25978	13978	5992	5217	6126	2690	4675	2301	1736	1399	948	1241	1222	806	498	450	1023	871	320	281	575	223	308	232	146	143	132	108	100	129	93	89	69	110	132	123	109	60	48	30	73	21	24	29	26	18	11	17	19	12	16	7	10	8	7	30	5	6	4	13	31	11	4	6	9	7	0	3	3	4	5	1	3	1	2	2	2	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	13371	7643	2687	2642	3693	1259	3001	1297	913	727	438	699	663	439	197	200	652	553	157	113	370	110	186	139	53	58	68	58	44	69	45	52	33	62	69	62	68	29	24	11	45	11	17	17	12	11	4	6	12	7	7	1	6	3	3	16	3	0	2	11	27	9	1	2	2	5	0	0	1	4	3	1	2	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	26073	13804	6020	5249	6019	2611	4737	2253	1706	1435	979	1175	1222	844	499	486	1057	869	326	289	611	211	318	217	151	136	140	118	98	121	92	97	63	88	146	121	112	54	53	26	70	24	33	26	24	19	9	12	17	12	14	7	8	8	8	15	7	9	4	15	22	12	4	5	11	8	4	3	4	9	4	1	10	1	12	2	1	0	4	0	0	0	0	3	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	13376	7623	2718	2673	3640	1226	3004	1276	885	742	444	675	667	451	193	215	655	538	160	123	381	102	192	121	53	53	75	64	39	67	50	57	31	46	92	67	81	20	30	8	40	13	24	14	11	8	5	6	11	5	7	1	5	3	4	12	4	2	1	12	20	7	0	3	3	8	3	0	0	4	3	1	9	0	2	1	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	25892	13772	6047	5274	5953	2579	4900	2200	1711	1526	1002	1186	1204	838	498	467	1113	772	325	304	622	231	315	232	136	131	145	106	107	119	96	101	72	89	119	95	110	42	53	30	62	22	32	24	17	30	22	13	22	11	11	6	8	11	10	20	5	5	7	7	10	10	4	4	11	12	5	1	4	9	4	1	11	1	12	2	1	0	5	0	0	0	2	7	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_active	80	13320	7585	2701	2681	3578	1187	3025	1205	872	792	448	680	673	438	213	220	684	485	162	134	375	126	175	127	52	52	77	58	51	66	51	56	35	51	80	55	74	17	24	10	32	10	20	14	5	17	11	5	10	4	6	2	6	4	5	12	2	2	2	5	5	5	1	2	3	12	3	0	0	4	3	1	10	0	2	1	0	0	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	25808	13585	6057	5214	6060	2595	4836	2208	1749	1485	971	1182	1166	862	525	485	1125	733	317	280	607	241	297	251	131	125	143	108	103	134	100	95	66	88	115	103	99	33	53	27	53	19	32	27	12	36	21	15	22	13	10	5	7	10	17	9	7	10	7	9	8	6	4	3	4	10	6	1	3	5	0	2	9	0	11	2	1	2	5	0	0	1	3	7	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_active	80	13294	7378	2646	2695	3683	1218	3044	1200	910	786	448	690	673	476	243	221	696	484	161	125	341	130	175	126	56	55	70	57	56	77	58	45	25	53	68	65	62	15	27	7	27	10	20	15	5	22	10	5	12	5	5	2	4	4	9	0	4	5	2	7	2	2	2	2	1	10	3	0	0	0	0	0	8	0	1	1	1	1	2	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	25937	13548	6072	5202	6028	2584	4816	2268	1718	1464	991	1253	1238	861	500	463	1123	752	293	265	604	236	334	281	135	131	135	106	101	122	99	98	64	78	110	99	93	32	53	23	35	21	28	29	12	38	23	16	20	10	12	10	13	6	13	10	9	9	8	7	14	5	4	4	2	8	5	2	1	1	1	4	3	1	2	2	1	3	2	0	0	1	3	7	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	south35_active	80	13381	7266	2638	2693	3687	1220	3071	1247	923	812	452	714	742	476	230	220	697	513	137	116	336	115	198	144	65	58	63	52	55	71	61	45	25	51	57	67	53	15	27	7	16	10	16	13	7	21	10	6	9	2	4	4	5	2	7	1	2	3	3	6	7	1	3	2	0	8	2	1	0	0	1	1	2	1	2	1	1	1	0	0	0	0	2	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	25799	13513	6095	5231	6121	2524	4735	2288	1713	1409	976	1272	1256	875	486	451	1161	784	293	270	601	221	336	275	145	127	135	115	100	131	88	97	64	97	117	120	101	40	48	22	33	21	28	28	14	36	19	18	17	10	12	8	14	8	16	9	11	7	7	6	9	5	3	2	2	3	3	3	1	1	1	4	2	2	2	2	1	3	0	0	0	1	3	10	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	13215	7289	2675	2702	3734	1177	3046	1274	920	797	436	714	762	495	216	207	712	540	139	123	353	98	189	150	64	61	63	59	55	76	52	43	27	57	59	76	60	16	27	8	16	12	13	12	9	19	7	6	7	3	4	2	4	3	11	2	2	3	4	6	7	2	2	1	2	3	0	2	0	0	1	1	1	1	2	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	25821	13474	6156	5258	6087	2531	4894	2335	1711	1395	995	1244	1267	877	477	412	1090	844	283	271	674	201	344	256	148	137	124	124	102	131	87	92	56	92	117	142	105	51	55	19	34	28	33	28	16	30	17	15	15	13	11	7	13	6	11	6	12	12	6	3	10	6	5	3	2	0	1	3	1	9	2	2	2	2	1	2	0	1	0	0	1	1	0	7	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	13314	7310	2726	2697	3660	1164	3155	1283	939	767	441	692	789	508	212	193	660	560	144	122	433	66	190	143	59	59	57	65	53	70	46	47	25	52	69	78	59	20	32	6	16	13	17	10	9	15	6	7	6	5	2	2	5	2	7	2	1	5	3	3	5	2	2	2	2	0	0	2	0	8	2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	25687	13607	6002	5278	6103	2527	4803	2338	1743	1430	998	1299	1291	841	453	429	1167	898	272	267	714	202	329	249	143	137	121	122	106	133	76	87	64	82	108	149	90	57	51	23	31	27	37	31	13	41	17	18	20	13	10	4	13	9	8	10	19	9	2	10	11	5	4	2	5	1	4	2	1	9	3	2	1	2	1	2	0	0	2	0	1	1	0	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south38_active	80	13227	7449	2666	2682	3575	1199	3008	1299	939	773	450	748	775	471	199	202	746	579	144	130	462	77	188	140	56	64	51	64	49	60	37	44	31	42	65	95	50	27	28	10	17	15	23	15	7	25	6	9	9	8	2	1	3	5	5	5	8	3	2	3	6	2	1	2	3	0	1	1	0	8	3	2	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_all	80	25869	13683	5925	5200	6070	2606	4802	2314	1759	1410	1007	1309	1248	864	463	437	1049	870	280	265	704	211	327	209	141	134	121	122	101	144	81	79	65	67	114	166	75	55	55	21	35	22	38	28	14	41	16	18	21	11	6	3	9	10	9	8	19	15	4	8	6	6	2	3	4	5	3	1	1	10	2	1	0	2	1	2	0	0	2	1	1	1	0	6	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	13406	7474	2674	2632	3586	1213	3045	1273	978	722	466	754	735	486	217	199	669	536	138	117	435	88	192	116	56	69	49	67	50	74	40	40	33	38	75	96	41	31	27	10	17	12	26	15	8	25	6	9	10	7	2	0	2	6	3	5	11	6	3	1	1	3	0	2	2	1	1	0	1	8	2	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_all	80	26084	13765	5944	5287	6002	2606	4684	2312	1694	1477	1024	1284	1190	825	473	459	1043	900	280	253	648	203	339	241	129	131	127	117	100	147	79	81	67	66	128	185	113	59	59	24	43	21	30	34	13	44	14	22	23	14	8	5	9	9	8	12	17	14	7	8	5	5	1	3	6	12	6	0	1	5	2	1	0	1	3	4	0	0	4	1	2	1	1	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	13505	7540	2690	2683	3467	1216	2998	1293	924	790	495	736	682	464	226	204	688	572	129	109	414	84	192	146	51	69	57	57	54	79	40	44	33	35	94	115	67	40	33	12	23	11	20	22	8	28	7	10	12	9	1	1	3	5	2	9	10	4	5	1	1	3	0	2	4	6	4	0	1	3	1	1	0	0	0	3	0	0	2	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
