label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120
0.03	south25_all	80	24846	16239	6612	7980	5375	2654	3082	1791	1385	1825	1016	1559	807	614	547	547	579	746	603	319	263	307	435	224	348	266	246	165	173	109	101	101	106	98	60	101	49	41	35	41	29	43	32	24	39	20	23	26	13	20	13	11	8	9	9	10	6	4	10	6	5	3	4	2	0	1	4	3	1	4	0	2	0	0	5	0	2	3	2	2	0	1	0	0	0	0	1	0	0	2	0	3	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	11924	9312	3051	4622	3142	1218	1717	810	631	1043	454	910	411	285	248	268	324	456	340	145	135	172	246	139	211	163	161	99	107	59	53	57	64	64	29	62	24	20	20	19	8	23	16	14	24	12	18	16	6	11	9	3	6	5	5	3	2	2	8	0	2	3	3	1	0	0	3	0	1	2	0	2	0	0	2	0	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	25183	16461	6848	8064	5417	2681	3212	1752	1405	1997	1025	1619	861	630	559	533	634	772	653	323	292	290	456	238	309	273	234	173	191	98	90	111	102	81	56	92	48	36	41	37	31	61	30	26	39	25	23	24	17	19	11	17	8	10	12	8	4	4	16	9	4	7	5	1	2	1	3	4	2	4	0	3	0	0	4	1	1	2	1	2	1	0	0	0	1	1	0	0	1	0	0	3	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	12224	9499	3206	4679	3131	1249	1819	777	648	1177	447	962	452	308	275	276	342	464	399	148	156	173	274	152	177	167	151	104	126	50	46	66	61	50	28	55	25	24	24	17	11	34	17	16	21	14	15	13	7	12	5	8	6	6	5	4	2	3	12	3	3	5	3	0	0	0	2	0	1	0	0	2	0	0	2	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	25718	17189	7033	8270	5568	2727	3212	1778	1450	2084	998	1678	889	653	581	505	683	802	653	331	295	311	460	253	340	273	208	172	213	88	85	94	104	68	65	89	45	30	50	33	31	91	38	25	49	23	31	16	20	16	9	19	6	14	15	10	6	3	17	7	4	6	6	3	2	5	2	4	2	4	3	7	0	1	3	2	1	3	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	12621	10016	3330	4839	3185	1264	1877	775	693	1242	449	1000	490	298	279	266	352	504	415	151	148	187	284	144	212	172	129	112	137	43	46	53	62	37	32	54	23	21	28	14	14	43	20	13	27	13	20	5	9	8	1	12	4	9	7	4	3	3	13	3	3	4	4	1	0	2	2	0	0	0	2	6	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	26195	17866	7218	8513	5835	2719	3417	1780	1492	2056	1039	1705	901	690	564	536	689	842	661	335	275	323	443	264	428	270	204	182	242	103	95	99	111	74	53	81	54	30	49	29	29	93	50	34	35	28	30	12	23	15	14	16	7	15	14	15	8	2	18	4	4	6	6	4	3	10	2	5	3	3	3	11	0	2	3	2	1	2	0	0	1	0	0	1	1	1	0	0	2	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	13067	10391	3416	5077	3347	1278	1999	771	731	1181	468	1043	510	333	265	290	355	525	422	166	135	197	257	133	250	159	133	126	171	52	55	62	56	42	30	54	32	15	28	12	15	42	32	21	11	17	13	3	11	9	5	11	5	10	6	8	3	2	13	3	3	3	4	2	0	2	1	2	0	0	2	10	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	26246	17804	7200	8670	5905	2765	3437	1807	1523	2016	1025	1748	892	743	547	558	692	822	668	322	275	331	442	270	416	312	206	189	231	121	98	98	102	78	50	91	59	27	55	32	30	108	37	38	50	29	46	10	22	11	10	15	4	26	8	15	8	3	24	3	5	4	3	7	1	9	2	3	5	2	3	10	1	2	0	2	1	3	3	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	13011	10249	3405	5127	3434	1263	2001	807	733	1154	484	1073	487	355	258	308	365	529	434	174	141	208	281	129	248	197	139	121	162	58	60	62	46	47	21	64	28	11	32	14	16	56	22	23	27	16	25	3	12	6	5	10	3	8	5	8	3	3	16	2	3	3	2	5	0	2	1	2	0	0	2	9	1	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	26101	17808	7217	8650	5928	2767	3372	1817	1520	1997	1050	1754	876	728	526	600	659	806	644	327	290	351	457	251	460	347	247	178	253	130	101	106	106	74	58	95	66	23	61	41	28	72	42	35	39	41	37	16	18	9	16	21	7	20	7	16	8	5	17	4	5	6	2	4	2	6	2	4	4	9	3	6	1	3	1	1	1	1	3	3	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	12930	10297	3436	5143	3486	1259	1950	837	738	1151	494	1108	469	342	237	329	361	515	401	180	150	218	273	126	260	228	167	112	174	65	65	65	51	45	26	58	36	8	38	18	13	56	26	18	24	23	18	4	10	5	11	11	3	5	4	10	4	3	10	3	2	4	1	4	0	0	1	3	0	8	2	6	1	3	1	1	0	1	2	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	26665	17621	6963	8788	5976	2824	3460	1711	1464	2011	1071	1828	944	698	584	554	645	867	656	323	276	313	369	225	287	306	252	171	156	107	121	145	122	101	51	86	48	37	58	51	21	61	36	37	31	62	42	16	19	17	9	6	8	15	13	8	5	6	15	5	6	7	4	7	2	4	2	7	5	9	3	2	1	3	29	2	4	0	1	2	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	3	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	13194	10374	3335	5272	3652	1294	2009	760	733	1172	504	1076	509	329	274	276	379	511	399	171	148	199	220	113	164	183	141	102	88	61	60	80	76	51	30	59	18	15	30	24	6	29	22	19	14	47	24	9	12	8	6	2	6	6	7	5	1	4	9	1	5	6	1	3	0	4	1	3	2	7	2	0	1	2	28	2	4	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	26717	17653	6982	8754	6012	2813	3366	1697	1416	2046	1046	1879	923	701	555	544	644	829	632	309	304	311	387	228	351	287	229	141	182	107	107	122	103	96	49	65	54	33	57	49	23	46	28	39	24	44	45	15	21	24	14	10	6	27	14	11	8	5	15	4	6	6	4	8	4	5	2	7	2	3	1	2	3	2	5	0	0	0	5	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	5	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	13146	10313	3317	5304	3595	1282	1939	776	704	1156	493	1115	494	341	270	264	365	496	370	161	159	183	226	119	197	167	137	96	119	66	57	57	60	49	28	45	18	16	31	24	8	19	18	22	16	29	24	7	15	13	7	4	4	12	7	6	4	3	10	1	5	6	1	5	0	5	1	2	0	1	1	0	1	0	4	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	26405	17240	6967	8539	5871	2769	3340	1683	1430	2097	994	1765	899	685	573	563	639	796	625	329	292	332	424	226	413	283	222	123	195	100	103	134	120	98	60	65	52	34	62	49	30	56	24	35	30	29	36	16	20	21	10	10	7	29	13	9	9	6	13	5	4	3	3	6	4	4	0	7	0	4	2	3	3	1	5	0	1	0	5	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	12871	9930	3241	5002	3456	1268	1905	775	692	1171	484	1063	465	346	284	275	375	492	376	166	147	192	260	120	240	174	134	81	130	61	57	73	70	53	34	46	22	13	38	24	12	29	13	20	21	18	17	7	15	11	3	5	3	14	6	6	4	2	8	2	3	2	1	3	0	4	0	2	0	2	1	0	1	0	4	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	25666	16758	6849	8074	5609	2707	3274	1690	1411	2040	967	1670	892	661	546	576	602	768	612	343	297	321	396	246	435	273	229	130	188	93	109	97	107	85	61	70	55	32	65	36	29	44	24	28	33	27	28	16	21	22	15	8	10	28	13	14	7	5	6	3	5	4	4	6	4	5	0	7	0	4	2	4	5	3	4	1	1	0	5	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	12312	9470	3155	4713	3182	1269	1834	786	666	1116	465	1037	450	322	259	278	342	454	357	176	149	176	252	127	249	162	140	83	124	48	63	49	58	44	31	41	26	12	41	17	15	30	13	22	18	18	14	7	13	11	4	5	5	13	7	10	4	0	5	2	4	1	1	3	0	5	0	4	0	2	1	1	2	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	25316	16435	6863	7899	5341	2692	3279	1711	1441	1997	966	1586	844	661	556	578	592	748	580	337	278	308	413	231	420	254	241	155	203	95	105	90	103	90	74	75	61	36	78	35	36	48	28	25	38	31	20	12	16	14	11	11	13	22	9	13	6	6	7	6	3	5	2	4	4	5	0	8	0	12	3	4	4	3	5	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	12065	9281	3173	4587	3034	1238	1838	754	636	1068	446	987	425	308	257	292	332	447	356	169	134	159	289	103	243	150	146	101	131	44	59	53	57	52	37	42	32	15	56	15	16	34	18	21	21	23	11	6	4	6	3	6	6	9	4	10	4	1	5	1	3	1	1	2	1	4	0	3	0	1	1	1	2	0	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	25302	16739	6860	7930	5393	2652	3212	1765	1436	1984	1012	1650	856	673	531	584	590	748	610	334	262	283	386	233	362	275	243	173	193	128	94	94	98	113	60	77	52	42	74	38	35	69	33	20	40	26	24	20	16	13	9	12	12	12	10	9	3	4	7	5	3	6	2	4	1	5	0	8	0	10	5	4	3	4	6	1	0	0	1	2	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_active	80	12039	9512	3208	4608	3129	1226	1842	792	668	1124	462	1037	431	314	236	309	315	473	355	168	125	146	262	108	210	156	140	110	125	61	52	55	49	67	26	41	26	21	55	14	16	50	22	15	23	17	13	13	5	4	3	7	7	4	4	6	2	1	5	0	3	2	1	1	1	4	0	3	0	0	2	1	1	1	3	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_all	80	25798	17490	7111	8202	5680	2666	3300	1679	1503	2046	1032	1668	850	689	534	565	596	861	636	332	254	309	386	259	328	292	254	169	195	128	110	114	100	118	58	69	51	47	66	42	35	68	45	24	34	28	19	22	15	16	15	12	9	8	7	5	7	4	3	7	5	6	1	10	2	6	1	5	4	11	4	0	2	2	6	0	0	1	2	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	12473	10153	3420	4890	3385	1233	1928	744	697	1205	475	1039	426	339	244	308	311	570	372	162	123	150	256	111	209	177	132	114	111	57	72	68	49	71	22	47	24	22	47	18	15	53	28	13	16	21	9	16	5	6	7	7	3	1	3	4	5	1	2	0	4	2	0	1	1	4	0	1	3	0	2	0	1	1	3	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_all	80	26222	18125	7214	8469	5816	2710	3397	1681	1485	2088	1042	1696	888	671	535	553	619	901	660	343	248	339	392	235	320	325	240	164	203	127	113	128	120	104	53	62	54	49	63	39	28	79	39	32	30	25	14	25	16	16	17	7	7	10	12	1	9	5	3	5	4	5	2	8	2	3	1	1	4	2	5	1	2	2	9	0	3	2	1	2	1	2	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0
0.03	south38_active	80	12882	10601	3453	5022	3461	1253	2029	766	700	1303	458	1059	462	331	244	299	331	606	388	172	125	168	262	125	219	207	130	104	116	59	80	73	58	65	20	39	26	25	43	17	12	53	22	11	15	15	6	16	6	6	11	4	2	4	4	1	4	2	1	0	3	2	0	0	0	2	0	0	3	0	3	1	1	1	9	0	3	1	0	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0
0.03	south39_all	80	26330	18157	7253	8545	5812	2728	3430	1746	1452	2188	1034	1753	876	657	533	536	610	919	636	342	264	352	379	227	385	330	250	171	206	113	126	137	121	89	42	78	55	35	41	39	22	61	35	31	27	32	18	18	18	13	16	5	11	8	13	2	10	4	3	4	3	2	3	12	3	2	3	2	5	3	5	1	3	0	9	1	3	4	1	3	1	3	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1
0.03	south39_active	80	12995	10593	3466	5131	3388	1248	2021	794	669	1354	466	1097	440	328	248	284	365	570	369	172	137	193	258	125	260	220	142	110	112	54	83	85	64	51	13	42	24	16	21	22	11	33	20	11	13	21	8	9	9	5	10	2	5	6	5	1	6	1	1	0	2	1	1	1	1	1	1	0	3	1	3	1	2	0	9	0	3	2	0	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_all	80	26193	18100	7214	8755	5909	2747	3480	1777	1472	2212	1044	1719	911	662	550	529	620	925	585	337	274	360	425	232	404	297	245	172	191	114	116	120	117	95	57	75	73	27	55	39	26	58	27	34	30	31	21	25	17	13	12	7	11	10	15	11	8	3	5	3	2	3	4	7	4	2	2	13	5	2	4	1	2	0	8	1	3	3	1	2	1	3	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south40_active	80	13007	10484	3404	5226	3457	1229	2003	820	684	1343	476	1078	458	322	260	252	362	603	332	165	141	199	302	132	267	199	134	113	114	65	63	75	60	54	25	43	41	14	26	22	12	27	14	15	15	17	18	12	8	5	8	3	5	8	8	9	4	1	2	0	1	2	1	3	1	0	1	11	3	2	1	1	2	0	8	0	3	2	1	0	1	2	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
