label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126
0.03	south24_all	80	27207	16002	7837	11431	4783	4106	3351	2167	2773	3487	1228	1983	842	741	950	1216	610	697	533	555	305	496	588	208	277	151	144	121	155	116	118	104	111	137	71	63	178	51	61	59	152	32	40	24	31	24	52	29	16	41	15	23	18	11	5	8	8	6	8	3	15	8	5	9	0	1	14	3	1	3	7	3	4	6	0	1	1	2	11	1	0	1	0	2	2	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	7544	9370	1961	9552	2674	2455	2139	924	2091	3067	510	1606	210	180	613	1011	357	498	374	386	141	378	485	55	174	69	57	39	96	41	64	25	57	108	38	32	161	10	46	44	141	15	15	13	14	19	44	24	3	34	10	7	10	3	2	2	4	0	6	0	12	8	2	9	0	0	14	3	1	0	6	3	3	1	0	1	0	2	10	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	27109	15736	7813	10861	4721	3927	3253	2162	2704	3271	1212	1914	869	765	942	1128	583	642	529	560	316	478	547	202	251	166	144	131	146	108	120	95	96	121	61	63	160	46	62	45	121	31	37	26	30	26	42	23	19	32	14	20	18	7	6	6	8	8	6	1	16	7	9	8	1	1	10	4	2	4	8	3	4	6	0	0	1	2	12	1	0	1	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	7105	8893	1825	8880	2516	2301	1982	869	2023	2833	464	1561	208	165	595	921	325	432	350	404	135	369	456	55	158	71	57	34	89	41	71	19	47	91	31	28	142	9	47	33	108	11	10	11	10	19	33	20	4	25	8	5	11	1	3	1	4	0	5	0	13	7	4	8	0	0	10	3	2	1	7	3	3	2	0	0	0	1	11	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_all	80	26985	15214	7667	10685	4646	3819	3158	2149	2495	3033	1193	1868	888	777	898	1032	587	618	487	544	312	403	521	203	261	179	141	133	141	129	114	88	81	123	66	64	153	43	59	44	110	30	38	32	23	22	33	30	20	29	13	17	6	6	3	7	12	11	8	2	6	3	8	4	1	1	15	5	5	3	9	3	3	6	1	0	1	2	12	0	1	0	0	3	0	2	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	6653	8236	1699	8586	2374	2177	1853	826	1810	2595	430	1492	215	153	540	818	307	403	335	381	110	309	441	48	156	76	57	31	75	49	65	21	41	94	25	23	134	10	44	31	96	9	11	14	8	15	22	27	6	22	5	2	5	1	1	2	10	1	5	0	5	3	4	4	0	0	15	4	5	1	7	3	2	2	0	0	0	1	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	26996	14830	7635	10155	4561	3804	3100	2118	2488	2878	1167	1823	890	796	840	1005	580	626	451	513	309	347	538	189	236	168	150	127	133	126	117	73	71	100	69	60	103	43	57	37	113	25	28	30	21	31	37	36	19	36	10	15	14	6	4	7	15	11	8	4	5	3	10	5	2	2	16	4	15	3	8	2	1	2	1	1	0	2	3	0	2	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	6356	7770	1593	8041	2276	2098	1748	784	1749	2414	404	1466	209	154	487	795	291	395	294	368	117	270	466	47	133	66	61	26	61	50	65	14	36	80	27	23	84	11	45	26	100	5	9	12	7	23	28	32	6	30	4	1	11	0	1	2	12	2	4	0	2	3	4	4	0	1	15	3	15	1	7	2	1	2	0	0	0	1	3	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	26973	15175	7724	10717	4643	3857	3149	2091	2659	3226	1215	1927	883	815	829	1070	610	632	516	496	315	389	556	200	234	175	168	139	146	132	123	74	85	85	60	62	114	47	53	41	56	27	33	35	22	30	31	48	21	43	12	13	17	5	10	7	21	7	8	4	4	1	7	2	2	4	11	5	16	0	1	3	2	4	1	1	0	1	1	0	2	0	4	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	6707	8226	1760	8691	2428	2226	1862	773	1902	2807	450	1547	221	171	533	853	325	393	368	351	117	297	494	47	133	79	71	26	80	48	62	14	52	66	24	26	99	16	39	31	44	5	16	16	8	21	19	40	7	35	4	1	11	0	4	3	18	2	3	0	1	1	0	1	0	2	10	5	15	0	0	2	2	4	0	0	0	0	1	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	27206	15557	7822	11167	4813	3937	3196	2155	2768	3381	1228	1916	874	792	861	1190	621	665	574	515	332	411	630	201	243	183	169	132	148	112	119	77	99	100	56	60	92	43	62	47	69	24	32	26	26	36	25	40	22	39	10	12	22	6	9	7	21	4	12	7	8	0	6	4	4	6	3	4	12	1	0	2	1	2	2	1	0	2	0	3	1	0	4	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	7252	8759	1917	9253	2564	2293	1970	816	2038	2972	488	1566	245	177	557	984	360	432	424	367	139	316	559	57	153	95	68	28	85	35	63	16	58	81	28	20	81	16	47	36	58	6	11	14	9	27	15	33	6	33	4	1	16	1	4	2	16	3	6	0	4	0	0	1	1	4	2	4	11	0	0	1	1	2	1	0	0	1	0	3	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	27136	16010	7882	11914	4920	3947	3319	2181	2940	3672	1244	1970	900	727	876	1233	639	619	653	549	327	472	615	204	261	193	173	132	155	100	124	87	119	115	53	57	93	45	78	39	94	24	37	30	25	61	20	39	20	31	12	9	16	8	10	6	23	6	12	8	4	0	2	6	5	6	8	4	5	1	0	1	1	2	1	0	0	2	0	3	0	0	3	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	7671	9327	2041	10108	2720	2363	2119	886	2232	3256	520	1643	265	173	590	1032	391	436	480	415	143	378	539	59	163	105	79	31	97	32	73	19	64	87	26	18	83	19	61	27	80	9	12	16	8	50	11	30	4	27	5	4	11	3	6	3	18	3	7	1	3	0	0	3	1	4	6	3	4	0	0	0	1	2	1	0	0	1	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	27412	15988	7796	11895	4892	3943	3422	2128	2899	3648	1230	1954	823	739	910	1229	602	629	616	577	310	469	587	201	256	229	163	133	121	118	94	87	106	116	69	65	117	50	64	64	71	35	23	25	37	30	26	41	22	34	13	13	7	6	11	7	6	5	8	8	7	5	7	12	9	1	5	3	8	0	8	1	0	3	6	2	1	4	3	0	0	8	0	1	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	7874	9439	1984	9947	2783	2365	2228	925	2159	3228	489	1586	217	196	640	1053	346	429	472	442	131	336	513	58	179	111	66	29	72	43	47	12	65	95	29	21	99	17	50	42	63	12	4	11	11	24	19	37	6	26	3	5	4	3	3	1	4	3	7	3	6	3	1	10	3	0	2	2	7	0	6	0	0	1	1	1	1	3	3	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	27453	15965	7803	11678	4940	3957	3385	2150	2889	3615	1244	1983	807	754	871	1228	607	636	595	547	354	449	590	205	283	240	173	117	128	129	105	99	88	101	70	59	108	47	80	53	79	37	25	27	38	19	29	35	24	34	20	13	18	6	15	7	10	5	12	6	7	5	5	18	8	1	3	1	4	0	7	2	0	3	5	1	0	1	7	0	0	7	0	2	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	7896	9449	2013	9712	2772	2375	2184	961	2126	3201	487	1591	215	216	606	1040	358	422	454	402	165	343	513	58	199	118	68	29	81	47	66	17	53	81	29	15	89	10	68	31	73	12	6	12	10	15	21	29	10	26	7	5	14	4	3	0	6	2	11	2	6	2	1	16	2	0	0	1	4	0	6	0	0	1	2	1	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	27413	15910	7874	11846	4911	3957	3425	2138	2817	3668	1264	1888	824	707	845	1204	659	669	579	553	357	416	673	223	282	245	185	112	127	121	110	87	71	106	65	50	107	41	71	47	74	38	25	28	38	25	32	31	21	33	22	15	25	9	11	12	9	5	11	6	4	4	4	18	5	3	1	1	5	1	9	4	0	3	2	1	0	1	7	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	7846	9402	2033	9907	2752	2364	2229	978	2075	3248	492	1505	230	198	589	1020	396	433	435	409	172	315	601	70	191	119	76	31	79	44	73	18	41	86	29	15	85	5	60	32	67	15	7	14	12	24	22	28	10	25	8	3	17	4	3	1	6	0	9	2	3	2	1	16	1	1	0	1	5	0	7	0	0	1	2	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	27311	15979	7860	11759	4950	3939	3409	2161	2837	3558	1244	1963	850	733	871	1238	633	655	551	575	354	464	613	227	292	240	184	114	136	120	110	83	72	131	61	50	87	44	76	46	81	42	31	28	30	34	21	27	14	33	19	15	26	12	10	10	8	6	11	7	4	6	4	11	1	3	1	1	3	1	2	5	1	2	3	0	0	0	5	0	1	0	0	4	0	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	7737	9453	2058	9845	2751	2338	2206	968	2102	3124	489	1589	243	195	603	1049	393	436	404	438	191	349	540	77	191	116	81	30	85	41	70	18	35	106	25	20	67	7	63	30	69	19	13	17	9	29	10	22	9	30	8	4	17	5	1	1	6	1	8	2	1	4	1	9	0	2	0	1	3	0	1	1	1	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	27229	15494	7920	11559	4854	3871	3303	2190	2837	3357	1224	1852	861	746	870	1159	649	620	516	569	342	459	583	224	269	229	167	123	144	112	106	74	66	126	53	60	89	44	73	35	68	36	28	21	21	37	25	25	11	32	18	16	22	14	6	12	8	5	7	8	10	7	4	11	2	4	3	2	1	1	2	8	1	0	2	0	1	0	2	0	1	3	0	3	0	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	7309	8932	1952	9604	2598	2320	2089	937	2099	2913	494	1507	233	172	583	964	411	417	370	433	187	343	518	78	173	111	67	29	91	35	60	16	32	102	20	24	67	11	54	22	56	13	10	13	8	28	14	21	4	29	9	6	11	5	1	2	6	1	4	3	5	5	0	8	0	2	1	1	1	0	1	4	1	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	27003	15296	7874	10931	4731	3855	3205	2209	2739	3180	1218	1736	852	727	866	1145	604	582	514	574	318	444	481	223	296	229	172	142	146	112	102	78	75	121	59	67	106	54	76	34	59	26	33	21	17	45	22	24	11	39	17	18	14	12	6	8	9	7	5	8	12	5	4	3	3	2	2	2	1	0	2	5	1	0	2	0	1	0	2	0	1	4	0	3	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	6820	8525	1804	8884	2408	2273	1940	924	1988	2722	448	1384	213	148	570	923	368	391	353	425	160	326	404	71	190	119	64	32	86	33	54	23	34	99	24	28	90	14	60	24	48	9	9	12	5	30	14	22	1	35	9	7	6	3	2	2	9	1	3	3	5	3	0	1	1	1	1	1	1	0	1	5	1	0	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	26674	14876	7788	10359	4645	3757	3045	2194	2663	3023	1198	1647	823	688	823	1109	603	534	518	538	294	421	440	217	265	199	164	151	143	119	106	92	77	120	62	68	109	59	61	42	62	26	31	27	14	39	29	21	14	44	20	16	12	12	5	11	11	5	4	7	11	4	4	4	2	1	10	2	2	1	1	4	0	1	1	1	1	2	2	0	0	4	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	6340	7959	1673	8255	2276	2127	1744	900	1913	2549	423	1275	196	132	516	895	340	351	342	380	138	289	360	52	163	94	56	34	84	42	49	22	40	97	22	26	93	15	46	28	50	9	7	11	4	24	22	18	2	33	12	6	7	3	2	4	9	1	2	1	6	3	1	2	1	0	8	1	1	0	0	4	0	1	1	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	26661	14737	7722	9963	4618	3625	3013	2166	2565	2832	1220	1664	837	654	817	1045	606	564	545	534	261	372	482	204	262	194	162	143	135	119	105	102	79	124	66	56	125	60	71	36	56	25	27	29	21	34	25	20	14	34	17	16	16	8	8	11	15	6	4	5	6	4	5	4	2	1	8	2	2	1	2	5	1	1	1	1	0	2	2	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	6151	7622	1604	7796	2156	1978	1674	854	1789	2353	398	1266	194	132	492	827	317	368	374	367	106	246	396	47	169	90	59	30	68	33	42	25	40	97	29	22	108	10	60	23	47	6	6	9	5	23	18	15	2	23	8	3	11	2	2	4	13	0	2	1	2	2	1	2	1	0	7	2	1	0	0	5	1	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	26911	14726	7796	10171	4706	3521	3073	2121	2515	2939	1231	1696	824	678	828	1031	605	530	557	514	308	380	485	195	235	172	163	132	127	102	115	108	74	140	59	51	110	55	73	39	64	29	27	36	25	30	26	15	5	22	17	12	15	8	6	10	17	6	4	5	5	3	4	7	3	1	8	8	2	1	2	1	1	2	1	1	1	3	3	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	6223	7581	1624	8017	2218	1832	1711	768	1754	2440	406	1275	184	137	511	824	324	349	410	342	131	243	402	49	149	84	67	30	64	32	42	24	40	113	23	21	91	10	55	23	53	10	6	12	5	25	18	9	1	10	11	1	12	4	0	4	15	0	3	1	2	1	1	2	0	0	7	7	1	0	0	1	1	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	27025	14511	7871	10107	4770	3590	3038	2073	2524	2957	1206	1627	816	691	831	962	605	532	521	460	304	370	473	191	213	173	164	122	130	93	113	111	74	152	55	55	122	54	80	35	53	27	21	35	28	26	25	19	8	9	15	15	15	6	13	8	20	5	5	2	6	3	3	7	4	1	7	15	2	0	2	2	5	3	2	2	3	5	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1
0.03	south40_active	80	6153	7383	1613	7967	2274	1886	1667	739	1725	2443	401	1215	167	136	488	750	320	334	383	303	120	229	399	49	141	88	60	26	68	27	50	22	39	125	19	20	105	11	58	22	45	8	5	11	7	21	17	14	2	5	6	2	10	3	0	4	18	0	4	1	4	1	1	2	0	0	7	14	2	0	0	2	5	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
