label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113
0.03	south26_active	80	20908	9566	5432	2358	1505	2251	1713	1175	1789	596	906	682	1046	647	779	326	349	428	205	344	212	109	299	219	110	56	149	61	55	69	38	80	89	22	35	45	52	56	49	39	47	16	12	14	16	12	7	15	8	7	9	19	5	10	3	8	2	5	10	1	5	0	1	0	1	0	0	4	0	4	0	2	0	0	0	0	11	0	3	0	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south27_all	80	36566	16904	9734	4944	3393	4075	3063	2236	2947	1265	1622	1205	1696	1189	1349	589	666	706	386	589	338	222	465	342	222	129	220	122	107	111	75	135	113	61	73	85	77	97	59	65	65	24	24	16	37	30	18	24	16	11	18	23	13	16	8	8	6	7	14	1	11	3	2	3	4	3	4	8	1	4	2	2	2	2	0	0	11	0	3	0	0	1	1	0	3	1	0	0	2	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	20914	9622	5491	2306	1550	2259	1713	1165	1841	595	935	646	999	682	859	309	370	396	193	362	194	116	300	230	121	64	131	61	56	61	35	86	73	25	37	52	48	69	45	45	43	13	5	10	19	15	6	14	9	4	11	18	5	12	2	6	2	4	12	1	8	1	1	0	1	3	4	7	0	3	2	2	1	0	0	0	11	0	3	0	0	0	0	0	3	1	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	36392	16799	9765	4861	3464	3986	3038	2244	2929	1287	1627	1247	1707	1155	1429	577	671	712	390	552	328	231	458	371	229	145	293	121	99	97	78	145	104	67	76	88	88	117	64	55	75	30	24	21	28	33	22	24	12	4	21	24	14	9	7	8	5	11	9	6	12	9	2	2	6	4	4	9	1	1	2	2	3	1	1	0	18	0	3	0	0	1	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0
0.03	south28_active	80	20818	9501	5524	2311	1587	2234	1716	1162	1855	630	944	688	1069	667	905	322	389	407	200	349	179	116	274	224	118	70	199	59	51	56	38	90	67	26	43	51	65	83	50	39	50	17	7	11	18	16	7	15	4	2	12	20	6	6	1	6	3	5	7	2	9	4	1	0	2	3	4	7	0	1	2	2	3	0	0	0	11	0	3	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0
0.03	south29_all	80	36946	16805	9716	4928	3430	3914	3063	2245	3150	1313	1597	1197	1665	1013	1433	552	619	708	395	578	317	243	447	369	240	145	306	124	96	86	69	138	140	66	71	77	101	105	56	56	67	27	37	18	41	44	19	28	15	3	18	8	10	10	6	11	5	10	10	7	12	9	4	1	5	5	8	6	1	1	2	1	3	2	1	0	18	2	0	0	0	1	0	0	1	1	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0
0.03	south29_active	80	21253	9563	5501	2354	1515	2176	1729	1177	1999	655	903	659	1051	580	920	303	354	435	213	354	165	116	292	229	126	74	209	60	44	44	38	86	95	30	47	41	79	77	42	40	48	13	18	8	26	29	8	17	5	2	10	6	4	7	1	6	3	4	9	3	9	4	3	0	2	4	5	4	0	1	2	1	3	0	0	0	11	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0
0.03	south30_all	80	37390	16814	9704	4965	3445	3843	3163	2250	3288	1322	1608	1214	1734	1024	1500	573	596	687	383	532	341	241	422	405	268	143	352	112	88	85	75	126	175	63	61	82	101	96	49	55	62	25	36	21	43	46	11	36	14	3	14	13	8	18	8	14	3	11	9	8	10	9	4	3	2	2	7	3	3	2	3	5	4	1	2	2	7	2	0	0	0	0	0	1	0	1	2	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	2
0.03	south30_active	80	21538	9537	5536	2384	1516	2115	1830	1165	2078	669	921	663	1151	596	957	317	342	462	196	311	169	114	265	258	144	74	229	56	45	43	41	81	106	28	40	37	72	73	34	36	37	10	23	11	24	30	5	26	6	2	5	11	5	10	3	5	2	5	8	2	5	4	2	0	1	1	4	2	1	1	3	4	3	0	0	2	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	2
0.03	south31_all	80	33484	14932	9027	4799	3562	3683	2749	2052	2776	1149	1538	1104	1624	915	1083	596	552	624	348	541	304	219	394	366	204	145	287	116	112	95	91	148	107	61	64	71	66	92	55	44	39	30	62	24	21	26	12	21	13	14	10	13	8	17	5	13	10	4	6	9	4	7	10	4	6	3	5	3	0	2	3	2	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	18399	7998	4848	2154	1655	1979	1484	1010	1687	507	873	605	971	544	678	312	300	377	164	291	166	105	204	220	100	69	163	51	46	38	46	93	54	26	39	38	30	50	32	27	13	10	40	12	9	14	5	12	7	6	4	8	5	12	3	8	7	0	2	6	1	4	7	1	1	3	2	0	0	1	3	2	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	33873	15424	9145	4837	3517	3784	2852	2088	2766	1176	1506	1095	1639	959	1171	611	572	662	339	548	311	230	440	396	205	157	272	100	101	84	86	168	109	61	59	66	65	93	45	55	44	28	64	16	23	25	14	25	13	11	8	16	6	19	5	11	12	4	17	8	8	5	10	4	5	5	4	2	0	2	3	1	3	0	0	4	0	1	0	0	0	0	0	0	1	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	18822	8446	4949	2216	1598	2076	1552	1059	1632	543	812	609	1027	586	718	328	324	416	160	317	164	110	272	248	100	69	138	46	47	40	47	119	58	28	32	37	41	53	27	34	18	8	41	8	13	11	4	13	6	7	3	10	4	16	4	6	8	0	10	4	4	3	7	2	1	4	2	0	0	1	3	1	2	0	0	4	0	1	0	0	0	0	0	0	1	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	35166	16099	9273	4863	3457	3920	2973	2158	2989	1254	1491	1104	1853	982	1316	619	582	702	364	514	336	246	411	399	227	153	266	96	101	87	90	177	106	62	58	67	61	84	51	65	41	38	63	18	21	27	11	28	19	12	8	17	8	21	3	7	13	4	18	6	6	4	9	3	5	4	3	1	4	4	2	1	7	0	0	4	1	1	1	2	0	0	0	0	1	2	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	19842	9112	5125	2214	1552	2213	1633	1102	1795	586	819	609	1228	589	801	329	329	451	191	318	181	122	269	243	102	69	149	45	50	38	50	125	54	36	34	38	36	55	34	38	23	14	45	10	10	16	4	13	9	6	3	9	4	15	2	4	10	0	10	5	4	2	6	1	1	3	0	0	0	3	2	1	5	0	0	4	0	1	1	0	0	0	0	0	1	2	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	36385	16547	9482	5078	3473	3982	3015	2238	3027	1297	1532	1177	1856	1030	1398	625	602	706	400	585	356	249	455	399	249	148	230	111	90	91	96	164	109	60	54	70	67	79	47	61	30	39	49	19	20	27	12	19	23	12	11	17	9	15	3	7	12	2	22	6	6	4	3	2	1	3	5	2	5	3	4	1	8	1	1	4	1	0	1	2	0	0	0	2	1	2	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	20819	9494	5319	2340	1539	2290	1678	1171	1845	609	843	636	1224	586	846	340	360	443	208	375	203	115	300	244	119	70	126	55	38	40	51	107	56	32	26	45	36	49	23	35	21	18	30	11	10	14	6	8	11	8	9	8	5	10	2	2	9	0	13	4	4	2	2	1	0	2	1	1	1	2	3	1	6	0	0	4	0	0	1	0	0	0	0	2	1	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	36533	16561	9550	5059	3404	3884	3045	2301	3017	1332	1566	1230	1958	1058	1345	594	542	696	408	538	331	270	439	385	226	137	235	110	102	107	76	147	112	60	61	73	83	86	61	56	41	33	41	20	13	23	13	24	24	12	15	11	12	14	2	7	6	1	11	7	7	4	2	3	0	3	5	2	6	2	3	0	7	1	3	1	2	0	2	2	0	1	0	2	0	3	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	21036	9499	5426	2310	1488	2236	1728	1220	1887	611	900	659	1262	605	802	325	316	430	219	333	188	115	273	245	112	68	127	52	46	45	37	93	62	34	30	45	50	50	33	27	22	18	27	10	8	11	8	14	11	8	11	4	5	8	1	3	4	0	8	4	6	2	1	1	0	2	1	2	2	2	2	0	6	0	1	1	0	0	2	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	36479	16403	9586	5072	3379	3973	3070	2374	3034	1274	1631	1270	1966	1041	1322	609	579	707	421	587	328	251	450	355	249	132	242	112	92	106	73	144	112	62	67	63	92	83	73	53	50	33	37	30	18	21	14	15	25	10	12	12	11	12	6	10	7	1	6	7	3	3	0	2	0	3	4	2	3	0	3	7	3	1	3	1	1	0	3	1	1	1	0	2	1	3	2	2	1	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	20975	9385	5426	2354	1517	2305	1710	1265	1889	596	939	706	1254	594	773	318	339	420	218	357	196	111	282	208	142	60	158	48	44	40	35	91	67	32	31	37	61	54	35	26	24	19	19	15	9	11	10	10	11	7	8	4	6	7	3	5	4	0	5	3	3	1	0	1	0	2	1	2	2	0	2	5	3	0	1	1	0	0	2	0	0	1	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	36409	16382	9742	4988	3409	3998	3102	2326	3158	1272	1657	1225	1876	1074	1311	598	581	730	438	560	346	252	438	400	243	124	298	114	93	120	67	139	112	66	62	63	103	79	89	52	51	25	28	35	16	23	20	14	20	14	12	13	11	10	6	11	8	3	4	8	8	2	5	3	0	5	3	3	1	0	1	7	2	1	2	0	3	1	3	0	1	1	0	0	1	1	3	2	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	20836	9328	5466	2335	1568	2301	1718	1237	1900	581	933	688	1187	596	827	307	337	447	229	331	192	117	264	244	141	58	198	50	50	47	31	85	69	34	25	30	78	46	47	23	21	12	15	14	7	12	13	10	6	7	4	5	4	2	4	6	2	2	3	3	6	1	4	2	0	4	0	3	1	0	0	5	2	0	1	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	36863	16314	9751	5001	3403	4042	3049	2315	3215	1251	1720	1228	1868	1065	1270	594	601	717	446	587	362	233	413	449	242	134	311	107	94	118	83	166	122	70	63	52	113	98	91	51	52	27	27	35	21	26	23	20	17	15	9	12	6	19	7	10	10	6	3	6	9	0	10	4	2	3	2	2	2	1	0	7	1	0	2	0	3	1	3	0	1	1	0	1	1	1	3	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	21234	9264	5413	2395	1566	2305	1688	1257	1919	592	961	704	1220	609	801	306	337	455	244	344	196	116	254	263	144	67	228	48	52	55	39	117	71	37	29	24	74	61	52	25	26	13	14	14	9	19	12	13	3	8	1	6	3	10	4	6	2	2	2	0	4	0	8	2	2	3	0	1	1	0	0	5	1	0	1	0	0	0	2	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	37079	16403	9710	5019	3444	4002	3036	2239	3228	1283	1784	1184	1779	1036	1247	621	585	711	448	597	379	228	453	485	225	139	327	109	97	112	85	153	122	64	61	56	122	100	65	60	40	21	43	29	29	27	25	26	16	15	6	9	7	18	9	9	8	5	5	4	11	1	14	6	3	3	2	3	1	1	0	4	1	0	2	1	6	1	2	0	5	1	1	1	0	1	2	0	0	0	1	2	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	21492	9342	5379	2374	1588	2231	1726	1205	1930	601	1006	660	1158	600	810	338	325	463	235	331	215	113	287	269	126	68	224	45	43	56	38	102	73	29	33	26	70	58	38	31	26	10	25	13	16	17	11	19	4	7	1	5	3	10	4	5	1	2	2	0	6	0	11	3	3	3	1	1	0	0	0	3	1	0	2	0	2	0	1	0	5	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	37167	16512	9634	5029	3358	3947	3017	2263	3226	1256	1729	1191	1895	1041	1192	599	574	699	436	586	366	220	453	470	216	141	313	108	96	114	103	139	114	66	75	59	109	97	69	63	49	19	46	19	29	27	19	29	14	10	6	15	6	22	6	7	9	4	4	4	10	1	12	5	3	3	3	4	1	1	1	2	1	1	2	1	6	0	1	1	5	1	1	2	0	1	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	21386	9339	5354	2363	1512	2174	1705	1215	1977	600	1003	675	1227	614	779	349	305	460	242	352	202	109	288	273	111	68	205	44	39	63	50	97	72	24	39	27	57	62	42	30	32	7	29	8	16	17	7	20	6	7	1	13	3	15	1	4	3	1	1	1	7	0	9	2	3	2	1	2	0	0	0	1	1	0	2	0	3	0	1	0	5	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
