label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94
0.03	south33_all	80	13120	1737	1230	805	2032	592	1084	319	265	217	165	118	133	104	91	79	70	77	60	49	45	58	46	21	21	31	32	20	24	14	11	5	8	11	13	12	5	9	5	2	5	4	4	2	8	2	2	1	1	4	1	3	2	1	1	1	0	2	1	0	1	0	3	1	0	0	0	1	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	11645	426	615	263	1838	366	964	131	140	119	55	27	62	36	44	32	35	57	19	15	32	47	34	11	5	23	15	11	16	10	5	1	7	5	8	9	3	6	0	0	2	1	3	2	8	1	2	0	1	3	0	2	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	13336	1736	1251	774	1951	561	1094	293	259	220	175	127	127	110	79	76	62	84	57	50	50	55	41	25	25	26	36	20	28	17	12	8	11	11	9	9	7	12	4	3	3	4	4	6	10	3	2	1	1	5	1	2	1	1	2	3	0	2	0	0	1	0	2	3	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	11911	407	651	256	1765	325	975	112	138	117	60	29	56	37	35	30	32	60	19	14	36	47	30	12	9	17	18	7	15	12	5	3	9	6	5	7	3	9	0	0	1	1	2	5	9	2	1	0	1	3	0	2	1	1	1	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	13365	1783	1272	791	1867	579	1163	292	289	211	182	124	140	104	83	73	65	88	62	48	59	68	41	24	23	29	22	21	28	16	13	9	12	11	6	10	10	14	1	4	5	4	6	18	13	1	6	1	2	4	1	0	2	0	3	3	0	1	0	0	3	0	2	3	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	11905	423	649	259	1671	335	1031	125	165	103	60	38	62	30	40	28	34	65	23	12	43	58	28	10	7	16	11	8	14	9	4	2	8	5	6	9	5	11	0	0	2	1	4	16	12	1	5	0	2	3	0	0	2	0	2	2	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	13182	1779	1305	801	1978	559	1099	289	323	215	170	132	124	97	83	75	56	94	51	47	53	78	40	25	24	32	20	20	27	13	11	9	9	12	11	5	11	10	1	4	5	3	7	19	7	3	6	3	2	1	1	0	5	1	3	2	0	0	2	0	3	0	1	2	2	0	0	2	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	11738	436	671	275	1771	321	963	127	184	105	56	36	59	29	33	29	29	73	20	12	36	68	25	9	8	18	11	7	14	7	3	2	5	8	9	3	6	8	0	0	3	1	5	16	6	1	4	0	2	0	0	0	5	0	2	2	0	0	2	0	1	0	1	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	13045	1853	1300	771	2019	549	1170	307	319	211	158	135	133	93	89	70	51	105	52	46	54	75	44	22	25	27	18	19	20	15	9	9	7	6	10	4	9	9	4	5	6	2	7	15	5	4	8	5	1	0	1	0	5	1	2	2	0	0	2	0	2	0	1	11	0	0	0	2	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	11632	445	660	255	1799	326	1033	141	182	101	54	38	66	28	42	29	23	83	26	10	34	62	31	8	4	15	11	8	13	11	2	2	3	5	8	2	5	7	1	1	5	1	4	13	4	1	7	0	1	0	0	0	5	0	1	2	0	0	2	0	1	0	1	11	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	13086	1867	1258	773	2088	526	1093	312	304	215	143	124	140	88	90	70	44	99	53	43	49	75	44	20	20	23	27	17	24	15	10	7	2	3	15	8	12	3	4	2	5	3	5	3	4	3	7	5	1	0	1	0	5	1	2	0	0	0	2	1	0	0	2	12	0	0	1	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	11658	461	619	272	1862	314	962	140	171	99	49	27	75	22	43	28	19	76	25	9	31	62	30	6	4	14	14	6	16	9	1	1	1	3	11	5	7	3	1	1	5	1	2	2	3	0	5	0	1	0	0	0	5	0	1	0	0	0	2	1	0	0	2	11	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_all	80	12988	1839	1276	751	2011	518	1040	296	273	222	136	140	146	91	96	75	55	106	50	42	52	66	41	17	20	22	33	19	21	15	10	8	4	2	11	7	9	5	4	3	5	3	4	4	5	1	7	3	1	2	1	2	1	0	1	0	0	1	0	1	0	0	1	12	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_active	80	11565	443	615	251	1795	310	910	126	151	106	40	29	73	25	43	34	24	81	26	12	33	53	32	7	3	17	16	5	15	9	2	2	3	1	9	4	4	4	1	1	3	1	1	2	4	0	5	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	11	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	12863	1789	1243	783	1868	526	961	296	271	234	141	140	143	94	92	80	66	108	49	36	54	62	37	26	15	29	29	22	25	15	9	11	8	6	11	6	5	4	4	4	4	1	4	9	5	0	5	0	2	3	0	2	0	0	2	0	0	1	0	1	1	0	1	1	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	11425	431	596	267	1652	315	851	115	153	120	52	31	74	29	42	36	32	83	22	11	35	50	26	7	6	24	13	8	20	7	2	3	7	2	8	4	3	3	1	2	1	0	1	7	5	0	3	0	2	1	0	2	0	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
