label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109
0.03	south28_all	80	17004	5135	6399	2211	2415	1208	886	786	1134	1196	711	368	404	615	582	376	240	165	402	146	101	103	95	82	76	77	94	51	40	51	44	52	46	39	23	68	34	20	17	13	14	16	21	22	17	10	16	8	17	6	11	3	6	5	6	2	3	4	5	6	7	2	2	1	3	6	1	0	1	3	0	1	1	1	2	0	0	2	0	1	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	13301	2727	5421	1332	1857	531	376	337	939	1009	548	152	238	499	500	277	134	78	364	80	40	59	25	23	35	49	71	21	22	22	33	39	31	32	11	58	20	9	9	7	10	11	13	12	8	6	13	7	14	3	8	1	4	3	3	0	3	1	4	4	4	1	1	0	3	4	1	0	0	3	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	17219	5181	6365	2225	2548	1178	904	807	1203	1199	759	360	427	622	605	411	229	165	381	139	97	105	96	84	76	70	94	43	41	42	54	53	46	43	22	82	31	19	17	16	17	13	24	24	8	12	27	12	13	9	13	4	3	5	4	3	7	4	12	4	3	2	2	0	1	3	1	1	1	2	0	2	1	1	1	1	0	2	0	0	0	2	0	0	0	1	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	13513	2722	5456	1321	1938	513	401	340	989	1023	584	155	252	516	529	316	128	88	349	80	36	68	20	23	27	44	75	13	24	20	40	42	33	34	9	71	16	8	9	6	16	9	18	17	3	7	25	10	11	4	5	2	2	4	2	0	4	1	9	4	2	1	1	0	1	2	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_all	80	17389	5137	6522	2273	2530	1208	907	820	1227	1240	805	378	393	582	630	387	218	166	360	142	103	109	90	83	77	70	93	47	46	40	59	58	44	45	24	78	35	11	18	15	18	15	23	21	7	11	30	8	8	11	11	5	2	6	2	5	6	3	12	4	4	2	3	0	0	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	2	0	0	1	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	13655	2753	5614	1321	1915	535	403	350	1016	1072	625	173	235	473	550	296	127	87	330	86	36	66	23	23	31	41	76	17	27	19	43	47	28	33	10	71	22	6	10	7	15	10	20	16	5	8	26	5	5	3	4	2	2	4	2	0	3	1	10	4	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_all	80	15537	4920	5761	2103	2188	1116	877	733	966	1126	709	346	376	421	523	365	208	159	350	150	118	119	96	76	69	78	80	49	64	33	45	86	37	30	22	42	24	13	19	18	24	9	23	10	16	5	8	11	8	4	7	7	5	3	4	2	8	5	2	3	0	4	1	5	2	3	1	3	1	0	1	0	3	1	0	1	1	0	0	5	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	11462	2477	4751	1111	1535	419	338	288	758	916	506	150	203	326	448	267	117	59	295	74	55	58	22	17	27	39	59	13	43	6	32	70	22	22	7	36	18	8	9	10	15	2	19	8	8	2	3	10	7	0	3	3	3	3	2	0	5	1	1	3	0	4	0	1	1	1	1	3	0	0	1	0	3	1	0	1	1	0	0	5	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	17123	5141	6501	2211	2492	1179	889	745	1078	1243	723	372	386	488	557	378	205	151	432	137	125	120	104	82	72	80	92	45	71	36	57	97	44	30	21	60	31	19	17	18	24	7	28	9	12	11	13	11	7	6	10	6	9	1	2	5	6	6	3	4	2	3	2	4	2	4	1	1	0	0	2	0	5	1	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south32_active	80	13322	2766	5558	1287	1850	504	374	332	885	1049	543	179	225	402	486	285	119	63	380	73	55	62	24	25	32	47	72	12	49	6	45	87	30	26	5	55	27	10	8	11	19	1	25	8	6	3	8	9	7	1	6	2	6	1	2	0	4	2	1	3	2	3	1	1	1	1	1	1	0	0	1	0	5	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_all	80	17013	5186	6588	2320	2550	1186	900	749	1110	1254	705	387	391	531	534	377	205	153	439	149	127	119	104	78	79	73	92	51	68	35	73	100	44	39	26	59	31	16	19	12	21	10	34	11	13	11	13	9	8	4	8	7	6	2	6	5	2	4	8	4	3	1	2	3	3	6	1	0	0	2	2	0	5	1	0	0	1	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	1	0	1	0	0
0.03	south33_active	80	13310	2794	5644	1380	1924	494	384	337	930	1072	528	180	218	444	444	286	119	57	395	90	50	68	29	25	35	38	63	16	45	10	64	90	31	33	10	55	27	5	12	8	16	3	30	10	6	3	9	4	8	1	5	2	4	1	3	0	2	1	6	3	2	1	1	0	2	3	0	0	0	2	1	0	5	1	0	0	1	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0
0.03	south34_all	80	17026	5123	6559	2351	2534	1149	947	725	1145	1259	677	403	408	530	547	369	219	155	366	146	128	131	101	78	79	68	100	56	50	46	66	62	38	44	25	83	31	22	17	21	12	8	32	16	12	10	10	14	12	5	7	7	7	3	8	5	2	3	9	2	4	0	2	2	3	5	1	1	0	2	1	0	6	1	0	0	2	1	5	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	1	0	1	0	0
0.03	south34_active	80	13295	2750	5608	1375	1934	480	412	299	961	1085	505	187	225	442	448	285	126	63	324	91	52	69	26	29	38	40	67	16	25	18	57	53	26	30	9	78	28	8	6	12	9	3	26	12	4	4	9	9	12	2	4	2	4	2	4	0	2	1	7	1	2	0	1	0	2	3	0	1	0	2	0	0	5	1	0	0	2	1	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0
0.03	south35_all	80	16993	5020	6562	2321	2453	1103	944	732	1204	1235	764	405	392	512	526	356	243	162	315	160	122	120	104	74	73	70	103	53	47	40	63	53	38	48	23	76	25	23	14	17	13	14	21	19	11	4	9	15	15	6	4	8	5	8	8	2	4	0	8	4	2	1	2	1	2	5	1	1	0	3	0	0	3	1	0	0	1	3	5	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
0.03	south35_active	80	13263	2673	5612	1351	1887	472	416	297	998	1073	585	184	221	432	443	280	140	64	272	101	50	70	26	23	32	42	64	16	22	17	58	43	28	32	10	71	23	10	6	7	9	8	16	13	3	2	9	11	15	2	3	4	1	7	4	0	3	0	7	3	0	1	0	0	1	3	0	1	0	3	0	0	2	1	0	0	1	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
0.03	south36_all	80	16922	5046	6362	2251	2412	1129	953	746	1192	1286	791	387	383	530	524	345	227	162	313	171	110	122	108	69	66	66	92	50	38	44	60	69	33	54	18	73	32	18	17	24	13	15	20	21	14	4	9	20	11	10	8	7	4	9	8	1	6	0	7	4	2	1	3	1	0	2	0	1	0	4	0	0	1	1	0	0	1	3	7	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	13242	2659	5432	1304	1860	492	403	303	965	1121	613	156	232	443	440	282	132	65	272	101	47	78	24	19	27	40	63	12	16	19	53	57	22	39	7	68	31	9	5	11	8	8	16	14	7	3	9	13	11	2	7	3	1	9	6	0	4	0	4	3	0	1	0	0	0	1	0	1	0	3	0	0	0	1	0	0	1	3	7	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	16781	5044	6353	2268	2411	1138	926	790	1172	1279	752	395	333	558	539	370	240	182	338	179	110	105	106	64	70	72	100	46	35	41	62	78	35	48	16	61	35	18	12	21	13	17	7	13	15	4	11	16	9	11	9	6	2	10	2	1	7	0	6	5	2	1	6	2	0	3	1	0	0	5	0	0	1	1	0	1	0	3	3	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	13088	2621	5422	1311	1875	469	398	343	944	1112	575	166	203	461	465	311	138	71	295	109	46	65	25	13	27	40	72	10	16	14	56	64	26	38	6	55	32	9	3	11	11	8	6	9	10	3	11	10	9	3	7	3	0	9	2	0	5	0	3	4	1	1	4	1	0	1	1	0	0	3	0	0	0	1	0	1	0	3	3	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	16677	5119	6191	2211	2515	1159	930	757	1136	1255	731	410	360	565	515	388	237	177	330	179	115	97	104	71	69	71	82	52	46	49	67	77	27	37	23	50	37	14	16	19	14	14	8	23	16	2	11	18	3	12	8	3	3	6	2	2	6	0	4	3	1	1	6	4	0	3	1	0	0	5	2	0	3	2	0	3	0	3	3	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	12949	2668	5261	1290	1950	450	377	337	924	1076	546	172	212	462	440	324	147	69	287	111	52	57	28	16	26	32	58	15	23	17	53	63	17	32	6	42	31	9	8	11	10	5	7	18	14	1	10	12	3	4	6	1	0	4	2	0	4	0	2	2	1	1	4	2	0	1	1	0	0	2	1	0	3	1	0	2	0	3	3	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	16706	5170	6378	2266	2503	1126	940	793	1104	1279	704	403	371	547	528	432	233	177	344	172	114	80	91	77	57	71	76	53	46	41	60	62	27	33	22	45	28	18	18	20	16	14	11	27	13	5	12	19	3	9	12	4	3	10	3	4	6	0	2	3	2	3	5	4	0	1	3	0	0	3	2	0	3	1	0	3	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	12938	2681	5453	1277	1924	434	368	349	905	1094	534	172	213	440	455	355	156	70	299	111	52	48	22	16	25	25	56	17	23	13	41	51	18	28	5	34	22	11	9	10	11	6	8	21	13	3	9	15	3	4	9	2	1	7	1	0	6	0	0	1	2	3	4	2	0	0	2	0	0	1	1	0	3	0	0	2	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_all	80	16775	5116	6327	2319	2444	1160	961	766	1110	1308	692	408	403	565	534	417	237	165	369	193	99	84	85	78	62	71	74	49	59	41	65	77	29	37	23	48	33	20	18	19	22	15	16	26	14	8	12	16	8	5	8	2	6	10	3	4	8	1	4	1	1	7	2	4	0	1	3	0	0	3	2	0	3	2	0	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	12976	2697	5410	1307	1890	463	390	322	907	1128	531	175	244	465	461	339	156	68	315	130	51	48	26	17	25	28	53	16	32	13	40	65	19	27	6	39	25	11	9	9	17	8	10	19	11	5	6	13	8	2	5	2	2	6	1	0	6	0	3	0	1	3	1	2	0	0	1	0	0	1	1	0	3	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
