label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104
0.03	south29_active	80	3494	1456	826	474	628	287	798	184	164	122	170	90	48	150	190	85	64	75	30	37	58	73	25	19	60	19	39	11	17	5	12	10	8	22	12	14	7	7	5	2	8	4	5	20	4	2	1	12	2	4	4	2	1	1	1	0	4	0	0	1	1	0	0	1	0	1	0	2	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	6202	2739	1541	1000	1059	577	1253	374	323	238	294	169	139	248	280	145	117	128	77	83	94	118	45	48	105	34	50	30	19	20	27	23	15	33	29	16	11	14	10	7	10	7	8	7	9	5	3	15	0	9	6	1	0	2	1	2	5	0	2	2	2	0	0	1	1	1	0	0	0	1	0	1	1	1	2	1	0	0	0	1	0	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south30_active	80	3439	1466	812	499	594	295	796	179	173	128	157	83	62	150	189	84	69	71	34	40	64	86	30	30	64	21	37	13	17	14	15	11	6	24	18	12	7	8	2	2	9	3	4	5	5	2	1	12	0	6	6	0	0	0	1	0	4	0	0	1	2	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	6211	2575	1475	889	1021	554	1264	325	328	276	274	180	154	245	243	134	133	125	73	64	101	121	39	58	102	49	64	19	13	23	30	23	14	36	18	11	12	13	13	4	13	3	7	13	8	4	5	5	3	6	3	5	1	1	4	3	2	4	1	3	1	1	1	0	3	0	2	0	0	3	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	3542	1448	780	420	564	241	817	142	180	152	171	78	68	168	137	72	85	83	28	43	66	77	23	31	76	26	43	11	7	13	17	14	6	32	13	3	6	5	5	1	8	2	3	6	4	1	2	4	2	5	1	4	1	1	2	2	0	3	1	2	1	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	6140	2597	1436	920	970	554	1286	351	337	274	267	184	149	270	294	152	139	117	80	83	89	90	38	57	91	41	55	23	10	18	34	24	15	30	28	14	13	18	12	5	9	4	7	13	7	12	5	5	1	6	1	4	1	1	5	4	3	3	1	3	1	1	0	0	2	0	3	0	0	3	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3480	1433	771	413	556	250	824	162	183	145	163	76	61	196	167	80	87	76	33	44	59	38	22	34	59	21	34	12	8	11	19	18	7	20	18	7	7	9	2	3	5	3	4	6	2	6	2	5	1	4	1	3	1	0	3	2	0	2	1	2	1	0	0	0	1	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	6192	2622	1449	889	1026	558	1352	373	318	273	282	177	129	282	271	156	135	119	73	96	97	107	40	57	98	44	51	24	9	25	29	24	15	40	36	19	18	13	17	6	10	4	7	11	4	15	5	2	1	3	1	5	1	3	3	1	3	1	0	4	1	1	0	0	3	0	1	0	0	2	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	3500	1435	754	399	587	243	911	175	170	140	169	71	50	203	155	80	84	71	33	54	60	60	22	34	48	18	35	10	8	16	12	17	9	25	21	9	9	9	7	4	7	2	4	7	1	9	2	2	0	1	1	2	0	2	3	0	0	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	6213	2603	1484	907	1043	589	1304	402	333	281	260	158	134	265	289	149	134	116	67	93	85	116	45	59	87	52	41	24	17	20	29	24	24	40	36	19	15	14	14	7	7	6	12	7	4	16	3	5	1	4	0	3	2	3	3	1	3	1	0	3	2	0	0	0	2	0	2	0	0	2	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	3528	1392	777	437	581	266	868	192	174	140	154	67	52	187	189	76	81	68	29	52	45	70	23	38	43	25	30	12	14	13	14	17	15	22	25	7	5	11	9	4	3	3	8	5	2	12	1	2	0	3	0	1	0	2	2	0	1	0	0	3	1	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	6241	2618	1490	908	1038	581	1308	400	325	293	279	145	140	251	309	136	118	126	54	83	86	153	46	54	100	57	40	18	20	19	24	22	23	41	30	17	17	13	14	5	5	7	13	9	2	9	3	3	2	3	2	3	2	2	3	0	2	2	1	1	2	0	0	1	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	3490	1395	775	463	592	273	875	200	176	137	167	59	58	173	201	74	76	72	27	40	49	104	25	34	51	25	29	11	13	9	12	15	15	23	23	5	8	11	9	2	3	3	10	5	1	6	1	0	0	3	1	1	0	2	2	0	1	0	1	1	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	6314	2694	1511	878	1054	567	1201	378	307	277	280	161	139	252	312	129	125	134	51	78	91	138	44	62	106	51	38	22	22	17	19	31	22	27	25	9	16	13	7	3	4	4	9	4	2	8	4	5	1	7	4	3	1	2	4	0	1	2	1	0	1	0	0	1	5	1	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3583	1466	780	465	619	268	773	197	163	135	161	70	57	161	206	73	78	86	29	36	53	102	23	41	63	29	25	13	14	10	10	22	12	17	16	3	7	12	5	1	2	2	8	2	1	5	1	2	0	6	2	1	0	2	2	0	1	0	1	0	1	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	6256	2736	1511	919	1046	566	1317	365	300	272	284	170	136	257	297	159	135	136	51	82	91	127	44	59	113	50	38	28	19	16	18	39	16	22	24	6	13	14	9	3	5	5	9	5	2	8	3	6	2	10	8	1	0	1	4	0	0	2	1	0	1	0	0	1	5	1	1	0	0	1	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	3533	1504	799	468	645	271	883	196	148	126	160	77	62	167	183	92	87	86	28	36	65	97	23	36	81	25	24	18	11	9	7	31	9	14	17	2	7	13	3	2	4	3	8	3	1	5	1	2	0	8	5	0	0	1	2	0	0	0	1	0	1	0	0	0	4	1	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	6353	2679	1559	929	1084	575	1372	337	293	269	273	162	132	257	288	159	138	141	60	84	90	114	49	62	108	66	37	36	17	20	20	38	9	17	25	9	10	16	13	7	6	3	6	6	4	4	4	3	2	12	7	1	1	2	4	3	4	2	1	0	0	0	1	1	4	1	1	0	0	1	1	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	3646	1467	821	461	667	289	935	176	143	123	149	72	62	157	171	89	73	83	36	36	57	79	22	41	80	39	22	22	11	12	9	30	4	12	14	4	4	12	4	3	5	2	4	4	2	2	1	2	0	9	5	0	0	1	2	3	3	1	1	0	0	0	1	0	3	1	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6319	2634	1555	895	1079	595	1454	352	310	263	270	173	141	275	302	167	139	115	66	85	87	106	45	60	117	70	41	43	17	17	34	41	10	9	20	11	7	18	13	5	7	7	8	9	3	7	7	5	3	9	7	2	1	1	4	5	5	2	0	0	0	1	1	0	0	0	0	0	0	2	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	3628	1422	814	441	647	296	983	190	156	113	152	89	69	180	175	83	78	70	32	39	55	68	21	28	91	47	23	23	12	7	18	29	5	6	11	7	2	11	4	2	5	4	5	7	2	4	3	2	0	6	5	1	0	0	3	5	4	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6296	2576	1573	907	1118	605	1448	349	323	266	256	164	131	260	316	160	132	114	65	86	88	101	47	69	120	76	45	41	16	19	38	46	11	9	20	11	6	18	16	14	7	8	8	11	4	6	6	3	2	7	5	8	2	2	2	6	6	1	0	2	0	1	1	1	0	0	0	0	0	2	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	3586	1372	836	419	662	302	965	182	175	122	141	79	68	171	190	87	70	60	35	40	49	60	20	32	86	50	21	21	11	6	24	34	4	5	9	7	2	9	6	6	5	3	5	6	2	4	3	0	0	4	5	6	1	1	1	5	4	1	0	1	0	0	1	1	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
