label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82
0.03	south36_all	80	31600	15255	8273	7189	7816	4280	2333	3320	1431	2641	1618	863	756	923	548	899	363	322	272	219	274	148	172	150	88	75	70	60	37	48	63	61	26	22	28	49	19	13	20	10	3	17	9	6	9	9	2	6	4	3	6	6	1	2	1	4	1	3	4	1	1	0	2	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south36_active	80	12038	7088	2248	4273	6389	2901	766	2537	419	2231	1249	428	433	703	333	781	167	177	159	119	196	32	82	107	23	33	47	9	5	13	51	48	10	3	9	41	14	5	18	6	2	5	5	5	3	2	0	2	0	0	5	3	1	2	0	4	1	2	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south37_all	80	31752	15292	8141	7257	8146	4393	2390	3376	1456	2706	1631	854	828	943	542	899	375	334	282	242	267	132	148	158	95	79	81	60	49	50	85	63	36	16	22	41	18	12	26	14	4	14	10	7	10	7	2	5	3	3	5	8	2	27	0	0	1	2	4	1	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south37_active	80	12253	7157	2260	4355	6743	3024	814	2631	420	2299	1256	435	500	729	331	784	170	194	164	132	202	25	62	116	22	38	49	7	9	15	72	47	13	1	7	31	10	2	22	9	3	4	7	6	2	0	0	2	0	1	4	5	1	27	0	0	1	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	31968	15385	8070	7301	8311	4531	2372	3308	1481	2686	1660	912	803	950	529	866	340	338	284	236	236	138	146	173	89	83	77	58	47	52	75	67	40	23	18	43	15	10	35	14	7	11	16	8	8	8	4	3	4	5	7	4	1	27	1	0	1	2	5	2	1	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	12427	7303	2262	4383	6897	3165	821	2580	392	2296	1261	480	465	743	323	740	149	200	170	126	170	26	59	122	20	35	47	8	11	16	62	53	12	3	6	32	9	3	32	7	3	4	14	6	2	1	1	2	1	1	6	2	0	27	0	0	1	2	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	31960	15490	8123	7215	8477	4528	2373	3212	1461	2676	1738	868	814	924	557	895	327	367	331	220	217	145	148	150	89	87	90	63	52	55	70	63	46	22	19	45	28	10	44	16	9	10	17	8	8	8	4	3	5	4	7	4	2	30	1	0	2	1	2	2	1	3	0	1	0	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south39_active	80	12454	7361	2203	4431	7102	3193	846	2489	367	2300	1350	451	475	707	346	767	146	208	196	114	154	24	59	98	17	32	53	12	14	17	56	51	15	5	6	33	18	3	41	9	4	4	16	4	0	5	1	1	1	1	6	2	0	30	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	31901	15451	8205	7338	8275	4546	2339	3091	1472	2741	1734	864	802	861	552	952	311	365	297	235	227	148	148	146	84	94	88	67	52	55	74	64	46	21	13	38	42	13	26	12	8	10	18	8	7	11	4	1	5	3	5	0	1	17	1	0	3	1	1	1	2	3	0	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	12539	7342	2211	4494	6913	3232	813	2383	379	2353	1363	436	468	652	332	808	139	211	180	128	149	25	62	95	16	29	55	17	15	14	63	52	13	6	4	30	30	5	25	7	3	3	16	3	1	7	1	0	1	0	4	0	0	17	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
