label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103
0.03	south30_all	80	4981	3862	844	663	1161	409	810	297	330	323	187	167	240	108	160	83	81	77	136	32	36	53	64	36	35	23	25	34	30	15	25	11	14	4	17	8	13	17	9	9	5	10	9	5	16	10	4	13	16	6	10	3	2	1	1	0	2	1	0	0	0	1	1	1	0	0	0	0	6	0	1	0	0	1	0	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
0.03	south30_active	80	3009	2387	420	349	739	207	534	170	200	218	118	87	153	60	114	45	46	40	99	16	16	33	40	19	28	15	10	15	22	7	13	6	9	2	9	3	10	7	4	3	5	4	7	3	15	9	2	9	5	5	8	2	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	4884	3726	849	679	1150	377	828	325	339	266	159	191	268	124	138	79	58	104	144	40	34	35	47	36	38	17	16	32	51	15	18	11	9	5	29	6	14	13	11	13	4	8	5	2	6	6	5	3	4	11	2	1	2	3	2	2	4	1	2	1	1	1	0	0	1	2	0	0	0	0	0	1	1	0	1	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south31_active	80	2900	2409	408	375	727	208	558	206	194	166	100	106	179	65	83	44	32	61	94	20	13	13	29	22	23	6	6	18	37	4	13	7	4	1	20	1	6	10	10	10	3	5	4	1	5	6	2	1	3	9	1	1	1	1	0	0	2	0	1	1	1	0	0	0	1	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south32_all	80	4933	3755	863	698	1159	378	907	289	351	258	152	182	287	111	149	83	75	107	147	37	36	45	48	44	46	19	17	31	38	18	15	14	11	7	24	9	11	9	15	10	5	6	11	2	6	8	3	6	5	8	3	1	2	6	2	2	3	1	2	0	0	1	0	0	1	3	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	2908	2401	399	381	723	208	581	183	210	162	91	111	199	55	95	43	34	62	97	20	15	22	28	31	20	6	6	15	27	5	10	9	4	1	14	2	5	5	15	6	1	4	8	1	5	6	2	3	4	6	0	1	1	2	0	0	1	0	1	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	4948	3810	847	671	1164	380	891	305	349	256	169	182	260	104	137	83	73	87	145	39	37	60	48	47	47	25	21	25	38	20	17	15	11	7	20	12	16	13	18	8	5	8	10	1	7	11	1	8	21	7	6	1	1	5	3	0	1	2	1	0	0	1	0	1	0	3	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	5	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	2920	2487	393	354	749	202	569	188	214	169	94	105	170	50	85	44	34	49	97	20	19	36	29	33	22	6	9	12	21	9	11	10	4	1	10	7	11	8	18	5	0	3	7	1	4	6	0	6	10	6	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	5086	3777	869	704	1163	379	953	312	376	252	175	193	257	95	124	85	78	86	128	37	34	56	46	36	51	23	22	29	29	18	19	12	10	10	14	14	17	8	16	11	7	4	9	1	6	10	1	8	20	3	7	1	1	6	2	0	2	2	0	1	0	0	0	1	1	2	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2	5	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	3014	2437	406	361	752	200	641	195	232	171	94	120	157	48	76	45	39	49	87	14	19	37	30	24	24	5	10	12	12	8	11	9	3	2	6	9	12	5	13	7	1	0	6	1	3	3	0	7	8	2	1	1	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	5132	3793	875	755	1134	367	887	317	361	254	189	203	241	91	121	92	70	73	129	40	40	56	43	28	52	21	17	31	34	15	14	12	9	6	12	16	19	11	17	13	5	7	2	3	11	13	2	11	19	2	8	2	0	4	2	0	3	2	0	2	0	0	0	1	1	2	2	2	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	3045	2478	433	391	734	190	622	193	211	160	104	117	144	50	63	60	38	42	86	16	19	33	23	17	30	7	8	17	19	8	6	10	3	1	7	11	10	7	13	7	2	4	2	1	5	4	0	10	7	1	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5114	3885	861	743	1160	357	879	328	356	238	184	196	230	108	127	104	70	74	127	42	33	66	55	35	58	19	13	34	24	11	19	11	12	7	12	14	20	8	12	12	5	9	2	3	11	7	2	10	13	6	4	3	0	2	3	0	3	3	1	2	0	0	0	1	1	1	2	2	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3049	2574	421	399	767	194	628	198	208	143	97	117	136	61	71	65	47	42	91	14	17	44	29	24	40	8	6	17	15	5	12	5	5	3	9	10	9	4	7	3	2	5	2	1	6	3	0	8	2	4	1	1	0	0	1	0	2	0	0	1	0	0	0	0	0	1	2	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5130	3866	854	751	1210	361	875	327	363	280	179	172	258	99	143	103	66	77	127	42	33	60	51	40	62	17	8	29	27	10	22	11	12	3	11	14	21	11	14	15	7	8	4	3	13	5	2	8	2	6	3	3	0	2	1	0	6	3	1	1	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	3092	2556	421	416	800	191	645	186	218	169	94	113	170	54	89	61	44	41	88	15	15	38	22	29	43	9	4	13	18	3	16	2	6	2	8	10	13	7	8	2	4	5	4	1	7	3	1	5	1	4	1	1	0	0	1	0	6	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	4957	3842	824	719	1295	366	871	307	348	277	162	174	258	87	154	111	85	70	117	49	26	61	56	39	54	16	11	26	25	10	22	13	10	4	15	13	21	12	18	14	3	10	4	3	9	1	4	5	5	10	3	1	5	1	1	0	5	3	2	0	2	0	1	0	0	0	1	1	0	0	2	0	0	0	0	3	0	0	2	1	0	1	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	3026	2528	406	412	887	210	636	165	196	170	89	118	172	47	93	58	57	40	81	20	12	42	28	25	40	8	5	13	17	2	17	3	5	2	11	10	14	6	13	4	2	5	3	1	6	0	2	3	5	8	1	1	1	1	1	0	5	1	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4928	3866	811	723	1272	389	897	284	345	279	162	178	299	87	170	108	82	68	85	50	32	43	45	34	53	25	14	23	31	8	23	14	13	7	11	12	19	12	17	22	3	11	9	4	12	4	3	4	10	9	4	1	6	2	2	0	5	1	1	0	2	1	1	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	3018	2522	404	395	856	209	607	151	206	171	83	115	205	55	100	61	50	43	59	20	18	26	26	16	33	14	5	13	19	3	14	4	5	4	6	6	15	6	10	9	2	6	8	1	7	2	2	2	9	7	2	1	1	2	2	0	4	1	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4745	3804	843	699	1258	404	882	281	327	242	168	179	313	88	172	107	90	73	117	46	31	41	38	36	46	25	19	23	33	12	24	11	13	8	11	10	22	9	17	16	5	11	18	4	9	6	3	4	17	9	4	1	6	3	1	1	1	1	1	0	2	1	1	1	0	0	3	2	0	0	0	1	0	0	0	3	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2910	2538	427	392	860	216	585	149	202	144	96	107	220	58	103	65	57	45	89	20	16	25	21	19	27	14	9	15	14	7	15	4	7	4	5	5	14	5	9	10	1	6	9	0	6	3	2	0	9	7	2	0	1	3	1	1	0	1	1	0	2	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
