label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	south30_active	80	3111	2864	782	380	270	200	140	102	237	56	88	37	22	19	16	14	11	12	7	4	2	3	0	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
0.03	south31_all	80	5609	3933	1333	747	467	337	253	205	323	89	114	41	30	25	34	21	9	7	7	8	8	2	3	4	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2923	2528	702	369	246	167	145	115	196	49	64	20	12	13	23	9	3	3	5	5	7	2	2	4	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5567	3878	1313	809	447	356	252	195	309	84	114	47	37	23	41	24	8	10	6	6	8	2	5	6	3	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2926	2446	696	402	247	176	137	119	199	40	71	21	18	11	28	7	4	5	4	5	8	2	4	5	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5553	3917	1295	787	456	344	242	193	315	94	118	53	44	23	38	16	7	14	7	5	8	4	4	3	8	2	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_active	80	2958	2414	690	407	242	180	124	124	200	48	78	28	24	10	24	5	3	9	4	2	6	1	3	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5568	3936	1310	809	507	384	248	199	286	83	120	59	43	25	31	16	7	15	7	5	10	7	4	3	8	2	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_active	80	2951	2406	707	417	274	201	119	124	190	37	84	28	23	10	17	6	3	8	3	2	7	3	3	1	6	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5584	3967	1300	776	504	411	245	195	259	82	136	60	42	23	25	20	11	14	4	8	7	8	1	3	10	2	0	1	1	4	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	2931	2401	710	413	264	212	118	115	171	38	100	35	22	7	12	12	5	8	1	3	4	3	0	2	8	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5607	4032	1298	781	507	409	258	196	236	79	150	51	39	24	34	19	13	10	5	10	6	7	1	3	7	1	0	1	2	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	2935	2451	706	415	264	213	126	118	161	36	110	25	19	11	18	11	6	3	2	6	4	3	1	2	4	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5621	3992	1304	789	521	389	271	177	235	85	148	52	40	20	37	22	15	6	6	10	2	6	2	3	4	0	0	2	3	2	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	2922	2423	716	416	289	204	138	103	152	44	95	28	18	7	17	14	5	1	3	7	1	2	1	2	3	0	0	1	3	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_all	80	5735	3969	1287	804	531	346	250	172	239	85	156	52	43	16	38	22	15	6	10	9	3	6	3	2	4	0	2	2	2	2	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	3022	2458	696	434	297	194	127	97	149	48	108	26	19	8	20	13	6	1	5	5	1	3	1	1	3	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_all	80	5756	4271	1307	770	537	377	260	176	262	83	148	56	46	15	38	25	10	10	11	6	3	6	6	3	1	0	3	1	1	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	3076	2710	711	397	297	212	146	93	148	46	94	29	23	5	19	16	4	6	5	4	1	3	2	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_all	80	6057	4485	1361	798	563	393	251	217	320	76	141	53	42	22	31	24	10	14	14	7	1	6	5	2	2	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	3280	2832	758	394	314	230	142	118	202	42	95	34	20	8	17	15	6	10	6	5	0	3	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
