label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119
0.03	south25_all	80	25000	17958	10206	5326	6628	2794	4505	1910	1608	1290	1444	985	956	1137	845	586	489	672	463	322	532	277	256	211	341	139	207	127	147	186	85	148	84	145	66	87	70	60	73	62	39	61	34	25	18	35	19	14	17	25	19	8	14	6	14	11	5	7	8	19	5	5	3	3	16	2	1	6	4	4	7	1	8	2	1	1	3	1	1	0	1	0	4	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	11518	10481	5723	2572	3918	1249	2682	917	768	572	779	454	502	653	463	299	216	381	228	160	297	112	117	104	211	52	116	65	70	118	40	82	38	96	30	58	41	26	44	44	19	40	20	13	7	17	12	3	6	15	10	0	7	4	9	3	1	4	5	11	3	2	0	0	13	0	1	4	1	2	6	0	1	2	1	0	3	1	0	0	1	0	4	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	25299	18560	10369	5448	6842	2853	4928	1952	1721	1278	1428	1013	997	1174	899	592	516	607	449	335	591	269	264	229	350	156	226	128	162	198	95	142	82	169	71	77	71	56	63	58	42	58	31	26	23	36	18	19	16	22	21	7	13	8	12	10	6	7	10	29	5	5	3	3	18	2	4	4	5	4	5	2	13	2	3	1	7	1	3	0	1	0	5	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	11771	10861	5867	2625	4100	1294	3057	945	823	587	741	496	528	714	498	312	228	343	231	171	355	113	122	116	212	63	125	65	93	119	41	82	43	107	32	48	46	22	35	38	25	43	18	15	9	18	11	7	6	14	10	0	6	5	9	2	1	5	8	25	5	2	1	0	14	0	2	2	2	2	5	0	7	1	2	0	7	1	2	0	1	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	25667	19152	10890	5578	6935	2938	5115	2043	1733	1300	1479	1008	1022	1275	913	624	514	608	446	365	611	294	269	251	361	149	233	144	157	217	104	142	70	176	58	93	86	55	86	49	56	69	39	19	26	32	19	21	18	17	22	10	15	7	9	8	5	10	9	29	5	6	2	2	7	3	5	4	6	3	4	1	12	2	3	17	6	0	4	0	0	0	10	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	12053	11373	6232	2728	4110	1336	3196	1016	829	607	775	497	530	793	495	348	231	345	236	191	396	137	125	138	211	58	123	69	104	137	44	92	37	97	28	57	59	23	48	31	27	37	22	11	11	14	11	9	7	9	12	2	9	3	7	2	2	3	7	25	5	3	1	1	5	1	2	1	2	2	4	0	6	1	2	15	6	0	2	0	0	0	9	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	25824	19437	11071	5611	7192	3035	5374	2068	1720	1328	1492	1024	1005	1308	947	640	532	640	436	352	632	298	248	265	380	155	231	139	162	227	108	154	71	173	57	87	90	51	88	53	54	65	49	22	29	30	17	21	16	16	19	13	18	12	10	13	6	11	10	23	6	5	1	4	7	4	6	5	6	0	1	3	16	3	4	25	4	0	5	0	2	0	7	1	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	12105	11555	6388	2771	4332	1435	3392	1005	827	621	809	506	492	824	545	347	255	374	230	178	401	146	119	147	196	64	122	61	108	138	48	104	43	100	24	48	58	24	49	31	24	35	35	12	15	15	8	14	8	9	12	2	9	5	6	8	2	5	8	21	4	2	1	3	5	1	3	0	2	0	0	0	6	1	2	24	4	0	2	0	2	0	6	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	25845	19627	11125	5645	7289	3024	5259	2081	1703	1299	1557	998	997	1309	988	678	543	661	425	335	586	295	254	262	366	157	228	142	171	228	110	133	69	148	50	105	92	54	103	71	56	59	66	18	26	24	13	22	14	17	15	11	16	14	11	17	7	11	7	19	4	7	1	6	9	6	4	6	7	4	1	2	13	2	2	26	0	4	5	1	2	0	6	1	2	0	2	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0
0.03	south29_active	80	12039	11680	6360	2833	4453	1449	3308	1032	810	610	830	500	503	798	573	368	267	376	219	153	355	145	123	136	191	71	128	58	113	126	45	82	39	79	28	53	52	28	69	38	28	28	46	7	9	14	5	13	6	9	8	3	9	8	6	11	4	4	4	18	2	2	0	5	4	2	2	1	3	4	0	0	8	1	1	24	0	0	2	1	2	0	6	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
0.03	south30_all	80	25861	19575	11249	5531	7260	2987	5249	2094	1676	1308	1530	1014	1015	1252	988	671	564	680	433	311	589	281	247	259	363	148	217	147	176	224	102	143	75	142	53	101	82	54	98	70	51	54	63	23	26	25	21	21	13	13	7	8	12	18	15	18	7	11	6	6	5	6	1	5	13	5	5	5	6	4	3	2	6	2	2	10	1	4	3	1	2	0	6	0	0	1	2	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0
0.03	south30_active	80	12028	11494	6399	2779	4455	1485	3228	1033	825	622	821	503	516	740	573	349	279	408	217	138	357	135	125	133	187	68	134	58	105	133	47	81	41	89	25	49	40	29	62	37	27	35	41	9	8	15	8	13	5	8	5	1	5	13	9	13	4	5	3	1	3	1	0	4	3	1	2	1	3	4	2	0	2	1	1	9	0	0	1	1	2	0	6	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
0.03	south31_all	80	24724	15548	8775	4903	5797	2861	3873	1751	1530	1294	1242	999	835	965	825	606	429	579	387	271	435	245	236	211	304	175	165	117	147	147	89	128	87	98	51	90	87	38	50	49	35	59	34	21	27	13	26	16	9	15	14	15	10	16	13	11	5	8	5	5	4	7	2	7	5	1	5	1	1	2	1	2	0	2	5	8	5	3	1	1	0	6	1	1	0	1	0	0	1	0	0	0	0	1	2	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	11170	8508	4640	2276	3211	1298	2366	751	699	630	646	434	415	538	451	263	180	307	183	122	248	117	112	90	221	71	85	47	78	83	31	70	45	61	23	43	47	18	33	26	19	36	18	8	12	4	12	7	2	7	5	5	4	10	8	7	4	3	2	4	1	2	1	3	4	1	3	1	0	0	1	2	0	1	2	5	0	3	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_all	80	24552	16088	9230	5027	5872	2873	4130	1830	1494	1248	1295	1008	846	1018	826	587	447	591	382	282	447	246	254	207	284	169	166	126	138	150	88	141	87	122	60	81	75	41	38	52	37	60	34	30	22	16	27	12	9	12	14	7	8	22	16	13	9	11	5	9	4	6	4	6	3	1	4	2	1	1	2	0	0	0	5	7	8	5	1	1	0	3	0	2	1	1	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	11006	8865	4898	2312	3326	1294	2545	782	702	582	683	444	438	564	443	268	194	314	167	127	270	136	108	97	198	70	88	53	72	84	32	66	45	76	28	42	41	19	21	31	17	38	13	14	10	6	14	4	3	5	5	2	3	15	7	9	5	7	3	8	2	4	2	2	2	1	2	1	0	0	1	0	0	0	2	5	1	5	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_all	80	24459	16820	9478	5170	6132	2890	4321	1894	1596	1249	1344	1031	895	1006	799	605	462	572	377	301	474	255	270	210	325	167	178	132	137	159	92	132	75	122	57	77	81	44	38	60	31	64	42	37	17	18	20	12	11	13	14	10	11	18	16	14	13	16	7	10	3	9	2	4	2	1	6	3	2	1	1	1	0	0	5	0	9	5	1	1	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south33_active	80	10913	9439	5088	2410	3466	1290	2668	844	765	569	700	466	473	573	422	292	202	296	180	137	284	134	129	110	214	72	94	60	71	83	35	62	39	79	26	41	43	22	13	38	15	41	21	15	9	9	8	5	4	7	5	7	6	12	6	9	8	11	5	8	2	5	1	0	1	1	5	2	1	1	0	0	0	0	1	0	2	5	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south34_all	80	24285	17263	9847	5244	6252	2804	4566	1901	1637	1265	1404	1011	905	1054	836	606	467	580	378	308	486	266	251	220	358	157	175	134	131	164	95	133	89	121	56	77	86	54	56	60	35	61	36	33	17	18	21	18	11	11	12	10	11	12	18	18	12	18	8	9	7	9	2	4	4	1	6	2	3	1	3	1	5	1	4	0	4	2	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	10778	9848	5220	2501	3662	1242	2862	899	766	554	729	475	462	600	450	312	216	316	187	141	300	141	117	124	239	69	87	67	68	80	40	66	48	68	31	46	44	28	28	34	18	35	18	12	8	11	9	8	4	8	4	6	5	10	6	11	6	12	5	6	3	5	1	1	3	1	4	1	1	1	2	0	4	1	1	0	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	24518	17289	9872	5362	6310	2799	4547	1871	1622	1265	1475	1030	927	1122	865	572	485	585	390	297	463	264	248	225	346	137	182	134	151	159	92	133	84	123	57	89	88	63	64	50	42	46	38	32	24	29	21	15	12	14	15	12	12	9	17	16	9	20	7	16	9	8	2	4	3	2	7	3	3	1	2	2	5	2	4	0	4	1	3	0	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	10825	9823	5301	2584	3751	1264	2769	919	779	552	771	489	445	672	470	299	234	314	194	134	268	124	126	128	232	59	90	70	81	80	39	75	49	65	32	60	47	33	37	23	24	21	23	10	10	18	9	7	4	8	6	9	5	6	6	9	5	15	4	13	4	5	1	1	2	2	3	1	1	1	2	1	4	1	2	0	2	0	2	0	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_all	80	24972	17886	10249	5480	6660	2782	4795	1910	1645	1305	1501	1021	954	1268	945	611	515	658	439	314	503	270	253	229	340	148	187	132	175	161	90	153	85	130	71	85	78	62	57	67	42	54	31	24	25	25	18	16	13	12	15	11	10	15	9	14	8	16	5	14	8	7	1	3	19	2	7	3	3	2	4	3	5	2	5	0	0	4	4	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_active	80	11286	10266	5568	2675	3999	1315	2898	927	778	574	793	477	468	758	536	314	266	363	236	138	292	131	133	119	212	65	80	69	102	81	44	91	47	77	39	52	41	36	37	34	21	26	17	7	12	16	7	6	4	6	6	7	3	8	2	8	2	11	2	8	4	4	0	1	3	2	3	1	0	1	3	1	4	1	2	0	0	3	3	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south37_all	80	25431	18489	10658	5511	6852	2842	5066	1990	1694	1317	1502	1043	936	1284	985	646	509	666	451	318	576	275	254	235	363	151	207	131	181	155	82	135	80	153	75	94	69	68	63	62	50	57	23	29	31	28	23	14	13	16	13	11	15	20	8	17	10	12	7	18	6	6	1	5	26	1	4	4	3	4	5	3	1	1	3	0	0	4	5	0	2	0	4	0	0	0	0	1	0	0	0	1	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	11759	10633	5999	2712	4156	1339	3109	962	819	590	828	515	462	773	565	338	268	364	233	132	355	132	132	125	219	66	89	75	104	77	44	80	42	94	36	55	38	35	41	38	22	33	13	9	16	17	11	4	4	8	6	8	7	9	0	9	3	8	4	13	3	3	0	2	10	1	1	1	0	2	4	1	0	0	2	0	0	3	3	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	25648	18981	10914	5573	7071	2938	5191	2102	1745	1290	1522	1082	934	1251	950	665	542	660	449	343	648	270	265	235	355	145	200	135	176	178	71	144	80	167	73	88	81	64	57	73	44	63	27	29	27	21	27	16	14	24	13	14	11	20	13	15	10	7	8	17	7	4	4	4	24	2	2	4	2	4	8	2	1	1	1	0	0	4	3	0	3	0	2	1	0	0	0	1	0	0	0	1	2	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	12122	11112	6299	2762	4243	1407	3227	1010	848	576	844	525	468	717	541	356	286	373	232	154	422	138	137	123	211	62	89	84	94	96	38	71	36	114	32	44	48	35	35	38	18	36	16	10	16	10	12	8	6	13	8	8	7	10	6	5	2	5	5	11	4	1	2	1	8	2	1	2	0	2	5	0	0	0	0	0	0	3	1	0	3	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	25744	19392	11102	5599	7347	2998	5263	2149	1809	1291	1546	1084	915	1235	966	669	517	656	433	342	654	278	261	246	343	151	200	139	155	196	84	145	90	163	77	94	90	61	63	60	34	51	36	26	32	26	28	20	14	25	13	14	12	22	13	16	7	7	8	13	6	4	4	8	32	5	0	5	1	2	8	1	1	0	1	0	0	4	2	0	2	0	3	1	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south39_active	80	12174	11390	6443	2769	4416	1399	3248	1063	874	588	858	536	484	723	553	355	275	380	211	157	413	128	128	137	204	63	101	83	69	115	44	77	38	109	32	51	48	33	40	32	16	31	19	10	18	13	14	13	6	15	7	7	8	10	9	6	1	4	6	10	4	0	2	1	11	2	0	2	0	1	6	0	0	0	0	0	0	4	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	25822	19199	11201	5674	7374	3029	5393	2143	1802	1271	1583	1079	906	1331	957	687	540	664	425	325	567	259	277	260	380	149	221	155	160	201	87	164	92	170	75	92	98	55	59	56	32	42	41	27	36	26	25	27	22	22	18	15	9	22	16	13	8	8	7	25	6	3	4	9	14	9	0	9	0	0	6	0	1	1	3	1	0	13	3	0	2	0	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	12268	11297	6557	2759	4399	1413	3337	1051	878	576	878	537	475	797	523	364	277	402	213	155	357	119	141	143	240	60	121	96	78	118	45	96	38	114	37	46	54	32	39	26	12	22	26	14	17	14	12	14	12	14	8	8	6	8	10	3	1	4	4	23	4	0	2	3	5	6	0	4	0	0	3	0	0	0	0	0	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
