label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126
0.03	south24_all	80	36496	24290	17991	10883	4668	3586	2993	2348	1827	1516	1263	1092	2056	1313	1226	675	818	583	717	366	480	476	335	454	225	184	169	180	321	184	124	135	148	88	63	64	53	53	60	47	78	42	43	25	27	28	27	18	21	32	16	32	24	10	14	9	8	5	9	7	6	7	8	2	18	13	8	2	5	2	3	6	2	3	4	2	2	1	3	0	2	3	0	0	0	1	1	0	0	3	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	22022	19281	15142	8786	1882	1495	1340	921	595	483	319	421	1745	990	979	262	576	345	561	78	340	326	215	382	62	70	48	70	281	127	80	91	102	27	20	30	16	17	39	22	58	22	28	13	15	13	20	11	13	28	10	29	15	4	2	0	3	4	3	4	4	2	0	0	16	13	5	1	5	2	0	1	2	1	1	0	1	1	2	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	36860	25184	18107	11379	4686	3669	2971	2345	1886	1498	1277	1145	2080	1364	1110	652	847	610	721	361	493	451	372	475	228	194	177	172	324	188	125	144	143	90	72	57	57	51	57	50	96	40	53	29	33	25	31	15	24	35	22	36	23	12	12	9	11	7	9	9	7	2	7	1	4	10	10	3	4	2	3	4	0	4	4	1	2	2	3	0	1	2	0	0	0	1	0	0	1	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	22688	20255	15412	9346	1957	1548	1374	942	623	479	303	447	1780	1075	852	256	629	381	558	64	356	324	249	396	60	76	56	71	291	138	80	100	109	26	21	27	20	15	33	23	74	19	34	18	20	12	21	9	15	29	16	31	13	5	3	1	4	3	5	6	4	1	0	1	3	10	7	1	4	2	1	1	0	2	1	0	1	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	36647	25216	17974	11392	4621	3702	2939	2451	1850	1542	1278	1171	2058	1291	1088	626	826	604	718	388	498	484	401	483	203	203	167	162	338	187	120	159	145	93	69	66	55	51	52	50	74	36	47	30	34	32	27	15	27	28	16	34	20	13	9	14	12	14	8	10	8	5	7	2	2	4	14	1	6	2	3	3	2	4	4	0	1	3	2	1	2	2	0	2	0	0	0	0	1	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	22671	20267	15246	9347	1942	1541	1378	956	597	513	305	447	1733	1022	843	238	594	365	559	76	359	353	261	401	54	82	55	72	303	137	77	110	115	31	19	32	20	17	27	27	55	18	32	15	19	18	17	8	20	21	12	28	9	5	2	4	5	7	5	6	5	3	2	2	0	4	10	0	5	2	1	1	2	2	1	0	1	2	2	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	36598	25299	17750	11421	4612	3698	2931	2390	1874	1560	1273	1197	2019	1392	1138	629	795	619	724	380	454	465	391	477	186	210	168	154	330	194	131	139	137	88	65	70	44	45	48	48	72	47	38	37	40	29	31	19	30	23	31	28	14	11	8	15	9	15	14	14	13	7	5	6	3	5	10	2	5	1	2	1	2	1	5	6	2	2	0	1	4	1	1	2	0	0	0	1	1	3	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	22567	20331	15040	9387	1928	1542	1378	938	596	513	307	475	1694	1080	893	242	581	378	576	76	322	350	254	393	52	78	57	63	294	141	85	94	103	30	16	34	18	17	25	26	57	27	26	17	26	18	22	10	23	16	22	23	7	4	2	5	2	7	10	11	10	4	3	5	1	5	7	0	4	1	1	0	2	1	1	6	2	1	0	0	3	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	36950	25010	17984	11429	4586	3722	2955	2424	1871	1612	1288	1205	2065	1387	1203	648	766	659	756	375	464	460	379	475	174	205	167	155	314	175	155	140	123	87	55	77	44	46	50	51	48	46	39	37	33	28	35	26	31	22	31	22	9	13	11	16	7	17	15	15	11	9	5	6	6	8	7	2	11	1	0	2	2	2	2	6	2	1	0	1	7	0	1	3	0	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	22833	20070	15218	9437	1911	1545	1428	937	596	505	300	485	1744	1073	943	252	561	400	608	73	337	348	231	395	43	78	53	59	274	117	105	99	90	30	14	41	17	19	25	26	34	28	28	19	22	18	26	13	23	16	22	19	2	5	3	4	3	8	10	12	9	4	3	4	2	7	4	0	10	0	0	0	2	2	0	6	2	0	0	0	6	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	37163	24698	18559	11371	4567	3593	2927	2319	1853	1557	1269	1204	1997	1415	1171	683	816	629	726	362	428	460	363	494	178	176	166	162	318	178	158	149	134	92	64	69	43	41	51	50	51	54	39	40	37	28	39	31	26	19	35	19	11	15	9	19	13	21	15	19	11	7	6	10	7	14	8	3	10	8	0	3	0	2	2	6	3	2	0	0	6	1	1	1	0	0	0	2	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	22903	19813	15814	9343	1886	1517	1406	908	576	477	303	484	1695	1101	928	280	615	383	594	73	305	340	232	422	51	59	56	59	273	123	100	121	97	28	17	35	15	14	26	23	37	31	23	25	27	16	30	18	17	16	25	17	6	5	2	6	5	11	12	14	6	4	4	6	2	12	6	0	9	7	0	0	0	2	0	6	3	1	0	0	6	1	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	37414	24536	18737	11433	4586	3606	2977	2286	1867	1471	1282	1190	2022	1383	1129	669	854	637	751	366	449	429	358	491	191	168	149	158	262	150	158	147	128	81	67	70	53	55	60	48	53	56	41	40	39	26	52	36	21	24	26	14	16	17	7	14	16	13	15	19	6	8	4	10	6	14	7	2	9	8	0	2	0	3	0	2	2	1	0	0	3	1	0	3	0	0	0	2	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south30_active	80	23049	19601	15961	9385	1876	1507	1435	904	581	445	315	450	1720	1095	869	273	644	389	602	69	327	298	235	416	56	58	47	66	216	98	90	113	99	22	16	34	13	22	32	22	39	35	25	31	28	12	39	24	11	21	19	14	10	5	2	3	5	7	8	15	1	3	2	5	2	12	2	0	9	7	0	0	0	3	0	2	2	1	0	0	3	1	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south31_all	80	30691	17149	11682	7681	4402	3454	2626	2169	1825	1503	1424	1054	1335	1011	894	601	655	501	533	389	358	326	285	302	224	174	145	141	158	141	108	123	92	67	79	83	58	47	47	45	48	46	37	32	22	19	29	26	23	23	21	14	17	11	15	11	20	6	9	11	3	7	4	5	5	4	4	5	1	2	2	0	3	1	2	3	3	5	1	0	0	1	1	2	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	12158	10306	8033	4892	1073	836	710	476	521	481	502	248	925	592	524	129	359	185	305	164	180	144	135	190	77	38	42	38	119	73	46	74	50	25	18	24	24	10	12	15	17	16	17	8	13	7	15	16	8	13	13	5	6	4	4	2	4	2	3	8	1	2	0	3	3	2	2	1	0	0	0	0	0	0	0	1	3	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	31287	17844	12281	8149	4372	3418	2724	2152	1820	1533	1397	1061	1381	1077	896	600	707	497	539	368	347	352	288	289	199	173	157	144	173	145	102	130	110	74	79	78	53	43	49	45	35	41	40	36	31	22	38	30	14	18	17	20	16	12	14	8	18	6	12	10	5	6	4	4	5	5	2	7	3	2	2	0	4	2	1	1	2	4	0	0	0	2	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	13067	11152	8654	5482	1157	894	807	493	508	501	474	256	994	671	553	138	427	202	329	145	188	187	146	186	68	34	46	34	132	79	51	83	71	30	22	23	17	11	11	12	13	13	23	13	17	10	23	20	6	12	10	14	4	4	4	2	5	2	4	7	2	2	0	2	3	3	1	1	2	0	0	0	1	1	0	1	2	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	33273	19990	14308	9376	4400	3468	2774	2194	1842	1579	1327	1074	1573	1190	1005	610	785	565	585	379	388	363	317	360	208	181	159	159	202	143	114	130	122	80	69	70	53	50	50	46	40	43	58	38	41	16	36	27	16	18	14	31	16	13	13	4	14	7	11	6	5	5	5	6	7	5	3	3	8	4	5	2	6	2	2	0	1	3	0	0	0	2	2	2	0	0	1	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	16245	13903	10957	6906	1399	1123	996	659	561	519	417	299	1215	807	697	181	531	296	386	133	236	220	186	256	74	42	46	46	165	89	66	90	78	27	24	24	19	16	17	13	24	15	44	13	22	7	26	15	10	13	9	27	5	4	4	1	8	4	4	4	2	2	0	5	5	3	1	1	7	2	1	1	3	1	0	0	1	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	34947	22223	16188	10399	4470	3504	2830	2238	1870	1581	1305	1094	1852	1336	1146	634	845	620	657	372	436	400	336	431	185	199	165	154	246	169	118	128	141	81	67	70	56	57	57	47	42	44	59	33	44	17	45	25	10	22	15	31	11	11	13	9	11	9	9	4	10	6	7	4	8	4	2	3	9	3	3	3	6	2	1	0	2	2	0	0	4	2	2	0	0	0	1	0	1	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south34_active	80	19264	16697	13059	8206	1647	1309	1180	793	611	484	373	349	1524	981	874	235	594	369	480	112	281	272	214	341	57	58	51	53	210	122	71	93	102	24	29	29	15	15	27	14	28	17	45	13	25	9	35	12	7	17	9	28	5	5	4	1	8	3	5	1	6	2	1	4	4	3	0	0	8	2	1	1	3	1	0	0	1	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	36799	24201	18125	11244	4567	3528	2962	2261	1836	1581	1296	1090	2042	1421	1245	634	908	657	738	362	495	451	357	463	195	198	166	161	285	221	119	148	162	72	60	70	54	56	66	49	45	41	60	29	49	19	26	24	14	23	16	29	15	15	11	7	10	12	9	8	13	8	6	5	7	5	2	2	8	3	4	6	6	0	1	0	3	4	0	1	4	1	0	0	0	0	1	0	1	2	0	1	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south35_active	80	22303	19200	15246	9264	1853	1494	1395	931	638	460	312	399	1753	1079	982	262	685	414	575	82	334	325	242	390	51	64	57	66	254	162	74	107	125	17	22	31	18	13	39	25	31	18	44	15	32	9	22	12	9	16	11	24	10	7	6	1	8	3	4	4	9	3	1	5	2	4	0	0	8	2	1	2	3	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	36709	24882	18166	11229	4678	3433	2914	2270	1821	1569	1300	1113	1991	1425	1311	618	851	681	737	373	517	418	372	482	203	196	168	147	283	227	95	150	150	76	65	80	57	53	66	49	49	31	43	33	34	26	24	26	18	23	27	27	19	15	9	8	10	12	9	8	14	8	6	2	8	12	2	2	6	2	6	4	4	1	1	0	4	6	0	1	4	2	0	0	1	0	1	0	1	2	0	1	0	1	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	22359	19868	15359	9189	1897	1468	1384	937	629	453	332	412	1709	1081	1054	250	636	446	585	87	359	297	239	406	52	63	54	56	253	165	58	107	119	21	19	29	17	12	40	27	36	17	28	17	21	12	21	14	12	13	19	20	12	5	5	1	9	1	4	4	10	3	1	2	4	11	0	0	6	1	2	1	1	0	0	0	2	1	0	0	4	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	37082	24975	18310	11347	4672	3445	2930	2267	1840	1556	1307	1110	1958	1338	1344	612	840	645	743	372	519	443	358	439	203	190	171	154	276	219	99	151	165	82	63	90	53	53	69	49	57	41	57	35	28	30	27	32	23	30	36	33	13	12	9	6	9	11	10	6	13	5	2	3	4	11	0	1	0	2	5	3	5	2	1	2	7	7	1	1	0	2	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	22581	19996	15547	9351	1903	1473	1413	944	642	459	339	412	1662	1013	1070	230	636	395	592	86	378	333	227	356	49	58	50	56	243	152	63	104	134	27	15	30	16	15	40	25	36	22	46	18	15	17	22	18	15	21	28	25	7	3	4	2	6	3	5	4	10	1	0	2	3	9	0	0	0	1	2	1	3	1	1	2	5	2	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	37022	24967	18557	11605	4694	3506	3001	2246	1832	1551	1270	1100	2064	1389	1297	628	837	663	736	393	508	472	354	449	204	194	164	147	297	174	118	150	129	90	58	81	50	47	66	41	64	43	64	37	24	36	32	34	24	33	43	46	13	10	12	7	12	10	5	19	13	3	3	2	4	10	0	1	2	2	4	1	6	2	1	2	6	7	1	1	0	2	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	22587	20061	15850	9589	1919	1482	1447	904	644	464	319	421	1770	1089	1016	246	637	402	573	103	378	346	222	368	48	65	48	53	257	123	76	97	102	27	9	27	7	21	33	17	42	25	56	17	14	25	26	21	16	23	34	38	7	2	3	2	8	4	2	18	11	0	1	0	3	8	0	0	2	1	2	0	3	1	1	2	5	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	36833	24784	18450	11593	4556	3488	3046	2301	1924	1524	1263	1078	2063	1404	1222	631	814	642	747	407	472	461	353	435	207	195	161	166	299	165	135	159	149	86	57	68	52	54	64	44	87	44	56	39	35	38	30	34	33	23	27	35	12	10	13	10	10	8	2	14	9	3	3	2	2	9	2	1	3	0	0	1	6	1	2	2	4	2	1	1	0	2	2	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	22427	19860	15724	9561	1917	1446	1440	910	657	449	308	410	1759	1083	954	244	614	384	577	112	345	330	240	356	53	71	43	56	260	115	80	115	115	30	8	24	7	26	37	13	56	25	50	19	21	28	25	22	25	17	24	31	9	3	2	3	6	5	1	14	7	0	2	0	2	7	1	0	3	0	0	0	4	1	1	2	3	1	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	36689	24604	18490	11756	4524	3533	3059	2333	1902	1514	1271	1085	2047	1392	1132	632	834	621	752	393	475	446	342	472	221	204	168	151	311	176	130	173	159	86	53	58	51	48	55	49	81	38	54	34	38	39	27	26	28	29	17	36	15	9	16	11	7	6	6	22	9	4	5	4	2	4	3	2	3	1	0	1	5	0	2	2	4	2	0	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	22216	19681	15707	9699	1877	1499	1424	925	610	432	300	427	1733	1079	874	255	625	377	585	101	347	319	235	398	60	80	52	54	276	132	79	124	127	31	9	20	6	24	35	19	55	22	47	19	26	24	22	14	21	22	13	32	11	4	5	3	5	3	2	21	7	1	2	1	2	3	1	0	3	1	0	0	2	0	1	2	3	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
