label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	north10_active	80	3406	647	334	617	206	148	70	155	129	82	60	12	26	32	33	3	22	14	9	4	3	0	5	8	0	3	5	1	2	0	4	0	0	0	0	1	0	1	0	0	0
0.03	north11_all	80	7805	2702	1419	1293	615	437	249	337	250	143	136	59	84	51	30	19	44	26	7	7	4	3	13	9	4	3	8	0	0	1	0	0	1	0	0	1	1	0	0	1	0
0.03	north11_active	80	4229	644	352	826	232	184	63	225	177	91	100	17	62	35	21	3	38	23	2	2	1	0	9	7	1	1	8	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north12_all	80	7698	2746	1389	1302	646	456	248	304	229	127	131	62	85	48	45	17	37	31	12	7	3	8	14	10	5	3	1	0	0	1	0	0	1	0	0	1	1	0	1	1	0
0.03	north12_active	80	4153	630	348	828	248	198	70	205	165	77	94	17	55	31	29	4	32	29	5	2	2	5	10	8	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0
0.03	north13_all	80	7705	2729	1397	1274	666	444	252	304	231	133	117	70	63	44	41	17	38	32	11	9	2	11	14	8	7	4	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0
0.03	north13_active	80	4109	590	361	803	250	194	69	204	166	86	91	22	36	33	28	4	31	27	6	3	1	5	10	8	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0
0.03	north14_all	80	7666	2800	1428	1233	673	421	245	329	227	126	107	73	65	48	50	12	40	26	12	10	4	9	8	18	7	3	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0
0.03	north14_active	80	4068	619	408	782	244	177	64	226	167	77	82	17	35	34	36	4	35	21	8	4	2	5	7	18	2	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0
0.03	north15_all	80	7698	2829	1483	1276	629	389	254	319	249	130	107	62	66	57	43	21	34	30	10	7	6	5	5	45	6	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	4147	650	418	844	223	157	65	226	190	80	79	17	35	41	33	6	27	25	7	3	2	1	4	45	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_all	80	7740	2758	1498	1232	624	382	253	314	261	136	115	58	63	66	42	19	36	23	13	7	7	5	7	41	4	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1
0.03	north16_active	80	4201	653	419	836	217	148	66	225	201	83	82	17	36	49	33	6	29	20	9	2	2	1	5	41	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1
0.03	north17_all	80	7853	2693	1479	1230	631	385	259	323	234	129	105	57	72	69	45	23	35	29	16	7	8	4	10	40	2	2	7	0	0	0	0	0	0	1	0	0	0	1	1	0	1
0.03	north17_active	80	4270	642	399	820	254	133	70	232	176	81	71	20	43	52	40	5	28	27	9	3	2	2	9	40	2	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	north18_all	80	7793	2644	1487	1175	625	389	260	319	231	135	102	56	66	61	46	20	36	22	17	5	6	5	12	42	0	2	11	0	0	0	0	0	0	0	0	0	0	1	1	0	1
0.03	north18_active	80	4203	618	401	757	263	132	73	222	177	91	67	18	38	42	38	3	31	20	10	2	1	3	11	41	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north19_all	80	7603	2715	1445	1162	630	412	269	324	220	142	105	59	69	66	51	18	33	24	14	5	6	5	13	17	0	1	10	1	7	0	0	0	1	0	0	0	0	1	1	0	0
0.03	north19_active	80	3948	656	361	727	266	151	74	236	168	94	65	17	44	43	37	2	27	22	10	3	1	3	12	16	0	1	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	7398	2707	1457	1131	623	426	264	308	216	142	119	57	54	64	51	20	20	18	9	6	6	6	11	5	0	2	9	1	7	0	0	0	1	0	0	0	0	1	1	0	0
0.03	north20_active	80	3627	670	351	691	241	149	65	217	158	90	73	13	36	44	34	4	16	15	8	3	0	2	10	4	0	1	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6595	8221	2136	1225	1233	419	477	225	147	127	300	104	158	95	24	96	16	32	10	8	9	3	2	9	1	3	0	3	0	0	0	0	1	1	1	1	0	0	0	0	0
0.03	south21_active	80	1937	7245	1412	810	992	139	348	92	36	70	276	71	144	82	6	92	7	28	1	4	3	2	1	7	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
0.03	south22_all	80	6663	8155	2106	1225	1245	412	443	224	144	126	325	94	134	82	21	72	19	30	10	9	8	5	1	9	1	8	1	3	7	0	1	0	1	0	1	0	0	0	0	0	0
0.03	south22_active	80	1949	7191	1429	806	1007	132	321	90	42	74	289	68	120	71	3	68	9	25	2	4	3	2	0	7	0	7	0	0	6	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south23_all	80	6693	7998	2105	1288	1247	422	455	217	153	115	327	89	116	64	19	76	22	24	12	8	7	4	3	8	0	7	3	1	7	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	1967	7047	1443	842	1000	137	317	91	45	65	293	62	105	54	5	73	14	19	2	4	2	2	0	7	0	7	1	0	6	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	6659	8115	2117	1280	1209	423	454	219	151	124	308	70	114	81	22	60	19	32	10	5	6	4	6	5	1	7	3	0	7	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1968	7136	1452	818	951	130	317	85	50	74	277	50	102	69	6	56	12	29	1	2	2	1	1	5	0	6	1	0	6	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6645	8072	2162	1290	1197	415	470	199	147	125	289	79	133	95	29	48	16	35	9	7	5	3	6	4	3	3	4	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1957	7097	1485	811	938	129	326	74	56	77	261	60	118	85	10	44	13	31	1	3	0	0	1	4	2	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6579	8230	2136	1292	1237	404	477	185	135	132	321	99	137	104	27	50	19	63	9	7	4	1	6	1	3	5	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1932	7284	1477	817	986	129	339	61	54	79	297	77	124	94	12	47	13	58	2	3	0	0	1	1	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6630	8279	2161	1316	1259	408	491	176	126	129	291	98	114	93	30	53	17	53	9	7	7	2	3	2	4	5	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1902	7313	1507	838	1007	147	350	67	58	78	267	81	100	86	13	51	11	48	3	2	2	0	0	2	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6618	7599	2059	1260	1155	403	457	189	133	121	233	97	102	81	26	49	17	55	11	8	9	1	3	6	4	4	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1802	6602	1394	784	911	143	316	73	55	65	214	76	93	67	10	46	9	51	3	3	2	0	0	5	2	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	6660	6662	1975	1179	1073	397	427	202	132	101	227	91	106	65	22	49	20	38	12	9	10	2	1	10	2	4	1	0	2	0	1	0	0	0	0	0	0	0	3	0	0
0.03	south29_active	80	1702	5616	1250	689	798	136	275	74	49	51	204	68	93	48	8	41	11	30	2	5	2	0	0	9	0	2	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south30_all	80	6675	5736	1861	1098	917	400	355	217	137	103	189	78	85	62	22	58	14	29	12	14	10	2	3	9	1	6	1	0	2	0	1	0	0	0	0	0	0	0	3	0	0
0.03	south30_active	80	1578	4658	1098	612	666	117	217	71	49	57	168	52	75	40	7	48	6	22	0	6	0	1	0	8	0	2	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south31_all	80	6600	8487	2155	1310	1151	404	458	228	163	120	297	103	104	80	26	60	24	63	6	14	10	12	4	8	1	5	0	2	2	0	0	0	3	0	0	0	1	0	0	0	0
0.03	south31_active	80	2001	7460	1506	851	942	139	334	84	68	61	274	83	90	69	6	51	15	61	0	8	3	6	2	7	0	5	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0
0.03	south32_all	80	6567	8336	2156	1304	1168	415	454	231	157	119	295	104	111	77	28	68	17	73	6	14	9	5	3	8	2	6	1	2	1	0	0	0	4	0	0	0	1	0	0	0	0
0.03	south32_active	80	1913	7319	1507	863	947	157	321	91	67	58	276	86	101	66	7	59	10	71	0	7	2	2	1	7	0	6	1	0	1	0	0	0	4	0	0	0	1	0	0	0	0
0.03	south33_all	80	6599	8435	2096	1263	1164	394	471	215	151	125	304	92	139	95	30	79	25	55	5	12	8	4	2	12	3	4	2	1	1	0	0	0	2	0	0	1	1	0	0	0	0
0.03	south33_active	80	1863	7447	1461	830	951	145	321	85	65	61	282	76	126	79	8	68	17	53	0	6	1	2	1	12	0	4	2	0	1	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south34_all	80	6684	8356	2115	1316	1173	413	498	206	148	124	319	88	118	96	26	80	25	32	5	10	9	4	1	13	2	3	2	1	0	1	1	0	2	0	0	2	0	0	0	0	1
0.03	south34_active	80	1890	7354	1492	871	948	127	352	79	62	62	299	73	104	80	11	71	17	29	1	7	2	2	0	13	0	2	2	1	0	0	1	0	1	0	0	1	0	0	0	0	1
0.03	south35_all	80	6739	8515	2160	1346	1157	386	493	199	147	125	327	94	125	100	27	75	27	47	6	14	6	3	1	12	1	3	3	1	0	1	1	0	1	0	0	2	0	0	0	0	1
0.03	south35_active	80	1943	7527	1495	906	920	112	351	74	57	68	301	77	111	88	8	68	18	44	1	9	3	2	0	11	0	1	2	1	0	0	1	0	0	0	0	1	0	0	0	0	1
0.03	south36_all	80	6634	8463	2152	1326	1195	405	471	223	155	128	334	90	113	86	32	54	22	37	8	14	7	7	1	12	0	3	2	1	1	1	1	0	1	0	2	1	0	0	0	0	1
0.03	south36_active	80	1906	7466	1496	871	979	122	318	84	65	68	311	72	99	72	9	48	14	33	3	9	3	5	0	10	0	1	1	1	0	0	1	0	0	0	2	1	0	0	0	0	1
0.03	south37_all	80	6657	8424	2158	1310	1266	395	455	213	151	141	312	93	170	68	38	54	24	44	7	14	4	6	3	21	0	2	3	0	1	1	1	1	0	0	2	1	0	0	0	0	1
0.03	south37_active	80	1917	7408	1485	880	1037	128	299	72	61	76	293	74	156	53	9	46	16	42	2	9	1	5	0	19	0	0	1	0	0	0	1	1	0	0	2	1	0	0	0	0	1
0.03	south38_all	80	6509	8312	2184	1259	1273	389	444	230	170	145	334	88	156	83	34	48	26	39	9	8	4	6	5	17	0	0	2	0	1	0	0	1	0	0	2	0	0	0	0	0	0
0.03	south38_active	80	1833	7323	1498	843	1040	123	280	84	58	78	319	65	139	62	6	38	15	37	3	6	1	5	1	16	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
0.03	south39_all	80	6537	8553	2163	1294	1260	399	435	230	161	134	345	96	173	84	36	61	22	45	9	6	6	7	5	16	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1841	7587	1476	868	1008	131	278	89	53	72	326	74	155	64	12	54	12	43	4	4	4	3	1	16	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6519	8561	2190	1264	1199	404	450	230	171	133	386	101	129	82	34	74	18	47	9	6	7	8	4	2	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	1879	7581	1470	847	937	132	303	88	56	68	363	78	112	65	11	69	10	43	3	3	4	5	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
