label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163
0.03	north18_active	80	6205	4766	1736	1555	500	351	557	351	348	223	472	197	118	354	349	110	109	94	181	73	205	57	63	91	82	81	24	96	33	38	77	37	22	52	47	19	22	21	52	19	13	52	12	7	31	13	13	13	11	12	9	6	7	27	13	7	10	4	9	2	5	7	21	2	4	1	0	2	3	11	2	2	1	3	3	2	9	0	6	1	4	5	0	1	1	1	2	0	1	0	1	2	3	0	1	0	1	2	0	0	3	0	0	1	0	0	1	0	0	0	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_all	80	10271	7161	3020	2477	1051	773	951	650	606	441	691	401	290	548	510	223	232	180	277	167	363	105	112	139	177	126	79	155	63	74	139	65	45	83	81	52	56	45	82	39	26	64	31	20	55	35	24	25	26	21	12	18	26	35	14	11	19	7	18	7	8	12	21	8	7	3	9	11	15	15	6	6	4	5	4	6	13	4	8	6	4	6	3	2	3	5	4	2	3	2	3	2	2	0	2	1	2	3	1	0	3	1	2	2	0	0	1	0	0	0	2	1	1	2	0	0	1	0	0	1	2	1	0	0	0	1	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	6067	4672	1753	1551	503	357	564	341	341	217	459	191	110	340	355	119	118	97	168	71	225	57	51	77	102	80	35	91	30	38	94	38	24	56	39	23	27	20	53	16	12	50	14	11	32	15	17	16	11	11	7	7	10	27	8	4	6	4	9	5	3	8	19	2	4	0	1	6	9	10	2	3	1	2	1	3	6	0	7	2	3	4	0	1	1	3	4	0	1	0	1	1	2	0	1	1	1	3	0	0	3	0	1	1	0	0	1	0	0	0	2	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_all	80	10181	7080	3025	2563	1047	780	986	657	589	420	654	389	288	554	470	223	219	181	248	139	376	111	117	118	182	106	83	195	73	76	131	67	52	84	75	50	57	42	93	39	26	34	34	22	46	33	21	26	27	20	14	18	38	35	12	14	24	10	21	9	9	9	20	12	7	4	10	8	18	23	7	6	5	3	3	4	11	4	9	6	5	5	7	0	3	5	7	2	3	10	5	1	2	0	1	4	2	3	1	0	4	0	2	3	0	0	0	0	1	2	2	1	1	2	0	0	1	1	0	2	1	0	0	0	0	2	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_active	80	6058	4596	1790	1595	507	363	600	347	322	218	430	186	113	340	308	110	118	102	156	59	228	57	48	59	101	67	42	124	34	39	90	38	27	56	36	24	28	18	65	14	13	20	16	10	22	14	12	16	11	7	7	9	20	26	7	8	11	5	11	5	4	6	16	8	4	1	1	4	11	13	3	3	2	2	1	2	5	1	9	3	3	2	1	0	1	3	3	0	1	8	1	0	2	0	0	4	1	3	0	0	3	0	1	2	0	0	0	0	1	0	2	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south21_all	80	10343	7013	2982	2552	1102	776	908	654	615	404	674	326	297	580	493	219	211	150	296	134	314	107	83	159	139	125	82	151	93	94	149	67	34	64	77	42	44	42	80	28	25	84	23	20	57	27	18	40	19	9	11	17	48	26	19	11	21	12	16	11	13	8	19	14	7	6	9	5	6	10	8	5	5	4	3	3	6	1	2	2	3	3	3	2	4	3	3	1	2	0	2	2	0	0	1	1	1	1	1	1	3	1	3	0	0	8	0	2	0	1	0	0	0	0	0	2	2	3	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south21_active	80	6334	4503	1791	1580	557	343	520	327	343	171	426	169	134	360	314	119	101	78	168	67	208	51	45	98	81	59	33	84	50	51	92	32	20	38	47	29	24	26	52	18	14	43	8	9	38	12	10	28	14	4	4	10	30	15	9	5	8	3	8	4	8	4	10	8	3	2	9	2	3	6	5	3	3	1	2	2	2	0	2	2	3	1	0	2	2	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	3	0	0	7	0	1	0	1	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south22_all	80	10340	7023	3006	2612	1112	747	959	653	596	404	689	329	278	602	468	198	214	143	285	146	329	117	84	141	140	131	80	162	88	81	154	61	48	68	61	48	44	44	77	27	23	85	21	18	55	25	23	33	21	8	12	18	59	27	20	16	23	12	16	7	18	7	16	11	3	6	18	8	8	10	7	5	5	3	5	5	7	1	1	3	4	6	5	2	2	3	5	2	1	0	1	1	0	0	2	2	0	1	0	2	2	2	3	0	0	20	0	0	0	1	0	0	0	3	0	2	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	2	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	6278	4426	1804	1617	559	323	571	320	316	166	426	166	128	393	294	105	104	73	172	78	216	60	45	89	86	65	33	95	45	44	96	27	26	43	34	31	25	25	53	16	11	53	11	10	38	14	13	22	10	3	4	11	34	17	9	8	11	5	10	3	9	4	11	8	0	3	15	4	6	6	4	5	2	0	4	3	3	0	1	2	2	2	1	2	0	2	2	1	0	0	1	0	0	0	0	0	0	1	0	2	0	1	3	0	0	18	0	0	0	1	0	0	0	3	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_all	80	10316	6885	3048	2595	1068	741	963	651	589	405	676	328	257	600	468	196	224	155	292	152	323	120	107	133	132	131	96	167	88	68	140	62	53	64	67	38	41	41	54	25	21	81	19	18	49	25	18	49	21	13	14	14	73	26	21	11	25	16	16	5	12	6	31	6	4	8	11	10	8	6	8	3	5	6	5	6	9	2	3	4	2	3	5	2	4	3	6	2	0	0	2	2	0	4	2	1	0	3	0	1	1	1	3	0	0	19	0	2	0	1	1	0	0	3	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	6227	4329	1828	1589	541	332	585	331	324	181	427	162	118	373	284	101	103	80	181	79	216	61	49	83	79	76	41	109	41	37	86	31	26	41	41	23	20	24	30	12	11	61	9	10	31	13	11	36	12	6	6	9	42	15	11	7	11	7	10	2	6	5	24	4	1	5	8	4	7	2	7	3	1	1	4	4	5	1	2	2	0	1	2	1	2	3	2	1	0	0	2	0	0	3	0	0	0	3	0	1	0	0	3	0	0	17	0	2	0	1	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	10196	6840	3055	2563	1084	770	970	654	601	416	723	325	258	644	458	203	210	169	262	150	295	128	111	147	138	141	99	146	75	68	130	65	46	78	84	45	47	36	64	26	20	66	24	22	50	27	24	40	18	21	15	12	61	23	27	10	29	19	18	8	13	12	31	7	5	9	14	9	11	9	9	4	2	6	5	5	9	1	4	7	3	5	3	3	3	3	4	3	1	2	1	1	0	4	3	1	0	4	1	3	1	3	0	0	0	12	0	2	0	1	1	1	0	3	0	2	1	0	0	0	1	0	0	2	0	0	0	1	1	0	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	6109	4362	1812	1579	521	338	573	325	330	167	435	154	111	405	276	106	92	84	161	73	196	60	49	88	83	87	47	102	38	33	82	30	20	48	47	23	25	22	30	9	12	47	13	13	35	13	13	30	7	11	8	5	36	14	18	5	19	10	11	5	5	11	27	4	2	6	7	4	9	3	9	4	0	2	3	4	5	1	1	3	0	1	2	1	3	3	1	2	1	1	1	0	0	3	0	0	0	3	1	1	0	1	0	0	0	11	0	2	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	10158	6923	3018	2554	1068	791	935	669	581	414	749	321	268	639	517	227	214	187	260	143	322	135	119	151	144	140	95	140	70	66	139	64	49	76	100	42	49	28	80	29	32	52	21	21	37	29	19	40	17	23	22	14	46	22	31	7	32	20	18	11	10	11	30	6	6	9	13	7	10	9	9	3	3	7	3	6	6	3	4	9	3	2	3	3	6	2	3	2	1	4	1	2	0	4	3	1	0	4	1	3	1	3	2	1	2	11	0	2	0	1	1	2	0	1	0	2	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	6100	4418	1780	1520	513	369	527	351	314	180	461	149	113	392	304	116	91	96	152	64	224	57	49	77	88	96	52	91	34	32	91	38	20	42	51	22	26	17	44	15	18	33	11	13	24	14	9	32	8	13	14	7	28	9	20	4	22	12	10	8	4	9	27	3	2	5	3	3	8	2	9	3	0	2	2	4	5	3	1	5	1	0	2	1	6	2	2	2	1	2	1	1	0	3	0	0	0	2	1	1	0	1	2	0	0	11	0	2	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	10124	6876	3069	2515	1041	741	936	676	578	392	758	324	270	639	505	233	213	185	230	142	338	129	98	136	142	149	88	142	74	67	123	63	39	72	92	44	48	27	83	33	34	37	22	17	44	24	20	29	18	26	25	14	30	33	33	11	32	15	17	13	11	10	33	9	6	8	13	3	7	14	6	4	4	4	5	6	4	3	4	9	5	2	1	4	7	4	1	2	1	4	0	2	1	3	2	3	1	2	1	3	5	2	2	1	2	1	0	2	0	1	0	2	0	1	0	2	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	6100	4413	1818	1523	502	364	530	359	326	165	467	155	106	387	303	116	104	102	128	73	229	54	43	65	87	99	47	90	36	29	88	33	15	41	47	21	25	14	46	18	20	21	13	11	30	8	11	19	10	14	16	5	18	19	19	8	25	11	8	10	4	7	28	5	3	3	2	2	4	4	5	4	2	1	2	4	3	2	0	5	4	0	0	1	7	4	1	1	1	2	0	1	1	3	0	1	1	0	1	0	3	1	2	0	0	0	0	2	0	0	0	1	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	10034	6988	3085	2561	1063	747	977	630	639	396	731	344	281	628	540	229	215	171	219	132	391	122	97	143	135	144	66	159	79	74	139	59	44	79	83	49	45	21	86	26	35	58	18	20	44	20	22	21	21	19	29	14	28	33	32	9	19	10	17	20	9	6	20	12	9	8	16	3	4	22	5	4	5	4	5	7	6	4	3	7	5	2	2	1	6	3	4	1	0	2	0	2	1	0	2	3	1	2	0	2	4	1	2	2	2	1	1	0	0	0	0	1	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	6080	4465	1833	1556	525	358	551	348	378	178	453	170	105	402	334	110	108	97	119	62	271	55	43	74	87	88	34	96	40	35	99	31	17	48	51	23	19	8	51	16	21	37	12	10	27	8	11	11	13	11	19	6	18	23	18	7	17	7	10	10	4	4	15	6	5	3	4	2	1	15	3	4	2	0	1	4	3	3	0	4	4	1	0	0	4	3	3	0	0	1	0	1	1	0	0	1	1	1	0	0	3	0	2	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	10051	6887	3033	2535	1033	720	959	643	630	386	750	355	266	633	570	211	194	178	225	128	369	118	96	135	141	135	75	177	101	75	136	53	44	75	84	47	37	24	103	27	35	82	16	29	47	23	27	21	19	15	30	12	26	39	26	9	12	8	15	23	7	8	10	13	8	9	14	4	3	24	5	6	5	3	4	6	5	2	2	6	4	2	3	2	4	3	4	2	0	0	1	1	4	1	3	3	2	1	0	1	5	1	2	1	0	1	2	1	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	6116	4422	1811	1544	495	337	522	359	382	183	442	175	108	397	360	103	102	105	126	62	259	63	45	79	92	74	32	111	48	36	91	28	21	44	57	19	18	7	62	15	18	49	9	16	25	10	17	9	12	6	18	5	17	29	15	5	9	4	8	10	3	5	5	8	5	3	5	3	1	19	2	5	3	0	1	3	2	1	0	3	4	1	0	1	2	3	3	1	0	0	1	0	4	0	3	2	2	1	0	0	3	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	9944	7107	2995	2521	1045	740	998	588	655	383	728	342	265	612	547	207	192	188	232	141	346	130	93	146	144	142	75	170	99	80	132	57	49	73	101	48	35	28	109	27	36	80	19	30	41	17	39	19	20	20	26	11	17	33	26	11	20	5	15	19	9	12	13	16	8	10	15	6	4	25	7	5	4	4	3	2	7	2	3	4	2	3	3	2	3	1	4	1	0	1	1	1	3	1	3	2	1	1	0	2	1	1	3	1	3	0	2	1	1	0	0	0	1	0	1	0	1	0	1	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	5963	4560	1787	1537	513	345	544	322	383	185	441	173	118	401	354	94	99	107	134	62	232	63	50	91	93	80	32	108	50	36	79	30	22	46	70	20	18	11	66	15	18	52	11	17	18	8	27	9	12	10	14	4	8	24	17	4	11	2	12	7	4	7	9	10	5	5	7	4	1	20	3	4	2	1	0	1	4	1	1	3	2	2	0	2	1	1	3	1	0	1	1	0	3	0	3	2	1	1	0	2	0	0	2	0	3	0	2	1	1	0	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	10034	7126	2969	2596	1019	761	984	643	623	406	738	341	278	614	514	195	184	205	233	150	323	125	96	160	136	145	79	177	98	80	139	51	52	65	101	46	42	29	114	37	38	60	22	31	39	21	37	24	19	18	25	16	22	30	21	11	18	6	7	16	9	14	13	19	7	9	14	10	7	18	7	6	5	3	3	1	8	1	2	5	2	3	2	2	2	1	2	1	1	2	2	1	3	2	4	2	1	0	0	3	1	1	3	1	3	2	2	1	1	0	0	0	1	0	1	2	1	0	1	1	1	0	0	0	0	0	0	3	0	0	3	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	6058	4580	1758	1598	493	338	549	345	360	203	451	174	128	391	363	95	92	112	148	71	215	63	50	95	85	85	34	112	55	44	78	28	24	41	72	25	23	12	73	22	18	35	11	18	15	13	24	14	11	10	15	9	15	17	11	4	6	2	5	8	3	8	11	12	5	6	6	7	4	11	5	4	4	1	1	0	4	0	1	4	2	3	0	2	2	1	1	1	0	2	1	1	3	1	3	1	1	0	0	3	0	0	2	0	3	0	2	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	10236	7144	2942	2426	1104	787	1016	683	621	406	762	357	278	660	481	200	203	162	248	135	352	126	96	158	144	101	82	168	70	81	141	59	44	70	97	45	33	43	93	33	26	75	29	14	63	23	26	38	14	16	17	10	33	33	16	11	24	15	15	13	8	10	13	7	4	10	9	9	11	21	3	8	1	3	5	3	7	2	6	4	6	8	5	0	6	3	7	2	4	7	1	1	0	2	2	1	3	1	0	0	0	1	1	0	1	0	1	1	0	1	0	2	0	1	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	6	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	6127	4550	1745	1431	499	360	598	361	350	190	511	175	120	415	278	98	118	63	152	65	234	65	43	102	70	52	34	106	35	46	94	33	25	33	62	31	21	24	67	20	10	55	15	3	49	12	11	25	7	7	10	6	24	22	11	7	11	7	9	7	4	3	7	5	1	6	5	2	5	13	2	5	0	1	1	3	4	0	3	4	4	4	1	0	0	3	4	0	2	6	1	0	0	0	1	1	2	0	0	0	0	1	1	0	0	0	1	1	0	1	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	10231	7230	3028	2467	1110	795	1043	681	625	410	746	366	267	616	513	212	207	159	238	135	344	120	101	165	129	114	80	173	84	78	142	56	42	81	95	50	34	47	85	34	27	67	28	19	55	22	26	37	21	18	17	13	47	37	18	16	21	13	18	8	8	12	16	8	5	10	6	7	12	23	4	7	2	2	3	4	11	4	7	4	5	7	5	3	7	5	9	5	4	6	1	1	0	2	2	2	3	0	0	0	0	1	1	1	1	1	1	1	1	0	0	2	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	6	1	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	6135	4698	1789	1463	527	371	624	354	339	186	506	184	128	349	304	114	110	65	141	63	221	66	50	97	65	60	37	106	51	44	90	28	23	46	64	35	20	28	57	17	13	46	13	4	42	11	14	23	11	8	11	8	34	29	12	9	13	5	12	2	4	6	8	4	3	6	4	3	3	16	2	3	1	1	2	3	8	0	4	4	4	3	1	3	3	5	6	3	2	4	1	0	0	0	2	1	1	0	0	0	0	1	1	1	0	1	1	1	0	0	0	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	10203	7157	3006	2514	1055	801	962	666	618	397	692	355	263	575	506	230	207	155	243	133	308	114	106	150	124	109	76	165	84	75	148	55	47	79	94	48	38	47	67	34	27	59	35	21	64	18	25	28	26	15	17	13	68	43	25	13	22	9	22	11	11	11	20	6	7	9	6	4	12	14	3	5	4	1	4	4	10	4	8	0	5	5	3	3	3	3	9	3	0	6	1	1	0	3	1	1	3	1	0	0	1	1	1	1	0	2	1	1	1	0	0	1	0	0	0	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	6117	4655	1774	1518	522	378	577	342	326	172	438	176	127	337	301	132	113	75	134	63	196	63	51	87	66	63	38	102	51	43	104	24	22	52	62	35	21	28	48	17	8	47	17	5	49	9	12	14	11	7	8	8	52	36	17	7	15	3	16	5	6	6	13	3	3	6	3	2	1	7	1	1	2	0	3	3	7	0	5	0	4	3	0	3	3	2	5	3	0	4	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	10180	6988	3023	2487	1075	786	958	645	577	422	713	337	263	551	532	243	191	168	254	152	313	96	104	159	136	103	70	129	90	68	147	51	44	85	98	49	41	46	61	32	29	58	33	30	62	19	27	28	28	11	14	23	66	31	26	17	34	11	16	10	10	10	22	8	12	8	5	4	10	15	10	5	5	2	10	4	9	5	9	3	3	4	1	3	3	3	5	4	0	4	1	2	1	6	1	1	2	2	0	0	2	0	1	1	0	5	0	3	1	1	1	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_active	80	6134	4553	1788	1524	536	365	557	312	308	181	442	175	126	339	336	132	102	90	136	79	188	52	52	90	79	55	37	80	54	36	106	27	17	55	63	31	18	24	43	18	8	45	12	11	46	8	18	13	11	5	5	17	51	26	16	7	22	2	11	5	4	5	16	3	8	4	3	1	1	10	5	3	3	0	6	3	8	0	6	3	1	3	0	3	3	2	3	4	0	3	0	0	1	5	1	0	0	1	0	0	0	0	0	1	0	4	0	2	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	10178	7039	3056	2552	1084	771	940	640	629	432	713	365	275	585	520	237	207	178	257	153	298	99	101	151	155	102	75	130	92	62	134	52	46	76	84	46	47	40	64	30	28	67	34	31	55	16	34	31	22	17	10	23	55	31	25	13	33	11	13	12	11	9	20	6	10	6	5	6	3	12	9	5	3	1	10	2	10	4	7	3	3	4	4	1	2	3	3	4	0	3	2	5	2	8	2	3	3	3	4	7	3	1	1	0	0	6	2	3	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	6068	4640	1820	1605	543	353	548	335	328	205	436	196	124	370	344	128	105	93	140	78	174	53	51	90	98	60	43	85	51	33	102	25	18	49	45	26	16	21	45	21	9	50	14	11	39	7	25	12	8	10	3	16	41	27	17	4	23	3	8	6	3	5	15	2	6	2	3	1	0	6	4	3	2	0	6	2	8	0	3	3	1	2	1	1	2	2	0	4	0	2	0	2	1	5	1	2	0	2	3	7	1	0	0	0	0	4	0	2	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	10223	6904	3041	2571	1072	743	927	660	629	439	749	386	276	612	532	237	214	192	234	153	296	100	105	126	157	102	77	161	77	72	131	52	48	68	80	44	47	34	89	39	25	68	29	35	58	22	31	32	17	18	9	21	39	15	22	16	26	11	16	10	11	13	12	6	11	7	3	5	3	10	8	7	2	1	8	5	14	3	10	5	3	4	5	1	2	0	2	1	0	2	2	5	2	8	2	3	3	3	5	7	2	1	1	0	0	4	2	2	2	2	1	1	0	1	1	0	0	0	1	3	0	1	1	0	1	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	6127	4539	1763	1630	540	339	531	335	331	220	472	206	114	373	352	126	110	104	132	76	178	42	47	75	100	57	41	90	39	36	83	30	18	40	36	20	19	18	63	28	9	50	11	13	42	11	24	12	8	10	4	12	31	8	17	10	18	6	10	3	4	6	9	2	8	3	3	0	0	6	4	5	1	0	5	2	11	0	3	4	1	2	3	0	2	0	0	1	0	2	1	2	1	5	1	2	0	2	4	7	1	0	0	0	0	3	0	2	1	0	1	1	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	10310	7016	2968	2566	1072	731	952	679	660	428	719	386	293	620	499	247	217	186	246	143	305	117	101	124	163	116	83	172	82	66	128	64	49	54	76	39	53	41	79	38	32	53	29	26	47	29	29	35	16	24	12	13	23	19	25	18	20	10	17	10	9	14	12	10	10	5	5	4	4	10	4	6	4	1	6	6	12	1	11	6	4	6	6	2	6	0	2	1	1	2	3	4	1	2	2	3	4	2	5	9	1	1	1	0	0	1	2	2	2	2	0	1	0	3	1	0	0	1	1	3	0	1	0	0	1	0	0	1	0	0	0	1	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
