label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126
0.03	south24_active	80	1154	432	285	326	169	233	155	86	209	75	44	45	48	61	111	34	51	19	25	19	19	24	11	22	15	11	13	15	19	8	7	13	15	25	9	14	11	3	3	5	2	6	4	6	2	7	1	5	1	4	1	0	3	3	1	3	1	3	4	1	1	0	4	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2451	928	638	685	354	433	334	188	390	164	107	96	101	105	208	66	103	40	47	45	34	47	26	43	35	19	22	23	45	17	12	20	18	36	16	16	19	3	5	11	5	18	8	9	4	12	4	13	2	6	2	2	2	5	7	5	2	4	4	2	5	2	3	0	4	1	2	1	0	1	3	1	1	0	1	2	0	0	0	0	2	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1256	431	284	410	158	272	185	90	260	95	50	45	53	61	133	36	58	21	23	19	19	29	8	29	14	9	12	14	24	6	7	15	12	24	8	12	12	2	4	4	2	10	4	7	3	7	2	10	1	2	0	1	2	4	1	3	2	3	4	1	3	0	3	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2576	946	612	738	347	456	404	197	439	180	116	92	112	104	207	54	129	43	48	45	33	48	21	43	32	22	19	22	58	17	17	24	17	46	14	28	20	5	9	8	8	31	7	11	6	11	10	17	1	5	2	3	3	4	7	6	2	3	5	2	6	1	4	1	4	0	1	0	0	3	3	1	0	0	1	3	0	0	0	0	0	2	0	1	0	3	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	1346	435	275	446	146	280	219	106	299	100	51	47	65	50	135	32	81	24	23	19	19	31	5	29	15	10	11	10	44	6	9	18	12	32	6	20	11	3	5	2	5	22	2	9	4	7	7	12	0	1	0	1	0	3	2	4	2	2	3	1	4	0	2	0	2	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	2569	961	603	786	333	489	415	205	420	185	120	86	103	107	277	46	139	45	45	45	31	52	18	53	33	18	16	26	54	18	16	27	20	51	10	40	20	8	7	12	9	39	7	8	10	10	14	22	2	5	1	3	4	5	6	6	1	1	6	1	5	4	2	1	4	0	1	0	0	3	3	1	0	0	0	2	0	0	1	0	0	0	0	1	0	3	1	1	0	0	1	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south27_active	80	1370	444	269	461	138	307	234	114	288	102	60	38	64	62	189	28	88	23	19	18	18	32	5	35	16	8	7	12	41	7	8	20	11	39	3	31	11	4	3	4	6	31	4	4	5	7	7	15	1	1	0	1	1	3	1	2	1	0	4	0	4	3	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_all	80	2550	934	574	718	341	467	388	195	383	179	119	88	91	112	252	51	122	44	44	36	28	52	24	62	32	20	21	24	44	16	21	22	22	41	12	38	23	12	9	9	9	31	11	8	14	11	12	16	2	3	2	6	4	5	8	7	1	1	4	0	4	5	5	3	4	0	1	1	0	4	1	1	0	0	0	2	0	0	1	0	0	1	2	1	0	3	1	1	0	0	0	4	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south28_active	80	1335	420	256	415	147	287	221	108	246	98	59	37	54	64	179	29	79	23	20	16	16	37	8	38	13	9	10	11	31	9	13	15	13	32	5	29	11	3	6	4	5	28	3	3	7	6	7	11	1	1	0	2	1	2	1	3	1	0	2	0	4	3	2	2	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_all	80	2420	920	577	695	335	438	356	204	358	162	116	93	92	108	242	51	102	42	39	42	35	50	33	64	37	20	22	22	23	16	18	16	19	36	9	34	17	15	4	9	8	24	9	8	12	10	7	13	3	2	2	6	2	4	5	8	1	1	4	0	0	7	6	3	2	1	2	3	1	3	0	3	0	3	0	1	0	0	1	0	0	1	2	2	1	0	1	1	1	0	0	4	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	1246	420	254	404	150	271	223	111	232	84	57	38	51	68	177	24	55	22	18	20	21	32	11	39	17	11	10	11	15	13	10	9	12	33	4	27	8	4	4	3	3	22	3	3	4	4	3	8	2	1	1	3	1	1	1	5	1	0	3	0	0	3	3	2	0	1	1	1	1	2	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	2323	884	547	682	350	434	368	203	342	171	105	94	88	118	224	51	86	44	39	42	41	50	35	65	33	28	21	20	28	19	22	11	19	32	7	19	14	14	5	7	6	19	12	9	13	7	4	8	2	1	2	7	4	6	6	8	3	3	1	0	0	4	8	4	2	1	2	3	1	1	1	4	0	3	0	0	0	0	1	0	0	1	3	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1207	382	227	384	169	275	241	106	221	87	44	36	48	67	153	24	41	25	18	18	24	36	13	43	14	17	9	11	21	15	10	4	13	26	4	11	5	6	5	2	2	15	4	4	7	3	3	6	2	0	1	3	4	1	1	5	2	2	1	0	0	0	5	3	1	1	1	1	1	0	1	1	0	3	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2658	930	614	780	308	565	394	248	420	225	116	88	107	142	332	43	150	41	47	37	55	57	25	58	28	33	21	45	62	13	21	15	19	30	10	20	14	17	5	10	5	17	7	7	15	16	10	3	2	2	3	0	5	3	1	3	1	1	9	3	8	2	2	0	2	1	0	0	0	0	1	3	1	1	3	2	7	2	0	1	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1428	374	290	454	140	365	224	135	254	128	55	38	54	92	227	20	98	22	21	23	35	35	16	37	12	20	11	24	41	4	11	12	14	24	4	14	7	11	4	4	0	4	3	4	9	16	5	3	0	0	1	0	2	2	1	1	0	1	6	0	4	2	1	0	2	1	0	0	0	0	0	1	1	0	2	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	2602	938	607	773	313	532	388	259	407	226	120	91	113	147	305	49	156	37	46	40	59	68	25	65	26	28	21	39	46	13	27	13	23	48	10	24	14	15	6	11	9	19	8	6	15	11	9	5	4	5	2	0	4	4	1	4	1	2	5	3	8	4	3	2	2	1	0	0	1	2	1	3	0	1	1	0	8	1	0	1	0	0	1	3	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1405	395	290	459	148	334	237	141	259	127	59	40	62	91	204	23	99	13	23	26	34	36	13	42	7	17	9	23	26	6	15	8	19	29	2	15	6	6	5	6	2	5	4	4	10	11	5	5	0	2	1	0	2	4	1	1	0	2	3	0	5	4	1	1	2	1	0	0	1	2	0	1	0	0	0	0	4	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2605	913	592	754	295	547	409	272	450	239	124	95	119	151	245	50	162	37	48	45	62	71	24	57	32	39	23	36	44	14	27	16	23	61	10	17	15	12	6	15	9	23	9	8	9	14	9	10	6	5	2	0	6	4	2	2	0	2	5	2	7	4	1	3	0	1	1	0	2	2	0	0	0	1	1	0	3	1	0	2	0	0	1	3	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1411	406	277	449	140	341	259	151	296	136	59	40	67	96	151	23	99	13	21	27	36	37	11	37	16	21	7	26	24	7	16	11	18	38	4	5	7	7	3	8	3	13	4	5	3	14	5	6	0	3	0	0	3	4	0	0	0	2	3	1	5	4	0	1	0	1	1	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	2617	898	604	760	295	559	397	266	419	238	129	90	115	125	230	60	149	40	45	55	59	70	26	55	30	34	22	33	44	18	25	15	24	73	15	19	17	13	9	13	12	18	6	4	5	11	8	15	6	8	3	1	9	3	5	3	0	2	4	4	8	2	1	4	2	2	2	1	4	2	0	1	0	1	1	0	4	1	0	3	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	1386	409	308	440	136	342	250	144	271	142	67	41	69	71	149	27	80	15	21	31	37	36	10	36	16	12	8	23	32	5	13	9	15	48	7	8	11	5	6	7	5	14	3	3	2	9	5	8	1	5	1	0	3	3	3	1	0	2	3	1	4	2	0	2	0	2	1	0	1	2	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2638	875	579	780	297	598	417	257	412	237	129	84	116	103	243	56	145	37	51	54	60	56	34	59	35	40	21	29	42	17	27	15	22	54	15	14	21	11	16	10	10	13	5	8	7	7	4	16	6	8	3	3	10	0	7	4	0	1	3	3	6	4	1	3	2	1	2	1	3	1	0	1	1	0	1	0	4	1	1	4	0	1	0	0	0	3	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	1357	407	284	449	126	365	271	136	254	137	69	41	64	55	160	20	71	15	21	30	40	33	18	41	21	16	10	22	30	7	17	9	14	34	8	9	12	4	9	4	5	11	2	7	5	5	2	6	1	5	1	1	4	0	5	1	0	1	2	1	3	3	1	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2577	896	609	720	320	570	402	248	464	216	124	88	105	88	257	56	127	36	45	50	59	47	39	59	34	35	23	29	44	16	12	16	20	48	14	24	22	16	12	10	11	9	8	6	8	7	4	17	4	5	2	3	9	2	5	3	0	2	2	2	5	3	1	3	2	1	1	3	3	1	0	2	1	0	1	1	2	2	1	3	0	1	0	0	0	3	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	1372	419	307	406	138	342	246	129	290	129	64	46	59	45	182	17	72	13	22	24	41	28	20	43	22	14	13	18	32	7	6	11	10	20	7	13	15	7	7	4	5	9	5	4	5	3	2	6	1	2	1	1	5	0	5	1	0	2	2	0	1	1	1	1	0	1	0	2	0	0	0	0	1	0	0	1	1	1	1	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2596	920	647	687	321	541	380	231	439	198	123	95	102	93	254	51	136	53	49	47	59	45	40	52	27	28	17	34	51	12	14	21	18	40	12	24	28	18	12	4	7	12	11	9	12	25	3	6	6	3	3	3	8	5	5	3	4	3	4	1	3	3	1	2	4	4	2	3	0	1	2	1	1	0	0	1	2	1	1	3	2	1	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1397	427	303	383	138	332	238	118	284	115	57	48	54	45	176	17	90	21	25	21	37	25	20	36	17	14	10	20	41	6	6	15	12	15	6	13	21	9	7	1	4	6	8	7	8	8	2	2	4	0	1	2	5	2	5	0	3	3	4	0	0	1	1	1	1	4	0	2	0	0	1	0	1	0	0	1	1	0	1	3	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2509	907	630	632	315	467	371	213	382	182	113	91	106	94	228	47	117	54	43	45	50	48	33	56	24	26	21	42	52	9	13	18	19	37	11	24	27	14	3	5	8	14	10	7	10	28	5	5	5	2	3	1	11	6	2	2	4	3	3	2	2	1	1	0	3	5	1	2	0	0	2	1	0	0	0	1	2	1	0	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	1356	421	294	355	146	283	219	110	245	105	47	40	57	51	161	17	80	23	23	20	34	28	11	38	15	14	10	22	40	3	5	14	11	16	6	14	20	7	2	0	3	7	7	4	6	9	3	2	5	0	2	1	3	2	1	0	3	2	3	1	1	0	0	0	2	4	0	2	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2431	870	614	643	302	424	350	179	324	181	113	93	114	84	208	54	97	59	41	45	48	56	29	52	19	29	30	38	58	14	11	18	20	28	13	17	27	13	6	10	7	15	7	9	9	29	5	2	5	1	4	1	10	5	2	3	4	2	4	3	3	0	3	1	4	5	1	1	0	1	2	2	0	0	1	1	2	1	0	0	2	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	1282	403	280	365	147	245	214	84	195	108	40	42	62	43	139	18	62	24	21	23	33	36	9	32	13	16	17	22	45	6	3	11	11	21	6	10	24	5	4	3	3	4	4	6	4	11	2	1	5	0	3	1	1	2	1	1	3	1	4	1	2	0	1	1	3	4	0	1	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2358	835	578	648	325	394	346	176	326	163	117	93	113	90	218	56	83	49	39	45	42	59	30	58	21	28	27	31	42	14	11	19	21	31	12	14	20	8	10	10	10	12	10	7	7	17	4	3	2	5	4	1	10	2	2	4	5	2	2	3	2	2	5	3	4	4	1	2	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	1204	372	265	380	150	219	221	90	195	93	48	37	58	54	154	22	47	18	17	25	27	36	13	39	13	16	17	15	27	7	5	8	16	21	4	10	17	3	7	4	5	7	6	5	3	12	2	3	2	3	3	1	1	0	0	3	3	0	1	1	2	2	2	3	3	3	1	2	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
