label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99
0.03	south30_active	80	8156	5641	1613	891	1822	446	1136	778	394	173	178	302	268	156	167	91	118	54	76	49	51	39	44	31	47	35	33	21	18	13	18	10	12	12	21	10	5	9	5	18	23	3	2	3	3	2	2	3	0	3	0	0	0	0	2	1	0	1	2	0	2	1	0	0	1	0	0	0	2	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	13971	8734	3010	1790	2870	911	1775	1170	722	366	355	467	489	307	280	160	205	115	140	91	86	90	71	61	72	65	64	30	46	27	26	21	36	21	31	16	10	14	26	17	28	5	4	8	2	3	5	5	3	6	2	7	5	5	0	2	1	1	3	0	5	0	0	3	0	2	0	0	2	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south31_active	80	8557	5713	1618	920	1833	412	1182	726	417	164	181	270	318	185	155	66	125	47	85	48	43	38	36	43	40	36	39	14	27	12	12	13	18	8	12	9	6	11	15	14	16	1	3	4	2	2	4	2	0	2	1	5	5	2	0	1	0	1	1	0	3	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_all	80	14042	8762	3000	1769	2877	920	1807	1231	715	403	320	479	502	299	268	168	200	114	133	85	82	88	74	71	76	61	53	36	38	23	24	26	41	21	26	17	10	11	26	22	41	4	6	14	4	6	4	5	3	5	2	8	0	6	0	1	1	3	1	0	3	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south32_active	80	8571	5719	1613	898	1883	431	1209	774	426	177	153	289	330	181	150	72	129	41	81	38	37	45	39	48	48	36	32	21	21	6	14	16	23	9	15	10	6	8	17	20	31	2	4	3	4	4	3	2	0	2	1	6	0	3	0	1	1	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	14065	8694	2997	1731	2888	929	1802	1264	699	404	338	467	542	308	282	159	201	115	148	86	86	91	76	68	77	59	51	31	33	18	27	33	41	20	34	23	8	9	30	15	32	5	5	15	6	4	3	4	2	4	4	5	1	5	1	2	1	3	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south33_active	80	8459	5678	1567	891	1919	447	1190	790	416	176	166	290	339	188	168	78	122	42	92	39	40	53	41	42	45	38	31	17	18	4	18	17	23	11	21	16	5	7	18	14	25	2	1	4	6	3	3	1	0	2	2	4	1	3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	13975	8675	2940	1781	2880	948	1755	1258	709	399	322	472	538	303	257	158	202	94	145	84	91	84	80	62	68	64	54	35	31	21	26	31	29	23	29	22	8	5	27	15	29	4	6	16	4	3	6	5	3	4	3	4	1	4	1	2	1	3	0	0	0	2	0	0	1	0	0	0	2	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	8348	5597	1525	933	1887	466	1151	792	438	183	158	286	319	183	145	79	122	35	79	40	42	51	41	33	40	40	32	20	15	5	17	14	18	14	16	13	3	3	17	10	21	2	1	4	4	2	3	1	2	3	2	3	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	13875	8670	2908	1760	2853	962	1696	1231	724	409	346	481	568	297	246	147	198	110	154	98	89	90	85	56	69	54	52	32	25	28	32	31	22	20	50	25	7	10	26	15	16	6	9	14	4	3	6	3	4	4	4	3	4	4	1	1	1	2	1	0	0	7	0	0	0	0	0	1	2	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	8236	5619	1515	921	1839	457	1085	760	440	188	167	282	342	167	135	75	120	52	76	52	41	53	42	32	41	37	26	17	16	11	18	13	16	12	37	12	2	8	17	6	7	4	3	7	3	2	3	0	3	3	3	2	1	2	1	0	0	1	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	13924	8669	2985	1771	2807	971	1665	1209	741	384	377	451	546	320	241	160	189	114	141	104	87	86	77	53	66	42	48	28	33	28	26	34	27	22	52	14	8	11	19	19	13	7	7	13	4	3	7	3	5	8	1	3	4	4	0	0	1	2	4	0	0	8	0	0	1	0	4	1	0	1	0	3	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	8341	5522	1519	936	1805	445	1062	772	448	196	179	261	334	192	126	83	127	55	69	54	43	48	35	24	40	24	23	15	20	14	13	19	20	12	36	6	2	8	13	5	5	4	3	7	3	1	3	1	5	6	1	2	1	1	0	0	0	1	2	0	0	5	0	0	1	0	4	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	13819	8750	3008	1819	2715	966	1708	1207	733	361	397	463	516	295	261	169	208	118	125	109	86	90	72	57	64	37	51	22	37	32	27	28	32	18	52	17	15	14	22	26	25	7	8	13	5	3	5	5	3	7	1	4	6	4	2	0	1	1	4	1	1	6	0	0	2	0	4	1	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	8260	5584	1588	946	1763	453	1079	764	431	180	190	274	330	164	141	76	139	58	57	60	43	54	34	25	38	19	25	10	20	17	17	16	22	8	38	7	5	8	17	13	13	4	4	6	3	1	2	3	3	4	1	3	3	2	2	0	0	0	2	0	1	5	0	0	2	0	4	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	13830	8745	3003	1814	2803	945	1704	1291	744	366	383	450	511	295	255	177	203	116	118	107	84	78	74	62	55	55	51	28	40	24	22	28	36	19	29	16	13	11	31	27	26	8	6	12	5	5	3	5	4	7	2	5	5	2	2	0	1	0	5	1	1	1	0	0	2	0	4	1	0	0	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	8295	5566	1588	943	1866	421	1089	835	448	187	198	260	342	168	134	83	141	50	51	53	45	42	32	29	28	26	30	17	20	10	13	16	22	12	21	10	3	6	27	16	17	4	3	5	3	3	1	3	4	4	1	2	5	1	2	0	0	0	3	0	1	0	0	0	2	0	4	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	13713	8799	2992	1812	2882	916	1757	1269	765	372	356	459	507	275	259	177	199	116	135	93	84	74	71	54	67	49	56	36	40	22	22	16	35	17	27	14	12	12	26	26	21	4	5	11	4	4	4	5	3	4	3	7	8	1	2	0	0	1	2	1	1	0	0	2	1	1	3	1	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	8135	5664	1641	905	1873	433	1156	783	476	189	196	260	323	150	130	93	138	48	66	38	43	37	31	25	35	22	32	19	19	11	11	11	19	12	18	9	4	7	22	17	13	1	4	3	3	2	2	3	2	2	1	3	7	1	2	0	0	1	1	0	1	0	0	1	1	1	3	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	13512	8520	2935	1769	2844	914	1753	1271	783	390	328	456	552	283	247	173	212	113	156	85	87	77	69	57	57	53	56	39	40	19	21	13	35	20	25	13	9	12	20	31	21	2	5	9	5	5	2	6	3	7	5	7	8	1	2	0	1	1	1	1	0	0	0	3	0	1	0	1	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	8029	5545	1593	865	1861	419	1178	782	475	195	171	265	338	149	122	96	137	49	79	33	40	37	34	30	31	28	35	23	17	10	9	9	16	16	14	7	4	7	16	19	7	0	2	3	3	2	1	3	2	6	2	2	6	1	1	0	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
