label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46
0.03	north11_active	80	43325	4654	5438	1516	2447	551	1551	368	436	403	536	298	97	218	43	135	26	25	69	8	51	46	29	5	8	10	2	0	3	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	63217	16473	10645	5480	4267	2278	2328	1209	927	731	669	477	235	284	142	164	82	59	72	37	82	49	42	8	16	11	2	1	5	3	2	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_active	80	46187	4942	5906	1589	2560	539	1615	391	486	432	511	343	90	227	43	122	26	25	63	6	54	39	37	4	12	9	1	0	3	3	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	64334	16389	10706	5405	4495	2283	2363	1232	952	710	664	535	225	288	153	164	77	55	81	31	69	48	45	14	17	11	1	2	3	5	6	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	47491	5002	6002	1586	2758	563	1688	410	505	412	507	403	87	225	41	132	19	20	69	3	43	39	38	8	10	9	0	0	1	5	1	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	64544	16432	10697	5411	4487	2258	2278	1253	935	733	706	490	236	286	147	152	90	57	99	33	49	38	35	11	16	5	3	2	2	5	6	0	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	47898	4987	6028	1513	2771	553	1602	424	502	428	555	355	99	217	36	127	17	20	86	3	37	32	28	8	9	3	1	0	1	4	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	64463	16275	10512	5254	4602	2218	2192	1228	939	714	767	467	251	297	129	160	94	57	137	32	35	31	32	13	14	4	2	3	4	7	9	1	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	47907	4893	5984	1485	2860	561	1549	426	510	419	598	332	113	224	24	129	17	26	123	4	20	27	26	9	6	1	1	0	2	6	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	64813	16361	10542	5302	4622	2247	2180	1229	929	743	769	449	267	331	130	158	99	53	126	34	27	40	30	14	11	6	3	6	5	4	4	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	48119	4871	6025	1509	2879	541	1524	438	503	437	595	316	124	264	22	121	29	31	110	6	13	36	25	9	5	3	2	1	2	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	64930	16457	10591	5348	4605	2245	2255	1157	979	724	730	457	266	335	129	167	87	72	121	34	30	35	39	16	11	7	2	7	5	5	5	3	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	48155	4962	6004	1496	2854	552	1587	393	525	407	552	330	119	274	22	127	29	48	112	7	19	29	37	9	7	4	1	1	2	4	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	64569	16344	10606	5367	4593	2241	2293	1172	967	765	742	427	273	344	145	161	80	63	88	36	33	39	51	16	8	9	5	8	4	2	5	3	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	47842	4891	6029	1518	2860	558	1608	394	510	430	586	300	117	295	27	120	31	43	79	11	15	27	45	7	6	7	3	1	0	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	64881	16457	10613	5377	4497	2229	2334	1169	936	779	757	425	280	353	144	142	71	66	94	38	29	19	46	15	9	7	6	5	2	4	4	2	0	4	0	0	1	1	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	48094	4941	5984	1548	2824	523	1630	382	492	434	614	303	124	309	33	110	22	41	89	9	18	8	41	8	5	6	3	0	0	3	1	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	64619	16615	10693	5312	4536	2220	2268	1169	925	749	805	458	284	335	136	149	70	63	105	37	34	25	27	17	8	11	7	5	2	4	6	3	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	47839	4977	6068	1573	2849	525	1571	400	500	458	659	323	129	286	41	104	17	36	96	10	24	13	23	10	2	10	5	1	0	3	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	64848	16686	10608	5332	4526	2328	2312	1137	965	747	786	495	262	341	126	201	67	64	129	33	46	32	24	9	17	10	7	1	3	4	1	2	0	2	0	1	0	0	2	0	0	0	0	1	0	0	0
0.03	south21_active	80	48063	4890	5970	1506	2811	555	1625	376	454	436	630	346	113	282	44	162	21	33	111	9	34	26	21	3	7	8	1	1	1	3	1	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	south22_all	80	64959	16590	10761	5313	4488	2315	2289	1129	954	754	808	510	271	335	130	199	71	49	107	32	43	35	43	7	16	10	7	2	2	4	0	1	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0
0.03	south22_active	80	48318	4904	6084	1529	2776	540	1613	368	462	455	649	371	108	264	37	159	26	24	92	9	34	26	39	2	10	8	1	1	0	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	south23_all	80	64933	16488	10971	5433	4499	2293	2263	1132	957	713	756	494	294	421	122	185	71	56	104	31	50	44	44	15	14	11	5	2	1	6	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_active	80	48325	4930	6185	1576	2781	505	1572	352	509	438	596	365	118	345	28	149	25	32	91	10	40	38	43	7	9	9	1	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	64781	16565	10978	5460	4485	2263	2238	1110	949	674	708	487	290	393	122	177	77	73	103	26	49	46	41	12	13	18	3	4	3	5	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	48119	4977	6212	1591	2749	496	1530	348	514	421	553	360	112	320	26	144	23	39	88	9	37	40	37	6	8	16	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	64887	16561	10860	5472	4496	2247	2199	1143	956	673	731	484	268	414	118	176	82	76	91	30	36	64	28	15	20	19	2	2	5	4	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	48115	4931	6142	1624	2760	508	1494	374	502	411	564	359	112	345	24	145	17	39	78	9	24	57	24	6	9	17	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	64460	16686	10681	5423	4497	2244	2269	1182	907	678	761	460	251	369	133	172	80	79	89	28	37	45	24	13	17	23	3	3	7	4	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	47616	5012	6014	1654	2755	473	1560	425	461	395	567	319	109	301	31	143	20	35	72	9	24	40	20	4	5	21	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	65038	16510	10728	5353	4487	2255	2247	1230	915	732	753	484	237	325	143	152	78	68	71	25	27	46	26	17	19	30	2	3	8	3	2	6	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	48342	4986	5980	1596	2804	483	1557	427	458	433	577	343	107	260	29	126	19	32	56	4	18	41	23	4	9	28	0	1	1	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	64685	16543	10605	5356	4473	2302	2273	1214	934	763	754	467	218	339	151	185	75	59	77	26	30	27	22	17	15	36	3	5	3	1	4	6	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0
0.03	south28_active	80	47970	5050	5847	1551	2778	507	1580	441	466	427	581	328	94	271	38	163	20	25	62	4	22	24	19	4	8	34	0	2	1	1	1	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south29_all	80	64726	16378	10724	5318	4431	2258	2291	1185	961	769	671	472	242	354	150	217	74	57	91	31	32	23	24	13	12	37	3	4	2	1	3	6	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south29_active	80	48050	4967	5865	1526	2765	504	1555	397	508	437	517	335	103	285	43	186	14	25	73	3	24	20	21	4	6	36	0	1	0	0	1	6	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south30_all	80	64174	16375	10771	5325	4441	2264	2326	1122	972	704	693	478	243	369	147	205	77	59	85	36	50	44	17	13	8	19	2	4	9	1	2	2	1	1	0	1	0	0	0	0	0	2	0	0	0	1	0
0.03	south30_active	80	47421	4971	5948	1529	2723	512	1575	370	528	409	518	333	101	299	50	169	18	26	66	7	42	38	14	4	3	18	0	1	4	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0
0.03	south31_all	80	64870	16388	10847	5398	4453	2253	2281	1123	906	750	736	439	244	329	141	184	71	62	105	42	43	29	19	15	8	17	1	4	3	3	4	10	1	3	0	0	1	1	0	0	1	0	0	0	0	0	7
0.03	south31_active	80	48242	4800	6170	1635	2810	546	1600	391	470	444	560	307	105	262	47	148	16	26	85	9	34	24	18	3	6	14	1	0	1	1	4	10	0	1	0	0	1	1	0	0	1	0	0	0	0	0	7
0.03	south32_all	80	64626	16295	10811	5376	4386	2284	2162	1109	905	784	786	459	250	327	136	207	63	60	92	37	38	18	22	10	6	19	5	4	4	3	8	10	1	1	1	0	1	1	0	0	1	0	0	0	0	0	7
0.03	south32_active	80	47992	4722	6175	1579	2689	552	1496	374	457	469	610	312	111	259	42	167	13	24	70	8	31	13	18	1	3	17	3	1	3	1	8	10	0	1	0	0	1	0	0	0	1	0	0	0	0	0	7
0.03	south33_all	80	64617	16312	10745	5413	4375	2331	2211	1126	907	775	850	486	258	295	144	217	69	63	104	37	39	30	18	7	9	22	7	10	3	2	7	11	1	1	1	0	1	1	0	0	1	0	0	0	0	0	7
0.03	south33_active	80	48026	4823	6076	1546	2672	562	1543	371	473	458	690	345	119	227	42	178	14	28	80	8	25	25	14	3	6	20	3	2	3	0	7	10	0	1	0	0	1	0	0	0	1	0	0	0	0	0	7
0.03	south34_all	80	64137	16409	10605	5428	4427	2326	2194	1122	905	760	848	474	269	287	127	195	81	62	94	33	46	28	23	6	15	20	7	14	2	0	7	1	0	0	1	1	3	1	0	0	0	0	0	0	0	0	7
0.03	south34_active	80	47244	4844	5905	1496	2635	569	1502	358	485	442	665	330	117	233	37	155	16	30	77	6	23	24	17	4	8	19	3	3	2	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7
0.03	south35_all	80	62106	16514	10423	5383	4177	2382	2194	1138	893	721	744	532	294	267	141	170	82	57	90	32	43	44	20	10	14	21	6	13	3	1	2	1	0	2	0	1	2	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	44759	4676	5564	1401	2406	572	1441	337	466	415	583	395	123	216	35	135	18	29	75	8	16	40	16	5	8	20	2	4	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	59209	16581	10336	5387	4092	2359	2103	1116	877	686	649	500	277	244	127	158	81	62	72	27	42	39	20	14	15	6	5	10	4	2	2	4	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	41185	4333	5271	1343	2265	571	1339	316	440	375	467	347	112	185	28	123	21	29	63	6	17	33	15	6	8	5	3	2	2	1	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	56710	16370	10048	5387	4015	2363	2055	1133	863	659	594	454	284	272	133	142	73	61	90	28	32	43	47	18	8	7	7	6	6	16	4	4	0	5	1	2	2	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	38176	3930	4887	1267	2099	576	1242	306	408	355	415	306	112	206	26	111	22	24	82	6	19	39	40	5	4	5	4	1	2	8	0	4	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	55680	16416	9981	5386	3991	2311	2017	1119	865	619	610	397	265	294	141	134	78	57	89	30	31	31	46	17	9	6	7	4	4	19	2	4	0	3	1	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	36731	3829	4787	1205	2093	561	1200	338	393	313	416	256	105	217	32	109	21	25	74	6	19	23	41	3	5	5	3	1	0	11	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	58297	16472	10202	5363	4112	2294	2078	1114	847	606	676	399	255	293	142	139	81	53	100	34	29	44	45	15	13	11	7	3	4	18	2	4	0	3	2	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	39777	4115	5084	1314	2267	544	1289	364	396	311	480	249	99	218	43	107	18	25	81	11	15	34	41	6	9	9	5	0	0	10	0	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	60956	16483	10436	5345	4255	2285	2160	1109	875	676	691	426	266	298	145	151	92	58	107	29	25	42	31	15	13	19	6	4	4	5	1	1	0	2	1	1	1	0	0	0	0	2	0	0	0	0	0
0.03	south40_active	80	43055	4425	5467	1367	2523	545	1410	392	436	379	513	286	104	222	45	111	22	29	86	8	12	30	29	7	8	17	4	1	1	3	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
