label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41
0.03	south24_all	80	3417	1667	1281	603	727	248	167	251	116	79	40	44	36	23	43	16	12	12	8	14	5	3	1	5	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	1607	894	734	314	457	127	67	165	54	47	19	20	24	16	21	9	3	8	3	10	2	0	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_all	80	3351	1621	1173	587	655	246	172	224	119	80	37	41	47	29	37	11	14	16	6	10	4	7	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1497	855	665	290	407	132	75	156	61	46	16	16	29	17	17	8	5	10	4	7	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3298	1562	1160	539	566	257	181	217	124	89	44	37	37	32	27	11	15	11	6	4	2	9	8	0	1	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1463	802	683	258	315	132	93	149	75	42	16	14	16	17	13	7	7	6	5	3	0	2	5	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3340	1595	1149	525	597	261	180	204	118	91	55	40	42	28	26	10	18	20	10	4	5	7	8	0	2	4	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1490	823	677	246	338	132	90	134	73	42	19	16	17	15	14	6	12	12	5	3	2	2	5	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3387	1595	1204	511	577	275	188	196	107	87	54	36	37	22	34	9	11	21	9	4	8	6	8	1	2	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1516	821	717	248	319	139	90	114	64	42	17	12	13	15	22	5	8	10	5	3	3	2	5	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3478	1754	1405	590	716	293	165	251	120	101	48	36	35	23	47	12	13	22	20	5	8	3	4	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1578	942	827	295	471	147	75	145	69	63	16	16	14	16	31	8	8	10	14	4	3	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3636	1814	1646	606	875	306	163	265	115	100	43	37	29	26	48	9	12	30	18	4	9	2	6	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south30_active	80	1684	1006	976	324	578	159	70	154	64	59	20	21	9	17	33	6	6	18	16	4	3	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south31_all	80	3715	1943	1535	628	865	269	160	243	131	114	42	47	28	30	29	10	18	23	9	10	4	4	3	0	5	1	2	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	1774	1079	955	333	566	151	72	150	61	70	26	25	14	18	16	3	10	18	6	7	1	2	1	0	3	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	3537	1837	1450	596	770	276	144	241	130	93	45	46	30	26	31	7	12	25	10	10	2	3	4	1	5	2	2	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	1662	1008	896	320	485	160	65	151	69	57	25	20	11	14	20	2	6	13	7	7	0	1	1	1	4	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	3563	1810	1591	597	938	296	131	239	147	110	50	38	34	29	45	11	17	20	11	11	3	5	7	1	3	2	2	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	1688	984	966	322	559	171	67	164	78	72	32	21	9	16	27	3	10	9	7	9	1	2	3	1	2	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	3639	1836	1706	616	1041	303	132	255	149	103	61	37	36	18	43	12	18	25	18	10	2	5	8	1	2	3	1	3	1	0	3	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	1723	987	1034	334	616	167	65	171	87	72	30	17	10	13	26	3	12	8	10	6	1	2	2	1	1	2	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3624	1813	1669	615	998	254	135	233	146	109	56	36	39	25	43	13	19	15	16	7	2	6	9	1	1	2	1	2	1	0	3	1	1	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	1709	924	1044	329	590	138	64	145	82	70	31	18	17	15	25	4	14	5	8	4	1	2	2	0	0	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3580	1767	1464	589	860	244	147	212	130	86	59	37	42	26	30	12	19	19	12	7	2	5	7	2	1	1	1	2	1	0	2	1	1	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	1635	908	894	316	535	130	70	123	70	48	27	20	22	13	19	6	11	6	5	2	0	3	1	1	0	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3476	1722	1322	520	776	277	153	212	122	89	50	39	36	27	44	11	15	23	6	8	3	6	5	3	1	0	3	3	1	0	0	1	1	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	1564	879	808	272	491	152	64	126	70	49	24	18	23	12	35	7	8	10	2	3	1	4	2	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3591	1818	1368	583	864	294	142	242	102	94	54	46	36	23	49	10	13	18	9	9	5	5	3	3	1	0	3	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	1672	956	828	323	554	155	60	151	61	51	28	21	21	11	38	6	6	13	3	5	2	4	2	1	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	3721	1976	1559	634	1004	322	161	288	128	100	53	38	34	30	68	15	10	26	11	12	7	4	12	4	1	0	3	2	0	2	0	0	1	1	1	0	0	0	0	0	0	0
0.03	south39_active	80	1814	1098	945	362	642	170	64	194	80	60	29	14	19	16	55	10	5	20	6	9	4	3	6	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	3860	2070	1756	688	1167	322	149	324	154	113	50	42	37	30	73	14	15	27	17	13	8	1	16	2	1	2	3	2	0	2	0	0	1	1	1	0	0	0	0	0	0	0
0.03	south40_active	80	1897	1128	1072	391	750	180	69	217	91	71	27	17	18	18	53	8	10	18	9	8	4	1	7	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
