label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189
0.03	south32_active	80	1443	670	310	1131	211	189	392	255	278	136	133	79	85	46	180	85	30	87	22	136	36	82	29	95	26	26	49	20	52	13	13	14	16	16	17	6	6	7	21	26	25	10	9	14	10	5	7	2	5	11	4	14	38	1	12	4	3	1	3	2	1	7	5	1	1	2	5	3	11	3	2	3	0	2	1	1	8	1	1	2	4	0	0	0	2	1	0	0	0	1	0	0	1	0	1	1	0	2	0	0	1	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2613	1254	654	1701	431	362	618	438	468	222	204	149	157	104	238	141	65	148	57	152	78	120	49	162	36	46	63	45	78	31	29	29	28	23	38	21	15	23	22	34	40	13	11	29	16	11	20	10	13	15	8	19	37	6	11	7	5	3	7	4	4	12	8	10	2	4	12	4	13	10	4	6	1	7	1	1	8	3	0	1	8	0	4	2	2	2	3	3	0	1	0	2	1	1	1	7	3	3	0	0	2	0	4	0	1	0	1	1	1	0	0	0	1	3	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south33_active	80	1429	669	316	1158	216	197	357	269	288	133	120	68	88	34	162	82	30	87	24	112	40	83	21	124	24	29	44	25	56	15	9	13	13	16	27	7	6	9	17	22	30	7	3	18	10	5	7	2	9	8	2	16	26	1	11	5	2	0	3	3	0	9	4	5	2	2	9	3	9	6	3	2	0	1	0	1	6	1	0	0	5	0	1	0	2	0	0	2	0	0	0	1	1	0	1	7	1	3	0	0	1	0	3	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south34_all	80	2596	1199	666	1717	423	379	638	449	481	211	201	149	157	111	250	145	80	148	59	131	79	124	48	133	46	38	61	47	87	35	28	25	36	22	39	25	15	18	25	49	46	22	10	33	16	13	16	12	17	14	7	13	35	9	12	7	9	5	6	5	3	24	11	10	1	5	17	2	13	10	4	8	1	13	0	0	7	3	2	3	8	1	4	2	1	2	3	3	0	0	0	2	0	1	1	7	3	7	0	1	1	0	7	0	1	2	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	2	1	0	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south34_active	80	1432	619	328	1156	207	190	372	279	310	126	126	71	93	45	175	83	40	83	30	89	43	82	19	92	25	25	42	25	68	21	11	13	20	18	24	9	7	6	15	27	35	14	4	22	10	6	5	3	12	6	1	11	20	3	11	4	7	0	3	3	0	22	6	4	1	3	14	1	9	9	2	2	0	3	0	0	6	1	2	1	6	1	1	1	1	0	0	2	0	0	0	1	0	0	1	7	1	2	0	0	1	0	5	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south35_all	80	2689	1166	659	1613	404	356	642	432	488	215	186	172	147	107	249	152	94	149	62	158	68	106	44	125	59	44	71	41	77	42	22	30	39	24	53	22	15	15	19	59	34	23	6	22	17	9	18	10	13	10	6	10	35	9	10	6	7	4	6	4	2	26	10	8	8	3	20	4	16	9	3	8	2	14	0	1	5	4	3	2	6	3	3	2	0	8	3	2	1	0	0	1	0	0	2	7	3	6	0	1	1	0	7	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	2	0	0	0	3	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south35_active	80	1493	597	320	1083	194	166	377	294	317	122	104	95	87	37	170	88	43	81	35	110	32	66	18	82	37	31	50	23	60	27	9	14	23	16	35	9	7	8	8	30	19	13	3	16	10	3	7	2	10	3	0	7	28	2	9	4	5	0	2	1	0	24	2	6	7	1	15	3	12	8	2	4	0	6	0	1	4	3	2	1	5	2	1	1	0	7	0	2	0	0	0	1	0	0	1	7	1	1	0	0	1	0	5	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south36_all	80	2708	1218	663	1628	397	357	667	434	502	202	183	159	144	101	241	165	94	164	63	165	65	117	58	126	76	45	64	44	72	44	16	27	37	34	60	18	16	20	32	63	24	34	11	17	19	7	14	11	11	17	4	8	33	7	10	6	11	4	6	6	3	21	13	6	12	4	20	5	16	9	4	10	2	12	0	3	14	4	3	2	5	4	1	2	0	8	1	0	1	1	1	0	0	2	2	1	3	6	0	1	0	0	4	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1493	618	328	1099	186	173	400	285	338	113	104	84	83	43	158	93	42	96	34	115	34	75	27	84	45	33	45	30	52	33	8	10	22	23	35	7	7	11	18	31	14	16	5	13	10	3	8	3	7	7	0	5	23	3	9	2	8	1	2	2	0	16	2	5	10	1	18	5	13	9	2	5	0	7	0	2	9	3	2	1	5	3	0	1	0	8	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2671	1292	661	1558	371	352	668	439	525	222	179	156	158	104	227	170	80	162	63	171	74	117	49	118	73	56	67	40	76	42	13	26	31	36	52	22	20	24	40	47	26	31	8	19	17	8	13	7	10	20	4	8	31	9	12	9	9	3	3	8	1	21	13	5	12	4	17	5	16	9	3	20	1	7	0	4	12	5	3	2	3	4	1	4	0	8	1	0	1	1	1	1	1	3	1	3	1	5	1	1	1	0	2	2	1	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1453	690	312	1039	170	175	409	281	363	127	95	89	90	46	153	98	42	86	27	121	45	72	25	73	49	37	46	30	55	30	4	11	16	23	29	8	8	14	18	26	17	14	3	12	6	3	8	2	4	10	0	4	22	4	9	3	6	1	0	3	0	13	1	4	9	0	12	5	13	9	2	11	0	6	0	3	6	4	2	2	2	2	1	1	0	8	0	0	0	1	0	0	0	2	0	3	0	0	0	1	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2696	1332	695	1637	383	372	666	488	494	212	161	140	161	85	215	179	82	176	65	150	72	129	52	108	69	54	67	46	71	32	29	27	37	36	43	20	23	27	33	43	22	38	7	22	13	7	8	9	10	19	2	5	26	8	9	9	8	3	6	10	1	12	10	7	17	4	17	5	6	7	5	23	4	8	2	5	15	4	2	1	3	3	2	4	1	7	1	1	0	2	1	3	2	8	0	2	4	3	1	2	1	0	1	2	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1433	727	318	1087	176	188	442	304	340	115	79	79	93	37	152	103	49	102	28	104	42	78	23	74	45	28	44	35	56	17	15	11	22	25	23	9	11	15	20	23	15	24	2	11	6	4	7	4	5	12	0	2	14	4	7	3	6	2	2	8	0	2	3	3	12	0	11	4	4	6	4	14	0	5	0	4	6	3	1	1	2	2	1	2	0	7	0	0	0	2	0	0	1	7	0	2	0	3	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2705	1345	715	1541	399	358	623	454	481	199	169	127	163	79	214	157	78	197	72	141	81	114	52	95	61	61	75	40	69	32	31	31	37	26	34	21	22	20	27	31	32	36	8	24	19	11	7	6	12	20	4	10	23	9	12	10	9	5	3	9	2	9	6	13	6	6	14	3	11	7	2	17	4	10	3	5	7	1	1	1	3	1	3	4	1	1	1	1	0	3	0	3	3	6	0	5	4	3	1	2	1	0	1	2	0	0	0	0	0	1	0	1	1	2	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1453	764	329	1022	181	185	436	285	327	111	77	79	85	28	141	88	48	117	30	94	48	62	25	61	37	33	50	30	57	12	19	14	22	19	18	13	10	12	15	19	21	28	2	14	9	5	3	3	6	14	1	8	11	6	9	3	7	3	2	8	0	3	3	6	3	1	9	2	3	6	2	9	1	6	0	4	3	1	1	1	2	0	2	2	0	1	0	0	0	3	0	0	1	6	0	5	0	3	0	1	0	0	1	2	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2614	1262	705	1452	422	344	555	427	432	194	158	127	145	68	190	138	78	166	70	153	77	105	52	87	45	56	81	41	72	32	31	32	48	19	27	19	18	18	23	37	26	31	7	15	17	12	8	4	13	16	8	11	15	8	15	7	8	7	5	9	3	9	3	15	9	6	8	4	12	5	2	9	4	8	4	3	8	1	3	0	2	2	3	4	2	0	1	1	0	3	1	3	3	5	0	4	3	3	1	2	1	1	0	1	0	1	0	0	1	1	0	0	1	2	0	1	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	1444	705	339	982	196	185	386	257	290	102	72	78	80	26	127	78	42	98	30	105	38	70	24	62	25	28	53	29	52	13	23	16	35	15	13	11	11	11	13	23	15	24	3	8	8	5	2	3	7	10	3	10	6	4	9	2	7	4	3	9	1	2	2	9	5	2	6	3	2	3	2	4	1	5	1	3	3	0	2	0	2	1	2	2	0	0	0	0	0	3	0	0	1	5	0	3	0	3	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
