label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189	Otu190
0.03	north16_all	80	2973	1572	1013	966	794	1645	393	305	316	246	322	143	162	781	139	120	119	103	170	215	71	89	70	70	59	43	48	37	51	37	89	29	28	29	70	19	26	57	25	22	16	42	17	23	20	20	10	17	18	40	18	11	22	12	16	11	8	33	14	10	19	6	27	7	9	6	9	6	13	8	6	5	37	5	5	1	4	3	6	5	5	3	6	2	5	5	5	7	28	1	2	2	5	1	1	1	5	1	2	0	2	1	0	2	1	1	0	1	1	0	0	0	1	0	0	0	1	6	1	0	0	0	3	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	727	691	494	674	536	1487	146	120	157	101	222	26	47	728	70	17	48	36	127	188	14	39	16	37	16	22	21	14	13	12	71	9	10	6	57	7	5	51	12	7	9	35	6	18	4	10	2	10	3	34	13	3	19	5	11	5	1	29	6	6	13	6	26	3	8	5	4	1	11	1	1	1	36	1	1	0	2	0	4	1	0	2	6	1	3	1	2	7	28	1	1	1	1	0	0	0	4	1	1	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	6	1	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	2931	1609	1043	971	751	1591	392	317	306	239	288	146	170	832	141	116	116	102	164	224	67	84	76	90	47	43	54	49	54	36	90	33	32	26	87	23	22	60	30	28	28	38	16	16	21	22	15	14	17	37	28	13	22	15	22	13	4	43	13	11	18	6	25	4	13	8	10	7	12	8	7	5	52	7	3	0	5	5	6	4	4	3	1	2	5	5	2	10	36	3	2	3	5	1	1	1	4	1	2	1	2	3	0	1	1	1	1	1	1	0	0	3	0	0	0	0	1	3	1	0	0	0	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	720	692	512	671	503	1452	158	125	152	96	191	25	46	780	66	19	53	33	123	189	12	38	15	47	13	21	24	20	14	10	74	10	10	6	71	8	4	52	12	11	22	31	6	11	4	13	3	9	3	32	19	3	19	5	18	5	1	40	5	8	12	5	25	2	11	5	5	1	11	1	1	1	51	1	1	0	3	0	5	1	0	2	1	1	3	1	0	10	35	2	1	2	0	0	0	0	4	1	1	1	2	0	0	0	1	0	1	0	1	0	0	3	0	0	0	0	1	3	1	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2990	1604	1042	1028	790	1528	368	316	309	238	311	156	176	790	138	123	110	91	153	201	77	80	83	76	54	51	56	47	48	40	102	35	39	29	95	28	25	78	23	20	30	55	18	18	16	21	13	13	10	34	30	9	30	11	25	12	8	69	11	13	13	6	24	5	10	9	6	5	14	3	8	6	54	5	3	1	4	3	4	3	4	4	2	2	3	2	1	6	44	3	2	2	2	2	2	1	4	1	2	2	0	3	0	0	0	1	1	3	1	0	1	3	0	0	0	0	1	0	1	2	0	0	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	740	680	494	712	546	1385	149	122	145	88	202	28	52	741	68	26	46	29	114	168	20	40	18	38	20	22	22	13	14	12	87	9	11	7	81	7	4	71	10	9	20	45	7	15	3	15	3	5	1	27	22	2	28	1	21	5	1	66	5	10	9	4	24	3	9	3	2	0	14	0	3	3	52	0	1	0	2	0	3	1	0	2	2	0	2	1	0	6	42	2	1	2	0	0	0	0	4	1	1	1	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	1	0	1	2	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	2968	1564	1003	1034	799	1707	375	316	327	239	301	169	171	839	136	121	104	86	149	189	71	70	71	63	56	50	53	46	48	38	107	34	40	27	95	29	25	80	30	21	31	55	16	23	14	18	21	9	8	37	33	10	26	11	25	10	10	63	7	13	12	5	18	2	11	8	4	4	7	6	7	4	19	4	1	1	3	5	8	3	3	3	4	3	2	0	1	6	35	5	2	2	5	2	1	0	1	0	1	3	0	3	0	0	0	1	2	2	0	0	2	3	0	0	0	0	1	0	1	2	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	4	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0
0.03	north19_active	80	726	663	466	690	577	1555	156	113	148	96	196	29	56	790	74	27	38	30	110	152	16	41	15	27	20	23	21	13	13	11	93	5	12	5	78	7	3	73	16	12	22	46	5	20	2	13	4	4	1	30	25	3	22	0	21	4	2	59	4	13	11	2	18	1	10	2	1	1	7	1	4	3	17	0	0	0	2	2	7	1	0	0	3	1	1	0	0	6	32	4	0	2	3	0	0	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	1	0	0	2	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0
0.03	north20_all	80	2967	1511	964	1053	772	1801	361	296	303	239	303	168	171	769	135	126	106	90	156	218	65	67	70	56	61	47	44	49	45	36	103	29	44	26	82	28	23	88	26	27	21	59	21	27	13	14	25	17	8	37	23	7	29	13	22	8	13	42	5	13	11	7	18	5	6	10	3	7	8	3	6	4	9	4	1	2	1	4	6	2	2	3	7	5	2	0	0	3	24	4	2	1	5	2	1	0	2	3	1	2	0	1	0	1	4	0	1	2	0	0	2	0	0	0	0	0	2	8	1	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north20_active	80	749	614	445	711	543	1650	151	114	129	107	192	31	58	731	65	27	32	25	122	188	19	37	14	19	21	22	16	13	8	11	90	6	12	2	70	7	4	83	13	20	13	51	5	24	2	9	5	8	1	30	20	1	26	3	17	3	3	40	4	12	10	4	17	3	6	6	1	1	7	1	4	4	7	3	0	1	0	2	5	1	0	0	6	3	1	0	0	3	21	4	0	0	3	0	0	0	0	3	1	1	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	8	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	south21_all	80	3013	6252	1398	1175	554	462	809	336	232	243	223	337	171	137	132	119	99	84	96	119	90	129	291	72	97	64	49	45	80	74	31	33	35	38	88	60	39	159	21	20	17	47	55	99	35	18	37	19	8	8	19	15	22	17	13	7	17	10	5	9	34	8	3	13	9	5	8	43	17	4	5	1	6	2	4	4	2	4	2	1	3	1	5	2	6	14	2	8	3	2	2	4	5	6	2	1	1	2	2	0	3	1	1	1	1	0	0	0	2	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	5	0	0
0.03	south21_active	80	815	5779	932	861	319	226	658	161	86	74	129	235	62	45	60	50	35	23	47	81	28	106	263	17	66	40	11	28	68	55	6	13	17	17	80	47	32	154	13	5	2	39	51	95	21	10	35	15	1	2	11	7	17	7	8	3	14	6	1	8	31	3	2	3	3	0	6	42	14	1	4	0	2	2	0	2	2	2	1	0	1	0	0	1	2	14	1	5	2	1	0	4	4	6	1	1	0	1	0	0	2	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	3008	6279	1396	1143	575	467	782	327	230	238	230	301	170	123	137	112	112	80	103	127	83	163	309	67	85	66	45	58	73	96	41	38	43	34	98	60	35	134	27	21	21	38	54	96	26	18	46	17	8	11	20	13	16	13	14	8	20	10	6	20	31	8	3	8	6	3	10	39	16	2	6	3	5	2	4	4	2	5	1	2	1	1	5	3	4	4	4	6	3	5	2	2	4	4	0	0	1	2	3	0	3	0	1	2	1	0	1	0	2	0	7	1	0	2	1	0	0	0	1	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	794	5758	939	851	322	223	636	163	80	66	148	211	55	38	66	46	39	20	53	81	23	141	283	17	59	44	10	35	59	78	8	16	21	17	90	46	29	129	17	5	5	33	50	90	16	12	44	14	2	4	11	6	15	8	10	5	16	8	2	16	28	3	2	3	3	0	8	38	13	1	4	2	3	0	0	1	2	2	1	0	1	0	1	2	2	4	2	5	2	3	0	2	2	4	0	0	0	1	0	0	2	0	0	0	1	0	1	0	2	0	7	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	2996	6209	1403	1094	567	477	767	304	241	246	253	316	187	120	151	107	104	87	115	126	85	179	321	62	78	68	45	63	60	92	49	36	51	43	100	49	45	143	32	26	25	45	50	98	26	18	55	20	10	12	19	7	12	11	20	8	21	15	5	24	30	5	5	8	4	6	6	37	14	2	5	3	4	3	6	3	4	5	2	1	3	2	4	8	4	1	6	6	0	5	2	0	2	1	0	0	0	2	3	3	3	0	1	1	1	0	1	0	2	0	7	0	0	2	1	0	0	0	1	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	802	5662	965	810	299	223	612	158	85	71	160	217	63	34	64	38	41	21	62	86	22	153	299	17	56	48	8	39	47	73	13	16	27	25	93	37	34	136	21	8	5	42	46	89	18	11	53	18	2	3	12	3	11	6	16	4	14	13	2	19	28	3	2	5	4	2	4	36	12	1	4	2	2	1	1	0	2	2	0	0	2	0	1	8	1	1	3	4	0	3	0	0	1	1	0	0	0	1	0	1	2	0	0	0	1	0	1	0	2	0	6	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3008	6223	1371	1104	576	508	770	307	254	238	268	299	184	132	157	114	106	87	95	126	82	167	408	63	81	61	44	65	58	108	42	36	46	37	101	44	33	117	36	20	21	47	40	97	32	25	42	26	11	14	20	6	14	11	17	8	20	13	3	24	18	4	6	8	3	5	6	27	16	2	7	4	2	3	4	3	5	3	2	4	7	2	2	8	2	1	5	2	0	4	2	0	1	0	0	1	0	1	2	4	3	0	2	1	0	1	3	0	9	1	8	1	0	2	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	824	5702	945	817	277	239	608	154	101	69	163	209	68	48	64	44	47	26	48	88	21	142	386	16	59	42	11	43	43	88	14	18	25	21	93	35	23	112	22	6	6	42	35	89	24	11	41	24	3	4	15	4	13	10	13	5	15	10	2	18	15	2	2	5	3	4	5	26	13	1	6	2	2	1	1	0	1	2	0	2	6	1	1	8	0	1	2	0	0	3	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	1	3	0	9	0	7	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	2979	6085	1379	1171	586	507	767	326	259	212	261	295	176	135	154	105	115	98	85	114	74	167	373	65	77	63	39	60	60	99	32	35	38	34	124	60	38	127	30	23	20	50	45	114	24	19	41	31	10	16	25	4	13	10	16	8	15	12	6	14	22	3	6	9	2	6	4	49	10	1	11	6	0	1	5	0	5	1	4	4	9	4	2	6	2	1	5	1	0	0	1	1	1	0	2	2	0	1	0	5	3	0	1	0	0	1	2	1	9	1	2	1	0	0	0	0	0	2	1	0	1	2	1	0	0	0	1	0	0	0	0	1	0	1	3	1	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	810	5560	965	867	274	237	609	169	104	69	144	206	75	52	69	40	50	28	43	80	21	138	353	16	59	40	11	38	43	87	11	17	22	20	115	49	27	120	15	6	6	42	39	110	17	7	40	27	5	5	21	3	11	7	11	4	11	8	2	10	20	1	2	6	2	5	4	48	8	0	10	4	0	1	1	0	1	1	0	2	7	3	1	6	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	1	2	0	9	0	1	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south26_all	80	2994	6082	1392	1215	633	489	787	341	256	222	245	296	169	134	151	107	121	102	82	105	67	158	388	71	65	57	35	56	57	93	29	37	31	34	98	58	36	136	29	16	18	56	57	123	34	22	37	27	10	18	22	11	17	12	8	5	12	10	9	5	21	4	10	9	2	7	5	43	15	1	21	4	1	3	5	0	3	5	3	4	7	4	1	0	4	2	3	1	1	0	0	1	1	1	2	4	0	1	0	2	4	0	1	0	0	1	2	2	7	1	1	2	0	0	0	1	0	2	0	0	1	0	2	0	0	0	1	0	0	1	0	1	0	3	3	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south26_active	80	802	5597	985	912	320	227	625	176	99	72	138	208	75	57	65	44	58	32	45	67	19	130	367	16	53	31	11	37	43	79	8	18	17	18	90	48	26	129	13	3	4	48	47	119	24	11	32	24	6	8	17	6	13	9	5	2	11	6	4	2	19	2	6	5	2	5	4	41	14	0	17	3	0	1	1	0	0	4	0	2	6	4	0	0	1	2	1	0	1	0	0	0	0	0	0	4	0	1	0	0	2	0	0	0	0	1	2	0	7	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_all	80	2951	5358	1333	1178	602	414	729	339	247	216	212	257	162	129	127	108	118	110	82	102	65	159	268	56	73	55	36	60	62	72	26	34	28	31	104	46	45	133	34	20	15	47	51	86	29	20	32	30	7	14	19	10	19	13	5	9	12	13	11	6	16	5	10	6	3	7	9	40	17	1	20	3	1	4	4	1	1	4	3	6	12	4	2	1	4	8	5	2	1	0	1	2	1	1	2	5	0	1	1	1	4	0	0	3	0	0	0	2	7	0	0	1	0	0	0	1	1	2	1	1	2	0	2	0	0	0	1	0	0	1	1	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	751	4885	912	868	318	181	572	163	80	65	115	181	74	50	61	41	46	31	46	65	20	129	253	12	56	29	10	37	43	58	7	14	19	15	96	40	29	125	12	4	4	38	42	84	16	10	25	24	5	8	15	5	13	9	2	5	11	10	4	4	15	2	7	2	3	4	7	38	14	0	15	3	0	1	0	0	0	3	0	4	11	3	0	1	2	8	2	0	1	0	1	1	0	0	0	4	0	1	0	0	1	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2967	4698	1257	1065	570	407	656	316	263	227	209	268	162	133	128	101	110	97	79	88	74	147	260	57	73	54	42	64	61	69	28	34	36	31	78	33	42	100	36	18	17	45	39	62	30	21	21	19	10	12	14	15	21	13	6	9	11	10	11	5	9	6	7	4	4	8	7	36	17	1	19	6	2	4	3	2	2	4	3	4	12	5	4	1	5	8	4	2	1	2	1	1	0	2	0	4	0	1	2	2	3	1	0	3	0	0	0	3	0	0	0	3	0	0	0	1	1	2	1	1	1	0	2	0	0	0	0	0	0	1	1	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	737	4238	820	775	306	170	505	142	78	63	116	186	62	47	56	38	43	23	43	54	23	110	242	9	50	25	9	41	41	55	7	12	23	16	71	27	24	96	16	2	3	38	33	59	21	11	13	12	3	5	9	6	13	8	4	5	7	9	5	4	8	2	5	0	3	4	4	34	12	0	13	4	0	1	0	1	0	3	0	2	10	3	2	1	3	8	3	0	1	1	1	1	0	0	0	3	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3020	4573	1235	986	552	421	601	295	265	225	207	254	152	137	132	108	110	101	86	93	81	128	248	46	66	56	41	66	67	81	28	34	30	30	55	42	44	100	30	17	18	37	30	48	31	18	26	19	9	15	8	9	21	13	9	7	12	12	10	4	10	8	2	3	3	8	6	13	15	1	12	5	2	2	4	4	3	1	2	5	13	3	4	2	4	10	5	2	0	3	4	2	0	1	2	1	0	0	2	1	2	1	1	3	0	2	0	2	0	0	0	4	1	0	0	1	2	0	2	1	2	5	1	0	1	1	0	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	1	0	0	0	0	4	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	731	4092	796	700	281	176	440	126	85	53	106	171	44	51	48	37	40	25	50	57	30	95	228	6	42	28	9	40	47	61	6	11	17	17	46	35	24	96	14	2	6	29	24	44	24	7	21	10	2	3	4	4	15	9	7	4	9	10	4	4	8	3	2	0	2	4	4	13	10	0	9	3	0	1	0	1	1	0	0	3	11	1	2	1	3	10	2	1	0	1	1	1	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	1	1	5	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3024	4836	1282	1050	581	454	658	335	269	201	223	278	148	137	144	95	122	95	84	108	83	145	304	53	73	58	50	56	74	80	44	36	33	29	60	55	36	78	22	16	18	37	34	69	23	18	41	20	12	13	12	10	18	13	15	6	17	12	7	11	14	7	4	4	3	4	6	33	10	2	8	5	2	5	4	4	3	1	1	4	15	3	2	2	2	7	3	2	0	4	5	1	1	1	2	1	0	1	1	1	2	2	1	2	2	2	0	4	0	0	4	3	1	0	0	0	1	2	1	1	1	5	0	0	1	1	0	0	1	0	1	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	1	0	1	0	0	0	0	4	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	752	4359	830	733	288	202	504	149	89	50	112	196	51	53	59	37	51	35	47	70	34	117	281	10	50	32	13	35	57	62	7	10	23	19	50	44	22	76	13	2	6	28	29	63	16	7	37	11	3	4	7	4	15	7	14	2	14	8	2	9	13	2	3	2	2	3	4	32	6	1	6	3	0	3	0	2	1	0	0	3	13	1	2	1	2	6	1	2	0	1	1	0	0	0	2	0	0	1	0	1	0	0	1	1	2	0	0	4	0	0	4	1	1	0	0	0	0	2	0	1	1	5	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2987	6296	1422	1248	578	464	725	334	252	226	257	250	177	130	114	119	108	88	83	112	85	159	318	75	97	56	49	54	80	77	33	36	35	36	64	48	29	111	30	10	16	51	80	59	36	17	68	24	8	13	14	19	16	10	17	8	13	10	12	22	40	3	7	9	10	7	9	10	0	8	4	6	2	2	2	4	3	5	1	4	4	1	2	0	1	11	1	4	2	3	5	1	4	2	4	1	1	4	4	0	2	0	2	2	12	1	3	7	3	2	0	1	1	5	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	3	4	2	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	839	5799	962	938	286	231	573	173	90	77	151	188	84	40	63	43	38	23	51	79	20	127	296	16	79	24	11	28	53	67	8	17	19	15	55	37	21	104	16	5	2	45	71	52	31	9	65	18	1	6	11	10	15	7	14	6	9	8	5	21	37	1	4	5	4	4	7	9	0	2	2	5	0	1	1	2	1	3	0	3	3	0	0	0	0	8	1	2	0	0	2	1	4	1	3	1	0	3	2	0	2	0	0	1	12	1	3	7	3	1	0	0	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
