label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180
0.03	north17_all	80	2536	1627	933	444	531	456	232	319	696	122	251	99	134	178	80	99	56	138	86	50	73	106	95	44	74	94	35	56	51	47	61	54	10	16	61	25	33	29	22	42	19	16	11	15	11	8	12	13	19	13	23	2	6	7	5	11	18	4	3	4	8	3	5	4	1	3	13	1	17	13	21	4	5	14	2	1	2	4	5	7	2	6	2	1	4	0	0	1	0	0	0	1	1	2	0	0	1	3	2	2	1	0	0	0	2	0	1	0	2	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	2	0	2	5	0	0	0	1	0	0	3	2	0	4	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	1
0.03	north17_active	80	1396	982	527	198	297	268	117	204	483	50	154	46	76	127	35	51	32	91	45	25	42	69	68	20	45	66	22	39	32	29	28	26	2	7	48	12	18	17	12	27	9	5	4	9	4	2	5	5	16	6	14	1	5	7	2	7	15	1	2	3	6	2	3	0	1	1	12	1	12	4	13	2	2	10	1	1	0	2	1	6	1	5	0	0	3	0	0	1	0	0	0	0	1	1	0	0	1	2	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	5	0	0	0	0	0	0	3	2	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
0.03	north18_all	80	2552	1689	945	423	562	468	235	325	717	124	239	107	118	176	84	101	62	135	101	59	82	101	95	43	89	93	35	49	56	54	50	42	13	21	63	18	38	31	16	41	18	11	13	15	9	10	13	13	13	13	20	3	9	7	5	8	16	5	4	8	4	3	8	2	1	2	10	1	8	15	9	3	4	15	3	1	1	2	4	9	3	6	2	1	2	1	0	1	0	2	2	1	4	3	0	0	2	1	2	1	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	5	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north18_active	80	1381	1017	531	189	326	272	111	205	525	43	142	46	64	112	33	49	30	86	59	28	45	61	65	21	51	65	17	32	32	35	30	21	2	11	50	5	21	16	6	25	8	4	4	11	3	3	5	5	10	6	14	2	6	6	2	5	7	2	3	7	4	1	5	0	1	1	5	1	7	7	3	1	4	11	2	1	0	2	0	7	2	5	0	0	2	0	0	1	0	2	1	0	3	2	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	5	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north19_all	80	2585	1710	929	414	635	454	240	307	703	127	245	102	121	190	90	89	61	116	109	50	86	102	99	44	85	95	37	39	51	58	61	37	20	23	51	15	35	31	12	34	16	10	16	18	12	14	10	13	15	8	23	6	11	9	4	4	15	8	4	5	1	4	7	1	1	1	17	1	4	13	8	2	3	11	4	1	3	4	5	3	2	7	2	0	4	2	0	1	1	2	2	1	5	2	0	0	2	1	3	2	0	0	0	0	2	0	0	0	2	0	0	1	0	2	0	3	0	1	0	0	0	0	0	0	0	0	2	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1403	1025	511	183	383	256	102	190	514	49	140	43	68	129	33	41	31	72	63	24	47	59	66	16	49	62	22	24	33	36	44	19	10	12	38	6	21	16	8	20	8	4	7	13	6	6	5	3	13	5	18	5	7	6	3	2	4	4	3	5	1	2	5	0	0	1	7	0	4	7	0	1	3	9	4	0	1	4	1	1	1	6	1	0	4	0	0	1	0	2	1	0	3	1	0	0	1	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2609	1767	961	419	629	448	249	307	631	138	242	99	123	188	95	96	64	120	103	55	69	90	104	46	84	83	40	51	55	48	60	36	26	18	41	21	28	28	21	29	15	11	15	14	11	16	7	13	18	8	10	6	9	9	5	1	13	6	3	6	3	3	8	1	2	2	13	1	7	5	6	1	3	13	4	1	2	3	6	7	1	11	1	0	4	2	1	1	1	2	2	0	6	2	2	0	3	2	3	1	0	3	1	0	1	0	0	0	0	0	0	1	0	1	0	3	1	2	1	0	0	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1413	1059	551	182	388	260	118	175	451	62	137	41	71	122	40	43	27	69	59	26	37	45	64	21	59	55	21	30	36	27	48	24	13	7	33	11	13	17	16	20	8	4	7	11	5	8	3	5	15	4	6	6	5	5	3	1	4	4	2	5	3	1	5	1	0	1	4	0	7	5	1	0	3	10	4	0	1	3	3	1	1	11	1	0	3	0	0	1	0	2	1	0	4	1	1	0	1	1	3	1	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	2699	1028	1184	972	370	427	443	178	561	167	205	164	91	150	138	120	74	172	61	48	145	39	125	110	65	43	26	26	34	49	38	64	28	20	19	25	41	29	35	11	8	27	22	12	25	10	6	17	11	8	8	8	7	5	2	7	13	3	4	6	5	4	9	4	7	5	6	11	10	6	0	0	1	2	11	0	8	1	1	2	7	1	3	0	1	0	2	4	1	1	2	11	1	0	0	2	3	0	0	0	4	0	4	0	0	0	0	0	0	3	3	0	0	4	1	3	0	1	0	2	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1520	473	741	587	172	258	276	81	362	79	126	100	48	92	87	78	46	101	32	28	89	21	85	62	29	25	12	17	18	32	19	39	15	10	11	14	25	19	20	6	2	14	13	9	18	4	3	9	5	5	6	6	6	3	2	3	7	0	1	3	2	3	4	1	4	4	5	10	4	2	0	0	0	0	9	0	6	1	1	1	4	0	1	0	0	0	0	3	0	0	1	8	0	0	0	0	3	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	2693	1011	1166	991	380	483	456	194	557	179	217	168	86	131	156	127	71	175	66	47	117	36	132	115	62	43	30	29	34	41	49	49	25	20	18	28	56	23	37	15	6	30	15	13	20	11	7	17	9	13	6	13	4	5	3	8	13	2	7	4	6	5	6	10	8	4	8	8	5	5	0	0	0	2	7	1	7	2	3	3	4	1	2	0	1	0	1	3	1	1	3	10	1	0	1	0	2	0	0	0	3	0	4	0	0	0	0	1	0	3	4	0	0	4	1	4	1	1	0	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_active	80	1534	467	718	583	193	298	271	95	365	79	127	102	40	81	92	86	37	103	31	25	73	20	82	72	31	25	18	17	19	26	31	25	11	8	8	15	42	15	28	7	2	17	7	10	13	4	3	9	2	9	3	11	2	3	3	6	6	0	3	2	3	3	3	2	4	3	5	8	0	2	0	0	0	0	5	1	6	1	2	2	2	0	1	0	0	0	0	2	0	0	2	8	0	0	0	0	2	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south23_all	80	2702	991	1093	951	381	468	444	197	595	169	233	163	87	131	193	119	78	179	62	47	113	40	145	119	72	45	35	29	31	44	38	50	29	22	29	30	74	19	46	13	5	34	10	13	23	12	7	15	9	12	8	13	4	9	9	9	14	3	9	3	4	4	10	8	4	2	5	8	3	6	0	0	0	1	1	3	3	3	4	2	4	1	2	0	2	1	2	3	0	1	3	10	0	0	2	0	4	0	0	0	4	0	4	0	0	0	0	1	0	1	6	1	0	1	1	3	1	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south23_active	80	1523	451	665	582	202	288	267	92	381	78	139	101	44	81	118	78	37	120	28	27	79	22	84	57	39	24	19	16	16	25	23	34	14	9	15	15	56	9	35	4	2	22	2	11	15	4	2	8	4	8	3	9	3	5	5	6	7	1	6	1	3	1	7	1	1	2	3	7	0	2	0	0	0	0	0	2	3	1	2	1	2	0	1	0	0	1	0	2	0	0	2	8	0	0	1	0	3	0	0	0	3	0	3	0	0	0	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_all	80	2657	989	1089	892	397	492	427	182	596	157	230	161	102	125	202	105	83	156	58	52	104	40	160	133	59	40	35	25	32	46	38	55	30	19	23	30	72	23	42	12	7	30	16	11	23	12	5	16	9	16	8	16	9	9	8	7	12	7	12	4	5	3	8	7	10	4	6	1	3	5	0	0	0	0	2	5	6	2	5	3	2	1	2	1	2	1	2	2	1	1	2	5	1	0	2	0	2	0	0	0	3	1	0	0	1	0	0	1	0	1	7	2	0	2	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south24_active	80	1513	465	657	550	223	304	254	86	377	75	140	92	51	71	129	57	43	103	26	29	74	21	99	70	33	22	19	14	17	29	27	41	17	7	10	18	55	15	34	4	3	19	9	8	15	5	2	9	5	11	4	12	8	5	4	4	5	2	8	1	3	1	8	1	4	3	2	0	1	1	0	0	0	0	0	2	6	0	2	1	1	0	1	1	0	1	0	2	0	0	1	5	0	0	1	0	1	0	0	0	3	0	0	0	1	0	0	1	0	1	3	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_all	80	2639	970	1048	923	409	432	439	185	586	160	261	166	113	153	220	95	79	173	59	58	115	49	172	134	49	41	43	23	34	49	33	63	28	19	30	28	70	24	48	14	9	32	18	10	19	11	2	13	8	12	6	10	10	11	7	3	12	7	11	4	5	4	8	3	8	4	6	1	1	4	1	1	1	0	2	4	4	1	3	3	2	1	2	1	2	1	1	3	1	0	1	2	1	0	1	0	2	0	1	0	2	4	1	0	1	0	3	0	1	1	7	2	0	2	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	3	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south25_active	80	1470	470	625	585	226	258	273	85	371	87	169	95	55	91	147	49	43	117	26	31	83	26	110	64	24	19	21	15	21	32	18	48	17	7	18	20	44	13	40	6	3	23	12	6	9	2	0	10	6	9	4	7	8	5	3	0	4	3	8	1	2	2	7	1	3	3	2	0	1	1	0	0	1	0	0	1	4	0	1	1	1	0	2	1	1	1	0	1	0	0	0	2	0	0	1	0	1	0	0	0	2	0	0	0	1	0	1	0	0	1	3	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_all	80	2674	920	1130	958	418	418	466	189	556	150	255	156	123	145	223	105	84	174	59	56	110	46	174	134	36	36	36	34	34	50	47	69	24	20	32	37	61	22	57	17	10	25	20	11	19	9	4	13	8	15	4	10	11	11	7	4	11	7	7	4	6	2	18	2	7	11	6	0	1	3	2	1	2	0	4	3	9	2	2	2	2	2	2	1	2	1	0	3	1	1	0	2	1	1	1	0	0	0	1	0	4	4	1	0	1	0	3	1	2	1	1	5	0	2	1	0	0	2	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1495	454	699	604	230	241	291	89	373	76	160	92	57	83	149	56	42	110	27	26	79	25	115	74	14	20	15	21	24	36	16	45	13	9	23	26	40	13	47	7	5	18	15	5	8	3	1	9	7	11	2	8	8	3	5	0	4	4	5	1	3	2	10	1	3	4	2	0	1	1	0	0	1	0	2	1	7	0	1	0	1	1	2	1	1	0	0	1	0	1	0	2	0	1	1	0	0	0	0	0	3	0	0	0	1	0	1	1	0	1	1	5	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	2648	958	1140	938	416	446	447	177	531	147	285	163	120	143	246	103	84	171	63	65	111	41	135	135	30	41	37	29	28	50	56	70	19	25	27	37	55	31	40	15	9	24	16	16	12	7	8	9	11	20	10	10	11	12	10	7	7	11	7	4	6	2	15	2	11	11	7	1	0	2	3	2	4	2	4	3	9	1	1	2	2	3	3	3	1	4	1	3	0	1	0	1	1	1	2	0	0	0	1	0	4	3	2	0	1	0	3	1	2	1	2	5	0	2	1	0	0	2	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1472	474	690	589	235	266	269	82	366	70	178	95	59	78	159	62	39	108	29	39	79	22	88	74	13	25	16	16	18	36	25	46	8	13	18	25	32	19	33	5	5	19	12	8	5	3	3	7	8	15	4	8	6	5	8	3	3	6	5	0	4	2	7	1	6	4	3	0	0	0	1	1	1	1	2	1	7	0	0	1	1	2	2	3	1	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	2	0	0	0	1	0	1	1	0	1	1	5	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2623	911	1168	904	399	433	402	153	515	141	263	148	110	105	232	100	78	163	58	63	103	46	96	108	31	45	34	38	27	43	66	59	16	21	21	36	46	33	34	14	7	20	18	16	10	5	10	4	11	14	12	8	12	14	10	8	3	14	7	4	9	2	14	0	9	12	6	1	1	2	2	3	3	2	2	3	7	1	1	1	2	3	2	4	1	4	1	5	0	2	1	0	1	1	2	1	1	1	2	0	4	0	1	0	0	0	0	1	1	0	1	4	0	1	0	0	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1415	450	715	559	215	248	234	68	354	63	173	85	53	55	150	61	34	109	28	42	66	22	59	67	16	25	15	17	17	30	32	33	7	12	13	20	25	18	26	3	4	15	13	9	5	2	3	2	6	9	3	6	7	6	8	5	1	9	2	0	8	2	6	0	5	4	3	0	1	0	1	1	0	1	2	1	5	0	1	1	1	2	1	3	1	1	0	1	0	1	1	0	1	1	1	1	1	1	2	0	2	0	0	0	0	0	0	1	0	0	0	4	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2549	939	1078	812	361	413	368	163	491	113	289	155	105	111	215	98	73	139	54	60	108	48	87	101	31	44	29	27	22	48	58	45	14	20	19	33	44	32	30	8	9	20	10	12	8	10	11	7	14	12	12	8	12	9	12	10	3	15	6	6	13	3	9	1	15	8	6	1	2	4	3	4	2	2	0	3	7	1	1	1	3	1	3	4	0	3	1	3	0	2	1	3	2	0	2	2	2	1	2	0	3	1	1	1	0	1	0	1	0	0	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	1358	457	676	488	188	248	207	65	324	51	193	90	55	63	142	59	34	78	29	37	69	21	57	61	16	29	12	10	12	27	43	32	7	9	9	18	23	20	23	1	5	15	7	7	5	4	4	1	7	9	5	5	8	4	10	5	1	10	0	2	11	2	8	0	11	4	2	0	1	2	3	3	0	1	0	1	5	1	1	1	1	1	1	3	0	1	0	1	0	1	1	3	2	0	1	2	1	1	2	0	2	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2466	901	931	783	348	392	343	172	430	117	230	141	109	114	164	79	65	123	45	56	90	51	78	81	31	35	29	27	28	29	55	45	14	16	23	26	39	31	21	11	9	23	12	11	6	9	7	7	17	15	8	7	12	7	10	9	5	14	4	6	13	4	4	4	13	6	4	0	2	4	2	4	1	2	0	0	3	3	1	0	2	1	3	3	2	1	2	3	0	2	1	3	2	0	1	2	3	1	3	2	0	1	1	1	0	1	0	2	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south30_active	80	1314	421	577	455	183	227	200	79	267	54	151	75	54	66	107	46	34	67	25	35	51	24	56	47	19	20	13	9	13	13	40	34	8	7	12	15	24	20	16	1	6	14	5	6	5	2	2	1	8	9	3	3	9	4	8	6	3	10	0	4	11	2	3	1	8	4	0	0	1	3	2	3	0	1	0	0	2	2	1	0	0	1	1	2	0	1	0	2	0	0	1	3	2	0	1	2	1	1	2	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_all	80	2607	977	1263	900	413	462	402	176	538	143	268	159	105	134	201	106	83	168	70	60	126	38	137	94	41	23	30	34	24	50	73	38	22	30	15	36	31	29	31	21	17	51	15	8	14	12	7	13	7	12	10	9	5	11	6	3	12	14	7	3	13	6	6	3	13	12	1	6	1	2	3	2	2	4	8	5	4	2	5	5	3	2	1	1	1	2	0	3	1	0	1	3	0	0	2	1	0	2	2	2	0	0	0	0	0	0	1	0	0	0	0	3	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1475	474	756	577	212	275	251	83	363	76	174	88	46	69	132	53	45	123	36	35	79	20	99	68	22	13	13	19	12	32	46	22	9	16	10	23	26	15	22	9	9	39	6	3	4	5	5	3	2	4	8	4	2	9	3	3	3	8	5	3	10	3	4	2	13	6	0	6	1	1	1	1	1	2	4	1	2	0	4	2	1	2	0	1	1	1	0	3	0	0	0	2	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	2590	978	1282	887	424	458	392	173	552	130	250	154	87	139	205	110	82	191	70	68	113	52	135	98	40	27	31	35	28	43	67	35	26	34	13	37	33	32	32	20	21	40	14	10	16	13	10	16	8	9	9	10	5	12	5	3	9	11	8	2	9	5	6	1	8	11	2	6	1	1	3	1	4	4	6	5	3	3	2	7	3	1	2	1	1	2	0	1	0	0	1	1	1	0	1	1	1	4	3	1	0	0	1	0	1	0	1	0	0	0	0	3	0	5	1	0	0	0	1	1	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1427	465	757	572	221	267	229	84	371	65	148	85	37	76	133	62	46	143	33	40	80	25	98	76	22	15	15	19	13	27	48	21	13	19	9	22	27	22	22	7	9	29	6	5	9	7	6	6	6	3	8	5	1	10	2	2	2	7	7	2	7	3	3	0	7	6	1	4	1	0	0	0	1	2	6	1	1	1	1	4	0	1	0	1	1	1	0	1	0	0	0	0	1	0	1	1	1	3	2	1	0	0	0	0	1	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2566	994	1310	916	412	487	437	171	580	142	238	168	79	138	203	104	87	191	66	72	140	48	121	108	29	32	29	34	26	50	60	41	25	23	17	36	42	40	46	18	21	41	18	12	22	11	10	7	8	8	7	9	6	13	6	3	7	5	12	4	11	5	6	3	4	5	3	6	2	2	6	2	3	3	7	5	1	2	3	6	3	1	2	1	2	2	0	1	0	0	0	0	3	0	0	1	1	4	2	2	0	0	1	0	1	0	0	0	0	0	0	3	0	6	0	0	0	1	1	1	0	0	3	4	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1439	495	776	612	214	287	265	87	387	70	144	85	32	73	128	61	42	130	31	40	105	20	87	74	15	17	15	19	12	31	41	20	12	14	14	22	34	27	33	6	13	31	8	5	13	7	7	4	5	3	5	4	3	11	4	2	2	3	9	2	8	1	3	0	2	1	2	4	2	1	3	2	1	1	5	1	0	1	2	3	0	1	0	1	1	1	0	1	0	0	0	0	3	0	0	1	1	3	2	2	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
