label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116
0.03	south27_all	80	2285	841	745	409	294	252	437	268	332	103	263	103	159	83	73	71	57	71	57	26	38	41	82	63	51	40	75	17	16	14	22	54	10	9	10	12	17	13	23	11	6	5	12	6	6	2	5	4	3	2	1	7	8	2	1	2	20	4	2	2	0	3	2	1	4	1	0	0	1	1	5	2	1	0	1	0	0	3	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1201	344	427	184	137	113	266	156	208	37	179	50	93	45	31	40	36	37	29	12	26	21	50	39	32	31	47	7	10	9	10	42	5	6	6	5	15	7	12	4	3	4	6	3	3	2	3	3	1	1	0	7	7	1	0	1	19	3	1	0	0	2	0	0	3	1	0	0	1	1	4	2	1	0	1	0	0	3	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2292	861	781	395	292	227	425	272	322	110	260	112	139	87	57	74	65	58	55	32	38	35	70	80	35	38	66	16	20	13	28	41	7	9	13	8	25	14	26	7	11	3	13	6	10	2	4	4	3	7	1	7	6	0	2	2	6	3	1	3	1	5	1	2	4	1	0	0	0	0	6	2	1	0	1	0	0	2	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1212	354	437	172	136	97	272	163	209	45	162	63	68	47	28	37	40	28	26	18	25	18	45	47	18	26	41	7	12	7	14	27	2	5	8	4	20	8	18	4	5	3	6	3	4	1	2	2	1	5	0	5	6	0	1	1	5	2	0	0	1	2	1	0	3	1	0	0	0	0	5	2	1	0	1	0	0	2	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2284	868	798	389	296	229	475	271	315	101	267	108	126	87	54	89	65	53	49	37	43	40	70	72	27	39	77	14	20	14	24	44	6	9	13	12	23	12	33	6	12	4	12	4	7	2	4	5	1	9	2	6	2	1	2	2	1	5	1	2	2	5	2	3	4	3	3	0	0	0	4	3	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1237	380	446	173	140	101	309	166	206	40	173	57	73	43	30	48	34	28	29	19	24	18	50	39	14	25	46	5	10	7	13	29	0	3	8	8	18	7	24	4	6	3	4	3	2	1	1	3	1	7	1	4	2	1	1	1	1	4	1	0	1	2	2	0	3	2	3	0	0	0	4	3	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2323	836	840	355	293	236	505	285	368	121	296	118	150	105	61	86	63	46	45	45	47	40	67	69	32	36	84	20	22	9	19	45	10	8	15	16	20	16	29	5	9	6	10	5	7	2	4	3	1	8	2	6	3	2	1	1	0	5	9	1	2	8	2	2	3	4	3	0	1	0	2	1	0	0	8	2	0	1	0	0	1	0	3	1	2	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1274	384	476	154	128	114	313	174	239	49	174	63	86	53	30	53	34	22	28	24	21	21	47	38	18	20	55	9	12	4	12	29	3	2	8	12	15	11	24	2	5	4	5	3	2	0	1	1	1	7	1	4	3	2	1	0	0	2	6	0	1	5	2	0	1	3	3	0	1	0	2	1	0	0	8	1	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2355	820	815	368	299	224	455	304	314	120	349	123	120	83	79	83	76	54	40	31	40	40	63	68	31	39	60	14	21	21	7	56	6	8	11	9	12	10	25	10	6	4	9	8	3	6	9	10	5	2	5	7	1	6	1	6	1	5	15	3	3	1	1	2	4	1	2	0	6	2	0	1	0	0	0	0	1	0	5	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	1273	333	476	161	140	105	290	188	188	57	220	73	76	46	39	45	40	31	22	11	22	19	35	46	17	26	40	7	9	10	2	43	4	4	5	8	9	5	2	8	4	4	3	4	2	2	6	6	3	1	3	7	1	5	1	1	0	4	12	1	0	1	1	2	1	1	2	0	0	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	2397	807	843	394	298	233	458	323	307	116	344	108	131	79	79	93	72	55	40	29	46	34	57	68	36	37	48	18	19	19	8	63	7	10	12	10	15	9	16	7	5	8	10	6	8	6	11	7	5	2	4	10	1	4	1	6	1	4	12	2	3	0	1	2	4	2	3	1	7	2	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	1282	333	494	176	141	113	283	207	202	59	219	63	78	42	31	57	40	32	21	11	22	18	34	41	18	25	29	11	9	11	2	40	4	7	5	8	10	5	6	6	0	5	4	4	5	2	7	6	3	1	2	10	1	3	1	2	0	3	8	0	0	0	1	2	1	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	2372	842	854	395	302	251	494	324	303	115	330	100	126	92	67	102	59	56	34	35	45	31	66	71	45	33	42	16	16	17	7	62	10	9	16	9	13	10	20	4	5	6	12	8	7	9	11	5	2	4	5	5	2	4	1	3	2	5	11	3	6	0	0	1	3	3	2	1	7	2	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	1304	333	496	173	150	126	310	204	198	54	213	54	81	55	27	59	35	33	20	14	18	17	44	44	24	23	23	10	7	9	3	41	6	6	9	7	8	4	9	2	0	3	5	4	5	3	7	5	1	3	2	5	1	3	1	2	0	3	8	0	3	0	0	1	1	2	2	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	2397	836	855	369	297	256	444	315	305	108	347	96	130	101	74	113	63	56	43	33	44	35	73	66	42	34	60	23	15	16	10	58	9	12	19	5	14	11	23	6	8	11	6	4	7	8	6	5	2	3	3	8	3	2	0	2	2	8	8	2	6	2	1	1	1	3	2	1	1	1	1	0	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1317	351	482	160	139	130	277	191	192	45	229	47	80	58	31	65	34	39	20	13	19	22	52	35	27	21	37	16	7	8	5	31	5	8	8	3	3	6	14	2	2	5	3	1	5	2	3	5	1	3	1	8	2	1	0	1	1	3	7	0	5	2	0	1	0	2	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2384	820	818	335	296	242	446	323	314	103	306	108	124	106	68	91	54	69	52	33	48	43	64	82	42	39	70	19	12	26	8	45	11	11	20	5	22	10	24	7	6	11	4	6	4	5	3	6	1	4	5	6	3	3	0	0	4	6	9	2	6	2	1	1	0	2	2	0	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1309	335	454	150	141	127	273	199	196	45	209	53	80	63	35	46	27	48	31	13	21	24	47	48	27	18	54	13	6	16	6	26	4	7	11	3	9	5	13	3	2	3	2	1	2	1	2	6	0	4	2	6	2	2	0	0	2	2	9	0	5	2	0	1	0	2	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2398	824	826	349	320	230	462	300	346	115	296	114	124	102	67	89	66	59	56	28	50	41	52	72	44	37	68	19	11	25	12	50	8	12	13	7	19	10	38	9	6	8	1	6	6	5	6	4	0	6	4	5	3	4	0	1	5	5	13	1	6	3	1	1	0	1	1	0	0	0	2	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1291	348	465	155	151	118	282	186	213	53	204	59	77	61	31	43	39	43	32	13	30	22	29	36	29	14	57	12	5	16	7	28	1	7	6	3	9	6	24	3	2	3	0	2	4	1	2	3	0	6	2	4	2	2	0	0	3	2	13	0	5	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2401	811	806	348	314	234	506	325	373	112	289	133	117	85	70	78	72	62	46	26	51	43	75	61	37	43	72	15	13	26	14	51	9	18	9	12	19	8	45	10	4	5	1	6	4	4	5	3	4	4	4	4	3	3	0	2	6	2	12	1	6	2	0	0	0	2	0	0	2	1	1	2	0	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	2	0	0	0	0	3	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1319	342	476	158	155	120	322	212	249	56	198	70	68	49	33	39	43	41	28	10	29	18	41	35	25	23	62	10	6	15	9	36	2	9	8	6	9	6	31	4	2	1	0	2	2	1	1	2	2	3	2	3	2	1	0	0	2	1	11	0	5	0	0	0	0	2	0	0	2	1	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	3	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2388	825	807	378	328	255	489	337	397	116	307	126	121	84	66	87	77	52	30	27	48	38	77	54	28	43	53	16	12	22	14	54	10	17	9	15	10	12	61	11	3	7	3	5	7	2	6	7	4	5	4	3	1	2	1	4	7	0	10	0	8	2	0	0	0	1	1	1	2	1	1	4	0	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1295	344	479	166	157	133	310	210	250	55	201	72	68	49	24	45	47	31	13	11	24	17	44	31	20	25	44	12	4	14	10	41	6	6	6	7	5	7	49	7	1	1	2	1	4	1	0	4	2	3	2	0	0	1	1	1	4	0	8	0	7	0	0	0	0	1	1	1	2	1	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2378	828	814	365	346	252	476	320	393	110	342	127	114	88	80	83	83	73	37	27	34	37	79	46	13	43	57	18	17	17	13	47	10	17	9	14	9	15	45	8	4	9	5	2	10	3	4	8	6	3	1	3	1	2	3	4	6	4	6	0	8	1	0	0	0	1	1	1	7	1	0	4	1	2	1	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1277	357	482	154	163	125	318	201	248	54	220	75	71	46	38	45	51	42	18	10	14	17	47	28	11	30	37	12	8	9	8	37	7	6	6	7	5	9	39	5	2	2	4	0	5	1	0	3	3	0	1	1	0	1	2	1	3	0	4	0	7	0	0	0	0	1	1	1	7	1	0	2	1	1	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2294	849	829	383	340	252	460	320	343	120	343	125	110	77	71	90	67	71	37	29	34	30	68	60	16	42	54	17	16	16	13	44	9	14	9	12	9	15	32	9	5	10	8	4	12	1	5	8	4	8	1	4	2	3	3	2	4	4	15	0	7	0	0	0	0	2	1	1	7	0	1	4	2	1	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south40_active	80	1234	377	477	163	171	128	309	196	222	53	226	77	65	37	39	56	43	43	13	14	10	14	45	40	12	30	28	9	7	7	5	36	7	5	5	8	4	9	26	7	4	3	7	0	5	0	1	3	1	5	1	2	2	2	2	1	3	0	14	0	6	0	0	0	0	1	1	1	7	0	1	2	2	1	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
