label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119
0.03	south26_all	80	2450	1222	759	566	529	441	282	236	217	417	173	144	307	92	77	117	108	81	79	82	44	137	50	58	34	49	29	24	50	29	14	9	13	34	18	8	8	21	10	17	16	4	9	4	5	5	24	6	6	5	9	8	7	15	15	8	1	1	4	2	2	2	1	1	1	0	2	1	3	0	3	2	0	0	1	0	1	0	0	0	1	0	3	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1135	582	342	262	298	231	144	121	130	248	83	72	198	36	35	74	56	30	50	48	19	92	26	34	18	32	13	16	27	15	8	3	5	18	10	5	5	13	5	10	7	2	5	3	3	3	20	3	2	4	4	4	1	13	15	3	0	0	3	0	2	1	1	0	1	0	1	0	3	0	3	0	0	0	1	0	0	0	0	0	1	0	3	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	2518	1238	739	562	556	430	291	257	218	389	170	132	341	83	81	120	102	60	80	95	41	128	64	63	38	45	25	25	55	25	28	13	12	39	13	9	7	17	10	21	16	8	8	6	9	6	22	6	5	5	14	7	7	14	19	5	5	2	5	2	3	1	1	2	2	0	2	1	5	0	3	2	0	0	1	0	1	0	0	0	1	0	6	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1178	596	322	255	306	234	144	132	127	234	80	67	226	36	36	78	51	23	48	66	13	78	35	41	23	33	12	15	25	13	18	7	2	23	8	6	4	8	5	13	9	4	5	4	5	4	19	3	2	3	9	4	2	12	18	3	4	1	4	0	2	0	0	2	1	0	1	0	5	0	3	0	0	0	1	0	0	0	0	0	1	0	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2471	1265	754	548	563	415	299	259	231	387	167	140	400	86	84	121	108	73	81	94	37	142	64	56	33	44	24	22	49	24	33	13	8	42	12	11	7	14	9	22	13	7	8	13	9	6	15	6	6	6	12	7	5	15	17	2	4	3	7	6	2	1	1	2	1	0	2	2	3	1	2	2	2	0	0	2	1	0	0	1	1	1	7	1	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1128	620	345	248	309	233	147	148	134	249	83	72	249	40	40	80	61	32	47	66	13	86	34	36	21	30	13	13	16	10	24	8	2	26	8	8	3	8	4	15	8	3	5	6	6	4	10	1	2	3	8	3	2	14	16	2	4	2	5	4	1	0	0	2	0	0	1	0	2	0	2	0	2	0	0	2	0	0	0	0	1	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2502	1254	770	522	554	425	299	270	242	387	152	141	398	99	75	123	99	76	84	93	38	136	64	52	36	42	22	28	37	22	36	14	9	42	10	17	4	15	10	20	15	9	9	17	8	3	6	8	2	5	8	4	5	10	16	7	8	3	5	4	2	3	1	2	1	0	2	2	3	1	3	2	2	1	0	3	0	0	0	1	1	1	4	2	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1133	621	374	230	295	242	153	158	127	258	80	71	258	47	33	81	57	42	50	71	15	81	36	37	20	32	11	17	13	8	26	8	3	25	8	10	2	8	5	13	10	5	7	5	5	1	3	3	1	2	7	0	3	9	15	6	7	2	2	4	0	3	0	2	0	0	1	0	2	0	3	1	2	0	0	3	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2489	1248	789	528	565	430	307	261	244	403	147	134	412	101	73	108	118	81	69	91	32	107	58	44	32	49	17	32	37	22	29	12	12	35	12	21	8	9	9	25	7	10	8	18	5	4	9	9	3	5	6	4	4	5	8	9	7	2	4	4	3	4	0	1	0	0	1	2	1	1	3	1	2	2	2	4	0	0	0	1	1	1	4	2	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south30_active	80	1120	611	371	243	306	243	163	142	132	261	78	71	256	48	35	63	72	50	44	73	14	71	27	24	17	39	9	16	16	10	18	6	5	23	8	14	3	5	5	16	4	5	7	7	3	2	5	4	0	2	3	0	2	4	6	8	6	1	1	4	1	3	0	0	0	0	0	0	0	0	3	1	2	0	2	3	0	0	0	0	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2392	1225	775	554	513	413	274	275	244	388	130	131	410	84	73	108	103	80	60	98	38	96	60	74	35	36	22	28	32	21	23	21	16	42	9	19	9	3	10	17	7	9	7	15	5	2	24	4	9	4	9	4	0	0	11	10	20	3	1	0	1	3	2	2	1	0	3	2	0	2	3	1	1	2	1	7	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
0.03	south31_active	80	1116	591	371	249	263	221	135	141	139	245	59	55	262	36	34	53	52	38	31	59	22	53	32	49	20	25	9	12	23	8	11	9	9	26	3	9	6	1	3	10	2	4	4	10	3	0	18	1	6	2	1	2	0	0	8	6	13	2	0	0	1	1	0	2	0	0	1	0	0	1	2	0	1	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	2379	1216	804	545	522	381	285	254	268	432	134	144	397	85	78	90	101	78	58	108	47	91	55	63	41	46	28	32	34	17	25	23	16	61	4	19	9	3	8	20	10	8	4	16	6	3	24	5	8	5	14	3	0	3	12	9	19	3	3	5	0	4	2	1	0	3	3	1	1	2	5	0	1	1	1	4	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	1	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	1107	586	393	242	288	202	140	141	157	253	65	77	266	31	37	53	47	36	30	69	24	54	26	44	22	35	15	15	25	5	13	9	10	43	1	9	6	1	2	15	6	5	1	10	2	1	19	1	6	2	7	2	0	1	10	7	12	2	1	5	0	1	1	0	0	1	1	0	0	1	3	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2450	1217	773	527	527	365	283	239	253	438	129	146	401	90	85	100	96	79	73	123	43	82	43	68	40	49	25	30	27	12	25	19	17	59	5	13	14	2	8	25	10	9	3	13	10	3	13	10	7	5	8	3	4	4	13	9	13	3	5	5	0	4	2	1	1	3	3	1	2	1	2	0	1	1	2	1	0	0	0	0	0	0	10	0	1	0	1	0	0	1	0	2	1	3	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	1137	585	369	242	288	188	138	134	150	249	67	75	270	35	34	59	50	35	37	79	20	35	22	50	19	36	14	14	14	4	13	9	10	43	2	5	6	0	2	20	6	7	1	9	4	2	11	6	6	2	6	1	2	1	11	8	8	2	3	5	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	2473	1235	779	486	506	353	305	260	262	438	137	152	370	83	92	106	83	73	78	112	48	105	43	67	37	51	28	29	26	13	28	14	20	49	5	15	11	3	6	27	12	10	4	13	10	3	14	12	8	4	8	4	11	6	10	8	2	2	5	5	0	2	1	4	1	3	3	0	5	0	2	0	0	1	2	1	1	1	2	0	1	0	10	0	1	0	1	0	0	1	0	2	1	0	0	2	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1153	574	380	215	290	191	146	138	147	263	70	85	244	33	43	66	48	31	35	70	23	52	27	47	23	32	19	13	11	5	13	5	8	37	1	7	3	2	1	22	9	7	1	9	4	2	5	5	6	2	7	2	8	3	9	7	1	1	3	5	0	1	1	3	1	1	2	0	3	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2469	1165	822	502	521	369	293	280	238	459	148	151	385	90	101	109	93	71	80	119	42	117	45	87	42	37	25	26	22	13	22	15	18	42	9	14	14	10	7	23	12	8	5	12	8	3	15	14	7	2	13	3	12	7	11	5	2	3	5	2	4	2	0	3	1	0	3	0	4	0	0	0	0	3	3	1	1	1	2	0	1	0	9	0	0	0	1	0	0	0	0	2	1	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1153	533	393	227	294	205	145	151	134	284	67	86	249	42	46	63	56	37	38	73	23	66	27	68	28	20	16	10	9	3	11	9	6	32	3	6	4	6	1	12	7	5	2	6	4	2	4	6	4	2	10	1	8	3	10	5	1	1	3	2	3	1	0	3	1	0	2	0	3	0	0	0	0	2	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2439	1186	824	509	511	407	283	304	232	437	156	153	364	95	97	131	99	70	84	111	48	173	53	100	34	31	24	21	25	15	23	14	15	40	9	16	9	18	9	24	12	5	6	14	3	2	26	11	8	5	8	3	10	5	10	1	6	3	3	0	4	1	2	3	0	1	2	3	4	0	1	0	1	2	2	1	1	1	2	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1128	538	407	231	307	229	142	164	126	285	76	83	228	49	48	79	59	35	45	64	24	115	34	78	23	19	16	8	14	5	11	9	4	30	4	9	4	9	2	11	9	3	2	7	3	0	10	5	5	5	4	1	8	4	8	1	2	1	2	0	3	1	2	3	0	0	2	0	3	0	0	0	0	1	2	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2500	1164	818	515	523	436	282	296	230	448	159	162	402	107	91	121	109	67	82	102	47	165	43	87	29	41	25	24	26	14	21	21	16	34	11	16	11	20	9	24	10	7	9	13	4	4	19	9	5	7	10	2	4	8	11	1	6	1	3	0	5	1	2	3	0	1	0	3	1	0	3	0	2	3	2	0	0	1	1	1	1	1	0	0	2	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1134	552	396	227	316	236	138	158	115	295	72	96	274	54	48	71	69	33	51	57	21	111	24	72	19	28	15	10	19	6	11	11	8	26	7	7	5	9	3	12	8	4	4	5	2	2	10	3	2	7	6	0	2	7	10	1	1	0	2	0	4	1	2	2	0	0	0	0	0	0	2	0	0	2	2	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2550	1204	809	514	543	434	303	272	238	410	147	164	395	113	73	120	120	82	81	86	36	159	46	68	26	56	22	23	33	17	21	17	15	25	14	16	13	16	11	25	14	8	11	7	6	5	33	9	5	9	8	3	4	10	5	0	11	1	3	0	2	1	3	2	0	2	1	3	3	1	4	0	2	3	0	0	0	0	0	1	1	1	0	0	2	0	0	1	1	1	0	0	0	2	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1190	571	393	226	328	230	148	139	127	272	72	97	282	58	35	71	76	43	49	60	15	106	29	54	14	34	14	11	23	8	12	7	9	19	11	5	5	8	5	18	9	3	5	4	2	3	19	3	2	8	6	0	3	8	3	0	4	0	2	0	1	1	3	1	0	0	0	0	1	1	3	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2574	1260	792	523	520	436	310	254	236	368	136	161	412	109	73	110	108	83	73	111	28	132	43	59	23	63	25	30	35	16	22	16	16	31	12	23	16	12	10	21	11	7	11	7	7	4	41	9	4	8	5	3	10	8	5	2	7	2	4	0	2	3	4	2	2	3	2	1	2	1	5	0	1	3	0	0	0	0	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1180	610	378	221	300	236	149	130	120	234	69	92	310	50	35	68	62	46	43	81	10	93	25	41	10	38	16	14	27	8	14	7	8	25	10	13	6	7	4	16	6	2	5	2	3	3	26	2	2	7	5	0	8	7	3	1	3	1	2	0	1	2	3	1	1	0	1	0	1	1	4	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2522	1265	811	532	544	413	309	252	231	342	129	165	394	93	90	118	113	85	74	122	36	129	48	76	25	63	25	26	38	16	18	18	12	30	16	26	23	10	9	23	17	4	8	5	10	7	54	9	4	5	10	7	9	20	7	4	6	2	5	1	1	4	2	1	2	4	5	0	2	1	3	0	0	3	1	0	0	2	1	0	1	0	1	0	0	0	1	1	1	3	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1153	597	390	242	319	223	152	128	120	219	66	93	284	41	39	72	60	47	43	83	12	91	32	47	12	32	17	13	27	8	11	5	3	23	12	14	8	5	4	18	11	0	3	2	4	4	35	4	1	3	8	2	7	17	4	2	3	1	2	1	0	3	1	1	1	1	4	0	1	1	2	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	1	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
