label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99
0.03	south31_all	80	8588	4415	2042	1609	851	997	580	794	309	346	261	186	185	177	146	96	97	96	161	50	82	66	79	45	64	54	59	30	54	28	18	15	9	19	15	6	14	9	10	9	8	5	9	10	2	5	0	5	2	3	2	2	1	0	4	2	0	0	0	2	2	2	2	1	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	4955	2644	1112	902	418	580	289	485	134	190	134	76	95	87	83	44	49	45	101	26	42	34	54	15	29	30	43	22	37	16	10	7	4	8	9	5	7	4	7	8	4	4	3	9	0	2	0	2	0	1	2	1	1	0	3	2	0	0	0	2	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_all	80	8707	4489	2054	1634	842	1076	559	800	345	324	282	185	173	183	161	108	104	112	159	48	64	78	83	44	62	50	65	25	49	30	15	16	9	24	15	6	21	10	9	12	11	5	6	9	3	5	2	2	2	3	1	2	2	0	3	1	2	1	0	2	1	2	2	1	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	5116	2692	1138	926	426	641	280	475	149	169	141	83	82	91	90	45	48	55	98	25	32	45	57	18	29	34	50	18	29	21	6	7	2	13	9	5	8	7	7	7	10	4	2	9	0	3	0	0	0	1	1	1	2	0	2	1	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_all	80	9019	4742	2110	1703	895	1127	596	796	364	340	279	177	164	178	168	102	113	109	150	55	52	77	92	47	56	42	82	33	60	27	20	16	10	24	14	7	20	9	6	9	20	6	3	5	6	3	2	0	3	4	3	2	2	2	3	1	2	2	1	3	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	5322	2903	1194	983	471	667	289	481	158	175	144	82	80	88	91	45	53	63	96	23	23	43	61	23	26	26	67	20	36	17	8	8	2	11	10	4	9	8	4	4	17	3	1	4	0	2	0	0	0	0	2	1	2	1	2	1	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	9327	4985	2183	1781	924	1195	620	839	364	362	238	176	160	173	194	111	102	105	153	58	58	94	121	42	52	49	77	42	49	27	20	24	13	23	8	7	16	13	6	10	29	6	3	5	11	3	2	0	5	2	3	2	3	2	4	0	2	3	3	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	5589	3131	1209	1053	500	734	309	516	160	192	125	90	75	87	108	38	52	64	94	28	25	56	76	21	29	30	57	23	27	16	9	12	4	10	5	4	7	11	4	6	21	3	1	3	3	3	0	0	0	0	2	2	3	1	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	9644	5221	2277	1789	935	1176	641	873	355	390	216	185	163	148	186	108	96	91	136	73	78	86	124	43	48	60	78	52	51	32	23	21	12	17	8	6	14	9	10	11	33	6	5	5	9	2	2	0	4	3	3	3	3	4	4	0	1	3	3	2	0	2	2	1	0	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south35_active	80	5774	3325	1270	1071	514	745	327	564	155	226	113	86	79	73	102	37	50	63	85	32	38	51	80	23	24	32	58	27	29	22	10	11	6	6	3	3	6	6	8	6	23	3	1	3	3	2	0	0	0	0	2	1	2	3	4	0	0	0	1	1	0	2	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9654	5287	2306	1740	929	1170	598	891	349	372	221	197	165	134	190	115	84	100	140	77	98	83	106	34	58	62	79	50	39	37	20	21	17	19	9	4	12	15	10	10	25	4	5	4	7	1	3	0	5	1	2	3	3	4	2	2	2	2	4	1	0	4	2	2	1	1	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	2	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
0.03	south36_active	80	5828	3316	1266	1062	479	746	321	565	156	217	119	85	78	70	111	43	47	69	87	34	52	50	70	18	33	32	61	26	21	27	11	13	9	10	2	3	5	10	7	6	17	2	2	3	3	1	2	0	1	0	1	1	2	3	2	2	2	0	1	1	0	3	2	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	9639	5369	2318	1757	920	1131	581	868	350	372	236	208	160	119	189	109	103	115	128	68	102	83	91	27	64	60	71	43	39	38	16	17	16	17	9	6	13	10	8	16	18	5	5	6	4	1	3	3	5	2	0	3	3	3	4	2	2	0	2	3	1	3	3	2	1	1	2	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1
0.03	south37_active	80	5871	3367	1289	1058	455	706	307	551	159	227	125	87	74	66	124	43	55	73	77	34	62	47	59	18	37	30	54	21	25	25	11	12	8	10	3	3	6	7	7	8	14	1	2	4	1	1	2	2	1	0	0	1	1	3	1	2	2	0	1	3	1	2	2	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
0.03	south38_all	80	9806	5426	2322	1788	891	1088	585	876	355	356	232	220	168	141	184	101	117	125	137	56	101	81	79	32	60	64	62	33	41	34	17	15	19	21	14	13	12	14	16	13	17	7	3	8	5	1	2	4	5	2	0	1	1	1	4	2	3	0	1	3	1	2	1	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south38_active	80	5994	3358	1330	1069	425	671	323	537	170	198	119	94	75	78	119	42	59	74	85	31	57	50	50	20	34	32	51	14	23	19	12	10	9	12	5	10	6	10	12	7	13	4	2	5	3	1	2	2	2	0	0	0	0	1	1	2	3	0	0	3	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south39_all	80	9677	5381	2270	1795	930	1124	579	954	346	353	233	195	164	162	190	95	119	115	146	54	89	97	85	23	68	59	74	27	51	39	18	12	14	18	13	15	14	14	10	14	18	7	2	9	7	3	3	4	4	2	1	0	2	0	3	1	2	0	1	3	1	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south39_active	80	5913	3342	1299	1066	471	708	318	599	166	203	108	89	73	86	116	40	65	70	95	37	48	61	64	16	42	32	56	12	27	17	13	5	6	8	6	12	10	11	7	9	17	4	2	4	3	3	3	2	3	1	0	0	1	0	0	1	2	0	0	3	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south40_all	80	9872	5236	2262	1787	920	1112	618	946	363	348	234	197	164	176	194	83	112	111	142	59	85	85	85	30	59	75	85	30	42	43	22	16	18	11	17	13	12	18	11	10	13	9	3	16	6	3	6	5	4	1	1	0	2	0	1	1	2	1	2	0	0	0	0	2	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	6036	3290	1302	1079	476	707	335	603	175	196	104	97	75	93	105	33	62	55	104	42	49	55	57	17	32	47	68	16	20	23	11	4	11	5	9	11	8	14	8	8	13	9	3	9	3	3	5	3	2	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
