label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88
0.03	south34_all	80	24437	4831	2946	2231	2009	1690	1025	1955	582	458	554	687	318	225	319	273	186	124	116	110	185	98	103	76	54	43	42	47	26	67	22	17	21	9	16	42	16	4	4	8	3	8	15	5	5	4	2	5	9	3	2	1	1	0	2	2	2	2	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	20781	1796	882	1128	1320	1187	493	1718	278	192	395	575	194	82	226	213	129	36	30	53	152	65	78	58	34	25	11	33	12	59	7	7	8	3	13	39	6	2	1	3	2	5	13	4	5	1	0	1	6	1	0	0	1	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	24464	4840	2954	2253	2010	1674	947	1859	590	429	569	708	326	225	344	273	181	110	116	106	169	89	112	74	65	58	47	45	30	72	22	17	14	8	17	39	13	6	5	12	2	5	17	9	5	3	3	4	6	3	3	2	2	0	3	1	2	7	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	20787	1827	889	1119	1324	1184	457	1642	293	182	406	585	193	86	252	213	128	40	19	51	141	64	87	49	43	39	10	30	13	66	6	8	4	2	13	37	4	1	1	5	1	3	15	7	5	0	1	0	3	1	1	0	1	0	3	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	24469	4852	2905	2306	2027	1617	939	1921	627	456	589	652	308	212	329	298	209	99	113	97	140	90	102	84	83	57	51	38	32	76	21	19	18	11	17	30	14	8	7	12	2	3	13	9	5	4	4	4	3	2	3	2	2	0	2	1	1	7	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	20779	1845	860	1151	1329	1104	459	1695	318	186	420	530	174	75	241	229	144	32	22	44	110	71	80	58	62	37	11	24	17	71	5	12	6	3	12	29	6	1	4	6	1	2	11	6	4	0	3	0	2	1	2	0	1	0	2	0	1	7	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	24483	4919	2918	2327	1997	1573	931	1832	640	445	519	653	321	204	321	262	204	104	115	103	120	101	81	90	99	57	43	38	26	73	18	22	16	8	20	27	12	9	8	10	2	4	10	9	3	1	3	4	2	2	5	3	1	0	4	0	0	5	0	0	1	3	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	20756	1879	863	1146	1299	1078	449	1613	327	186	353	532	193	63	240	198	144	40	23	46	87	80	61	64	75	42	10	20	13	68	3	14	4	3	16	23	6	2	3	4	0	1	7	7	1	0	3	0	1	2	3	1	0	0	4	0	0	5	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	24678	4928	2885	2273	1963	1560	940	1830	678	503	521	707	306	197	287	289	223	117	104	100	121	108	77	102	95	47	40	31	26	80	19	22	14	8	22	20	10	9	8	10	2	6	9	6	7	2	2	4	2	2	6	4	2	0	4	0	0	5	0	0	0	2	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	20901	1837	840	1137	1301	1079	452	1613	335	224	349	606	197	53	210	218	158	39	23	45	85	80	58	73	75	36	11	19	13	74	3	16	3	4	16	17	5	4	3	3	0	2	6	5	2	0	2	0	1	1	3	1	0	0	4	0	0	5	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	24531	4874	2932	2254	1972	1525	946	1759	650	488	506	710	298	206	297	292	213	116	100	106	118	106	86	95	112	42	34	30	21	81	21	16	11	7	30	22	8	9	4	7	5	9	10	2	9	4	5	2	1	2	4	4	1	0	3	0	0	2	0	0	0	1	2	0	1	0	1	0	0	1	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	20727	1800	856	1137	1281	1053	473	1528	331	208	342	600	182	60	232	232	150	37	21	52	84	74	67	68	87	29	8	18	11	75	2	12	2	3	25	19	3	3	1	2	0	4	7	2	4	2	5	0	1	1	1	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	23697	4830	2931	2226	1952	1502	950	1670	611	518	498	680	284	224	281	291	205	116	100	99	122	98	83	86	98	52	37	30	17	62	17	16	13	8	33	22	2	10	7	9	5	9	12	1	8	4	4	0	3	1	3	3	2	1	0	0	0	2	0	0	1	1	2	0	1	1	1	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	19805	1752	873	1119	1242	1008	455	1420	291	221	340	567	168	69	219	231	141	28	24	51	90	67	62	63	81	37	10	20	9	52	2	10	1	4	27	21	0	5	5	1	0	4	11	0	4	2	4	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
