label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92
0.03	south32_active	80	18536	2118	2815	2511	404	1182	1255	1256	707	1019	306	123	92	220	214	42	35	248	30	106	135	47	19	43	16	9	44	101	20	6	48	34	30	10	4	8	20	1	12	2	4	1	1	12	3	5	15	6	5	0	0	7	1	2	2	5	1	2	0	2	1	0	1	0	0	0	0	1	0	0	0	1	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_all	80	21710	4736	3973	3258	1396	1645	1519	1469	904	1235	492	304	275	335	297	180	147	309	106	173	195	82	62	73	57	42	53	122	36	32	56	37	40	18	9	17	11	9	20	11	10	4	10	15	4	3	16	8	6	3	0	6	2	3	3	4	1	2	1	2	1	1	1	0	0	2	0	3	0	0	0	2	3	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	18194	2124	2747	2481	414	1179	1194	1211	708	1089	311	109	106	225	212	32	41	259	30	134	155	42	20	52	21	10	36	107	22	8	47	27	38	10	3	10	6	1	13	2	5	1	1	14	1	3	15	2	5	0	0	6	2	2	2	3	1	2	0	2	1	0	1	0	0	0	0	3	0	0	0	2	3	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	21686	4776	3868	3335	1395	1627	1537	1549	929	1279	522	315	277	326	308	162	138	274	101	159	184	71	61	68	50	43	56	118	38	22	50	39	47	17	12	15	10	9	19	8	9	6	8	14	2	6	17	7	16	4	2	1	4	3	3	5	1	2	0	0	1	1	0	0	0	1	0	3	0	0	0	2	0	0	0	0	0	1	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south34_active	80	18173	2166	2652	2536	425	1162	1203	1280	722	1112	316	98	101	220	212	31	42	227	27	120	151	32	22	46	20	11	32	114	27	6	42	29	44	10	4	8	6	1	14	3	5	2	1	12	1	4	16	2	15	2	0	0	3	2	1	4	1	2	0	0	1	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	20159	4709	3717	3108	1367	1509	1450	1434	904	1171	505	302	290	320	266	151	133	275	109	159	163	74	64	73	49	43	54	97	34	24	49	39	48	16	12	10	8	9	23	6	13	6	7	14	3	8	17	5	12	4	2	2	4	0	2	2	2	1	1	0	0	2	0	1	0	0	1	3	0	0	0	1	0	1	1	0	0	0	0	4	0	0	1	0	1	1	0	0	0	0	0	0	0
0.03	south35_active	80	16616	2055	2386	2305	377	1040	1107	1183	670	992	294	83	112	208	179	30	41	217	26	118	138	35	19	42	21	15	34	91	23	8	38	28	38	6	3	6	5	2	18	2	7	2	0	11	0	6	16	2	10	2	0	0	3	0	1	1	2	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	18875	4629	3567	2964	1346	1412	1353	1326	895	1041	500	311	293	296	251	141	117	218	109	147	143	66	65	78	47	42	57	83	38	25	46	28	41	17	12	6	14	7	16	5	12	8	5	14	4	7	6	3	13	3	3	3	4	2	2	3	3	1	2	0	0	2	0	1	0	2	1	3	0	1	0	0	0	1	1	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	15157	1905	2162	2145	340	944	1002	1058	636	865	281	75	96	184	167	33	31	165	20	96	117	33	22	40	12	12	37	74	24	8	37	19	29	3	4	5	10	2	11	4	8	1	0	10	0	4	6	0	11	2	0	0	3	2	1	2	1	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	17429	4529	3510	2787	1348	1377	1208	1275	834	884	489	302	274	298	246	155	123	191	112	130	150	74	68	78	51	43	73	43	33	24	43	25	37	28	15	6	18	11	19	5	11	7	3	7	5	4	5	1	15	1	3	4	1	5	2	2	3	1	2	1	0	2	1	1	0	2	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	13628	1742	2057	2003	314	893	870	983	577	730	267	74	88	188	155	35	32	135	22	83	117	34	20	32	11	13	53	31	16	8	32	16	27	7	3	3	12	3	15	3	7	1	0	5	0	3	4	0	12	0	1	1	1	5	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	17380	4492	3532	2808	1373	1415	1277	1240	853	948	444	308	271	290	250	184	120	208	105	128	121	73	59	74	53	38	64	45	34	26	45	21	35	29	16	8	17	11	19	9	11	7	2	6	5	5	5	1	6	0	2	2	2	5	1	3	2	2	1	1	1	1	1	1	0	2	1	2	1	1	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	13491	1676	2124	1990	317	902	912	951	615	779	234	69	89	180	157	42	28	159	23	81	86	33	20	34	9	10	51	36	16	9	38	13	28	7	3	5	11	2	15	3	6	1	1	5	0	3	4	0	5	0	1	1	1	5	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	18615	4621	3647	3034	1363	1509	1349	1322	840	1128	462	305	252	290	270	180	140	235	113	126	129	77	61	59	50	34	58	60	31	23	56	20	38	28	14	10	17	14	20	12	9	4	6	11	5	5	5	0	8	2	4	2	2	5	1	4	2	2	0	2	1	1	1	1	1	0	0	2	1	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	14855	1789	2322	2251	344	1007	993	1047	623	967	255	71	93	183	177	33	33	187	30	79	89	39	17	28	12	12	46	50	12	10	47	12	29	6	2	6	10	2	17	3	5	1	3	11	1	3	4	0	6	1	1	1	1	3	0	4	2	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	20064	4760	3735	3176	1349	1608	1487	1369	850	1181	444	306	265	309	292	172	152	292	104	142	153	74	62	62	50	35	67	89	32	25	65	20	37	20	18	14	14	13	20	11	8	2	8	13	2	5	5	2	5	5	2	4	2	5	0	4	2	2	0	6	1	1	2	1	2	0	0	2	1	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	16409	1958	2473	2382	367	1133	1117	1121	623	1027	243	79	97	202	200	31	36	247	30	93	113	42	13	27	17	10	49	82	10	11	54	12	29	3	1	6	9	1	16	2	4	1	5	13	1	4	4	2	4	1	0	4	1	3	0	4	2	1	0	6	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
