label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95
0.03	south32_all	80	15462	5104	2741	1736	1634	1458	1324	1065	542	870	540	522	458	449	168	165	175	141	122	93	67	110	88	58	62	67	87	26	71	51	20	22	28	26	15	8	14	9	8	9	4	3	6	4	3	3	6	8	4	1	5	0	6	5	3	2	0	1	1	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	9546	2794	1413	851	946	881	802	647	290	560	315	310	300	300	70	95	89	77	71	51	38	57	51	30	41	40	52	16	42	34	11	11	14	19	9	5	7	4	3	4	1	0	4	4	1	1	2	5	0	0	3	0	3	3	2	2	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	15399	5068	2770	1723	1614	1446	1310	1032	550	894	541	541	498	433	185	162	179	138	112	91	53	107	75	61	61	62	86	24	72	52	22	26	20	38	14	9	16	9	6	7	9	3	5	4	3	1	5	6	8	1	5	0	4	3	4	1	0	0	1	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	9522	2763	1414	823	905	886	788	613	308	584	322	335	310	286	80	89	91	75	63	50	27	53	37	31	37	38	60	16	37	31	10	14	9	19	7	3	9	5	1	2	5	0	3	4	1	0	3	4	4	0	3	0	3	2	2	1	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	15083	5246	2796	1758	1561	1480	1314	1029	589	830	512	563	478	465	188	161	191	126	114	101	58	109	74	60	74	72	94	27	58	49	23	22	22	45	14	8	18	6	6	6	11	6	5	4	1	2	5	4	12	2	5	0	3	9	3	0	1	0	2	8	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	9328	2858	1399	840	903	892	779	614	314	541	313	359	289	317	85	89	104	69	58	57	23	50	41	32	49	50	64	16	27	33	8	13	9	27	5	3	8	2	1	1	7	1	3	4	0	1	3	2	9	1	2	0	2	6	2	0	1	0	1	8	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	14261	5174	2803	1792	1478	1414	1275	979	568	786	500	542	466	446	178	160	181	113	114	101	70	108	82	56	77	54	79	35	58	45	21	18	20	45	14	12	16	7	5	4	10	6	9	8	2	2	5	4	14	3	3	1	1	9	3	0	2	0	3	8	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	8670	2796	1417	844	829	836	761	592	304	500	311	342	278	291	86	82	102	55	49	51	28	55	48	30	46	40	50	19	34	27	9	10	10	26	3	7	7	3	0	1	8	1	7	7	0	1	3	3	12	1	1	0	0	6	1	0	1	0	1	8	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	13672	4997	2743	1773	1455	1459	1231	981	558	702	494	508	410	445	170	183	162	107	115	104	73	87	87	56	83	58	90	34	58	45	18	16	19	45	15	13	15	11	12	3	8	6	14	5	3	3	2	3	8	3	2	1	4	7	3	1	2	1	2	7	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	8143	2695	1372	839	813	862	738	583	288	440	293	329	234	287	77	95	83	41	53	54	32	43	53	28	42	38	52	15	40	26	7	9	9	27	7	9	5	4	2	2	6	2	9	3	1	1	1	3	8	1	1	0	3	4	1	0	1	1	1	6	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	13258	4802	2726	1709	1473	1396	1216	934	509	721	461	486	394	452	168	165	158	111	110	103	72	78	91	53	76	53	84	34	51	42	15	18	22	32	13	14	12	12	10	5	5	7	16	8	6	3	4	4	6	1	2	2	3	1	1	1	1	1	2	7	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	7765	2575	1343	787	800	797	715	564	248	429	268	304	226	309	70	76	92	44	54	42	33	38	50	27	41	29	45	14	38	19	9	12	12	18	7	12	7	5	3	2	4	2	13	4	4	0	3	4	6	0	1	0	3	0	0	0	0	1	1	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	13564	4940	2684	1698	1489	1382	1254	959	479	805	483	465	405	446	174	160	139	113	115	105	70	81	103	48	70	50	70	30	48	41	16	24	19	37	16	16	7	12	13	4	7	4	18	6	6	3	3	4	5	2	1	2	3	1	1	2	1	1	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	8006	2676	1339	785	798	803	742	596	232	495	273	294	230	307	71	70	88	49	60	46	31	43	58	22	35	21	43	14	35	21	10	15	12	22	7	11	6	5	5	2	4	1	15	2	5	0	2	3	5	0	1	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	14319	5134	2695	1690	1544	1425	1284	1011	510	851	518	485	420	481	184	154	154	118	110	95	84	77	102	59	68	45	77	35	45	39	16	22	16	22	16	13	8	6	6	8	12	2	17	8	6	6	3	4	7	2	0	3	3	4	1	1	1	1	1	4	0	0	3	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	8528	2813	1346	779	839	831	751	624	251	538	291	316	260	330	79	73	94	54	51	47	42	32	62	31	30	21	49	17	27	15	11	13	9	12	8	7	5	4	4	2	8	0	15	4	4	3	2	3	7	0	0	0	3	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	15084	5221	2778	1756	1588	1464	1365	1042	544	880	562	507	456	490	194	168	156	120	111	90	89	87	93	59	75	43	65	38	48	40	22	26	11	31	17	14	8	6	7	7	14	3	17	10	6	7	3	4	12	2	1	3	2	3	1	1	1	2	1	3	1	1	2	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	9092	2893	1448	830	847	880	815	654	287	585	335	343	279	327	85	77	87	55	54	47	45	42	60	31	31	23	42	18	27	17	15	16	5	17	11	6	6	3	5	3	9	1	15	5	2	4	2	3	11	0	1	0	2	3	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
