label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93
0.03	south32_active	80	8270	1758	1152	1189	1487	1166	406	1209	201	891	312	98	416	84	60	56	242	95	43	30	24	109	67	39	62	21	24	14	12	50	6	21	4	7	33	14	8	8	3	3	8	2	4	0	3	1	1	0	2	0	1	0	0	0	1	2	0	0	6	1	0	2	0	0	0	0	2	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_all	80	12854	3848	2370	2085	2168	1622	807	1519	469	1069	468	236	542	194	138	131	328	152	100	83	69	138	112	81	81	42	34	34	27	65	19	27	11	14	33	18	17	18	8	9	18	1	8	4	5	4	5	0	2	0	2	1	0	1	2	0	2	0	7	1	0	0	0	1	0	0	2	0	2	3	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south33_active	80	8227	1716	1130	1196	1530	1150	406	1253	201	857	293	77	408	85	46	49	261	90	40	38	25	106	82	43	59	22	20	14	11	53	7	21	5	4	28	11	6	10	6	2	7	1	3	0	3	1	0	0	2	0	0	0	0	0	1	0	1	0	7	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	12938	3858	2360	2125	2221	1651	808	1466	483	991	519	230	533	200	136	136	340	167	101	78	73	106	108	88	60	44	29	28	25	53	22	22	10	18	34	16	14	15	7	8	18	2	11	4	10	3	5	0	2	0	4	1	0	1	3	6	3	1	1	0	0	1	0	3	0	0	1	0	1	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	8234	1728	1134	1200	1567	1180	420	1179	211	785	344	82	412	84	45	47	269	102	42	34	28	77	75	48	41	21	14	9	13	39	8	16	5	5	28	7	5	6	6	4	7	2	4	1	8	1	0	0	2	0	0	0	0	0	1	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	12951	3852	2435	2065	2194	1650	753	1495	474	987	542	217	535	194	144	130	307	180	111	83	77	109	96	79	61	44	34	25	23	39	26	28	13	19	25	13	13	17	9	6	18	6	8	5	10	4	4	2	3	1	4	1	1	0	4	6	3	1	2	0	1	1	0	3	0	1	2	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	8219	1744	1147	1177	1528	1181	388	1200	206	793	352	86	412	87	52	49	254	110	48	35	33	74	69	45	42	20	12	6	12	28	13	19	7	6	21	4	2	10	6	3	7	3	4	1	8	2	2	2	1	0	0	0	1	0	1	0	2	1	2	0	0	1	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_all	80	13047	3914	2438	2059	2224	1661	751	1406	475	957	546	247	504	205	141	141	303	183	111	69	84	123	98	76	54	39	36	27	19	32	25	36	14	23	17	7	9	15	10	6	7	9	4	4	11	2	5	3	3	2	3	0	1	2	4	6	2	2	2	0	1	1	1	7	0	2	2	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	8330	1785	1153	1159	1564	1167	383	1128	202	768	355	96	386	87	55	59	253	109	48	30	30	85	70	39	38	21	15	8	10	23	12	27	5	7	15	2	1	10	5	3	4	4	1	1	6	1	3	3	1	0	0	0	1	0	2	0	1	1	2	0	0	1	1	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	12889	3950	2491	2006	2169	1680	768	1448	445	923	486	245	497	193	155	153	318	167	111	64	89	115	104	69	65	43	40	29	19	47	26	46	19	14	18	11	8	15	12	5	11	11	2	7	13	1	9	3	2	2	2	0	1	3	3	1	3	2	1	0	1	1	1	5	1	3	1	1	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	8228	1778	1158	1108	1545	1174	383	1184	192	741	304	107	387	82	59	64	269	95	44	28	34	79	70	29	48	20	16	7	8	40	15	34	6	5	13	5	2	10	7	3	8	6	1	0	9	1	6	3	0	0	0	0	1	1	2	1	2	1	1	0	0	1	1	4	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	13052	3970	2393	2064	2136	1671	771	1380	452	912	493	258	496	176	146	136	311	173	110	59	90	121	111	68	75	35	37	25	23	45	21	39	20	11	24	13	10	16	12	6	8	6	2	10	12	2	6	4	1	2	1	1	2	4	3	1	2	2	0	0	1	0	1	4	1	2	0	1	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	8449	1837	1115	1130	1498	1155	372	1141	195	728	306	105	394	67	51	56	261	111	41	25	36	78	73	30	53	20	19	7	9	39	9	30	5	3	19	7	3	10	5	4	7	3	2	1	8	2	4	4	0	0	0	0	1	1	2	1	1	1	0	0	0	0	1	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	12955	3873	2434	2078	2181	1665	761	1458	453	975	495	248	507	173	148	133	287	168	108	61	82	117	121	59	81	41	33	24	24	56	22	30	21	13	25	11	9	11	15	8	8	4	6	9	10	1	5	4	0	0	2	1	3	4	0	2	2	1	0	0	0	0	0	0	1	1	0	0	0	0	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	8462	1795	1117	1161	1543	1189	350	1193	197	786	295	107	395	64	54	51	229	120	44	26	40	72	84	27	57	19	18	8	10	49	9	20	7	4	19	7	5	5	7	5	6	2	2	1	9	1	3	3	0	0	0	0	1	1	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	12768	3875	2385	2037	2136	1701	767	1379	447	916	490	251	522	190	154	136	270	172	104	68	93	115	115	60	82	34	27	21	21	38	22	18	21	9	28	9	12	12	14	6	9	2	7	5	14	1	0	6	1	2	2	2	3	5	0	2	0	2	0	1	0	0	0	0	1	0	0	0	1	0	3	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	8231	1752	1075	1114	1497	1214	357	1114	190	723	283	108	402	65	55	49	196	121	38	23	41	71	79	27	53	13	15	10	9	30	6	9	11	2	21	6	6	6	4	4	6	0	3	1	10	1	0	4	0	0	0	0	1	2	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
