label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131
0.03	south23_active	80	2449	3017	923	438	1273	485	159	100	114	925	87	94	69	243	83	55	34	27	61	119	16	56	22	16	27	12	10	29	10	14	29	12	82	15	5	4	7	37	5	4	2	6	2	13	3	3	3	4	1	2	11	2	0	2	1	1	2	1	1	1	2	3	1	1	1	4	5	5	0	1	1	0	8	1	1	0	0	0	1	1	0	0	2	2	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5198	3950	1749	1096	1534	772	493	391	356	1091	261	235	214	321	192	128	120	101	98	150	71	105	50	47	52	37	48	46	33	38	41	28	84	27	17	20	18	24	18	15	10	10	11	14	9	9	4	6	7	10	9	6	3	4	5	2	8	3	2	2	3	3	1	2	4	4	7	1	0	2	9	0	4	2	2	0	0	0	0	2	1	3	2	2	0	0	2	1	2	1	1	0	0	0	0	0	0	0	0	1	2	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	2393	2974	913	476	1195	448	140	93	118	960	77	91	71	254	91	49	38	28	51	114	21	61	22	22	28	13	14	25	9	13	27	13	73	13	5	4	7	20	5	3	1	7	4	9	3	6	1	2	3	3	8	2	1	2	1	1	2	1	0	1	1	1	1	1	0	4	4	0	0	1	7	0	3	2	1	0	0	0	0	2	0	0	2	2	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5311	4289	1770	1087	1731	777	480	385	357	1223	257	242	191	363	198	126	122	102	115	195	81	100	60	53	54	44	49	42	36	34	55	33	99	24	18	21	19	22	18	16	12	7	9	14	9	7	5	6	8	14	10	4	5	3	4	4	9	5	3	4	4	1	1	2	4	10	7	1	0	1	10	0	3	2	0	1	0	0	1	1	1	2	0	0	0	0	5	0	2	0	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2554	3351	979	498	1390	473	152	89	143	1108	82	101	82	302	96	42	35	27	68	166	21	58	26	27	31	16	12	26	14	12	37	18	91	13	9	5	9	20	4	3	1	5	4	11	5	4	1	2	3	4	8	0	1	2	1	2	4	2	1	2	2	1	0	1	0	4	6	0	0	1	7	0	2	2	0	0	0	0	1	1	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5419	4747	1824	1125	1808	801	483	392	369	1288	251	247	177	393	202	121	117	96	150	300	74	110	67	60	50	46	48	47	39	30	65	33	119	24	15	26	20	21	15	15	12	8	8	19	8	11	6	7	7	13	11	5	4	4	2	4	4	11	3	5	3	3	4	4	5	9	7	0	0	1	9	0	3	3	0	1	0	1	1	1	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2748	3815	1066	529	1491	519	165	78	161	1183	85	109	81	328	109	44	42	25	105	266	21	70	28	31	29	19	11	27	17	9	47	13	114	16	8	8	9	19	4	3	2	6	3	13	3	4	1	2	3	4	9	0	2	3	0	3	2	7	1	2	1	3	1	1	1	3	4	0	0	1	6	0	2	3	0	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5552	4973	1819	1118	1854	887	495	403	338	1357	244	248	152	393	206	116	127	92	157	328	79	106	72	70	47	52	46	48	43	23	64	35	130	28	14	23	17	54	9	10	9	7	5	18	8	14	6	12	6	8	14	5	4	5	2	4	5	10	3	4	1	4	5	2	5	17	6	0	1	1	4	1	4	3	0	1	0	1	2	1	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2904	4045	1119	528	1544	590	184	77	160	1271	83	112	70	330	121	48	38	20	121	295	23	76	34	38	27	22	15	27	20	8	46	18	124	18	10	11	5	50	3	3	2	5	2	11	2	3	1	5	3	1	10	0	1	2	0	3	2	6	1	2	1	3	2	0	3	11	3	0	0	1	3	0	4	3	0	0	0	0	2	1	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5500	5058	1815	1131	1848	945	474	417	335	1354	260	262	165	382	184	120	134	98	168	307	64	114	62	72	50	45	43	59	42	26	57	30	111	27	19	21	19	58	12	12	10	9	6	32	9	16	8	11	6	4	10	7	5	5	1	2	3	9	4	3	1	4	7	2	5	17	3	0	1	3	1	1	15	2	0	2	0	1	1	0	1	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2890	4143	1123	519	1536	653	192	80	153	1272	93	117	71	327	105	59	43	25	125	266	23	85	26	40	28	20	16	37	19	5	44	18	105	22	13	8	6	53	4	4	2	6	2	24	1	5	2	4	2	1	6	2	2	1	0	1	0	5	2	1	0	3	2	0	3	11	1	0	0	3	0	0	15	2	0	0	0	0	1	0	1	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5404	5006	1801	1104	1847	923	500	414	342	1337	268	273	173	367	154	126	127	102	163	305	59	110	66	72	53	44	41	48	40	25	57	33	95	30	25	16	17	60	12	12	10	10	10	23	10	15	6	10	4	2	11	7	4	5	6	1	2	6	4	0	3	3	4	4	5	8	1	0	1	3	1	1	15	1	1	2	0	0	1	0	2	3	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2788	4089	1108	516	1537	645	201	84	149	1252	100	122	76	316	85	63	32	23	115	265	19	89	30	40	26	19	12	32	19	6	44	22	86	24	14	7	7	54	3	4	1	6	5	20	2	7	1	4	2	1	9	2	1	0	3	0	0	2	2	0	0	2	2	0	3	8	1	0	0	2	0	0	15	1	1	0	0	0	1	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5504	4960	1798	1112	1883	893	519	414	352	1342	264	236	173	369	147	135	112	98	178	257	53	103	69	69	65	41	35	50	34	27	63	21	128	28	29	19	16	53	13	16	13	16	9	24	10	16	9	10	6	8	8	11	5	6	6	1	1	4	5	0	4	0	3	5	2	0	3	1	2	3	2	0	15	2	3	2	0	0	1	0	2	3	0	2	1	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	3	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2845	4053	1117	540	1582	611	198	82	150	1257	97	110	79	320	73	67	31	26	128	221	17	82	29	38	33	20	13	31	17	4	48	17	116	19	16	9	7	47	4	4	1	12	3	21	3	11	2	5	2	5	6	5	2	0	3	0	0	1	4	0	0	0	1	0	0	0	3	0	0	2	0	0	15	2	3	0	0	0	1	0	2	1	0	2	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5550	4878	1866	1068	1910	879	464	375	374	1423	240	217	187	430	188	103	114	99	157	225	89	102	75	66	62	41	41	50	36	32	70	40	117	32	18	19	20	39	11	21	11	18	11	15	14	8	10	8	8	6	3	5	10	3	5	5	5	2	5	3	4	3	2	1	2	1	14	4	2	3	0	2	1	1	0	1	1	0	1	1	0	1	0	1	3	1	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2873	4004	1124	507	1639	592	164	79	172	1322	89	90	93	377	102	39	37	29	130	200	34	70	38	34	23	17	20	27	15	8	58	24	111	22	7	6	5	33	4	11	7	12	6	12	4	5	1	3	2	1	3	1	3	0	1	5	5	0	1	2	3	1	2	0	1	1	13	2	0	1	0	2	1	1	0	0	0	0	0	1	0	1	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5617	4760	1906	1105	1871	878	487	398	363	1380	261	203	185	438	182	112	115	110	155	232	89	96	75	66	50	54	47	45	33	29	68	43	125	32	16	14	16	34	8	18	13	16	14	14	12	7	9	8	9	6	7	6	10	0	4	3	5	2	5	2	4	2	3	0	1	1	14	3	2	3	2	1	2	1	1	1	1	0	1	1	0	4	0	1	1	3	1	0	7	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2918	3855	1150	505	1591	591	169	81	162	1283	104	92	89	385	96	46	35	27	128	212	31	70	39	36	18	23	21	19	15	7	60	26	120	22	6	5	5	28	0	8	3	11	10	9	4	5	2	3	2	1	4	2	4	0	1	3	5	0	2	1	3	2	2	0	0	1	14	2	0	0	2	1	1	1	0	0	0	0	0	1	0	4	0	0	1	2	0	0	6	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5450	4400	1852	1105	1770	837	489	424	360	1172	243	208	186	381	166	128	123	104	158	199	77	86	66	58	50	59	47	43	47	32	72	44	132	28	16	14	13	32	11	17	13	21	14	21	15	8	9	11	9	6	8	8	6	0	5	2	5	0	5	2	4	2	1	0	0	0	5	2	3	2	2	0	2	1	1	0	2	0	0	0	0	3	0	1	1	3	1	0	6	0	0	0	0	2	0	0	0	1	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2709	3454	1072	459	1462	549	153	98	167	1076	82	94	79	321	82	49	30	22	122	173	23	58	32	31	21	25	20	18	19	4	59	24	125	18	7	5	4	26	1	8	2	14	10	15	5	5	4	5	2	1	3	2	2	0	2	2	3	0	2	1	3	2	0	0	0	0	5	1	0	0	2	0	1	1	0	0	0	0	0	0	0	3	0	0	1	2	0	0	6	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5283	4259	1850	1105	1578	800	484	416	343	1019	233	215	193	321	171	131	118	111	124	170	66	86	64	47	40	59	43	41	36	31	54	29	128	24	22	17	15	42	21	13	15	21	13	20	13	9	10	9	4	3	9	10	5	3	3	3	6	3	5	2	1	1	1	1	1	2	5	1	2	4	4	0	2	1	5	1	3	1	1	0	0	5	0	0	0	2	0	0	5	0	0	0	0	2	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2556	3214	1013	433	1263	510	138	98	146	931	77	83	83	257	82	44	27	28	93	142	14	62	32	24	18	25	19	17	11	3	39	15	121	14	14	6	5	36	5	4	3	13	8	12	3	5	5	2	1	1	2	3	2	1	2	3	2	2	2	1	0	1	0	0	0	2	5	1	0	1	3	0	1	1	4	0	1	0	0	0	0	5	0	0	0	2	0	0	5	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5222	3975	1744	1038	1428	768	474	426	327	870	218	227	202	269	157	128	109	105	121	153	62	80	61	47	40	54	43	42	34	29	54	29	92	23	25	22	10	34	20	12	23	19	14	22	13	10	8	10	8	2	8	9	2	4	2	2	6	4	4	3	2	1	3	1	2	2	2	2	2	3	3	0	2	4	4	2	2	1	1	0	0	5	0	0	0	2	2	1	4	1	0	0	0	0	0	1	0	0	0	0	4	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2387	2875	889	384	1104	472	125	105	130	780	64	83	91	204	75	38	21	21	86	122	11	55	23	25	18	18	18	22	5	4	39	14	87	9	14	7	2	32	5	4	5	11	7	13	2	6	4	2	2	0	3	1	0	1	1	2	1	2	2	1	0	1	2	0	1	2	2	1	0	1	1	0	1	4	4	1	1	0	0	0	0	5	0	0	0	2	2	1	4	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5404	3990	1738	1044	1506	746	454	403	326	891	220	220	222	319	153	123	122	113	120	156	76	79	64	48	47	48	45	44	22	24	44	27	128	22	25	27	10	37	23	11	24	16	11	28	11	10	9	8	7	3	8	10	4	5	2	6	7	4	1	5	3	1	3	1	2	4	1	3	1	3	4	0	2	4	4	2	1	2	1	0	0	2	0	0	0	1	2	1	5	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2530	2944	901	411	1198	456	127	89	112	801	62	86	105	243	71	39	27	30	80	125	17	54	25	27	24	18	15	26	3	3	34	16	125	11	15	8	3	34	7	4	6	9	4	18	3	5	2	0	3	0	3	2	0	1	0	6	1	2	0	1	0	1	3	0	1	4	1	2	0	2	1	0	2	4	4	1	1	0	0	0	0	2	0	0	0	0	2	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5488	4200	1698	1024	1575	793	451	406	360	1043	254	232	214	362	152	120	130	119	128	200	78	82	49	62	57	41	49	51	28	22	54	26	102	29	21	27	16	47	15	13	21	8	10	31	11	6	8	12	9	5	13	10	3	3	4	8	4	2	1	4	4	1	4	1	2	3	2	3	1	2	4	1	2	5	1	1	1	2	0	0	0	0	0	0	0	1	2	1	2	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2647	3253	921	441	1280	511	127	85	143	949	78	98	102	288	74	39	33	37	89	163	20	57	15	35	35	13	19	35	7	4	44	15	100	14	12	7	4	42	4	6	5	5	3	24	2	1	0	5	4	1	9	4	0	0	1	8	1	0	0	0	0	1	3	0	1	3	2	2	0	2	0	1	2	5	1	1	1	0	0	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5525	4443	1723	1033	1643	807	442	410	356	1174	274	237	204	412	179	119	129	129	148	228	88	90	65	75	57	34	47	52	31	29	54	25	104	34	19	28	20	46	18	19	13	9	12	30	11	6	9	12	8	9	15	14	3	3	3	7	4	2	1	5	2	2	3	2	5	4	2	1	0	1	4	1	2	3	0	0	1	2	1	0	0	0	1	0	0	1	0	2	2	1	0	0	4	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2781	3546	993	455	1373	518	141	79	146	1075	85	109	94	334	93	39	38	41	97	190	30	58	22	35	33	8	21	37	12	8	45	13	101	15	13	7	7	39	3	9	4	6	4	23	5	1	0	6	3	2	12	8	0	0	1	7	2	0	0	1	0	1	1	0	2	3	1	1	0	1	1	1	2	3	0	0	1	0	0	0	0	0	1	0	0	0	0	1	2	1	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5478	4790	1756	1074	1760	870	458	424	373	1300	266	254	199	458	202	143	120	127	171	265	84	103	63	72	73	32	45	57	34	33	51	21	83	45	17	25	25	54	13	18	11	26	11	26	10	9	9	12	5	10	14	13	3	5	4	7	6	2	4	2	2	2	3	4	4	4	2	6	0	0	6	2	8	6	1	1	1	1	1	0	0	0	1	0	0	0	0	2	1	2	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2879	3900	1027	477	1506	585	135	87	170	1216	91	113	88	390	102	58	35	40	120	222	33	65	26	33	40	11	21	41	15	7	42	9	80	21	10	9	10	45	1	10	6	23	3	19	5	1	1	8	2	2	10	7	0	2	2	7	3	1	3	1	0	1	1	0	1	2	1	3	0	0	4	1	8	6	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5422	4862	1827	1116	1847	892	470	400	362	1260	236	234	190	441	198	158	108	113	186	253	83	100	72	67	72	44	45	69	29	37	65	25	101	40	17	20	19	57	13	14	13	30	12	15	8	9	10	8	8	6	11	11	4	10	4	2	4	5	6	3	3	2	1	5	6	6	6	7	0	0	8	1	9	6	1	1	1	1	3	0	0	0	1	0	0	0	0	2	0	3	0	0	8	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2831	3984	1103	500	1605	582	147	82	166	1177	86	112	78	374	104	68	32	20	133	214	33	65	32	31	42	16	24	48	13	9	54	10	95	19	7	9	11	49	2	7	8	25	3	10	3	1	2	5	3	1	9	6	0	5	2	2	2	4	4	3	1	1	0	0	1	4	3	3	0	0	6	0	9	6	0	0	1	0	2	0	0	0	1	0	0	0	0	1	0	2	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
