label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142
0.03	south21_active	80	14593	4410	757	2222	1661	1896	409	452	246	678	161	117	262	95	64	77	220	229	131	65	63	93	132	125	55	160	22	28	36	20	42	26	18	35	38	32	9	44	6	13	35	8	29	38	9	4	12	6	0	3	5	11	2	4	1	8	7	8	5	1	3	7	2	0	5	7	3	3	2	1	0	5	2	0	3	1	0	3	0	3	0	1	1	1	0	1	0	0	2	2	1	2	4	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	18385	6430	2762	3147	2301	2300	1078	893	744	910	524	441	498	385	302	256	343	327	261	188	178	159	205	160	107	199	76	89	95	70	71	57	48	55	65	47	36	60	42	32	41	21	33	44	20	15	23	20	11	15	14	21	11	11	9	9	17	14	13	9	11	13	7	6	7	8	4	6	7	6	3	5	6	3	4	2	2	2	0	5	1	1	2	2	1	3	1	1	6	3	1	0	5	2	1	2	0	2	0	4	2	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	14687	4383	767	2223	1673	1865	401	436	250	693	158	100	263	95	62	82	226	213	143	72	71	91	127	120	50	161	21	24	36	21	37	24	12	29	36	30	6	45	7	16	33	6	23	33	11	5	19	8	0	4	7	10	4	6	2	5	10	12	3	2	4	9	4	0	2	6	3	4	2	5	0	3	2	1	1	1	0	1	0	2	0	1	1	1	0	2	0	0	4	2	0	0	4	1	1	0	0	1	0	4	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	18424	6400	2737	3196	2351	2193	1050	911	751	955	535	447	487	359	312	251	328	334	251	191	170	156	193	153	115	198	73	92	103	72	73	62	52	50	65	57	36	46	41	29	53	26	30	43	25	10	26	21	11	14	14	22	10	12	12	12	14	17	10	6	7	15	7	3	4	11	4	3	11	8	2	2	2	3	7	2	4	1	2	5	1	1	3	1	1	2	1	1	7	2	0	1	3	1	1	1	0	1	0	4	1	0	0	0	0	1	2	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	14719	4342	771	2291	1695	1763	384	447	264	710	156	102	269	75	69	73	216	216	148	77	70	87	118	116	54	165	23	23	45	23	39	29	15	22	38	35	7	35	6	14	43	10	23	25	12	3	21	10	1	4	8	8	4	6	4	4	11	14	2	1	2	10	4	0	1	8	2	2	7	6	0	1	1	1	3	0	1	1	0	2	0	1	1	0	0	1	0	0	4	2	0	0	2	1	1	0	0	0	0	4	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	18450	6434	2751	3156	2426	2122	1025	907	726	936	522	468	483	353	309	252	344	356	234	201	183	162	194	163	110	198	76	97	108	77	77	60	60	49	55	57	35	58	41	31	42	27	32	41	21	14	27	20	13	12	15	16	11	12	12	15	11	18	10	4	7	12	5	0	6	11	5	4	11	7	2	2	2	3	6	3	4	2	3	2	1	1	1	1	1	1	2	1	4	1	1	1	1	0	0	1	0	1	1	4	3	0	0	0	1	4	10	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_active	80	14763	4352	759	2253	1716	1670	375	441	245	693	167	108	266	68	79	75	224	243	135	76	66	79	122	107	57	156	24	22	49	28	40	27	16	19	33	31	6	46	11	13	32	9	23	21	9	5	23	8	3	5	8	4	5	7	4	6	8	15	3	1	3	8	3	0	4	9	2	2	7	6	1	1	1	2	4	1	1	1	0	0	0	1	0	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	2	9	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	18729	6367	2811	3133	2481	2186	1018	915	735	941	527	490	483	326	304	266	322	370	235	202	186	174	187	155	128	184	73	94	110	63	70	63	62	52	55	54	43	71	40	29	47	36	28	42	24	15	24	16	10	14	18	16	15	11	9	14	9	19	6	9	6	8	4	0	10	11	6	6	7	4	2	2	1	3	5	3	3	1	3	3	2	1	2	1	1	1	2	0	4	1	1	1	2	1	0	1	0	2	1	0	3	0	0	1	1	4	10	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
0.03	south25_active	80	15031	4272	754	2239	1765	1706	386	465	239	670	164	111	261	73	73	73	204	263	133	78	70	83	117	100	66	142	20	22	55	24	34	27	17	25	26	32	6	56	13	14	35	13	18	24	11	4	17	6	5	6	12	4	5	2	4	6	7	16	2	3	3	4	1	0	8	9	2	3	6	3	1	1	0	1	3	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	18440	6370	2882	3005	2518	2186	1022	868	744	931	511	492	467	311	315	274	326	385	236	185	188	172	196	159	133	175	80	93	116	60	78	67	67	54	50	40	47	77	36	29	43	33	33	28	18	15	28	17	15	15	16	13	16	14	12	14	12	15	9	10	7	4	4	0	9	14	4	7	1	6	4	1	1	4	2	4	2	1	3	3	3	1	4	2	1	2	1	1	2	4	1	1	1	1	0	1	1	1	1	0	2	0	1	1	1	3	10	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
0.03	south26_active	80	14809	4298	748	2123	1786	1709	388	433	254	666	171	120	261	64	70	83	204	276	124	62	71	77	124	98	69	131	14	18	55	22	42	28	21	27	20	25	6	58	15	17	29	15	22	20	9	4	22	5	8	5	11	2	2	4	4	9	11	11	3	3	4	3	1	0	8	13	1	2	1	6	1	0	1	1	1	1	1	0	2	2	2	0	0	0	0	2	1	1	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	18759	6483	2966	3059	2464	2242	1061	907	725	992	520	490	504	325	307	268	344	366	246	192	188	167	186	140	126	162	89	96	107	57	69	75	72	58	50	41	44	65	40	30	35	32	34	28	20	15	38	18	15	14	15	12	18	11	10	17	13	9	9	11	10	2	7	1	7	20	6	6	2	7	4	4	1	4	4	3	2	2	3	2	4	1	4	3	1	3	0	2	3	5	1	0	2	1	0	1	1	1	0	0	0	0	2	1	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
0.03	south27_active	80	15076	4399	746	2159	1756	1721	405	454	240	713	166	107	275	65	71	74	212	265	135	65	67	73	122	84	63	113	18	18	54	17	38	29	21	32	18	27	5	48	15	17	23	15	22	20	9	2	30	4	9	5	11	2	3	2	3	14	10	6	4	4	5	1	2	1	5	18	3	2	1	7	0	3	1	0	4	1	1	0	2	2	2	0	0	0	0	3	0	1	1	5	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	18509	6526	2917	3062	2385	2271	1078	924	685	1019	527	465	519	339	309	259	328	374	250	185	187	170	190	146	129	162	84	97	104	62	71	64	55	58	57	66	42	51	30	36	41	26	34	30	20	18	38	14	13	13	10	15	21	8	10	17	19	12	8	8	10	7	5	3	10	17	4	4	3	8	5	5	1	5	3	2	2	2	3	4	3	1	4	2	1	2	0	3	2	5	1	0	2	0	0	1	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
0.03	south28_active	80	14840	4455	747	2173	1704	1770	410	475	236	747	178	109	266	62	66	70	199	280	144	57	72	85	124	85	58	116	19	15	44	16	39	28	17	31	22	46	8	37	8	18	29	12	22	17	11	2	30	6	7	5	6	1	4	2	1	14	15	7	3	2	4	5	2	3	4	16	3	0	2	7	0	3	1	0	3	0	1	1	2	3	1	0	0	0	0	2	0	1	1	5	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south29_all	80	19958	6935	2854	3374	2477	2352	1147	981	687	1045	542	448	546	338	299	265	384	412	265	186	196	157	188	175	121	224	75	88	96	76	77	75	58	58	61	67	42	43	34	35	50	21	37	34	27	18	39	19	14	11	10	18	15	5	11	26	25	14	8	7	14	7	6	5	6	14	4	3	2	8	6	4	1	3	4	2	2	3	2	2	3	2	2	1	2	1	0	2	2	2	1	0	2	0	0	0	0	1	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	16391	4921	814	2546	1828	1857	464	530	262	773	187	120	296	75	76	82	243	328	159	63	78	85	129	110	57	179	23	16	47	19	43	36	17	31	28	44	11	34	9	11	37	8	24	17	14	2	31	11	9	4	5	2	5	0	2	21	19	7	3	2	8	5	2	4	0	13	3	0	1	7	1	3	1	0	4	0	1	2	1	1	1	0	0	0	0	1	0	0	1	2	1	0	2	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_all	80	21903	7226	2837	3681	2696	2545	1148	986	687	1117	525	418	543	350	303	257	377	478	261	180	185	159	207	206	132	250	77	93	108	96	84	79	59	68	61	74	45	57	29	34	57	25	42	46	27	20	36	22	12	11	9	16	19	6	13	27	27	15	6	7	14	9	3	7	8	12	3	1	9	5	4	4	4	1	5	1	1	3	2	5	2	2	0	1	1	0	0	1	2	3	2	1	2	1	0	1	0	1	1	1	0	1	3	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	18439	5358	884	2863	2015	2116	491	544	287	857	189	121	312	101	79	94	257	393	157	63	83	90	140	139	60	212	25	18	58	40	50	38	16	36	34	54	16	46	9	16	44	13	27	30	16	2	31	15	6	6	3	4	8	0	2	22	21	9	3	2	9	6	0	5	1	11	1	0	9	4	1	3	4	0	5	1	1	2	0	3	1	0	0	0	0	0	0	0	1	2	1	1	2	1	0	1	0	1	1	1	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_all	80	19930	6736	2893	3247	2579	2470	1059	927	696	1030	554	511	454	360	326	282	338	427	231	164	174	158	169	181	129	186	74	73	79	83	75	56	69	56	69	58	29	85	35	38	52	32	37	49	31	24	25	19	17	14	14	18	12	10	10	24	14	6	14	8	11	5	7	3	5	6	6	6	2	3	4	2	8	2	4	1	4	1	3	1	0	3	1	3	2	1	2	0	5	5	0	3	2	3	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	16407	4744	844	2425	1902	1999	442	448	253	766	184	141	242	81	90	73	235	324	146	53	78	88	118	101	51	144	29	19	36	27	38	20	14	35	39	24	9	70	9	20	38	19	25	36	17	5	21	10	7	8	6	5	4	4	2	17	9	5	10	3	6	2	6	0	2	6	4	2	1	2	2	0	7	1	4	0	0	0	2	0	0	1	0	0	0	1	1	0	2	3	0	2	2	3	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	21518	7024	2932	3291	2628	2658	1057	961	742	1074	539	476	477	338	316	285	377	456	242	175	186	151	170	196	136	206	70	73	77	85	69	71	67	62	75	62	27	78	37	26	49	35	30	49	31	19	28	15	13	18	14	17	8	7	11	34	13	11	13	5	10	8	6	5	10	6	7	7	4	3	3	1	13	1	13	1	6	1	3	0	1	3	1	2	3	1	1	0	3	7	0	2	2	3	2	1	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	18121	5082	887	2525	1998	2201	463	499	293	816	181	139	277	84	83	81	271	346	167	48	88	85	125	123	60	169	30	19	45	32	38	31	13	39	42	31	8	59	9	17	36	19	16	39	18	7	21	8	4	11	7	4	3	3	5	22	9	7	10	2	6	3	5	3	7	5	2	3	2	2	2	0	12	1	12	0	2	0	2	0	0	1	0	0	1	1	0	0	0	5	0	2	2	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	23014	7318	2918	3518	2652	2969	1071	971	773	1076	563	449	526	327	283	288	422	490	273	183	170	152	176	189	129	236	75	77	77	84	80	71	65	68	74	71	27	78	33	39	68	30	39	44	23	23	33	17	15	19	13	13	8	8	8	32	18	13	12	4	11	11	6	11	9	4	6	6	5	2	5	3	11	3	13	1	4	3	2	0	1	2	2	2	2	1	0	1	1	6	0	1	3	1	1	2	0	0	1	0	2	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	19655	5466	907	2754	2048	2522	476	528	307	846	197	139	325	89	72	87	311	383	184	55	80	88	129	125	60	198	26	27	48	31	49	29	13	47	44	44	7	58	7	25	46	15	22	35	16	6	27	9	7	11	7	5	3	3	5	21	11	8	9	2	7	7	4	6	7	3	2	3	3	2	3	1	11	2	12	0	2	0	2	0	0	1	0	0	1	0	0	0	0	4	0	1	2	0	0	2	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	23442	7461	2858	3702	2677	3016	1073	1017	740	1124	542	440	545	332	291	281	439	470	269	186	181	154	181	200	130	266	72	70	85	87	94	67	53	56	63	67	37	78	25	37	49	39	45	43	21	19	35	18	14	17	15	13	11	7	13	33	19	14	10	5	6	10	7	12	9	3	8	7	11	2	4	4	9	2	13	2	3	3	0	0	1	1	1	1	2	1	1	2	1	5	0	1	2	1	1	3	0	2	1	0	2	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
0.03	south34_active	80	20073	5652	923	2928	2058	2563	479	560	296	900	175	140	333	92	69	98	315	366	182	56	84	81	133	139	64	227	23	24	50	40	60	32	12	35	33	48	7	56	5	21	29	25	27	33	14	7	27	11	5	8	8	6	5	2	8	21	12	10	3	1	4	7	2	7	7	2	3	4	9	2	2	3	9	1	10	1	2	0	0	0	0	1	0	1	1	0	0	1	0	4	0	1	1	0	0	3	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south35_all	80	23808	7657	2841	3881	2772	3025	1054	1033	790	1063	543	440	528	363	299	277	417	422	276	191	168	148	217	182	118	308	88	79	93	88	103	58	59	50	53	65	35	82	28	44	56	35	53	56	24	21	31	22	21	14	20	13	15	10	15	20	15	13	7	4	9	9	8	10	4	4	5	7	9	8	3	4	7	2	11	1	1	3	5	2	1	1	1	1	1	2	4	2	0	2	2	0	2	1	0	3	0	2	3	0	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0
0.03	south35_active	80	20347	5824	949	3095	2136	2570	469	588	317	846	174	140	325	111	84	95	313	345	181	60	84	80	160	129	59	269	28	33	45	36	72	28	13	21	30	48	5	64	6	24	39	23	33	47	19	6	26	14	7	7	6	5	5	4	5	18	9	9	0	1	7	8	3	4	3	3	3	5	8	6	1	3	6	1	9	1	1	0	4	1	0	1	0	1	0	0	1	1	0	2	1	0	1	0	0	3	0	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
0.03	south36_all	80	24074	7533	2914	4007	2919	2978	1036	1013	757	1090	522	458	518	387	318	274	406	481	282	184	174	153	244	173	128	294	95	78	101	84	96	47	59	65	61	54	38	69	29	50	61	35	49	73	22	15	33	25	17	12	16	17	13	10	16	21	14	20	12	4	14	6	13	7	4	2	6	8	9	7	5	4	6	1	5	1	1	0	7	2	1	2	1	2	1	1	4	2	0	3	2	0	1	1	0	1	0	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0
0.03	south36_active	80	20615	5747	963	3176	2274	2557	472	591	305	869	166	157	322	128	97	94	297	403	178	64	84	85	183	116	65	258	36	34	44	40	68	25	15	26	32	36	7	56	5	31	43	28	32	61	16	3	26	16	4	4	4	5	5	5	5	19	10	14	4	1	11	5	9	3	2	2	3	5	9	5	1	2	5	1	2	1	0	0	6	1	0	1	1	2	0	0	1	1	0	2	1	0	1	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
0.03	south37_all	80	24075	7522	2975	3943	3025	2986	1046	1027	732	1122	517	460	513	368	316	270	384	482	258	191	161	176	261	184	145	279	108	84	102	66	87	51	57	80	69	56	39	57	35	39	50	31	44	82	30	20	36	19	22	14	17	17	12	13	14	26	10	18	8	4	17	7	13	5	8	21	4	7	16	9	5	4	3	1	2	1	2	0	8	4	1	2	1	2	1	4	4	1	2	1	6	0	1	1	0	0	0	0	2	0	0	0	4	0	1	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	20706	5710	1029	3161	2386	2580	483	609	293	895	188	163	326	131	96	94	279	413	167	67	83	99	197	128	66	247	48	32	40	34	53	28	19	33	37	34	10	50	7	24	40	16	26	65	21	4	31	10	4	5	5	5	5	6	4	25	8	13	6	1	13	6	11	2	3	20	1	4	16	7	1	2	2	0	1	1	1	0	7	3	0	1	1	1	0	3	1	0	2	0	3	0	1	1	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	24434	7558	2990	3839	3022	3065	1046	1038	691	1166	517	493	525	349	312	272	414	475	271	180	174	185	262	204	150	254	97	87	91	56	94	61	57	80	76	59	39	61	34	31	52	30	45	66	29	25	36	19	17	18	17	18	6	14	13	28	7	21	13	5	12	6	15	8	11	24	6	6	11	10	5	5	2	1	5	1	2	2	9	4	1	3	3	3	2	3	0	1	2	1	4	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	21104	5773	1040	3032	2374	2660	496	593	265	949	197	171	344	118	90	98	297	395	184	68	88	109	196	146	69	227	40	35	32	26	59	33	22	37	42	33	13	52	6	18	41	12	33	55	21	7	31	7	5	8	5	4	2	6	4	25	4	16	8	1	9	3	12	4	4	23	3	3	11	5	1	1	2	0	4	0	1	1	9	4	0	1	2	2	0	3	0	0	2	0	2	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	24414	7686	2943	3652	3016	2918	1051	978	703	1191	562	499	522	359	299	265	419	481	274	168	184	197	227	199	152	231	77	87	86	58	95	68	45	69	75	63	50	64	34	33	49	30	38	70	31	31	34	22	18	16	20	14	9	13	16	26	5	17	8	7	13	9	8	10	9	32	7	7	10	8	6	6	4	1	8	1	2	2	6	6	2	3	2	2	1	3	0	1	2	1	6	0	1	3	0	0	0	2	0	7	0	0	4	0	1	1	0	1	0	0	0	0	0	1	2	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	21152	5879	1033	2883	2392	2487	489	554	276	966	221	172	335	112	79	90	295	388	192	68	89	110	171	139	65	199	29	38	35	33	53	37	19	31	41	36	21	54	8	17	39	7	23	59	20	9	27	9	6	10	11	6	3	5	5	24	2	14	4	1	9	5	6	7	3	31	5	2	10	5	1	2	4	0	8	0	1	1	5	6	0	1	1	1	0	3	0	0	2	1	4	0	0	3	0	0	0	2	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	24351	7883	2841	3705	3028	2915	1066	956	740	1200	566	503	532	374	328	261	434	491	273	171	223	188	223	220	149	225	70	87	89	64	101	73	48	53	72	71	45	78	33	32	48	28	42	50	26	28	33	24	14	16	19	12	9	15	15	22	8	15	10	3	14	7	4	11	10	34	8	10	2	9	7	5	4	1	12	3	0	2	5	5	2	4	2	3	3	0	0	1	1	1	5	0	4	2	0	0	0	2	0	7	0	0	1	0	1	2	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	21025	6086	971	2928	2397	2464	500	536	309	968	219	159	337	114	96	78	323	404	191	64	107	107	172	156	72	188	21	32	38	36	62	39	19	26	41	45	18	63	9	17	39	7	29	41	15	6	26	13	6	13	11	5	3	6	4	20	5	12	5	0	9	3	2	8	6	33	5	5	1	5	2	2	4	0	11	2	0	1	4	5	0	1	1	1	0	0	0	0	0	1	2	0	3	2	0	0	0	2	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
