label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109
0.03	south28_active	80	1094	426	885	420	125	1150	51	479	84	46	32	93	67	40	173	135	175	31	15	15	118	7	9	28	83	21	103	10	10	12	6	10	92	4	2	6	4	1	2	13	3	2	28	1	4	1	0	1	7	0	1	2	0	2	0	3	3	0	0	0	4	4	0	1	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3015	1395	1389	813	440	1399	267	717	197	145	131	171	153	108	225	202	222	71	58	41	162	37	18	41	59	34	111	20	21	19	10	16	93	11	10	16	8	5	9	18	9	7	41	4	6	2	5	1	7	4	3	8	2	5	2	1	2	2	2	1	10	4	0	1	0	1	1	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1185	443	985	467	130	1267	62	603	87	42	34	106	80	49	191	171	199	50	16	15	144	6	6	26	49	17	105	8	7	12	3	11	90	5	2	10	7	1	3	14	8	2	41	0	4	1	0	1	6	1	2	2	2	2	1	1	1	1	0	0	10	4	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3046	1364	1435	811	464	1490	286	744	189	154	130	171	152	96	217	216	245	83	58	35	164	33	26	50	65	25	118	15	27	24	9	11	88	11	15	13	6	6	7	18	11	6	38	4	7	2	5	2	7	4	1	5	6	4	3	0	2	3	2	1	9	3	1	1	0	1	1	0	0	2	2	1	14	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	1242	484	1042	474	137	1370	74	651	86	47	33	113	84	54	180	180	219	58	16	16	143	6	12	34	51	14	111	4	13	16	4	9	82	5	3	8	5	2	1	12	9	2	38	2	4	1	0	2	6	1	1	0	5	1	2	0	1	1	0	0	9	3	0	1	0	0	1	0	0	0	1	1	14	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_all	80	3089	1342	1488	773	474	1752	260	706	196	186	161	162	161	81	248	200	304	84	58	60	119	37	42	121	65	15	133	23	16	25	22	21	131	13	8	16	9	11	13	19	8	5	90	7	2	7	5	4	12	4	4	6	4	4	1	2	1	4	0	1	11	1	1	1	1	2	1	0	1	1	0	0	0	1	1	8	0	0	0	0	0	0	1	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_active	80	1304	492	1100	482	169	1643	77	628	82	50	31	104	100	31	218	169	283	59	11	37	104	9	21	113	54	5	129	7	10	12	16	8	126	5	2	12	6	5	1	13	6	1	90	4	2	4	3	1	10	1	1	1	4	1	0	1	1	4	0	0	11	1	0	0	1	0	1	0	0	1	0	0	0	1	1	8	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_all	80	3077	1368	1479	787	437	1625	289	752	207	189	166	165	160	85	221	218	300	73	52	58	130	40	37	120	56	15	118	23	13	20	18	19	93	14	7	19	6	12	9	33	9	5	99	4	1	6	6	4	12	5	6	6	6	4	1	1	1	2	0	1	12	1	1	1	2	2	0	0	2	0	0	0	6	1	2	2	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_active	80	1311	489	1090	481	162	1531	80	674	88	51	33	103	106	30	192	188	278	49	9	37	111	8	20	110	45	5	114	7	7	11	13	8	88	7	3	16	3	6	3	27	8	1	99	1	1	3	3	1	10	1	2	1	3	1	0	1	1	2	0	0	12	1	0	0	2	0	0	0	0	0	0	0	6	1	2	2	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_all	80	3080	1343	1489	791	430	1649	281	782	223	193	159	160	177	81	180	239	361	72	57	53	143	39	40	98	83	15	152	28	13	16	22	23	75	10	10	19	6	14	8	35	7	5	93	4	2	5	7	3	17	4	6	5	6	1	1	2	1	1	1	1	10	0	1	1	2	2	0	0	2	0	0	0	6	2	3	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south33_active	80	1339	483	1081	487	145	1555	77	700	90	49	31	97	119	32	152	211	337	43	8	32	123	7	21	85	74	6	144	10	7	12	16	9	71	4	5	14	3	6	2	30	7	1	93	1	1	2	4	1	16	1	2	1	3	0	0	2	1	1	0	0	9	0	0	0	2	0	0	0	0	0	0	0	6	2	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_all	80	3088	1378	1451	777	453	1766	284	774	207	187	142	155	152	82	175	229	350	67	47	61	154	40	34	84	79	12	142	26	19	20	17	17	77	14	9	20	8	12	11	49	10	5	99	4	4	3	7	4	10	2	5	5	4	1	1	2	1	1	1	1	7	2	1	1	1	0	0	0	2	0	0	0	6	1	2	5	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	1354	512	1043	465	129	1677	64	674	82	55	24	93	93	35	150	200	324	38	5	32	132	4	21	71	63	5	133	8	11	16	11	7	71	6	5	15	4	4	2	45	9	1	99	1	2	2	3	1	10	0	2	2	1	0	0	2	0	1	0	0	6	2	1	0	1	0	0	0	0	0	0	0	6	1	1	5	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3047	1361	1326	742	468	1495	288	653	213	186	135	164	139	74	148	194	286	76	50	64	155	39	35	72	85	20	121	24	19	26	11	20	69	15	6	16	5	11	9	31	6	6	58	4	3	5	5	3	8	4	3	3	1	0	1	1	1	0	1	1	6	3	1	1	0	0	0	0	1	0	0	2	5	1	1	15	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	1247	476	912	415	124	1387	51	559	82	57	26	101	71	35	121	167	263	47	9	25	137	7	18	50	66	9	111	9	12	19	6	6	64	6	4	9	3	3	0	31	4	1	57	1	1	4	2	1	8	0	1	1	1	0	0	1	0	0	0	0	5	2	1	0	0	0	0	0	0	0	0	1	5	1	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2978	1350	1205	706	467	1303	302	580	191	175	130	128	126	83	165	167	215	72	47	58	157	37	31	67	49	17	82	18	24	26	6	21	57	17	7	16	6	7	11	28	6	8	45	5	3	5	5	3	3	5	4	3	2	1	1	1	2	0	0	1	6	3	1	1	0	0	0	1	1	1	0	2	1	0	2	15	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1137	431	796	370	118	1173	66	460	71	52	26	84	59	37	129	139	190	42	13	23	138	11	13	49	30	6	74	6	14	19	4	9	52	8	4	9	3	2	1	28	3	1	44	1	1	5	1	0	2	0	1	2	2	0	1	0	1	0	0	0	6	2	1	0	0	0	0	1	1	1	0	1	1	0	0	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2839	1349	1112	692	435	1029	292	498	203	171	134	138	119	84	143	131	116	64	51	55	91	42	25	59	53	27	71	15	23	28	11	21	66	18	9	8	6	12	8	7	6	8	23	5	3	6	4	2	11	6	3	2	1	2	1	1	2	1	1	2	7	1	0	4	0	1	0	1	1	1	1	2	1	1	1	10	0	0	0	2	1	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	975	389	691	351	108	873	55	394	70	47	30	83	55	36	106	106	93	40	14	23	72	12	8	40	40	12	63	5	14	18	5	11	60	8	4	4	2	2	1	7	3	0	22	1	2	5	0	0	9	0	1	1	1	1	1	0	2	0	0	0	7	0	0	0	0	0	0	1	1	1	0	1	1	1	0	10	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2814	1378	1109	650	433	947	280	450	223	174	144	133	111	93	153	135	139	66	42	46	86	49	29	60	45	27	67	24	23	26	13	19	68	18	8	8	10	12	7	7	8	11	19	9	4	3	5	2	11	4	4	3	1	3	2	2	4	2	1	1	4	2	2	3	1	1	0	1	1	1	2	1	1	1	1	2	0	0	0	2	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	966	362	686	328	94	788	64	360	73	39	37	74	57	39	107	107	107	39	13	22	70	13	10	45	38	11	58	7	11	16	6	9	61	6	3	4	3	2	1	4	5	0	18	3	3	1	0	1	9	0	1	2	1	1	2	1	2	0	0	0	4	0	0	0	0	0	0	1	1	1	0	1	1	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2842	1401	1198	660	398	1057	264	487	245	160	151	146	128	88	150	129	174	71	40	53	86	41	33	69	53	31	109	23	18	26	13	12	71	16	10	9	11	13	6	8	8	9	26	9	4	3	6	2	10	2	5	2	2	4	5	1	4	2	1	1	5	1	3	3	2	1	0	2	0	0	3	0	1	1	0	2	0	0	0	2	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1034	380	770	350	99	915	71	395	89	40	39	81	71	32	115	105	148	41	11	32	67	9	15	58	43	16	97	8	9	13	6	3	66	5	2	6	3	1	1	4	4	0	24	3	3	0	2	1	9	0	0	1	1	1	1	1	1	0	0	0	5	0	1	0	1	0	0	2	0	0	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2954	1449	1348	673	436	1217	282	574	257	159	142	158	128	89	184	170	202	75	34	58	83	43	39	74	53	25	115	22	21	24	13	12	47	13	10	12	14	11	4	14	6	7	37	9	5	4	7	3	11	2	6	3	4	3	5	1	3	1	1	1	10	1	3	0	2	2	0	1	1	0	2	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1152	437	911	373	117	1096	71	490	107	36	36	90	77	36	146	146	176	46	7	33	67	11	19	65	46	14	103	8	8	11	6	2	44	4	3	7	6	2	0	10	2	0	35	4	3	2	3	2	10	0	0	2	3	0	1	1	0	0	0	0	10	0	1	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
