label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96
0.03	south32_all	80	10962	3331	3861	1287	1465	1162	513	442	769	586	259	204	245	243	196	129	131	132	133	146	65	97	45	135	46	65	57	22	66	41	24	50	9	17	13	24	36	11	10	8	20	6	6	5	5	3	8	9	3	3	4	7	7	3	3	7	1	0	4	3	1	1	0	1	1	1	1	0	2	2	0	1	0	0	0	1	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	1
0.03	south32_active	80	6629	1745	2399	635	896	656	242	206	490	332	121	105	123	156	108	64	69	79	80	96	39	62	20	75	24	41	38	10	48	27	11	18	7	5	6	9	24	5	3	2	11	1	3	1	2	1	3	4	1	2	1	4	1	2	2	4	1	0	2	1	1	0	0	1	1	1	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south33_all	80	11109	3367	3766	1327	1507	1165	526	438	771	574	280	221	235	238	193	124	145	122	126	156	65	113	35	162	39	42	64	23	51	25	23	55	17	16	11	22	28	8	9	6	10	5	5	5	3	4	4	9	2	3	5	6	9	5	5	6	2	0	1	3	1	1	0	0	1	1	1	1	0	2	0	1	0	1	0	1	0	0	1	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	1	1	1
0.03	south33_active	80	6826	1791	2370	659	926	671	246	204	502	338	127	111	121	150	108	60	87	75	75	95	39	75	13	91	21	24	46	12	34	16	9	22	12	6	6	11	18	2	3	1	5	1	2	0	0	2	1	4	0	2	0	4	2	3	1	4	1	0	1	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south34_all	80	11271	3355	3783	1331	1438	1174	526	419	749	534	274	218	229	227	197	115	143	122	109	169	64	125	31	175	36	45	55	22	57	23	24	53	19	21	18	22	33	7	8	5	10	6	5	3	4	5	5	10	4	2	5	8	9	4	4	6	2	0	0	3	1	1	1	1	3	1	0	1	0	2	0	1	0	1	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south34_active	80	6947	1778	2381	681	870	690	235	187	489	315	128	110	127	140	109	54	81	75	58	100	37	92	11	99	19	27	36	13	36	9	11	20	13	9	11	10	21	2	4	2	7	3	2	0	0	3	1	5	3	2	0	6	3	2	0	5	1	0	0	1	0	0	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_all	80	10893	3317	3678	1268	1388	1133	534	418	684	514	291	203	217	236	211	107	153	118	111	170	59	135	35	152	36	45	52	27	47	20	31	38	19	19	21	24	30	5	4	7	13	4	6	2	2	5	5	11	5	2	9	5	9	3	3	7	1	1	1	1	1	0	2	1	2	1	0	2	0	2	0	2	0	1	1	0	0	0	0	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	6682	1747	2338	640	844	670	237	184	437	292	144	100	113	142	119	46	86	75	53	103	29	99	13	89	18	29	29	9	27	9	17	20	11	10	14	13	20	1	2	5	9	3	4	0	0	3	0	7	5	1	4	3	3	1	0	5	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	10304	3203	3381	1242	1341	1074	545	398	654	491	267	201	203	214	204	94	158	132	94	155	61	121	45	134	30	45	40	31	55	27	34	32	16	18	23	27	24	8	6	9	14	5	6	1	5	5	4	6	5	2	7	5	1	2	4	8	0	3	1	0	1	1	2	1	2	0	0	2	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	6266	1684	2098	623	782	623	249	166	428	278	126	91	101	115	117	41	86	84	43	92	26	91	16	80	13	28	17	12	37	11	20	17	9	10	15	17	17	4	3	7	9	4	5	0	1	2	1	5	5	1	4	4	1	1	1	6	0	2	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9578	3056	3264	1160	1287	1041	543	398	650	475	245	213	217	222	186	108	152	143	89	124	77	107	42	86	35	50	40	26	53	31	38	35	15	19	25	34	28	9	6	9	14	6	8	3	5	6	4	5	2	1	9	6	1	1	2	9	0	3	1	0	1	1	1	1	1	0	0	1	1	1	0	2	0	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	5725	1600	2032	577	717	627	246	178	405	262	103	98	112	114	101	49	86	88	40	67	41	82	14	53	14	30	22	14	40	16	24	25	6	10	14	24	19	4	4	8	8	5	7	0	2	2	1	4	2	0	4	4	1	0	1	7	0	2	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	9443	3027	3206	1199	1286	1025	540	396	661	475	238	225	212	221	169	122	127	156	104	110	74	126	41	78	33	43	42	31	58	31	30	37	20	12	17	29	19	12	9	6	10	5	10	5	4	5	3	8	4	0	2	4	2	2	2	3	0	3	0	0	1	1	0	0	1	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	5623	1554	1990	589	705	602	230	183	422	269	101	109	106	104	88	53	70	89	51	62	41	91	13	44	13	24	27	15	38	19	12	22	4	6	8	20	8	6	4	5	6	3	8	1	2	1	1	2	2	0	0	2	2	1	1	2	0	2	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	10025	3148	3340	1237	1352	1079	530	398	693	546	246	247	231	238	173	120	115	152	115	121	78	151	33	88	43	38	52	27	58	27	37	40	18	17	12	40	21	10	9	6	11	5	10	7	2	6	5	10	4	2	3	5	2	2	2	6	0	1	0	0	1	1	1	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	6141	1625	2121	608	760	641	224	193	450	321	107	118	127	117	81	50	69	84	59	64	42	105	11	46	18	19	36	11	33	15	13	25	4	11	7	28	12	4	3	5	8	2	7	1	2	5	3	3	2	1	1	3	2	1	1	4	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	10763	3292	3535	1307	1451	1087	536	390	696	578	259	251	229	237	171	117	128	146	125	140	65	149	46	101	46	29	59	29	64	31	34	50	20	18	7	40	25	12	8	5	12	3	7	9	2	5	4	13	4	3	5	4	2	1	2	3	0	2	0	0	1	1	1	0	1	0	1	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	6674	1725	2212	636	860	654	235	183	459	347	129	128	118	133	87	46	76	82	64	78	33	104	16	57	24	13	37	8	33	20	11	29	3	12	4	29	16	3	2	4	10	0	5	1	1	4	2	5	2	2	4	2	2	1	1	2	0	0	0	0	1	0	0	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
