label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103
0.03	south29_all	80	33570	26659	12370	5602	3587	2666	3428	1731	1778	2016	1189	1529	650	842	460	556	412	553	402	442	258	215	355	224	191	198	254	78	140	59	127	52	37	67	53	48	71	33	29	36	23	30	17	18	36	9	20	10	13	6	11	10	8	7	4	5	5	1	5	15	4	2	2	4	5	1	1	0	0	4	1	1	1	5	0	0	2	1	1	1	1	2	0	0	1	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	18359	16649	7261	2796	1694	1250	1990	794	947	1203	626	957	285	488	208	318	195	328	225	241	117	103	226	122	133	111	145	40	92	27	72	37	16	27	25	26	49	20	11	19	12	22	6	10	31	6	9	8	8	4	7	7	6	2	2	3	3	1	4	11	3	1	2	0	2	1	0	0	0	2	0	1	0	2	0	0	1	1	1	0	1	1	0	0	1	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	33641	26460	12272	5679	3522	2679	3539	1737	1771	2145	1151	1608	640	808	488	573	398	608	407	494	248	205	360	216	187	202	263	83	121	65	122	57	40	61	71	47	77	29	28	32	14	34	15	17	33	7	24	9	9	6	5	9	10	7	5	7	5	3	5	23	5	1	2	6	3	1	0	3	0	3	1	1	0	2	0	0	2	1	3	1	0	3	0	0	1	0	0	5	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	18492	16688	7248	2841	1721	1281	2108	800	916	1306	604	1019	282	455	211	314	191	377	230	265	129	104	228	115	132	110	144	44	75	29	74	35	14	29	41	24	62	17	10	16	4	25	5	9	28	5	16	7	1	4	0	5	6	1	3	2	4	2	2	19	4	0	2	2	2	1	0	3	0	2	0	0	0	2	0	0	1	1	1	0	0	2	0	0	1	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	33588	26386	11880	5611	3612	2638	3308	1641	1753	1965	1086	1617	658	870	458	534	381	587	400	383	243	184	376	204	200	214	306	77	129	64	92	51	63	48	68	31	68	54	43	50	26	21	29	14	17	11	14	14	5	11	8	18	5	5	7	5	11	2	2	4	19	0	2	1	1	0	4	1	1	1	2	1	0	0	0	2	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	18520	16809	7252	2892	1725	1234	1895	767	930	1182	554	944	285	482	216	289	181	373	210	226	115	89	236	118	119	150	217	36	68	28	34	22	32	22	36	14	54	33	21	26	16	12	15	6	13	4	7	10	1	4	4	11	3	3	4	3	8	1	2	2	19	0	0	0	0	0	2	1	1	0	1	1	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	33580	26091	11859	5656	3597	2737	3311	1653	1838	1991	1108	1486	646	833	480	506	393	582	411	423	232	169	391	194	210	199	292	72	149	58	86	48	59	36	80	34	70	41	41	35	23	25	30	23	18	9	14	11	7	9	11	15	4	2	2	4	11	2	2	5	12	0	2	1	3	3	3	1	1	1	2	1	0	1	0	2	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	18508	16383	7174	2869	1736	1286	1909	752	984	1186	573	862	295	468	231	273	202	358	223	269	104	81	220	112	134	121	197	37	81	25	28	21	32	14	45	18	58	25	17	11	15	12	20	11	13	5	5	7	2	2	4	6	3	2	1	3	8	0	2	3	9	0	0	0	1	1	2	1	1	0	1	1	0	1	0	2	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	33422	25792	12049	5711	3539	2796	3163	1718	1786	1950	1149	1510	672	866	502	527	405	616	403	473	240	192	352	214	193	216	302	83	135	55	77	50	50	40	75	37	81	38	44	27	21	16	23	29	17	12	14	7	6	6	11	8	6	1	4	3	14	3	0	2	13	0	2	4	3	4	2	2	1	0	1	0	0	1	0	2	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	18344	16129	7244	2911	1689	1292	1831	767	942	1122	579	889	306	471	225	292	213	388	227	305	111	99	192	120	117	120	196	44	85	19	34	19	25	16	37	22	63	25	21	15	13	6	15	16	11	6	4	3	3	1	5	1	4	1	3	2	11	1	0	1	9	0	2	3	1	2	1	1	1	0	1	0	0	1	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	33505	25936	12001	5609	3653	2784	3141	1734	1778	2010	1142	1535	679	913	493	511	446	629	412	450	239	180	354	198	179	202	247	93	159	66	80	55	49	38	75	49	56	30	40	23	30	21	22	29	15	10	17	8	8	5	8	8	6	4	4	1	9	5	0	1	13	0	8	4	3	4	2	1	1	0	1	0	1	6	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	18420	16010	7183	2846	1752	1303	1795	772	924	1158	576	935	308	514	223	275	235	417	235	280	102	89	191	107	104	111	160	45	107	24	42	23	21	17	41	26	38	19	22	16	14	9	18	17	9	4	6	4	3	1	3	4	5	3	3	1	7	2	0	1	9	0	5	3	1	2	1	0	1	0	1	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	33299	26499	12135	5513	3652	2780	3109	1734	1804	1923	1161	1587	689	895	472	542	463	635	414	447	251	195	341	221	228	229	225	88	142	62	83	61	45	50	63	47	61	35	36	25	42	27	21	23	9	12	25	7	9	6	9	12	7	6	4	4	5	4	1	1	6	0	8	3	1	1	2	4	0	0	1	1	2	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south35_active	80	18237	16535	7296	2793	1752	1298	1751	782	925	1136	589	982	310	513	203	287	235	413	231	288	112	100	185	126	133	132	139	45	88	26	42	26	19	22	43	17	44	23	23	17	16	18	17	12	7	4	16	4	4	1	8	7	4	5	3	0	4	2	0	1	4	0	5	3	0	1	2	3	0	0	1	1	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south36_all	80	33290	26973	12153	5546	3728	2687	3182	1698	1844	1893	1167	1715	669	861	477	527	459	736	402	402	264	180	370	245	230	215	209	97	132	59	94	63	49	45	65	47	69	37	32	21	37	34	18	19	11	13	31	8	11	10	8	18	5	6	2	4	4	4	1	4	6	0	10	2	2	0	2	3	1	0	2	1	2	6	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south36_active	80	18234	17045	7244	2807	1790	1267	1766	791	967	1123	603	1075	296	511	210	277	232	475	230	247	127	93	215	139	140	123	124	43	77	29	50	32	22	19	46	18	48	22	15	14	12	20	14	7	8	4	21	3	5	5	7	11	2	4	1	0	4	2	0	3	4	0	6	2	0	0	2	3	0	0	2	1	0	6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south37_all	80	32989	27044	12247	5623	3600	2675	3230	1676	1852	1899	1175	1680	639	882	450	573	445	753	402	392	255	185	354	236	247	192	258	86	125	56	93	66	55	41	68	45	82	37	37	25	40	34	21	19	17	16	28	10	7	11	17	19	5	7	2	5	4	3	2	12	4	0	3	0	2	0	4	3	1	0	2	1	2	4	1	0	0	3	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south37_active	80	18059	17214	7298	2831	1650	1242	1819	784	1010	1132	601	1026	272	524	193	294	227	485	228	251	120	97	212	138	162	112	168	37	68	26	53	34	28	15	45	13	41	21	18	12	18	18	13	8	10	5	21	3	3	7	15	11	2	5	2	0	4	1	1	3	2	0	2	0	0	0	3	3	0	0	2	1	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south38_all	80	33264	27151	12468	5659	3605	2727	3273	1695	1854	1917	1186	1612	646	859	471	613	413	761	408	366	269	202	342	233	215	201	227	90	128	54	112	64	51	40	80	42	89	41	39	32	28	30	20	10	24	15	20	15	13	11	18	12	4	3	1	3	4	2	2	13	6	2	8	0	2	3	2	2	5	0	2	1	1	0	0	0	0	6	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	18238	17336	7392	2845	1649	1282	1861	781	1015	1151	612	944	282	526	208	321	206	487	235	231	126	102	220	136	142	118	139	40	75	25	69	32	24	17	52	14	42	24	20	19	16	15	11	3	9	6	12	5	8	6	16	7	1	2	1	0	3	1	1	3	5	1	7	0	0	1	1	2	4	0	1	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	33361	26718	12197	5479	3593	2783	3281	1675	1855	1948	1273	1529	637	902	460	603	396	720	410	382	260	229	353	227	183	204	232	89	132	64	112	70	50	40	74	39	87	35	60	29	33	26	19	18	32	9	11	18	9	9	22	8	3	4	1	6	3	2	2	12	7	2	7	1	2	4	5	1	6	0	2	1	1	0	0	0	0	3	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	18272	17074	7215	2752	1603	1305	1922	783	989	1190	651	883	287	555	200	321	200	461	231	235	116	117	224	123	115	119	157	38	89	21	71	33	21	18	50	13	39	19	36	18	16	9	8	10	12	2	7	8	5	4	16	2	1	4	1	4	1	1	1	2	5	1	6	0	0	2	3	1	5	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	33605	26490	12198	5482	3642	2864	3288	1691	1864	2043	1271	1474	662	891	489	552	407	716	411	421	270	218	424	223	207	235	242	77	124	69	106	66	48	44	78	31	90	32	59	29	30	19	18	15	29	9	11	22	10	9	20	7	2	2	3	7	2	1	2	10	7	2	7	1	2	4	4	1	5	0	1	1	1	0	0	0	0	3	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	18464	16912	7175	2789	1657	1385	1927	802	973	1281	674	890	307	520	207	311	207	477	211	267	114	103	280	118	128	133	158	36	89	29	65	33	20	21	51	12	57	17	35	19	13	10	8	10	9	3	5	11	6	4	15	4	0	2	3	6	0	0	0	0	6	1	5	0	0	2	3	1	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
