label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100
0.03	south30_all	80	44773	24130	8320	5710	5907	3032	2642	3077	1573	2364	1305	998	844	753	1066	484	722	415	484	339	273	237	207	251	139	125	125	162	155	93	93	71	52	85	38	54	35	33	56	35	19	28	15	19	11	6	11	24	7	10	5	6	13	10	5	5	2	2	1	3	5	3	3	1	4	1	6	0	2	2	0	2	1	0	3	2	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	33246	19310	3391	2401	4120	733	1246	2337	437	1853	761	383	375	417	819	108	559	214	366	192	103	116	83	191	28	27	38	128	116	38	65	44	16	68	7	38	20	9	37	20	16	14	10	3	3	3	9	20	2	0	1	0	12	3	3	0	0	1	1	0	3	0	0	0	1	0	5	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	48838	26184	8750	6066	6203	3103	2785	3572	1612	2506	1392	1001	917	806	1147	465	864	427	644	360	254	231	183	292	159	117	111	213	146	79	106	97	59	110	45	75	40	27	46	42	40	32	13	16	17	10	11	23	12	3	3	14	29	8	4	4	5	4	1	2	6	1	1	0	4	4	0	0	3	1	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south31_active	80	37984	21646	3942	2793	4481	807	1390	2851	519	2047	886	400	439	474	953	118	686	222	517	206	118	109	79	234	41	28	34	168	108	25	78	68	23	94	13	68	27	9	31	36	29	23	2	3	3	6	6	8	4	0	0	8	25	8	0	1	2	2	1	0	3	0	0	0	3	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_all	80	48385	26309	8789	6085	6116	3031	2850	3602	1628	2422	1396	992	895	776	1168	481	823	424	614	332	251	225	191	253	140	113	106	231	147	83	119	101	55	97	42	76	39	30	50	39	42	55	16	18	20	8	12	25	12	3	5	14	32	6	6	5	7	4	1	2	4	1	1	2	5	2	0	0	3	0	1	1	0	1	0	0	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south32_active	80	37418	21708	3902	2811	4339	743	1409	2871	537	1991	867	409	441	440	985	122	648	226	476	174	104	109	92	191	44	23	39	189	109	28	87	67	22	80	12	67	24	5	35	34	30	47	5	4	3	5	7	9	3	0	0	8	28	6	4	1	3	2	1	0	3	1	0	0	4	2	0	0	0	0	1	1	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_all	80	48135	26233	8739	6051	6200	2936	2852	3654	1634	2368	1400	980	894	794	1149	476	851	449	646	339	281	222	176	267	141	110	118	188	151	76	114	115	57	69	35	70	41	30	50	40	35	53	19	18	19	10	12	26	13	2	8	11	8	11	9	4	3	2	1	4	5	2	1	2	3	1	2	0	2	0	1	2	5	1	0	0	2	1	2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	37166	21677	3901	2777	4447	726	1413	2908	545	1927	862	418	451	475	962	116	685	244	499	189	120	111	85	196	49	25	43	156	112	30	80	82	28	53	12	62	30	5	27	34	25	45	9	5	2	6	7	12	4	0	0	4	8	11	6	0	2	1	1	0	4	1	0	0	2	1	0	0	0	0	1	1	5	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	48825	26610	8646	6131	6354	2925	2774	3558	1696	2475	1336	970	892	797	1213	472	855	462	621	353	279	231	187	277	146	112	121	189	167	80	109	102	52	77	32	56	35	38	53	43	28	45	19	14	17	13	11	12	11	5	6	7	14	11	7	6	7	1	0	5	4	2	1	2	3	1	2	1	0	1	1	2	5	0	0	0	2	1	5	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	37848	22138	3902	2844	4612	731	1386	2837	552	2037	828	427	462	471	1031	121	721	247	491	205	111	127	87	206	56	31	41	159	127	30	76	74	23	60	9	49	23	3	30	39	17	38	11	4	3	8	9	10	2	1	1	0	12	11	6	2	5	1	0	0	3	1	1	0	2	1	0	1	0	0	1	1	5	0	0	0	2	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	49566	27210	8622	6144	6435	3017	2736	3575	1650	2590	1409	992	888	800	1258	454	838	474	648	368	283	234	203	285	153	115	120	216	147	81	83	101	59	83	32	66	39	33	54	57	25	35	17	15	13	15	15	11	12	6	9	6	9	15	8	6	5	3	2	5	4	4	2	1	2	2	3	2	0	1	1	2	5	0	0	0	4	2	5	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	38729	22823	3990	2862	4769	824	1386	2847	549	2120	888	441	477	473	1071	111	717	266	512	215	122	130	87	214	45	37	34	180	111	33	50	75	28	64	9	57	31	4	32	54	15	28	13	5	4	10	10	8	4	1	4	1	5	15	6	2	3	1	1	0	3	2	2	0	0	1	1	2	0	0	0	1	5	0	0	0	3	1	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	49682	27230	8570	6179	6311	3072	2686	3438	1608	2640	1377	996	899	785	1159	450	817	434	642	383	268	239	209	311	157	140	120	213	152	82	102	79	66	110	36	73	29	33	58	63	28	13	18	14	11	13	23	11	16	6	10	9	9	10	5	5	4	4	3	2	3	5	3	0	2	2	4	2	1	2	2	2	5	0	0	0	2	2	4	0	1	0	2	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	38919	22856	3947	2904	4632	864	1378	2699	522	2156	892	454	468	445	990	105	695	239	512	233	123	127	83	246	43	47	34	180	114	28	68	53	28	89	12	62	21	3	40	55	17	7	12	4	5	8	18	8	4	1	5	2	5	9	4	2	3	2	1	0	2	2	2	0	0	1	2	2	0	0	0	1	5	0	0	0	1	1	4	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	49772	27501	8761	6167	6387	3051	2677	3451	1634	2604	1434	974	880	809	1149	447	780	413	675	374	268	225	199	289	160	129	117	253	149	85	108	95	60	101	41	77	32	31	47	57	27	11	16	11	12	16	23	9	14	5	12	10	6	10	7	7	2	5	6	0	3	4	3	1	3	3	2	2	2	1	3	1	1	0	0	0	2	1	1	0	1	0	2	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	39130	23078	4048	2880	4700	867	1368	2727	553	2120	895	435	451	448	972	99	656	224	526	219	126	121	93	233	36	41	31	216	115	25	77	63	20	78	13	62	25	5	33	48	19	5	11	2	5	10	16	6	3	0	5	2	3	6	4	1	1	1	1	0	2	2	2	0	0	2	2	2	0	0	0	1	1	0	0	0	1	1	1	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	50120	27476	8633	6207	6283	3027	2703	3317	1628	2544	1447	991	879	845	1158	441	775	401	675	363	263	237	201	310	140	141	111	223	155	94	120	102	63	114	44	80	49	31	53	56	30	14	20	10	15	16	19	10	18	2	12	11	7	5	7	5	2	4	5	0	3	2	2	1	3	2	1	1	2	1	2	1	1	0	0	0	1	0	1	0	1	0	2	0	1	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south38_active	80	39294	23018	3973	2904	4542	845	1431	2633	554	2074	911	437	449	499	980	107	644	222	535	219	128	126	98	239	32	45	32	194	121	32	96	65	21	93	15	66	38	6	40	47	20	8	9	1	6	8	13	7	3	1	3	2	6	1	4	1	1	1	1	0	1	1	0	0	0	2	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	48674	26774	8602	6056	6203	2997	2623	3249	1639	2593	1423	952	848	833	1181	446	725	418	623	369	260	242	224	275	159	127	115	224	144	86	117	100	58	107	38	90	55	37	43	51	24	17	25	10	13	14	11	10	13	5	13	8	7	6	9	6	3	5	4	1	2	2	1	2	1	2	0	1	1	1	3	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	37655	22220	3789	2699	4441	779	1301	2575	517	2115	876	414	398	477	968	106	593	224	494	220	128	120	104	215	38	34	31	198	113	24	93	69	21	90	14	75	41	9	33	42	13	11	10	4	5	9	4	7	1	2	5	2	6	1	4	2	1	1	0	0	1	1	0	0	0	2	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	46581	25460	8389	6039	5879	3066	2598	3181	1577	2452	1408	923	845	833	1091	446	687	398	561	346	246	246	226	283	153	123	111	198	127	83	97	93	52	94	42	88	58	33	48	50	33	17	22	10	14	14	17	9	14	7	9	6	18	4	11	1	3	4	2	3	1	3	2	1	0	2	0	1	0	3	1	1	0	1	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	35082	20714	3490	2572	4135	721	1261	2468	475	1975	861	378	372	476	884	113	557	208	448	197	113	106	94	211	40	33	34	178	94	24	69	62	14	79	14	74	41	9	36	42	22	11	9	6	6	7	6	6	1	3	4	1	16	1	4	1	1	0	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
