label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96
0.03	south31_active	80	7040	2307	6105	1303	515	302	1543	145	159	231	73	65	69	53	95	184	225	32	89	142	18	83	16	29	58	18	52	10	9	6	36	54	48	10	11	6	16	0	12	3	1	5	2	6	2	0	2	1	6	2	1	0	1	0	3	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_all	80	10643	4219	6739	2040	1155	893	1815	530	434	405	274	258	225	189	185	274	278	102	122	135	68	111	56	51	56	47	62	32	16	21	37	40	61	15	28	14	20	7	22	6	4	8	7	8	4	3	3	3	4	3	3	3	4	3	5	1	1	1	1	1	0	1	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south32_active	80	7081	2303	5979	1306	515	297	1591	149	147	227	77	69	77	58	91	196	247	36	74	102	15	86	19	29	42	19	54	13	5	11	31	39	52	10	21	2	12	1	21	2	1	6	1	4	2	0	3	2	2	2	1	1	2	0	5	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_all	80	10596	4191	6704	1997	1154	897	1854	544	416	410	263	263	219	167	181	245	299	115	110	122	65	103	56	48	67	47	59	29	22	24	28	32	61	17	22	8	15	6	22	6	7	6	8	12	3	3	4	7	4	1	1	4	4	1	6	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	7035	2266	5980	1295	500	291	1617	145	135	226	77	64	79	50	92	178	264	39	59	94	12	78	18	24	37	20	51	14	7	14	20	31	51	9	18	2	9	2	19	1	1	5	2	6	2	0	3	7	2	1	0	1	1	0	5	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_all	80	10105	4117	6066	1859	1114	880	1730	533	411	397	269	247	219	174	162	230	301	116	89	110	62	97	59	40	67	43	70	30	26	24	27	38	51	19	23	8	11	5	24	6	7	9	8	10	2	6	2	10	4	1	2	4	4	0	6	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	6468	2145	5330	1133	452	253	1497	127	114	209	76	67	71	49	76	167	264	34	42	76	10	67	30	16	35	15	61	14	8	15	21	35	45	9	19	2	7	2	20	0	1	8	2	4	1	2	1	9	2	1	1	2	2	0	5	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	9664	3933	5418	1762	1087	849	1509	533	435	390	264	236	217	171	170	201	258	104	86	127	78	92	66	42	70	44	68	32	29	21	31	33	52	15	16	9	9	6	22	6	7	13	6	10	2	9	6	11	5	3	2	4	2	1	6	2	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	5869	1928	4660	1027	397	231	1277	124	106	197	67	65	70	41	74	139	219	23	39	97	14	64	33	17	38	18	55	13	9	10	22	25	49	6	13	2	5	2	18	0	1	9	2	4	0	2	5	9	4	2	1	1	1	1	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9338	3800	4658	1746	1118	835	1266	514	450	386	291	235	203	182	173	202	209	98	97	117	71	80	59	46	58	43	63	25	23	22	28	33	39	15	12	12	10	10	18	7	4	12	4	9	1	8	6	7	4	4	1	6	3	1	4	3	1	2	0	1	0	1	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	5363	1798	3841	955	383	221	1017	118	110	179	69	69	56	44	69	122	166	16	51	89	13	58	26	17	38	19	42	12	6	9	19	19	37	9	9	2	4	2	13	0	1	7	1	4	0	2	5	5	3	2	1	4	1	1	3	1	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9253	3777	4522	1718	1127	806	1187	504	462	364	297	219	213	182	190	214	197	101	102	117	78	82	50	45	58	37	68	26	24	27	32	23	38	14	14	13	12	10	15	8	4	11	3	9	1	6	8	6	5	3	1	4	3	1	0	2	1	2	0	2	0	1	1	0	2	1	0	2	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	5280	1776	3708	940	382	215	923	125	108	155	67	66	70	42	79	130	151	24	51	85	14	59	14	15	39	18	48	8	5	9	22	10	34	8	12	2	4	2	10	1	1	7	1	2	0	2	8	5	4	1	0	3	1	1	0	1	0	2	0	1	0	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	9169	3774	4500	1721	1133	811	1249	523	453	372	294	234	207	166	197	223	188	107	99	96	75	91	52	50	62	42	53	23	27	31	22	28	38	13	17	15	11	11	18	7	5	6	3	8	1	2	5	10	2	2	2	4	5	1	3	3	1	2	1	2	1	1	1	0	1	1	0	2	0	2	2	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	5236	1800	3694	936	397	214	989	127	109	149	76	63	62	38	82	137	133	28	48	71	12	67	15	17	44	19	34	7	6	11	15	15	32	7	14	3	2	3	11	1	1	3	1	2	0	1	4	9	1	0	1	3	2	0	2	1	0	2	1	1	0	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	9084	3816	4624	1748	1083	809	1249	544	467	364	287	243	204	185	200	204	197	114	93	96	77	88	48	51	65	30	51	25	31	28	30	27	36	10	15	13	13	10	16	9	9	2	2	7	4	6	9	10	1	7	2	0	5	1	5	2	3	1	2	1	1	0	1	0	0	1	0	2	0	2	2	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	5084	1833	3842	926	389	214	1003	143	108	150	77	70	59	36	72	133	142	30	42	67	16	61	17	17	50	12	39	6	5	11	22	21	31	4	12	4	4	4	9	3	2	1	0	3	3	3	8	9	1	4	1	0	2	0	2	0	1	1	1	0	0	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	9049	3735	4912	1760	1099	798	1321	524	472	353	281	246	204	188	190	186	200	99	105	99	85	91	44	52	62	35	64	27	31	24	34	31	32	8	11	11	13	9	15	8	14	4	1	5	6	5	7	10	0	8	2	0	2	1	5	2	3	1	2	2	1	0	1	0	0	1	0	2	0	1	2	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	5054	1715	4134	945	402	207	1065	136	117	144	63	80	60	35	66	125	154	26	45	67	19	58	18	17	48	14	40	9	4	11	25	24	28	3	8	3	5	3	9	2	3	3	0	2	3	2	6	9	0	5	1	0	1	0	2	0	1	1	1	1	0	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
