label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109
0.03	south28_active	80	1225	847	321	823	182	181	298	177	98	109	38	85	67	46	101	114	42	17	14	24	28	47	25	10	10	16	20	27	8	5	6	8	6	3	0	3	1	2	12	6	4	1	5	3	3	1	1	1	0	0	4	2	1	0	0	10	0	0	0	21	2	0	1	0	0	0	0	3	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_all	80	2139	1372	589	1273	323	320	465	270	166	173	97	111	113	68	162	185	62	40	35	34	61	101	32	19	16	31	34	43	13	10	10	11	11	6	6	11	1	3	16	6	5	3	6	7	5	1	2	2	0	3	3	6	2	1	3	10	3	2	1	22	2	1	5	1	0	0	1	3	0	3	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	1200	899	331	879	187	193	316	178	101	109	49	70	70	43	94	108	30	16	18	16	31	66	20	9	7	23	22	22	9	5	8	5	5	2	0	6	0	1	13	4	2	1	3	3	1	1	1	2	0	1	3	3	1	0	3	9	0	2	0	18	2	0	0	1	0	0	0	3	0	3	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2179	1398	585	1261	333	326	471	238	164	164	91	119	121	53	192	145	84	29	39	39	56	110	31	15	17	36	38	45	15	9	9	8	9	6	7	12	3	5	15	10	4	3	8	5	2	2	1	1	2	4	4	10	1	5	5	13	1	2	2	16	2	1	5	1	0	0	1	0	0	3	2	0	1	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	1218	892	316	856	186	190	304	154	102	98	42	70	73	35	134	88	53	13	25	16	38	71	25	7	9	25	25	23	11	6	7	4	2	2	2	5	1	2	10	8	1	2	5	2	1	1	0	1	2	2	4	9	0	4	3	11	0	2	0	14	2	0	0	1	0	0	0	0	0	3	2	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2091	1391	581	1214	360	324	465	249	132	183	66	112	111	70	229	169	82	38	52	21	45	83	45	20	13	31	25	46	16	6	15	7	16	12	9	16	7	6	5	10	16	6	4	8	2	1	1	5	2	1	1	11	1	7	1	12	4	1	2	2	4	0	0	2	0	2	1	0	0	1	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	1083	818	321	794	187	181	301	145	70	114	26	60	71	38	137	105	57	14	26	8	37	53	25	9	7	18	19	36	9	2	10	0	4	6	4	11	7	1	4	7	10	5	3	5	1	1	1	3	1	0	1	5	0	3	0	6	3	0	1	2	1	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	2024	1294	575	1141	370	312	440	242	124	170	60	117	109	81	201	176	84	35	43	26	52	76	42	20	17	40	26	37	18	7	11	8	13	10	7	9	5	8	9	12	12	5	6	8	1	0	1	5	5	0	1	6	1	4	3	11	3	0	0	2	2	0	0	1	0	2	1	0	0	1	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south32_active	80	1071	740	317	718	195	175	272	140	76	107	26	54	70	44	125	108	57	14	19	12	37	48	24	10	9	25	20	32	6	4	8	3	3	6	3	6	5	3	6	7	9	4	3	4	0	0	1	3	3	0	1	4	0	0	2	5	3	0	0	2	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_all	80	2005	1251	590	1035	348	328	417	226	118	169	74	116	98	84	186	161	100	37	56	29	50	85	36	16	23	31	14	38	13	12	14	11	9	6	6	11	3	7	11	9	11	5	9	9	2	2	1	2	5	0	1	4	0	4	2	6	3	0	0	3	1	0	0	0	0	2	3	0	0	1	1	1	0	0	0	0	0	0	2	0	1	1	0	2	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	1039	694	310	641	171	180	248	118	68	114	31	59	64	43	116	111	66	19	26	13	30	56	19	8	12	22	8	32	4	7	8	7	3	4	3	7	3	3	7	5	9	3	6	6	0	2	1	1	3	0	1	4	0	0	2	5	3	0	0	3	1	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	1912	1162	570	967	348	314	401	207	123	152	86	105	110	78	132	135	84	31	50	26	45	70	32	13	17	32	19	41	10	13	12	13	7	5	7	7	2	5	11	7	10	2	7	5	3	4	2	3	7	0	2	1	0	5	2	3	0	1	1	1	1	1	0	0	0	2	6	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	1002	646	287	595	175	185	236	112	63	90	39	51	76	40	85	86	52	17	26	14	17	49	19	4	10	23	10	30	2	8	8	8	3	1	3	3	2	3	7	4	8	1	4	4	0	4	2	2	5	0	2	1	0	2	2	2	0	1	0	1	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_all	80	1985	1168	546	943	317	328	405	221	109	157	88	100	129	79	155	133	82	27	49	30	43	81	28	14	20	30	14	23	10	11	11	12	8	6	8	9	2	3	7	5	8	1	6	5	3	6	4	3	3	2	1	1	2	2	0	3	0	1	1	1	1	1	0	1	0	1	6	1	0	0	1	2	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south35_active	80	1033	622	272	593	158	199	254	124	52	85	38	56	83	41	103	86	51	16	24	15	17	63	16	4	12	19	7	13	7	6	5	7	4	0	4	5	1	2	3	3	6	0	4	4	0	5	4	2	3	2	1	1	0	2	0	2	0	1	0	1	0	0	0	1	0	1	6	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south36_all	80	2046	1246	541	1015	322	334	441	220	121	154	91	96	129	67	172	164	76	28	38	39	41	78	26	16	17	23	19	27	13	16	11	11	12	9	8	12	2	3	11	6	9	3	1	4	4	5	4	4	2	3	3	0	2	2	0	2	2	1	2	0	1	1	0	1	0	1	3	2	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south36_active	80	1086	703	268	635	167	205	290	125	61	76	42	49	83	34	132	109	49	16	21	21	14	61	11	6	9	13	12	16	8	9	6	7	5	3	5	10	0	1	8	5	7	3	0	3	1	4	3	2	2	3	2	0	0	2	0	0	0	1	0	0	0	0	0	1	0	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south37_all	80	2113	1335	544	1178	310	328	443	230	133	178	93	105	133	66	205	169	83	28	50	41	46	67	35	16	15	34	25	32	15	12	12	11	14	8	11	16	5	3	17	6	7	3	1	5	2	3	3	2	3	3	3	8	3	2	1	1	3	1	2	0	0	0	0	3	0	1	0	2	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south37_active	80	1091	776	261	726	170	198	293	144	77	106	47	58	78	32	158	117	50	12	30	22	20	51	18	8	7	17	15	19	9	6	5	7	6	4	6	11	1	1	9	5	5	3	0	2	1	2	2	1	3	3	1	7	0	2	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south38_all	80	2140	1376	562	1211	325	362	467	240	150	172	101	118	120	68	214	204	93	28	60	40	41	79	42	18	17	31	29	37	11	13	12	7	12	9	10	13	6	4	19	7	6	4	0	8	2	2	2	2	2	2	4	9	3	3	2	11	3	2	1	0	0	0	0	3	1	1	0	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1150	840	274	764	180	214	309	145	89	104	54	67	62	32	162	145	65	11	35	19	21	48	26	9	6	17	19	23	6	6	6	6	5	5	6	9	1	1	10	6	4	3	0	4	1	2	1	0	1	2	2	8	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2086	1399	558	1232	322	366	477	231	147	194	102	123	116	65	190	184	85	24	70	37	44	62	39	23	17	33	28	48	11	14	12	15	8	8	9	13	6	3	17	8	12	5	1	10	0	0	2	2	5	2	3	9	4	4	3	10	1	2	1	0	0	1	0	3	1	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1117	858	272	792	188	201	329	123	90	133	56	80	61	34	134	130	51	10	41	22	22	33	22	8	5	20	16	26	3	9	5	9	3	4	6	10	1	1	9	1	7	2	1	6	0	0	2	0	3	1	1	8	2	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2076	1360	572	1309	321	370	461	233	153	202	93	133	105	77	167	194	88	21	56	39	38	69	35	21	18	36	29	53	13	14	12	12	7	4	12	21	8	3	10	8	10	4	2	11	0	2	4	5	5	2	1	2	4	3	6	10	0	3	2	0	0	1	1	3	2	1	1	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1146	798	282	847	185	211	323	124	90	128	49	89	52	51	109	133	50	8	36	21	24	41	20	7	7	23	19	32	6	9	4	7	2	1	10	16	2	1	7	1	4	1	1	7	0	1	4	0	3	0	1	1	2	0	4	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
