label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125
0.03	south24_active	80	953	1754	714	581	770	340	118	114	73	75	280	40	48	361	29	86	50	43	46	31	20	77	35	85	51	10	15	11	57	34	13	4	8	8	19	4	53	43	5	3	2	3	6	21	0	8	7	3	28	4	2	2	2	9	1	2	1	4	6	0	0	2	4	0	0	0	2	1	0	0	0	1	8	0	0	0	0	1	0	0	6	0	0	1	0	2	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3781	2889	1375	1088	1250	621	402	329	238	220	423	163	154	503	110	147	104	102	97	84	60	108	57	121	70	36	29	33	75	56	25	17	24	28	26	19	61	52	11	11	8	9	14	20	3	14	9	9	30	6	7	7	3	10	3	4	2	10	8	2	1	5	4	4	1	0	5	1	6	0	0	2	8	0	2	1	0	1	1	0	5	0	0	0	0	2	3	1	0	0	0	0	2	0	0	1	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	873	2085	814	642	1006	416	105	130	62	64	351	52	59	473	24	96	58	60	41	31	19	87	31	107	57	11	8	19	64	45	14	3	11	6	17	4	56	45	7	2	2	5	6	18	1	12	8	3	27	4	2	4	0	9	2	2	1	8	7	1	0	4	4	0	0	0	4	1	4	0	0	1	8	0	0	0	0	1	0	0	5	0	0	0	0	2	3	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3749	2953	1387	1105	1376	638	390	324	221	209	458	175	156	503	109	174	106	111	87	85	54	106	59	128	73	37	36	31	67	68	31	16	19	36	32	21	68	47	10	10	7	9	10	30	6	11	9	9	42	7	5	9	4	10	2	2	2	12	5	5	1	4	6	4	2	0	4	0	7	0	1	3	14	0	1	0	0	2	1	1	5	0	0	0	0	3	3	1	0	0	1	0	2	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south26_active	80	821	2169	830	692	1140	453	102	133	52	62	383	59	63	468	28	118	61	67	47	31	20	89	36	106	60	12	12	18	60	60	20	3	6	7	25	5	63	41	6	4	2	4	2	28	2	8	8	3	38	5	0	4	1	9	1	2	1	11	5	4	0	4	5	0	1	0	4	0	7	0	1	1	14	0	0	0	0	2	0	1	5	0	0	0	0	3	3	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south27_all	80	3729	3010	1349	1108	1386	665	369	300	226	223	465	177	158	488	114	176	113	125	81	76	52	95	62	143	64	44	37	33	87	69	26	19	16	35	29	13	57	37	11	9	6	14	9	29	7	15	11	8	35	4	5	11	4	6	1	4	3	13	3	6	1	3	3	5	1	3	2	2	7	0	3	5	8	0	1	0	0	2	2	1	1	0	0	1	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
0.03	south27_active	80	805	2210	791	685	1159	448	85	125	44	53	387	59	61	455	25	128	70	86	42	28	23	79	42	123	52	11	14	22	78	60	18	3	6	7	24	3	52	31	8	3	1	8	1	28	2	12	9	2	33	2	0	7	1	5	1	3	1	13	2	6	0	3	1	1	1	1	2	0	7	0	2	3	8	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south28_all	80	3706	3052	1393	1118	1419	657	353	295	239	218	527	180	148	446	116	178	104	139	80	76	60	93	78	150	52	41	34	33	81	82	24	15	19	26	29	13	50	46	14	7	7	16	8	25	5	10	18	7	26	8	4	15	7	4	0	7	2	14	1	6	1	2	4	4	2	3	0	3	6	0	5	6	9	0	1	1	0	2	2	1	2	0	1	2	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
0.03	south28_active	80	806	2229	847	714	1180	429	78	113	51	56	445	60	61	401	24	128	63	88	45	33	29	76	57	128	44	11	13	17	73	73	14	3	10	5	24	2	47	43	10	4	4	7	2	24	1	7	15	2	25	5	0	12	3	4	0	6	0	11	0	6	0	1	2	1	2	1	0	0	6	0	4	4	9	0	0	1	0	1	1	1	2	0	0	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south29_all	80	3623	3036	1378	1163	1349	638	346	322	257	233	525	174	156	499	106	170	114	114	93	72	57	114	71	133	56	33	32	40	81	84	27	17	21	21	32	14	49	43	18	5	13	14	8	13	3	10	20	5	20	6	4	13	9	7	7	9	4	10	1	7	0	3	3	3	1	4	3	4	5	0	5	5	3	1	2	1	0	2	2	0	1	0	1	2	1	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	769	2219	855	731	1096	407	85	128	61	59	447	60	66	455	23	129	70	67	50	36	28	94	54	117	47	7	8	19	76	76	13	3	12	4	24	2	46	40	13	2	4	6	2	12	1	7	17	1	18	4	1	10	5	6	5	7	0	6	0	7	0	1	2	1	1	1	3	0	5	0	4	4	3	0	0	1	0	1	1	0	1	0	0	1	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3605	3028	1421	1154	1361	627	367	335	282	235	543	173	145	460	96	160	127	103	99	66	58	103	75	132	65	32	35	47	64	79	29	13	27	16	27	16	39	57	24	4	14	8	10	9	3	5	20	6	26	6	6	10	11	6	7	13	2	12	0	9	1	7	4	3	1	2	4	3	2	0	4	3	2	1	2	1	0	1	1	0	1	0	1	1	1	2	2	1	0	1	0	1	1	0	0	0	0	0	2	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_active	80	757	2251	888	737	1102	400	85	135	73	67	475	58	60	421	23	116	81	62	52	32	25	87	58	115	52	6	11	20	56	69	15	2	17	2	18	1	37	55	15	2	5	4	3	9	1	3	18	0	25	5	1	7	5	5	5	11	0	8	0	7	0	5	2	0	1	0	4	0	2	0	2	2	2	0	0	1	0	0	0	0	1	0	0	0	1	2	2	1	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3662	2464	1336	1022	1126	583	401	300	275	218	396	160	161	321	116	134	95	75	74	67	61	108	61	111	48	44	34	32	81	38	16	25	25	14	20	15	30	40	9	12	10	10	8	17	6	14	14	7	14	4	3	7	4	6	4	4	1	5	7	9	2	5	4	3	0	1	2	1	3	6	0	0	1	2	0	1	0	0	1	1	9	0	1	2	0	0	2	2	0	0	0	2	1	0	0	1	0	1	1	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	918	1649	722	575	832	344	96	94	56	45	316	42	54	278	18	94	43	35	35	24	21	78	32	97	31	9	10	13	72	31	7	6	12	4	15	1	24	36	6	1	1	3	2	15	2	11	12	1	14	2	0	6	3	4	2	1	0	5	7	7	1	4	3	0	0	1	0	1	1	5	0	0	0	0	0	0	0	0	0	1	9	0	0	1	0	0	0	2	0	0	0	2	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3695	2242	1247	963	1010	522	372	293	274	216	326	143	156	251	121	104	93	75	70	63	53	94	56	93	37	52	36	31	73	36	20	30	21	20	19	12	24	36	12	12	12	9	7	15	6	12	10	8	13	6	5	7	1	5	2	7	2	2	7	13	1	2	1	3	0	2	2	0	3	3	2	4	2	1	0	0	0	0	1	1	8	0	0	1	0	0	2	0	0	0	0	2	2	0	0	0	0	1	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	1036	1381	608	490	693	285	90	77	63	41	238	32	49	206	23	65	40	32	27	24	17	59	29	74	22	13	7	11	68	26	8	10	9	5	14	0	18	30	7	0	2	4	2	11	3	9	9	1	13	2	0	6	0	3	1	2	1	2	7	9	0	1	1	0	0	1	0	0	1	2	1	4	1	0	0	0	0	0	0	1	8	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_all	80	3699	2172	1177	906	964	508	371	303	259	205	285	122	138	212	127	115	89	76	66	58	60	97	59	74	36	44	36	29	39	22	24	24	15	19	24	8	24	30	13	13	11	10	6	15	6	10	8	6	15	6	5	5	2	4	2	5	3	2	6	11	1	1	1	0	2	5	2	0	2	2	2	4	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	1087	1293	537	429	643	246	95	79	66	48	193	23	45	161	23	61	37	31	20	26	19	63	31	54	26	12	7	8	36	13	6	6	3	4	15	1	13	25	10	1	2	4	2	9	3	8	3	0	14	2	0	3	1	2	1	2	2	2	6	7	0	1	1	0	1	2	0	0	1	2	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_all	80	3669	2155	1193	904	903	531	369	304	250	209	264	124	141	234	113	118	87	78	66	51	55	96	61	81	37	34	30	33	47	34	30	23	15	18	19	8	24	31	12	17	9	13	8	15	7	9	9	7	10	3	5	7	2	8	3	5	3	0	1	9	2	2	0	1	2	6	1	1	2	1	2	6	1	1	1	0	0	2	1	1	0	0	0	2	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	1089	1223	534	426	615	261	93	69	70	51	164	23	46	183	30	63	30	25	20	21	18	61	28	56	28	13	5	7	43	20	9	6	6	4	11	2	14	26	8	2	2	5	2	11	2	5	3	0	9	1	1	3	1	5	2	1	2	0	1	6	0	1	0	0	1	2	0	0	2	1	1	6	1	0	0	0	0	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	3645	2360	1259	928	1026	525	369	322	239	225	318	133	135	324	130	136	91	81	63	49	68	74	65	87	49	27	25	34	65	55	27	19	18	10	35	11	26	63	13	16	8	17	6	17	6	7	12	6	11	5	6	6	2	9	2	3	3	4	2	3	3	3	0	1	2	6	2	1	2	0	0	2	2	1	1	1	0	2	1	0	0	0	0	2	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south35_active	80	980	1503	629	477	756	267	93	89	68	54	241	24	54	266	32	78	36	28	25	19	19	51	33	61	34	10	7	11	58	42	9	7	9	1	24	2	16	57	9	3	2	8	2	13	1	4	6	0	10	2	3	2	1	8	1	0	1	3	2	3	0	2	0	0	1	1	1	0	1	0	0	2	2	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south36_all	80	3654	2653	1304	1006	1095	580	361	318	251	224	407	155	160	426	114	165	88	83	69	47	66	89	71	114	58	29	26	32	77	82	26	20	22	13	32	12	28	58	11	16	11	15	5	26	9	9	19	6	10	6	8	8	3	10	2	2	3	10	3	6	2	4	0	2	1	6	1	2	2	0	0	6	1	1	1	1	0	4	1	0	0	0	0	2	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_active	80	882	1779	697	579	855	326	87	97	69	59	328	36	65	373	31	112	39	35	36	17	17	65	44	85	37	11	9	15	67	70	9	5	10	0	22	1	17	54	6	3	3	8	1	24	3	6	15	1	8	3	3	4	1	9	1	0	0	9	2	6	0	3	0	0	1	2	1	0	1	0	0	6	1	0	0	0	0	4	1	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_all	80	3696	2883	1344	1080	1219	657	367	311	253	218	493	184	157	532	119	167	98	82	77	56	67	77	66	118	69	35	34	37	90	80	26	25	24	17	39	9	40	98	11	13	9	14	5	21	8	7	26	4	11	6	9	5	2	9	4	5	4	14	6	9	2	3	0	3	0	3	2	1	2	0	2	6	1	0	2	1	0	2	1	0	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	831	2043	775	695	992	410	95	108	59	53	424	48	70	480	26	120	46	46	45	23	20	57	47	92	46	9	12	20	78	67	10	6	11	2	32	0	37	94	5	6	3	7	2	19	5	6	14	1	9	3	3	3	0	9	1	3	0	13	5	7	0	3	0	1	0	2	2	0	1	0	1	6	1	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_all	80	3705	2978	1321	1090	1232	672	368	296	251	231	496	188	149	494	113	172	105	84	87	55	63	83	63	130	69	31	35	33	84	68	24	28	26	17	23	8	55	92	14	15	6	11	5	32	9	8	26	1	12	6	5	5	4	10	4	4	2	13	7	9	2	1	0	4	2	5	2	2	0	1	2	10	1	0	1	0	0	2	1	0	6	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	832	2136	776	721	1007	438	100	105	62	57	420	59	59	441	24	123	54	49	48	24	22	65	48	104	47	8	14	17	74	58	10	8	11	4	19	0	52	89	8	5	1	5	3	28	6	5	12	1	10	3	1	2	1	10	1	3	0	12	6	6	0	1	0	1	0	2	2	0	0	1	1	10	1	0	0	0	0	2	0	0	5	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_all	80	3704	2984	1393	1055	1213	694	370	288	255	228	450	195	131	500	114	165	110	93	87	68	61	77	56	117	72	38	36	34	88	65	27	32	24	17	24	14	72	106	13	12	8	9	8	27	10	7	21	2	13	4	3	8	4	15	5	4	3	5	8	25	3	5	1	3	4	5	2	3	0	1	2	6	0	0	1	0	2	2	1	0	7	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	839	2129	819	699	985	482	100	106	61	55	368	69	53	441	27	111	59	52	49	27	22	63	37	93	54	10	15	14	84	56	12	8	10	7	21	0	69	103	5	4	5	3	4	21	6	2	7	1	11	2	0	5	2	15	2	3	1	4	8	21	0	5	0	1	0	3	2	1	0	1	1	6	0	0	0	0	1	2	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3715	2986	1394	1013	1275	684	360	290	265	238	461	183	136	495	112	158	128	88	88	83	64	81	55	105	72	39	31	32	94	73	21	35	22	20	16	19	64	88	18	16	7	12	11	34	10	7	23	3	14	5	4	6	5	17	4	0	2	2	5	24	5	8	2	1	4	3	3	3	3	3	3	6	1	1	0	0	2	1	1	0	7	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	825	2140	825	646	1047	465	91	111	68	63	385	70	57	433	28	95	76	50	45	30	20	68	36	83	53	9	13	14	88	65	10	9	12	7	12	1	59	86	8	4	4	4	3	29	6	2	7	1	13	3	1	3	3	17	1	0	1	1	5	22	0	8	0	0	0	1	2	2	3	3	2	6	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
