label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84
0.03	south21_active	80	25865	7185	9939	2829	1649	1245	1879	1570	660	407	949	993	209	173	291	380	388	115	272	102	180	140	34	36	64	27	30	15	22	27	65	21	16	9	27	16	14	4	5	7	4	6	2	5	7	9	5	1	0	4	1	1	4	4	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	43924	13735	15629	5527	3375	2623	3076	2658	1302	888	1566	1564	507	410	522	652	633	223	408	190	292	216	95	92	129	75	71	51	46	50	68	46	21	19	30	26	25	15	7	10	12	12	7	10	10	6	4	4	6	3	6	5	5	1	1	0	0	1	1	0	0	1	0	2	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	25654	7182	9738	2886	1614	1319	1848	1602	685	394	972	993	230	187	302	426	405	105	257	103	164	142	40	47	64	29	32	21	24	24	41	27	11	11	25	16	16	1	5	2	8	9	3	3	7	5	4	2	2	0	6	0	3	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	43481	13702	15666	5660	3449	2671	3142	2573	1359	913	1488	1735	512	417	531	700	620	224	380	172	298	200	94	89	129	85	75	59	43	48	63	45	18	31	37	27	26	9	6	10	12	12	7	10	8	9	2	2	5	14	8	5	4	1	1	0	0	1	1	0	2	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_active	80	25618	7212	9744	2977	1662	1343	1901	1481	718	406	944	1120	241	191	289	440	396	105	233	90	172	129	38	40	76	31	37	22	23	22	40	29	11	15	32	14	13	0	3	2	10	9	3	4	4	6	2	2	2	1	8	0	3	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	43454	13595	15734	5674	3487	2678	3157	2583	1328	940	1484	1739	479	421	522	782	612	214	362	163	292	205	107	103	128	80	67	67	40	52	66	46	18	42	31	28	24	16	9	9	11	16	12	5	6	8	2	3	3	13	9	1	2	0	2	0	0	0	2	0	2	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_active	80	25742	7135	9828	2961	1669	1356	1901	1535	709	417	924	1136	241	192	310	490	371	101	210	79	179	144	47	47	68	31	29	27	22	29	51	30	7	23	26	17	10	3	4	3	7	16	3	3	2	5	2	3	2	1	9	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	43723	13762	15890	5601	3469	2661	3172	2551	1368	934	1451	1752	489	399	523	864	623	226	367	168	277	218	101	100	134	78	58	62	35	60	67	31	17	43	41	31	22	17	9	10	6	16	15	3	11	7	5	4	6	14	5	0	0	0	1	0	0	0	2	0	2	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	26023	7206	9978	2913	1663	1334	1887	1500	709	436	909	1158	224	178	296	554	387	115	224	78	180	145	46	45	77	36	29	26	19	31	49	18	5	25	34	20	7	3	3	5	3	10	7	2	6	5	4	2	5	1	4	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	43791	13893	16002	5483	3469	2661	3165	2543	1355	936	1550	1686	479	392	538	861	642	231	387	166	279	183	104	98	135	78	53	65	32	60	75	32	23	51	40	41	26	21	7	17	8	16	14	7	12	7	7	4	6	3	3	1	1	1	1	0	0	1	2	0	1	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	26209	7185	10094	2853	1666	1291	1884	1484	681	445	958	1040	213	187	320	552	415	115	225	82	198	122	51	44	78	35	28	32	15	32	54	17	10	32	29	31	9	7	2	11	5	9	7	3	9	5	5	2	6	1	2	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	43421	13809	16124	5469	3384	2674	3144	2498	1335	916	1630	1651	498	386	537	807	628	219	378	168	249	197	99	95	161	69	50	63	39	59	81	30	26	46	49	43	17	18	5	16	9	10	9	6	13	6	5	4	8	3	3	1	1	1	1	1	0	1	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	25916	7161	10064	2839	1628	1322	1851	1445	687	438	1020	1030	198	186	310	529	413	108	210	73	151	111	43	42	100	37	28	33	19	31	61	18	13	34	36	33	6	8	1	11	9	1	7	2	10	5	3	1	6	1	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	41969	13395	15402	5371	3289	2629	3040	2433	1289	968	1542	1495	497	405	503	711	564	226	370	173	252	173	99	85	145	72	51	70	43	61	60	29	28	30	43	40	15	25	7	18	12	10	7	7	10	5	3	4	7	2	2	2	2	1	2	1	1	1	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	24926	6778	9618	2708	1595	1276	1759	1412	655	465	930	895	206	187	276	483	372	96	196	75	153	95	40	41	100	39	22	32	20	34	42	19	17	22	30	28	5	19	3	12	10	5	4	3	7	4	2	1	4	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	41429	13195	15191	5340	3293	2630	2976	2316	1285	963	1479	1522	514	405	503	719	577	225	356	175	235	179	88	84	147	65	49	67	52	55	64	28	29	30	40	32	16	24	9	9	11	23	3	5	7	4	2	4	15	2	1	2	1	2	2	1	1	1	0	0	1	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	24606	6733	9479	2651	1601	1270	1705	1332	662	456	938	939	232	184	277	476	381	102	187	85	133	101	35	40	93	29	22	33	26	38	48	19	16	20	29	22	3	17	3	5	8	18	1	3	5	4	0	1	11	1	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	41033	12964	14686	5357	3302	2612	2862	2267	1303	919	1401	1505	496	402	494	717	588	222	348	177	271	163	80	94	152	59	45	61	45	65	46	30	23	46	28	25	19	32	13	11	6	20	6	4	8	4	1	4	15	1	3	4	1	1	3	1	1	1	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_active	80	24162	6607	9307	2623	1577	1236	1644	1318	655	438	886	918	216	182	271	501	393	106	208	87	180	94	40	47	102	26	17	26	24	47	29	22	15	29	18	18	12	13	6	6	2	18	4	1	6	4	0	2	11	0	2	3	1	0	2	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	42677	13644	15715	5365	3386	2604	2958	2496	1253	912	1568	1583	448	397	565	745	661	229	350	146	263	196	80	84	142	64	60	47	37	72	100	27	18	39	23	40	13	37	8	14	21	5	5	4	8	10	2	5	5	4	1	1	3	2	1	2	2	0	0	0	1	0	5	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	25394	7049	10098	2857	1625	1275	1760	1480	621	423	950	1053	205	177	315	501	416	112	234	72	139	118	39	38	78	33	25	26	11	46	65	14	8	25	13	27	6	27	6	9	12	3	3	2	5	5	0	2	1	4	1	0	3	2	1	1	1	0	0	0	1	0	5	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	42439	13659	15362	5395	3417	2612	2906	2488	1256	893	1481	1658	445	378	580	748	591	211	335	150	292	177	84	87	122	74	60	48	43	74	99	28	17	32	24	28	10	62	8	8	19	6	9	7	7	8	4	5	4	1	5	1	3	5	3	3	1	0	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	25218	7070	9754	2793	1619	1281	1714	1453	613	425	872	1080	201	178	340	509	364	108	219	72	163	115	45	37	74	35	24	21	17	50	70	15	6	18	16	15	4	50	7	6	10	2	6	4	4	4	0	1	0	1	5	0	3	5	3	1	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	42210	13697	15414	5453	3399	2632	2881	2460	1226	948	1505	1679	464	385	588	662	588	205	363	152	304	200	93	82	123	84	60	59	43	58	88	29	18	30	36	40	11	63	10	13	13	7	12	5	8	5	3	5	3	1	8	2	1	7	2	3	0	0	0	1	1	0	5	0	0	0	0	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	25129	7146	9702	2809	1616	1285	1738	1435	588	473	901	1111	209	190	352	447	361	99	227	69	184	138	50	34	82	49	27	25	18	36	55	16	5	13	20	27	3	54	8	8	6	3	9	4	3	3	0	2	0	1	7	1	1	5	2	1	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	42310	13688	15380	5447	3345	2572	2946	2401	1219	982	1439	1658	473	380	577	623	538	222	392	165	334	216	98	79	135	86	52	74	49	58	64	28	20	28	41	31	11	50	6	13	11	10	13	4	8	7	3	8	2	2	8	1	1	5	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	25088	7161	9675	2866	1632	1251	1796	1427	584	492	877	1080	214	180	342	392	302	99	263	77	221	135	47	29	79	53	25	39	24	37	33	16	8	9	26	20	4	39	5	7	3	7	9	2	3	4	0	4	2	2	7	1	1	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0
