label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82
0.03	north6_all	80	35111	13568	12987	14846	4076	2636	2238	3781	2712	2820	893	1711	799	476	1193	825	314	234	514	156	368	147	97	151	94	59	109	73	47	35	27	29	24	25	42	24	16	14	18	17	4	10	8	2	1	1	9	3	0	2	0	5	2	2	2	1	2	3	3	2	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	20163	5730	9838	13374	1965	862	1040	3241	2296	2490	310	1481	460	108	1079	705	157	46	456	49	315	50	10	126	42	18	78	53	19	22	10	4	9	11	36	19	6	6	12	12	1	3	3	0	1	0	6	0	0	1	0	5	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	34990	13588	12881	14540	4086	2649	2344	3681	2812	2913	878	1739	827	469	1220	832	314	236	507	160	348	143	101	160	89	64	104	72	56	30	29	26	20	22	34	23	14	17	14	19	6	8	5	3	0	3	7	3	7	1	0	5	1	3	2	2	1	1	2	1	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	20075	5775	9765	13046	1952	908	1104	3132	2379	2587	319	1484	484	131	1105	695	148	42	453	45	298	48	12	130	45	19	70	47	20	14	11	4	7	12	28	17	4	9	8	15	3	2	2	0	0	2	6	0	7	1	0	5	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	35244	13648	12992	14308	4047	2666	2403	3616	2838	2836	907	1654	793	498	1321	886	318	239	573	170	350	139	113	140	84	70	83	63	59	33	33	24	27	20	30	19	14	14	13	10	7	7	4	2	0	3	4	0	7	1	1	0	1	3	2	3	3	0	3	1	1	0	1	1	1	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	north8_active	80	20344	5830	9910	12815	1906	916	1148	3058	2419	2495	336	1409	447	143	1206	740	160	45	524	50	304	41	19	108	46	22	54	38	21	18	11	4	12	10	22	15	3	7	7	6	4	3	1	0	0	3	2	0	7	1	1	0	0	1	0	1	2	0	2	0	1	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	north9_all	80	34840	13616	13028	14629	4034	2664	2387	3592	2834	2733	881	1785	810	488	1207	832	331	223	644	174	340	122	122	128	83	67	83	67	55	37	35	25	21	24	39	31	10	14	11	8	7	7	3	4	1	3	3	0	7	4	2	0	0	4	1	4	3	0	1	0	1	0	0	1	1	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	north9_active	80	20064	5736	9954	13146	1907	922	1133	3068	2394	2397	342	1558	479	150	1094	701	171	48	591	61	293	27	25	94	47	24	60	41	19	20	13	5	13	11	32	26	1	6	7	5	3	3	1	0	0	3	1	0	7	4	2	0	0	1	0	2	2	0	1	0	1	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	north10_all	80	34529	13381	12803	14444	3971	2609	2372	3443	2573	2489	875	1717	783	477	1212	788	324	235	670	172	331	111	133	146	90	67	97	65	48	37	30	24	23	21	41	35	8	16	10	13	6	7	5	6	2	3	3	1	7	5	2	7	1	1	1	3	2	0	1	0	0	0	0	2	1	0	0	1	2	0	0	0	0	0	1	0	0	1	0	1	0	0	0
0.03	north10_active	80	19982	5618	9805	13015	1906	884	1118	2931	2152	2158	341	1484	467	153	1094	661	156	56	615	69	285	23	27	113	58	21	77	44	15	19	11	8	12	9	34	30	1	6	8	7	1	4	2	0	1	3	1	0	7	5	2	6	1	0	1	2	2	0	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	0	0	1	0	1	0	0	0
0.03	north11_all	80	32717	13420	11619	11971	3827	2764	2250	3049	2475	2294	929	1380	733	482	1054	659	348	244	451	212	304	132	113	129	87	60	71	58	39	42	37	24	25	15	30	14	18	13	10	4	10	6	9	10	9	5	6	1	1	8	0	3	2	0	0	0	1	1	2	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
0.03	north11_active	80	16164	4717	7967	10295	1540	736	835	2338	1963	1921	279	1092	384	110	923	514	144	51	388	57	231	29	24	96	49	16	47	35	9	20	14	5	12	6	24	8	3	4	6	3	2	3	2	3	5	4	3	0	1	7	0	3	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north12_all	80	33781	13505	11971	13095	3914	2799	2260	3148	2627	2429	903	1600	753	485	1115	720	357	233	535	227	317	137	110	129	94	58	66	75	44	46	37	29	18	15	26	22	19	14	14	5	10	9	6	9	9	5	6	1	2	7	0	4	2	0	0	1	2	3	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north12_active	80	17548	5041	8541	11472	1662	809	923	2516	2132	2077	294	1327	421	126	981	597	155	48	481	64	252	31	22	99	54	21	40	44	14	24	11	7	8	4	20	17	3	6	7	5	1	3	1	4	7	4	3	0	1	6	0	2	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north13_all	80	33830	13411	12198	13637	3936	2837	2298	3216	2687	2439	906	1570	727	503	1077	714	362	236	567	216	314	137	111	132	105	64	72	68	44	43	37	19	19	20	28	23	19	15	12	7	10	6	4	9	6	5	6	1	2	7	0	4	0	0	0	1	3	3	1	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	17880	5057	8783	12015	1664	831	988	2625	2164	2109	319	1286	408	130	954	588	168	59	515	54	260	32	22	94	62	16	46	39	14	27	13	5	7	5	23	19	4	8	6	6	1	2	0	4	3	4	3	0	0	6	0	2	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	33742	13506	12421	13740	3894	2789	2315	3223	2582	2491	949	1533	703	515	1120	759	327	228	570	200	360	137	106	154	97	75	94	65	51	40	31	26	25	25	35	26	19	16	14	13	12	6	4	4	6	3	5	3	10	0	1	3	0	1	2	1	2	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	17904	5127	9032	12075	1646	828	1005	2642	2048	2150	335	1254	392	138	1000	634	158	52	515	55	314	29	19	108	57	22	67	34	15	26	13	8	5	10	26	22	4	10	6	11	3	1	0	1	3	2	3	1	8	0	1	1	0	0	2	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	33180	13315	11804	13234	3906	2784	2261	3151	2396	2304	898	1384	638	500	1015	698	343	226	469	179	318	131	115	153	102	76	111	64	50	35	32	19	29	24	37	30	21	16	11	16	9	6	4	7	6	3	2	4	10	0	2	1	0	1	2	0	2	0	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	16776	4769	8342	11542	1556	749	925	2535	1866	1951	302	1122	344	117	898	575	167	60	398	51	271	26	25	108	59	20	86	35	13	19	15	5	6	12	28	24	5	12	6	14	4	0	1	0	3	2	0	1	8	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	32621	13258	11380	12294	3858	2748	2186	3074	2304	2298	916	1395	609	481	970	647	321	243	471	177	310	125	117	155	85	76	112	58	57	33	26	28	29	27	35	28	20	20	11	15	12	4	5	9	5	1	4	4	9	0	2	0	1	3	2	0	1	0	1	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	15916	4562	7821	10562	1500	713	874	2435	1775	1910	282	1121	324	113	859	522	145	64	398	56	251	27	30	112	50	24	84	33	14	19	12	9	6	12	27	19	6	14	3	14	5	0	1	2	2	1	0	2	8	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	33426	13496	11755	13066	3933	2746	2282	3233	2455	2310	878	1469	674	505	1051	639	317	250	441	179	293	137	116	170	86	86	138	70	41	26	26	31	28	30	22	36	17	24	7	14	11	5	7	9	3	6	3	2	9	0	2	0	1	2	3	0	2	0	2	1	1	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_active	80	16909	4861	8318	11346	1580	782	986	2591	1941	1935	279	1205	375	117	940	518	149	71	369	60	233	35	34	125	48	25	114	41	10	13	11	7	7	8	18	26	5	18	1	13	4	0	2	2	1	3	0	1	8	0	2	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	34009	13536	12315	13779	4031	2837	2332	3604	2646	2658	887	1569	728	512	1150	637	315	254	490	190	277	136	106	145	84	81	122	72	36	31	36	34	20	40	16	40	22	23	8	12	11	4	7	6	2	9	4	2	2	1	2	0	1	3	3	0	2	0	1	0	2	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north18_active	80	18152	5282	9094	12094	1731	910	1056	2996	2180	2305	326	1291	406	124	1038	525	148	61	425	60	219	42	29	100	45	24	97	49	7	18	20	10	6	15	14	30	6	17	1	11	4	0	1	2	1	5	0	1	1	1	1	0	0	1	2	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	35054	13704	13196	14620	4094	2818	2375	3723	2691	2855	910	1628	737	484	1177	723	322	254	516	187	299	133	98	174	83	84	127	70	38	36	36	31	23	39	24	45	17	23	10	12	8	6	9	8	3	10	3	3	1	2	1	2	2	5	8	0	1	1	1	0	1	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	19623	5705	10110	13008	1823	949	1094	3106	2229	2508	339	1367	439	120	1051	605	162	55	457	68	248	36	23	133	48	25	106	47	10	23	19	11	7	16	21	39	7	18	3	10	3	3	3	4	1	5	0	1	1	1	0	2	0	3	7	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	35557	13573	13443	14524	4134	2768	2359	3814	2939	2959	915	1663	746	453	1313	796	335	246	529	179	290	128	86	156	94	67	101	64	42	50	41	25	25	39	31	50	16	20	13	10	8	6	10	7	4	11	4	3	2	6	3	2	5	4	7	0	1	1	3	1	1	0	0	0	0	2	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	20493	5791	10458	12954	1938	934	1099	3237	2491	2629	332	1405	454	117	1195	681	183	54	467	64	248	33	14	126	55	22	82	40	15	29	19	11	14	16	26	44	5	16	4	9	2	4	4	2	1	6	1	0	1	5	1	2	2	4	6	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	33329	13222	11598	12279	4027	2814	2317	3244	2459	2281	909	1285	673	484	937	651	337	246	432	149	270	136	117	147	108	65	104	72	48	41	42	31	31	21	39	23	15	17	18	23	8	8	6	8	5	1	2	2	10	2	2	4	1	2	1	4	5	1	0	0	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south21_active	80	17037	4742	8245	10658	1628	745	968	2612	1950	1951	278	1039	352	99	799	514	158	59	365	39	228	32	31	95	57	14	78	44	15	15	13	11	6	6	35	20	4	12	6	20	3	1	3	2	3	0	1	0	8	1	0	2	0	1	1	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	34120	13347	12449	13036	4134	2809	2284	3314	2616	2581	945	1442	720	486	1049	739	317	230	408	163	292	144	108	153	109	60	99	74	47	35	37	33	34	22	54	20	24	17	15	25	7	6	8	8	5	3	2	3	13	4	3	4	1	2	1	4	5	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_active	80	18215	4997	9161	11419	1778	837	1006	2717	2135	2234	303	1202	384	116	922	595	168	49	348	44	254	38	32	103	54	12	68	48	13	14	14	12	10	9	46	17	4	10	6	23	6	1	4	2	2	2	1	1	11	3	0	2	0	1	1	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	35059	13693	13120	14051	4140	2775	2350	3589	2780	2574	941	1478	743	479	1128	770	309	213	492	161	354	163	110	181	117	63	99	78	51	35	35	31	28	24	48	34	28	17	10	25	10	6	8	7	6	4	6	4	11	2	4	4	0	2	1	3	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	19605	5417	9956	12474	1857	889	1110	2979	2316	2255	326	1241	414	120	1002	632	169	49	435	49	315	47	30	137	62	17	72	47	16	19	15	8	10	14	39	32	5	13	7	24	4	0	4	2	2	2	5	1	10	2	1	2	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	35660	13918	13630	15118	4086	2762	2329	3659	2876	2757	948	1610	778	480	1237	786	268	224	511	182	388	151	107	210	124	64	97	80	45	38	32	32	27	22	41	47	29	19	10	26	12	6	8	7	8	5	8	6	6	2	3	7	0	1	0	4	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	20491	5724	10497	13559	1873	906	1155	3034	2431	2445	357	1376	435	133	1116	674	156	50	449	64	346	44	30	166	64	19	76	49	11	22	18	6	13	17	31	45	7	7	7	24	4	0	5	1	2	3	7	2	6	2	1	6	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	35634	14226	13619	15348	4023	2778	2371	3822	2999	2722	901	1568	776	506	1258	860	280	225	604	166	404	144	105	186	95	57	89	77	47	40	32	30	27	24	23	53	16	21	12	21	14	7	6	8	11	3	8	5	3	2	4	5	0	2	0	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	20332	5897	10524	13836	1860	903	1135	3164	2519	2417	345	1319	429	146	1129	752	157	51	538	55	366	42	25	142	47	21	69	48	14	24	15	5	12	16	16	51	5	8	6	19	5	0	3	1	6	1	8	3	3	2	2	4	0	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	35653	14277	13634	15676	4031	2769	2359	3829	3037	2775	904	1564	767	486	1179	864	292	235	655	164	410	115	99	183	95	65	76	80	31	33	29	28	27	19	23	57	16	22	12	20	12	6	5	8	10	2	8	4	5	1	2	6	1	4	1	4	0	2	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	20384	5932	10461	14223	1850	937	1111	3206	2549	2438	354	1345	425	135	1052	747	146	48	584	65	363	35	22	145	46	23	59	49	9	20	15	5	13	9	17	54	5	8	5	17	4	0	3	1	5	1	8	2	4	0	1	5	1	3	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	35590	14144	13658	15173	4067	2839	2362	3655	2985	2796	874	1515	724	459	1138	855	309	243	649	159	430	114	91	178	88	67	77	67	34	39	29	23	28	19	24	34	15	19	9	16	10	7	5	8	8	2	5	4	5	1	3	3	1	6	1	3	1	2	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	20376	5917	10529	13725	1892	961	1116	3097	2489	2471	343	1311	407	132	1010	733	153	55	583	54	374	34	26	141	50	25	61	40	13	24	14	4	12	5	18	28	4	9	3	12	4	1	2	1	5	1	5	1	4	0	1	1	1	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	35833	13934	13472	15221	4073	2781	2381	3652	2819	2888	902	1584	729	454	1002	755	321	241	605	165	373	124	98	182	94	75	89	65	29	32	28	25	27	16	21	47	18	14	3	16	13	7	3	6	4	4	6	3	6	6	2	3	3	5	2	3	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	20496	5842	10305	13757	1875	932	1165	3093	2324	2553	341	1386	420	125	873	631	155	60	544	58	320	33	25	147	54	26	67	42	8	20	13	7	12	5	14	42	5	10	1	11	6	2	0	0	2	4	5	1	3	3	1	1	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	35914	13699	13295	15141	4149	2769	2344	3737	2830	2796	940	1584	712	465	1007	779	328	246	630	158	374	145	112	175	104	72	120	66	39	35	40	22	39	21	22	45	17	12	4	13	12	9	3	7	3	5	2	3	5	6	1	1	3	4	4	2	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	20612	5691	10199	13662	1945	902	1150	3194	2375	2488	355	1380	421	121	878	659	171	60	573	59	325	36	27	141	61	23	94	42	11	20	16	5	18	8	18	39	6	10	3	8	5	3	0	0	1	4	0	0	2	3	0	0	1	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	35531	13621	12987	14701	4060	2762	2364	3679	2666	2619	935	1588	688	466	967	764	330	240	661	165	329	135	116	172	96	70	125	68	39	41	40	25	42	23	29	38	20	14	6	12	11	10	3	7	2	6	2	2	5	9	2	2	2	3	3	0	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south30_active	80	20299	5690	9939	13252	1897	905	1167	3103	2232	2328	365	1376	418	121	836	657	172	67	597	62	286	30	25	144	58	23	100	42	7	25	16	4	25	11	20	35	5	10	3	7	6	2	0	0	0	4	0	0	2	6	1	1	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	34396	13460	12964	13924	4081	2670	2306	3702	2729	2797	904	1627	679	540	1050	702	307	235	588	183	382	113	116	177	90	71	101	59	50	41	28	39	26	26	27	23	10	14	17	15	8	7	12	7	15	3	3	3	2	1	2	0	3	0	1	1	0	2	0	1	4	0	2	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	19593	5621	9961	12425	1909	862	1061	3151	2250	2461	357	1393	389	154	936	588	157	63	529	59	337	31	22	143	49	25	74	32	16	27	15	5	10	13	18	19	1	8	11	9	0	1	4	1	12	2	3	0	2	0	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	34340	13579	12892	13942	4041	2714	2339	3580	2765	2630	921	1671	661	513	1121	639	314	244	639	188	390	111	105	147	89	84	111	66	50	50	28	31	20	29	35	23	11	11	18	17	4	8	12	6	10	4	9	2	2	1	3	0	3	0	1	1	7	2	0	0	2	0	1	0	0	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	19473	5704	9905	12459	1915	866	1077	3027	2308	2284	342	1435	373	143	997	531	150	57	590	60	352	32	19	112	46	32	81	38	20	28	15	6	9	12	23	19	0	4	10	11	0	1	5	1	8	4	9	0	2	0	1	0	1	0	0	0	7	0	0	0	2	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	34516	13668	13239	14553	4137	2767	2368	3746	2862	2725	918	1668	680	488	1063	631	352	256	560	181	405	119	105	144	103	82	91	67	41	46	30	29	32	31	34	38	12	15	13	11	4	8	11	5	9	3	11	6	3	1	1	4	1	0	0	2	7	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	19845	5773	10184	13078	1954	884	1099	3144	2403	2361	341	1425	387	131	925	534	175	54	512	58	366	30	17	110	51	36	67	40	12	23	14	8	17	15	22	31	0	9	7	5	1	2	3	0	8	3	10	1	2	0	1	3	1	0	0	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_all	80	34576	13716	12855	14772	4125	2801	2356	3744	2776	2702	903	1716	726	480	1118	725	377	250	671	176	375	109	105	153	96	86	75	64	40	56	37	27	33	22	33	39	13	15	12	14	11	6	6	5	12	13	9	5	1	1	2	10	0	2	0	2	7	1	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	19923	5799	9909	13278	1955	910	1099	3126	2345	2320	340	1450	431	128	980	628	191	49	611	62	336	30	15	112	50	35	54	41	14	32	15	5	18	8	21	32	3	9	5	6	4	3	1	0	11	12	8	2	0	0	2	9	0	2	0	0	7	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_all	80	34172	13406	12743	14364	4088	2807	2349	3510	2806	2713	880	1595	691	461	1031	752	387	249	592	157	355	106	96	137	100	70	68	54	48	53	40	26	30	21	32	42	12	17	12	10	17	8	4	5	9	10	4	6	2	1	2	11	0	2	0	2	0	0	1	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
