label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45
0.03	south28_active	80	1105	743	348	230	98	198	305	38	39	24	16	71	17	14	26	10	12	13	2	4	2	0	0	2	0	3	4	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south29_all	80	2152	1230	591	392	205	316	476	70	72	44	43	114	30	18	37	14	13	20	2	8	2	3	1	5	0	7	1	0	1	1	0	2	0	1	0	0	0	1	0	0	1	4	0	0	0	1
0.03	south29_active	80	1134	735	324	216	101	218	342	32	32	25	22	78	17	7	18	9	8	14	1	6	0	1	0	2	0	3	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south30_all	80	2197	1199	613	428	200	315	499	60	66	42	50	114	36	15	31	12	14	25	4	11	2	3	0	5	2	2	1	0	1	1	1	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	1168	714	343	235	100	218	336	32	25	22	26	77	22	4	16	8	10	17	2	9	0	1	0	2	2	0	1	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	1882	1093	554	397	206	264	348	64	57	50	46	79	34	15	12	14	8	10	9	9	2	6	2	1	3	2	2	2	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	926	628	270	221	123	172	224	38	30	31	23	47	21	10	6	9	4	9	5	3	2	6	2	1	3	1	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	2018	1147	571	401	228	269	400	70	55	46	46	86	36	12	22	16	11	7	6	12	2	4	1	2	4	2	2	3	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	1031	692	291	216	136	177	266	45	28	32	24	57	23	7	8	9	7	5	2	4	2	4	1	1	3	1	1	3	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	2056	1209	604	435	234	275	466	68	56	49	44	94	31	13	24	15	16	12	4	11	0	3	1	2	2	2	1	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	1106	728	341	239	139	179	320	33	30	34	23	60	24	9	9	7	11	8	1	3	0	3	0	1	1	2	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	2126	1300	639	445	226	261	557	76	55	57	43	89	31	15	43	18	17	10	1	5	0	4	1	1	3	2	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1169	786	372	273	130	156	387	31	27	35	16	60	23	10	25	8	14	6	0	2	0	4	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2105	1248	646	412	217	276	550	77	52	59	30	90	25	15	35	15	14	11	0	6	0	4	1	3	2	1	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1177	762	376	245	123	171	367	34	23	37	11	62	12	9	26	8	9	6	0	2	0	3	0	2	0	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2093	1236	630	400	209	269	464	70	54	55	28	96	36	17	46	14	14	10	2	7	0	4	1	3	3	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1166	726	355	231	110	169	312	32	24	30	11	72	20	10	38	7	9	7	0	5	0	3	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2109	1222	592	410	227	258	434	68	62	56	35	123	47	16	51	11	13	18	3	9	2	1	0	3	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1137	738	330	254	117	164	275	36	24	33	17	80	28	7	37	6	9	11	0	7	1	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2087	1204	558	420	228	237	385	64	83	55	36	110	40	15	43	11	12	25	4	13	2	5	3	3	5	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	1111	733	302	261	117	143	247	34	39	31	20	72	28	7	32	4	9	13	0	13	1	1	1	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2072	1175	566	416	225	224	423	75	96	50	36	94	32	21	34	11	13	25	4	11	3	7	3	1	5	2	1	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	1063	716	314	256	116	133	280	36	54	29	21	57	24	10	23	5	9	11	1	11	1	3	1	1	4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2055	1142	579	420	223	245	454	73	87	54	32	76	31	21	21	15	13	19	5	19	1	9	3	2	4	1	2	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	1032	680	320	251	110	156	291	30	52	33	21	47	22	11	13	8	7	10	1	18	0	4	1	0	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
